MANDT,EBELN,EBELP,TXZ01,MATNR,MENGE,MEINS,NETPR,PEINH,BRTWR,WAERS,BUKRS,WERKS,LGORT,MATKL,LOEKZ,STATU,PSTYP,KNTTP,BANFN,BNFPO,ELIKZ,RETPO,AEDAT
100,4500000255,00010,Material 10198,10198,6,UN,722.46,1,4334.76,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240911
100,4500000256,00010,Material 10138,10138,14,UN,210.15,1,2942.1,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240912
100,4500000256,00020,Material 80013,80013,31,AU,122.51,1,3797.81,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20240912
100,4500000256,00030,Material 80049,80049,24,AU,220.09,1,5282.16,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20240912
100,4500000257,00010,Material 10000,10000,48,UN,245.42,1,11780.16,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240913
100,4500000258,00010,Material 80020,80020,5,AU,600.25,1,3001.25,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20240914
100,4500000258,00020,Material 10259,10259,6,UN,678.4,1,4070.4,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240914
100,4500000258,00030,Material 10262,10262,26,UN,90.27,1,2347.02,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240914
100,4500000258,00040,Material 10066,10066,8,UN,324.77,1,2598.16,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240914
100,4500000259,00010,Material 10147,10147,38,UN,700.61,1,26623.18,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240915
100,4500000259,00020,Material 10109,10109,8,UN,170.13,1,1361.04,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240915
100,4500000259,00030,Material 10117,10117,39,UN,291.12,1,11353.68,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240915
100,4500000259,00040,Material 10020,10020,29,UN,60.34,1,1749.86,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240915
100,4500000260,00010,Material 10241,10241,47,UN,693.88,1,32612.36,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240916
100,4500000260,00020,Material 10003,10003,30,UN,63.5,1,1905.0,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240916
100,4500000260,00030,Material 10197,10197,27,UN,694.72,1,18757.44,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240916
100,4500000260,00040,Material 10180,10180,26,UN,59.39,1,1544.14,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240916
100,4500000261,00010,Material 10092,10092,44,UN,533.76,1,23485.44,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240917
100,4500000262,00010,Material 30040,30040,29,L,150.25,1,4357.25,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20240918
100,4500000262,00020,Material 30012,30012,14,L,499.02,1,6986.28,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20240918
100,4500000262,00030,Material 10005,10005,20,UN,591.44,1,11828.8,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240918
100,4500000263,00010,Material 80037,80037,26,AU,74.35,1,1933.1,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20240919
100,4500000263,00020,Material 10278,10278,23,UN,791.4,1,18202.2,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240919
100,4500000263,00030,Material 10093,10093,13,UN,239.28,1,3110.64,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240919
100,4500000263,00040,Material 10105,10105,22,UN,440.79,1,9697.38,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240919
100,4500000264,00010,Material 10179,10179,7,UN,165.52,1,1158.64,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240920
100,4500000264,00020,Material 10092,10092,8,UN,71.82,1,574.56,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240920
100,4500000264,00030,Material 30033,30033,16,L,400.76,1,6412.16,USD,1000,1000,0001,GRP_HIBE,,B,0,K,,,,,20240920
100,4500000264,00040,Material 10045,10045,31,UN,617.86,1,19153.66,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240920
100,4500000265,00010,Material 10042,10042,45,UN,1002.62,1,45117.9,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240921
100,4500000266,00010,Material 10255,10255,37,UN,616.03,1,22793.11,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240922
100,4500000266,00020,Material 10106,10106,49,UN,689.88,1,33804.12,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240922
100,4500000267,00010,Material 10266,10266,32,UN,1140.1,1,36483.2,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240923
100,4500000267,00020,Material 10290,10290,14,UN,897.85,1,12569.9,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240923
100,4500000267,00030,Material 10217,10217,5,UN,578.09,1,2890.45,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240923
100,4500000267,00040,Material 10045,10045,32,UN,679.36,1,21739.52,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240923
100,4500000268,00010,Material 10221,10221,32,UN,691.22,1,22119.04,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240924
100,4500000268,00020,Material 10102,10102,39,UN,505.2,1,19702.8,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240924
100,4500000269,00010,Material 10001,10001,40,UN,155.64,1,6225.6,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240925
100,4500000270,00010,Material 80016,80016,11,AU,618.61,1,6804.71,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20240926
100,4500000270,00020,Material 10299,10299,39,UN,59.57,1,2323.23,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240926
100,4500000270,00030,Material 30021,30021,34,L,763.07,1,25944.38,USD,1000,1000,0001,GRP_HIBE,,B,0,K,,,,,20240926
100,4500000270,00040,Material 10196,10196,50,UN,664.45,1,33222.5,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240926
100,4500000271,00010,Material 10175,10175,31,UN,610.76,1,18933.56,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240927
100,4500000272,00010,Material 10018,10018,38,UN,556.69,1,21154.22,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240928
100,4500000272,00020,Material 10023,10023,12,UN,621.26,1,7455.12,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240928
100,4500000273,00010,Material 10290,10290,37,UN,1061.54,1,39276.98,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240929
100,4500000273,00020,Material 10136,10136,24,UN,1442.95,1,34630.8,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240929
100,4500000273,00030,Material 10053,10053,43,UN,1912.93,1,82255.99,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240929
100,4500000273,00040,Material 10186,10186,24,UN,2061.5,1,49476.0,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20240929
100,4500000274,00010,Material 10002,10002,44,UN,1439.0,1,63316.0,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240930
100,4500000274,00020,Material 10003,10003,14,UN,1453.23,1,20345.22,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240930
100,4500000274,00030,Material 10003,10003,1,UN,1856.04,1,1856.04,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20240930
100,4500000275,00010,Material 80044,80044,39,AU,405.71,1,15822.69,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20241001
100,4500000275,00020,Material 10256,10256,25,UN,789.73,1,19743.25,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241001
100,4500000275,00030,Material 80002,80002,19,AU,671.96,1,12767.24,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20241001
100,4500000276,00010,Material 10076,10076,32,UN,346.71,1,11094.72,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241002
100,4500000276,00020,Material 80036,80036,28,AU,713.77,1,19985.56,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20241002
100,4500000277,00010,Material 10197,10197,40,UN,244.46,1,9778.4,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241003
100,4500000277,00020,Material 80024,80024,17,AU,779.34,1,13248.78,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20241003
100,4500000277,00030,Material 10040,10040,23,UN,315.19,1,7249.37,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241003
100,4500000277,00040,Material 30027,30027,16,L,256.31,1,4100.96,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20241003
100,4500000278,00010,Material 10226,10226,32,UN,496.27,1,15880.64,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241004
100,4500000278,00020,Material 10002,10002,36,UN,1662.44,1,59847.84,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241004
100,4500000279,00010,Material 10170,10170,2,UN,637.76,1,1275.52,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241005
100,4500000279,00020,Material 10143,10143,36,UN,1960.48,1,70577.28,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241005
100,4500000279,00030,Material 30045,30045,31,L,1242.44,1,38515.64,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20241005
100,4500000280,00010,Material 10126,10126,27,UN,500.63,1,13517.01,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241006
100,4500000281,00010,Material 10044,10044,23,UN,50.98,1,1172.54,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241007
100,4500000281,00020,Material 10111,10111,12,UN,658.1,1,7897.2,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241007
100,4500000281,00030,Material 10131,10131,2,UN,285.67,1,571.34,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241007
100,4500000282,00010,Material 10105,10105,13,UN,718.14,1,9335.82,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241008
100,4500000282,00020,Material 10239,10239,18,UN,535.79,1,9644.22,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241008
100,4500000282,00030,Material 30004,30004,26,L,697.83,1,18143.58,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20241008
100,4500000282,00040,Material 10019,10019,16,UN,213.81,1,3420.96,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241008
100,4500000283,00010,Material 10027,10027,46,UN,2145.36,1,98686.56,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241009
100,4500000283,00020,Material 10145,10145,5,UN,252.08,1,1260.4,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241009
100,4500000284,00010,Material 80049,80049,39,AU,828.58,1,32314.62,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20241010
100,4500000285,00010,Material 10120,10120,2,UN,370.34,1,740.68,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241011
100,4500000285,00020,Material 10128,10128,14,UN,717.08,1,10039.12,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241011
100,4500000286,00010,Material 10176,10176,43,UN,618.05,1,26576.15,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241012
100,4500000287,00010,Material 10171,10171,28,UN,617.16,1,17280.48,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241013
100,4500000287,00020,Material 10246,10246,6,UN,527.38,1,3164.28,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241013
100,4500000287,00030,Material 10277,10277,44,UN,756.75,1,33297.0,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241013
100,4500000287,00040,Material 80007,80007,12,AU,229.37,1,2752.44,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20241013
100,4500000288,00010,Material 10186,10186,39,UN,1493.69,1,58253.91,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241014
100,4500000288,00020,Material 10152,10152,44,UN,355.15,1,15626.6,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241014
100,4500000288,00030,Material 10127,10127,32,UN,1003.58,1,32114.56,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241014
100,4500000289,00010,Material 80028,80028,24,AU,139.33,1,3343.92,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20241015
100,4500000289,00020,Material 10218,10218,18,UN,80.62,1,1451.16,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241015
100,4500000289,00030,Material 10232,10232,34,UN,203.74,1,6927.16,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241015
100,4500000289,00040,Material 80048,80048,42,AU,276.04,1,11593.68,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20241015
100,4500000290,00010,Material 10236,10236,14,UN,1048.99,1,14685.86,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241016
100,4500000290,00020,Material 80037,80037,19,AU,1589.2,1,30194.8,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20241016
100,4500000290,00030,Material 10149,10149,17,UN,1442.39,1,24520.63,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241016
100,4500000291,00010,Material 80039,80039,25,AU,1827.53,1,45688.25,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20241017
100,4500000291,00020,Material 10125,10125,48,UN,2131.28,1,102301.44,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241017
100,4500000292,00010,Material 30030,30030,38,L,211.71,1,8044.98,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20241018
100,4500000292,00020,Material 10095,10095,41,UN,75.26,1,3085.66,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241018
100,4500000292,00030,Material 10190,10190,28,UN,53.81,1,1506.68,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241018
100,4500000293,00010,Material 80032,80032,3,AU,2027.76,1,6083.28,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20241019
100,4500000293,00020,Material 80006,80006,43,AU,1447.15,1,62227.45,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20241019
100,4500000294,00010,Material 10180,10180,17,UN,776.79,1,13205.43,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241020
100,4500000294,00020,Material 10015,10015,29,UN,497.93,1,14439.97,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241020
100,4500000294,00030,Material 10060,10060,23,UN,256.38,1,5896.74,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241020
100,4500000294,00040,Material 10030,10030,12,UN,561.96,1,6743.52,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241020
100,4500000295,00010,Material 10002,10002,2,UN,269.15,1,538.3,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241021
100,4500000295,00020,Material 10040,10040,43,UN,760.53,1,32702.79,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241021
100,4500000295,00030,Material 30008,30008,3,L,618.55,1,1855.65,USD,1000,1000,0001,GRP_HIBE,,B,0,K,,,,,20241021
100,4500000296,00010,Material 10290,10290,16,UN,2051.11,1,32817.76,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241022
100,4500000297,00010,Material 10227,10227,49,UN,668.42,1,32752.58,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241023
100,4500000297,00020,Material 10228,10228,14,UN,490.18,1,6862.52,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241023
100,4500000297,00030,Material 30033,30033,10,L,253.17,1,2531.7,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20241023
100,4500000298,00010,Material 10274,10274,11,UN,414.51,1,4559.61,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241024
100,4500000299,00010,Material 10258,10258,22,UN,188.5,1,4147.0,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241025
100,4500000300,00010,Material 10124,10124,4,UN,2107.42,1,8429.68,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241026
100,4500000301,00010,Material 10198,10198,7,UN,556.41,1,3894.87,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241027
100,4500000301,00020,Material 10007,10007,46,UN,621.66,1,28596.36,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241027
100,4500000301,00030,Material 10283,10283,19,UN,488.9,1,9289.1,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241027
100,4500000301,00040,Material 30015,30015,21,L,602.82,1,12659.22,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20241027
100,4500000302,00010,Material 10000,10000,29,UN,899.5,1,26085.5,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241028
100,4500000302,00020,Material 10004,10004,24,UN,372.0,1,8928.0,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241028
100,4500000302,00030,Material 10004,10004,45,UN,779.93,1,35096.85,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241028
100,4500000303,00010,Material 80039,80039,10,AU,384.98,1,3849.8,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20241029
100,4500000303,00020,Material 10168,10168,20,UN,385.27,1,7705.4,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241029
100,4500000304,00010,Material 10064,10064,14,UN,435.74,1,6100.36,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241030
100,4500000305,00010,Material 10252,10252,4,UN,583.02,1,2332.08,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241031
100,4500000306,00010,Material 30018,30018,7,L,377.28,1,2640.96,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20241101
100,4500000306,00020,Material 10101,10101,44,UN,472.73,1,20800.12,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241101
100,4500000306,00030,Material 10215,10215,43,UN,684.09,1,29415.87,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241101
100,4500000307,00010,Material 10003,10003,28,UN,1078.17,1,30188.76,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241102
100,4500000307,00020,Material 10000,10000,25,UN,772.35,1,19308.75,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241102
100,4500000308,00010,Material 10188,10188,8,UN,570.07,1,4560.56,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241103
100,4500000308,00020,Material 10141,10141,7,UN,422.33,1,2956.31,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241103
100,4500000308,00030,Material 10025,10025,4,UN,304.24,1,1216.96,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241103
100,4500000309,00010,Material 10222,10222,12,UN,768.66,1,9223.92,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241104
100,4500000309,00020,Material 10285,10285,43,UN,211.02,1,9073.86,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241104
100,4500000309,00030,Material 80036,80036,31,AU,574.52,1,17810.12,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20241104
100,4500000310,00010,Material 30030,30030,38,L,118.74,1,4512.12,USD,1000,1000,0001,GRP_HIBE,,B,0,K,,,,,20241105
100,4500000310,00020,Material 10213,10213,49,UN,588.15,1,28819.35,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241105
100,4500000310,00030,Material 10102,10102,6,UN,405.24,1,2431.44,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241105
100,4500000311,00010,Material 10298,10298,15,UN,217.3,1,3259.5,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241106
100,4500000311,00020,Material 10196,10196,3,UN,633.83,1,1901.49,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241106
100,4500000311,00030,Material 80049,80049,16,AU,702.76,1,11244.16,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20241106
100,4500000311,00040,Material 80048,80048,27,AU,77.04,1,2080.08,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20241106
100,4500000312,00010,Material 10188,10188,24,UN,642.54,1,15420.96,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241107
100,4500000313,00010,Material 10207,10207,19,UN,86.37,1,1641.03,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241108
100,4500000313,00020,Material 30012,30012,13,L,564.48,1,7338.24,USD,1000,1000,0001,GRP_HIBE,,B,0,K,,,,,20241108
100,4500000314,00010,Material 10001,10001,43,UN,1545.12,1,66440.16,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241109
100,4500000314,00020,Material 10278,10278,36,UN,1476.19,1,53142.84,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241109
100,4500000315,00010,Material 10266,10266,7,UN,614.52,1,4301.64,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241110
100,4500000315,00020,Material 30045,30045,29,L,374.21,1,10852.09,USD,1000,1000,0001,GRP_HIBE,,B,0,K,,,,,20241110
100,4500000315,00030,Material 30032,30032,18,L,710.51,1,12789.18,USD,1000,1000,0001,GRP_HIBE,,B,0,K,,,,,20241110
100,4500000315,00040,Material 10069,10069,48,UN,55.93,1,2684.64,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241110
100,4500000316,00010,Material 10222,10222,19,UN,1149.54,1,21841.26,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241111
100,4500000316,00020,Material 30022,30022,27,L,784.62,1,21184.74,USD,1000,1000,0001,GRP_HIBE,,B,0,K,,,,,20241111
100,4500000316,00030,Material 10131,10131,30,UN,1501.3,1,45039.0,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241111
100,4500000316,00040,Material 30042,30042,44,L,1746.47,1,76844.68,USD,1000,1000,0001,GRP_HIBE,,B,0,K,,,,,20241111
100,4500000317,00010,Material 10227,10227,20,UN,254.47,1,5089.4,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241112
100,4500000317,00020,Material 10086,10086,20,UN,341.13,1,6822.6,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241112
100,4500000317,00030,Material 80039,80039,6,AU,279.47,1,1676.82,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20241112
100,4500000317,00040,Material 10196,10196,40,UN,212.92,1,8516.8,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241112
100,4500000318,00010,Material 10206,10206,20,UN,1512.56,1,30251.2,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241113
100,4500000318,00020,Material 80014,80014,18,AU,161.5,1,2907.0,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20241113
100,4500000318,00030,Material 80020,80020,25,AU,1803.7,1,45092.5,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20241113
100,4500000318,00040,Material 30038,30038,1,L,1918.48,1,1918.48,USD,1000,1000,0001,GRP_HIBE,,B,0,K,,,,,20241113
100,4500000319,00010,Material 10004,10004,12,UN,815.81,1,9789.72,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241114
100,4500000320,00010,Material 10001,10001,30,UN,247.01,1,7410.3,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241115
100,4500000321,00010,Material 10251,10251,20,UN,580.13,1,11602.6,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241116
100,4500000321,00020,Material 10167,10167,32,UN,426.08,1,13634.56,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241116
100,4500000321,00030,Material 10135,10135,22,UN,295.89,1,6509.58,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241116
100,4500000321,00040,Material 30001,30001,21,L,556.83,1,11693.43,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20241116
100,4500000322,00010,Material 10180,10180,22,UN,100.33,1,2207.26,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241117
100,4500000323,00010,Material 10109,10109,27,UN,2062.54,1,55688.58,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241118
100,4500000323,00020,Material 10239,10239,3,UN,912.04,1,2736.12,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241118
100,4500000323,00030,Material 10130,10130,28,UN,885.78,1,24801.84,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241118
100,4500000324,00010,Material 10003,10003,17,UN,1097.4,1,18655.8,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241119
100,4500000324,00020,Material 10002,10002,9,UN,246.48,1,2218.32,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241119
100,4500000324,00030,Material 10000,10000,41,UN,1346.32,1,55199.12,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241119
100,4500000324,00040,Material 10004,10004,23,UN,1548.4,1,35613.2,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241119
100,4500000325,00010,Material 10025,10025,35,UN,323.93,1,11337.55,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241120
100,4500000325,00020,Material 10096,10096,12,UN,1889.22,1,22670.64,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241120
100,4500000325,00030,Material 10256,10256,31,UN,2027.98,1,62867.38,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241120
100,4500000326,00010,Material 10000,10000,26,UN,80.42,1,2090.92,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241121
100,4500000327,00010,Material 80008,80008,6,AU,1250.37,1,7502.22,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20241122
100,4500000327,00020,Material 10235,10235,42,UN,1774.86,1,74544.12,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241122
100,4500000328,00010,Material 10001,10001,23,UN,1434.5,1,32993.5,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20241123
100,4500000329,00010,Material 10159,10159,1,UN,520.63,1,520.63,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241124
100,4500000330,00010,Material 80004,80004,49,AU,461.61,1,22618.89,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20241125
100,4500000331,00010,Material 10235,10235,8,UN,733.29,1,5866.32,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241126
100,4500000331,00020,Material 10122,10122,10,UN,231.84,1,2318.4,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241126
100,4500000332,00010,Material 10003,10003,27,UN,877.91,1,23703.57,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241127
100,4500000332,00020,Material 10001,10001,15,UN,562.6,1,8439.0,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241127
100,4500000332,00030,Material 10003,10003,23,UN,853.47,1,19629.81,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241127
100,4500000332,00040,Material 10003,10003,49,UN,445.65,1,21836.85,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241127
100,4500000333,00010,Material 10207,10207,41,UN,718.74,1,29468.34,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241128
100,4500000333,00020,Material 10029,10029,10,UN,391.02,1,3910.2,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20241128
