MANDT,AUFNR,AUART,AUTYP,ERNAM,ERDAT,AENAM,AEDAT,KTEXT,BUKRS,WERKS,GSBER,KOKRS,KOSTL,KOSTV,IDAT1,IDAT2,IDAT3,PHAS0,PHAS1,PHAS2,PHAS3,LOEKZ,EQUNR,TPLNR
100,000000800683,PM02,30,PM_AUTO,20250819,,20250819,Mant. Preventivo 000000000001000141,1000,1000,,1000,MANT100,MANT100,20250819,20250820,,X,X,X,,,000000000001000141,1000-MIN-02
100,000000800684,PM02,30,PM_AUTO,20250820,,20250820,Mant. Preventivo 000000000001000070,1000,1000,,1000,MANT100,MANT100,20250820,20250821,,X,X,X,,,000000000001000070,1000-PLAN-02
100,000000800685,PM02,30,PM_AUTO,20250821,,20250821,Mant. Preventivo 000000000001000067,1000,1000,,1000,MANT100,MANT100,20250821,20250822,,X,X,X,,,000000000001000067,1000-PLAN-01
100,000000800686,PM02,30,PM_AUTO,20250822,,20250822,Mant. Preventivo 000000000001000090,1000,1000,,1000,MANT100,MANT100,20250822,20250823,,X,X,X,,,000000000001000090,1000-LAB-03
100,000000800687,PM02,30,PM_AUTO,20250823,,20250823,Mant. Preventivo 000000000001000117,1000,1000,,1000,MANT100,MANT100,20250823,20250824,,X,X,X,,,000000000001000117,1000-LAB-03
100,000000800688,PM02,30,PM_AUTO,20250824,,20250824,Mant. Preventivo 000000000001000129,1000,1000,,1000,MANT100,MANT100,20250824,20250825,,X,X,X,,,000000000001000129,1000-PLAN-01
100,000000800689,PM02,30,PM_AUTO,20250825,,20250825,Mant. Preventivo 000000000001000155,1000,1000,,1000,MANT100,MANT100,20250825,20250826,,X,X,X,,,000000000001000155,1000-MIN-03
100,000000800690,PM02,30,PM_AUTO,20250826,,20250826,Mant. Preventivo 000000000001000005,1000,1000,,1000,MANT100,MANT100,20250826,20250827,,X,X,X,,,000000000001000005,1000-LAB-02
100,000000800691,PM02,30,PM_AUTO,20250827,,20250827,Mant. Preventivo 000000000001000061,1000,1000,,1000,MANT100,MANT100,20250827,20250828,,X,X,X,,,000000000001000061,1000-PLAN-01
100,000000800692,PM02,30,PM_AUTO,20250828,,20250828,Mant. Preventivo 000000000001000026,1000,1000,,1000,MANT100,MANT100,20250828,20250829,,X,X,X,,,000000000001000026,1000-MIN-01
100,000000800693,PM02,30,PM_AUTO,20250829,,20250829,Mant. Preventivo 000000000001000069,1000,1000,,1000,MANT100,MANT100,20250829,20250830,,X,X,X,,,000000000001000069,1000-PLAN-02
100,000000800694,PM02,30,PM_AUTO,20250830,,20250830,Mant. Preventivo 000000000001000103,1000,1000,,1000,MANT100,MANT100,20250830,20250831,,X,X,X,,,000000000001000103,1000-REF-01
100,000000800695,PM02,30,PM_AUTO,20250831,,20250831,Mant. Preventivo 000000000001000152,1000,1000,,1000,MANT100,MANT100,20250831,20250901,,X,X,X,,,000000000001000152,1000-PLAN-01
100,000000800696,PM02,30,PM_AUTO,20250901,,20250901,Mant. Preventivo 000000000001000104,1000,1000,,1000,MANT100,MANT100,20250901,20250902,,X,X,X,,,000000000001000104,1000-LAB-02
100,000000800697,PM02,30,PM_AUTO,20250902,,20250902,Mant. Preventivo 000000000001000048,1000,1000,,1000,MANT100,MANT100,20250902,20250903,,X,X,X,,,000000000001000048,1000-MIN-02
100,000000800698,PM02,30,PM_AUTO,20250903,,20250903,Mant. Preventivo 000000000001000064,1000,1000,,1000,MANT100,MANT100,20250903,20250904,,X,X,X,,,000000000001000064,1000-PLAN-03
100,000000800699,PM02,30,PM_AUTO,20250904,,20250904,Mant. Preventivo 000000000001000084,1000,1000,,1000,MANT100,MANT100,20250904,20250905,,X,X,X,,,000000000001000084,1000-LAB-01
100,000000800700,PM02,30,PM_AUTO,20250905,,20250905,Mant. Preventivo 000000000001000118,1000,1000,,1000,MANT100,MANT100,20250905,20250906,,X,X,X,,,000000000001000118,1000-LAB-02
100,000000800701,PM02,30,PM_AUTO,20250906,,20250906,Mant. Preventivo 000000000001000177,1000,1000,,1000,MANT100,MANT100,20250906,20250907,,X,X,X,,,000000000001000177,1000-REF-01
100,000000800702,PM02,30,PM_AUTO,20250907,,20250907,Mant. Preventivo 000000000001000151,1000,1000,,1000,MANT100,MANT100,20250907,20250908,,X,X,X,,,000000000001000151,1000-REF-03
100,000000800703,PM02,30,PM_AUTO,20250908,,20250908,Mant. Preventivo 000000000001000083,1000,1000,,1000,MANT100,MANT100,20250908,20250909,,X,X,X,,,000000000001000083,1000-PLAN-02
100,000000800704,PM02,30,PM_AUTO,20250909,,20250909,Mant. Preventivo 000000000001000165,1000,1000,,1000,MANT100,MANT100,20250909,20250910,,X,X,X,,,000000000001000165,1000-LAB-03
100,000000800705,PM02,30,PM_AUTO,20250910,,20250910,Mant. Preventivo 000000000001000025,1000,1000,,1000,MANT100,MANT100,20250910,20250911,,X,X,X,,,000000000001000025,1000-REF-02
100,000000800706,PM02,30,PM_AUTO,20250911,,20250911,Mant. Preventivo 000000000001000116,1000,1000,,1000,MANT100,MANT100,20250911,20250912,,X,X,X,,,000000000001000116,1000-MIN-01
100,000000800707,PM02,30,PM_AUTO,20250912,,20250912,Mant. Preventivo 000000000001000115,1000,1000,,1000,MANT100,MANT100,20250912,20250913,,X,X,X,,,000000000001000115,1000-MIN-01
100,000000800708,PM02,30,PM_AUTO,20250913,,20250913,Mant. Preventivo 000000000001000076,1000,1000,,1000,MANT100,MANT100,20250913,20250914,,X,X,X,,,000000000001000076,1000-MANT-03
100,000000800709,PM02,30,PM_AUTO,20250914,,20250914,Mant. Preventivo 000000000001000192,1000,1000,,1000,MANT100,MANT100,20250914,20250915,,X,X,X,,,000000000001000192,1000-LAB-03
100,000000800710,PM02,30,PM_AUTO,20250915,,20250915,Mant. Preventivo 000000000001000098,1000,1000,,1000,MANT100,MANT100,20250915,20250916,,X,X,X,,,000000000001000098,1000-MANT-03
100,000000800711,PM02,30,PM_AUTO,20250916,,20250916,Mant. Preventivo 000000000001000093,1000,1000,,1000,MANT100,MANT100,20250916,20250917,,X,X,X,,,000000000001000093,1000-LAB-02
100,000000800712,PM02,30,PM_AUTO,20250917,,20250917,Mant. Preventivo 000000000001000176,1000,1000,,1000,MANT100,MANT100,20250917,20250918,,X,X,X,,,000000000001000176,1000-MANT-01
100,000000800713,PM02,30,PM_AUTO,20250918,,20250918,Mant. Preventivo 000000000001000172,1000,1000,,1000,MANT100,MANT100,20250918,20250919,,X,X,X,,,000000000001000172,1000-MANT-01
100,000000800714,PM02,30,PM_AUTO,20250919,,20250919,Mant. Preventivo 000000000001000011,1000,1000,,1000,MANT100,MANT100,20250919,20250920,,X,X,X,,,000000000001000011,1000-PLAN-02
100,000000800715,PM02,30,PM_AUTO,20250920,,20250920,Mant. Preventivo 000000000001000088,1000,1000,,1000,MANT100,MANT100,20250920,20250921,,X,X,X,,,000000000001000088,1000-LAB-03
100,000000800716,PM02,30,PM_AUTO,20250921,,20250921,Mant. Preventivo 000000000001000009,1000,1000,,1000,MANT100,MANT100,20250921,20250922,,X,X,X,,,000000000001000009,1000-MANT-03
100,000000800717,PM02,30,PM_AUTO,20250922,,20250922,Mant. Preventivo 000000000001000158,1000,1000,,1000,MANT100,MANT100,20250922,20250923,,X,X,X,,,000000000001000158,1000-PLAN-03
100,000000800718,PM02,30,PM_AUTO,20250923,,20250923,Mant. Preventivo 000000000001000090,1000,1000,,1000,MANT100,MANT100,20250923,20250924,,X,X,X,,,000000000001000090,1000-LAB-03
100,000000800719,PM02,30,PM_AUTO,20250924,,20250924,Mant. Preventivo 000000000001000168,1000,1000,,1000,MANT100,MANT100,20250924,20250925,,X,X,X,,,000000000001000168,1000-MIN-02
100,000000800720,PM02,30,PM_AUTO,20250925,,20250925,Mant. Preventivo 000000000001000168,1000,1000,,1000,MANT100,MANT100,20250925,20250926,,X,X,X,,,000000000001000168,1000-MIN-02
100,000000800721,PM02,30,PM_AUTO,20250926,,20250926,Mant. Preventivo 000000000001000069,1000,1000,,1000,MANT100,MANT100,20250926,20250927,,X,X,X,,,000000000001000069,1000-PLAN-02
100,000000800722,PM02,30,PM_AUTO,20250927,,20250927,Mant. Preventivo 000000000001000173,1000,1000,,1000,MANT100,MANT100,20250927,20250928,,X,X,X,,,000000000001000173,1000-REF-02
100,000000800723,PM02,30,PM_AUTO,20250928,,20250928,Mant. Preventivo 000000000001000093,1000,1000,,1000,MANT100,MANT100,20250928,20250929,,X,X,X,,,000000000001000093,1000-LAB-02
100,000000800724,PM02,30,PM_AUTO,20250929,,20250929,Mant. Preventivo 000000000001000181,1000,1000,,1000,MANT100,MANT100,20250929,20250930,,X,X,X,,,000000000001000181,1000-REF-01
100,000000800725,PM02,30,PM_AUTO,20250930,,20250930,Mant. Preventivo 000000000001000082,1000,1000,,1000,MANT100,MANT100,20250930,20251001,,X,X,X,,,000000000001000082,1000-REF-02
100,000000800726,PM02,30,PM_AUTO,20251001,,20251001,Mant. Preventivo 000000000001000012,1000,1000,,1000,MANT100,MANT100,20251001,20251002,,X,X,X,,,000000000001000012,1000-REF-01
100,000000800727,PM02,30,PM_AUTO,20251002,,20251002,Mant. Preventivo 000000000001000056,1000,1000,,1000,MANT100,MANT100,20251002,20251003,,X,X,X,,,000000000001000056,1000-REF-02
100,000000800728,PM02,30,PM_AUTO,20251003,,20251003,Mant. Preventivo 000000000001000056,1000,1000,,1000,MANT100,MANT100,20251003,20251004,,X,X,X,,,000000000001000056,1000-REF-02
100,000000800729,PM02,30,PM_AUTO,20251004,,20251004,Mant. Preventivo 000000000001000001,1000,1000,,1000,MANT100,MANT100,20251004,20251005,,X,X,X,,,000000000001000001,1000-REF-01
100,000000800730,PM02,30,PM_AUTO,20251005,,20251005,Mant. Preventivo 000000000001000015,1000,1000,,1000,MANT100,MANT100,20251005,20251006,,X,X,X,,,000000000001000015,1000-REF-01
100,000000800731,PM02,30,PM_AUTO,20251006,,20251006,Mant. Preventivo 000000000001000006,1000,1000,,1000,MANT100,MANT100,20251006,20251007,,X,X,X,,,000000000001000006,1000-PLAN-01
100,000000800732,PM02,30,PM_AUTO,20251007,,20251007,Mant. Preventivo 000000000001000154,1000,1000,,1000,MANT100,MANT100,20251007,20251008,,X,X,X,,,000000000001000154,1000-MANT-01
100,000000800733,PM02,30,PM_AUTO,20251008,,20251008,Mant. Preventivo 000000000001000027,1000,1000,,1000,MANT100,MANT100,20251008,20251009,,X,X,X,,,000000000001000027,1000-MANT-01
100,000000800734,PM02,30,PM_AUTO,20251009,,20251009,Mant. Preventivo 000000000001000074,1000,1000,,1000,MANT100,MANT100,20251009,20251010,,X,X,X,,,000000000001000074,1000-MIN-03
100,000000800735,PM02,30,PM_AUTO,20251010,,20251010,Mant. Preventivo 000000000001000042,1000,1000,,1000,MANT100,MANT100,20251010,20251011,,X,X,X,,,000000000001000042,1000-MANT-03
100,000000800736,PM02,30,PM_AUTO,20251011,,20251011,Mant. Preventivo 000000000001000187,1000,1000,,1000,MANT100,MANT100,20251011,20251012,,X,X,X,,,000000000001000187,1000-MIN-01
100,000000800737,PM02,30,PM_AUTO,20251012,,20251012,Mant. Preventivo 000000000001000008,1000,1000,,1000,MANT100,MANT100,20251012,20251013,,X,X,X,,,000000000001000008,1000-MIN-01
100,000000800738,PM02,30,PM_AUTO,20251013,,20251013,Mant. Preventivo 000000000001000057,1000,1000,,1000,MANT100,MANT100,20251013,20251014,,X,X,X,,,000000000001000057,1000-MIN-02
100,000000800739,PM02,30,PM_AUTO,20251014,,20251014,Mant. Preventivo 000000000001000053,1000,1000,,1000,MANT100,MANT100,20251014,20251015,,X,X,X,,,000000000001000053,1000-LAB-02
100,000000800740,PM02,30,PM_AUTO,20251015,,20251015,Mant. Preventivo 000000000001000155,1000,1000,,1000,MANT100,MANT100,20251015,20251016,,X,X,X,,,000000000001000155,1000-MIN-03
100,000000800741,PM02,30,PM_AUTO,20251016,,20251016,Mant. Preventivo 000000000001000177,1000,1000,,1000,MANT100,MANT100,20251016,20251017,,X,X,X,,,000000000001000177,1000-REF-01
100,000000800742,PM02,30,PM_AUTO,20251017,,20251017,Mant. Preventivo 000000000001000026,1000,1000,,1000,MANT100,MANT100,20251017,20251018,,X,X,X,,,000000000001000026,1000-MIN-01
100,000000800743,PM02,30,PM_AUTO,20251018,,20251018,Mant. Preventivo 000000000001000119,1000,1000,,1000,MANT100,MANT100,20251018,20251019,,X,X,X,,,000000000001000119,1000-REF-01
100,000000800744,PM02,30,PM_AUTO,20251019,,20251019,Mant. Preventivo 000000000001000013,1000,1000,,1000,MANT100,MANT100,20251019,20251020,,X,X,X,,,000000000001000013,1000-REF-03
100,000000800745,PM02,30,PM_AUTO,20251020,,20251020,Mant. Preventivo 000000000001000050,1000,1000,,1000,MANT100,MANT100,20251020,20251021,,X,X,X,,,000000000001000050,1000-LAB-03
100,000000800746,PM02,30,PM_AUTO,20251021,,20251021,Mant. Preventivo 000000000001000182,1000,1000,,1000,MANT100,MANT100,20251021,20251022,,X,X,X,,,000000000001000182,1000-PLAN-01
100,000000800747,PM02,30,PM_AUTO,20251022,,20251022,Mant. Preventivo 000000000001000108,1000,1000,,1000,MANT100,MANT100,20251022,20251023,,X,X,X,,,000000000001000108,1000-LAB-01
100,000000800748,PM02,30,PM_AUTO,20251023,,20251023,Mant. Preventivo 000000000001000035,1000,1000,,1000,MANT100,MANT100,20251023,20251024,,X,X,X,,,000000000001000035,1000-REF-01
100,000000800749,PM02,30,PM_AUTO,20251024,,20251024,Mant. Preventivo 000000000001000015,1000,1000,,1000,MANT100,MANT100,20251024,20251025,,X,X,X,,,000000000001000015,1000-REF-01
100,000000800750,PM02,30,PM_AUTO,20251025,,20251025,Mant. Preventivo 000000000001000036,1000,1000,,1000,MANT100,MANT100,20251025,20251026,,X,X,X,,,000000000001000036,1000-MANT-01
100,000000800751,PM02,30,PM_AUTO,20251026,,20251026,Mant. Preventivo 000000000001000105,1000,1000,,1000,MANT100,MANT100,20251026,20251027,,X,X,X,,,000000000001000105,1000-MANT-03
100,000000800752,PM02,30,PM_AUTO,20251027,,20251027,Mant. Preventivo 000000000001000144,1000,1000,,1000,MANT100,MANT100,20251027,20251028,,X,X,X,,,000000000001000144,1000-PLAN-03
100,000000800753,PM02,30,PM_AUTO,20251028,,20251028,Mant. Preventivo 000000000001000047,1000,1000,,1000,MANT100,MANT100,20251028,20251029,,X,X,X,,,000000000001000047,1000-MIN-02
100,000000800754,PM02,30,PM_AUTO,20251029,,20251029,Mant. Preventivo 000000000001000063,1000,1000,,1000,MANT100,MANT100,20251029,20251030,,X,X,X,,,000000000001000063,1000-MIN-03
100,000000800755,PM02,30,PM_AUTO,20251030,,20251030,Mant. Preventivo 000000000001000075,1000,1000,,1000,MANT100,MANT100,20251030,20251031,,X,X,X,,,000000000001000075,1000-PLAN-03
100,000000800756,PM02,30,PM_AUTO,20251031,,20251031,Mant. Preventivo 000000000001000069,1000,1000,,1000,MANT100,MANT100,20251031,20251101,,X,X,X,,,000000000001000069,1000-PLAN-02
100,000000800757,PM02,30,PM_AUTO,20251101,,20251101,Mant. Preventivo 000000000001000063,1000,1000,,1000,MANT100,MANT100,20251101,20251102,,X,X,X,,,000000000001000063,1000-MIN-03
100,000000800758,PM02,30,PM_AUTO,20251102,,20251102,Mant. Preventivo 000000000001000158,1000,1000,,1000,MANT100,MANT100,20251102,20251103,,X,X,X,,,000000000001000158,1000-PLAN-03
100,000000800759,PM02,30,PM_AUTO,20251103,,20251103,Mant. Preventivo 000000000001000093,1000,1000,,1000,MANT100,MANT100,20251103,20251104,,X,X,X,,,000000000001000093,1000-LAB-02
100,000000800760,PM02,30,PM_AUTO,20251104,,20251104,Mant. Preventivo 000000000001000016,1000,1000,,1000,MANT100,MANT100,20251104,20251105,,X,X,X,,,000000000001000016,1000-MIN-03
100,000000800761,PM02,30,PM_AUTO,20251105,,20251105,Mant. Preventivo 000000000001000040,1000,1000,,1000,MANT100,MANT100,20251105,20251106,,X,X,X,,,000000000001000040,1000-PLAN-02
100,000000800762,PM02,30,PM_AUTO,20251106,,20251106,Mant. Preventivo 000000000001000006,1000,1000,,1000,MANT100,MANT100,20251106,20251107,,X,X,X,,,000000000001000006,1000-PLAN-01
100,000000800763,PM02,30,PM_AUTO,20251107,,20251107,Mant. Preventivo 000000000001000112,1000,1000,,1000,MANT100,MANT100,20251107,20251108,,X,X,X,,,000000000001000112,1000-LAB-03
100,000000800764,PM02,30,PM_AUTO,20251108,,20251108,Mant. Preventivo 000000000001000090,1000,1000,,1000,MANT100,MANT100,20251108,20251109,,X,X,X,,,000000000001000090,1000-LAB-03
100,000000800765,PM02,30,PM_AUTO,20251109,,20251109,Mant. Preventivo 000000000001000192,1000,1000,,1000,MANT100,MANT100,20251109,20251110,,X,X,X,,,000000000001000192,1000-LAB-03
100,000000800766,PM02,30,PM_AUTO,20251110,,20251110,Mant. Preventivo 000000000001000143,1000,1000,,1000,MANT100,MANT100,20251110,20251111,,X,X,X,,,000000000001000143,1000-PLAN-01
100,000000800767,PM02,30,PM_AUTO,20251111,,20251111,Mant. Preventivo 000000000001000193,1000,1000,,1000,MANT100,MANT100,20251111,20251112,,X,X,X,,,000000000001000193,1000-REF-02
100,000000800768,PM02,30,PM_AUTO,20251112,,20251112,Mant. Preventivo 000000000001000035,1000,1000,,1000,MANT100,MANT100,20251112,20251113,,X,X,X,,,000000000001000035,1000-REF-01
100,000000800769,PM02,30,PM_AUTO,20251113,,20251113,Mant. Preventivo 000000000001000126,1000,1000,,1000,MANT100,MANT100,20251113,20251114,,X,X,X,,,000000000001000126,1000-MIN-02
100,000000800770,PM02,30,PM_AUTO,20251114,,20251114,Mant. Preventivo 000000000001000119,1000,1000,,1000,MANT100,MANT100,20251114,20251115,,X,X,X,,,000000000001000119,1000-REF-01
100,000000800771,PM02,30,PM_AUTO,20251115,,20251115,Mant. Preventivo 000000000001000007,1000,1000,,1000,MANT100,MANT100,20251115,20251116,,X,X,X,,,000000000001000007,1000-MIN-03
100,000000800772,PM02,30,PM_AUTO,20251116,,20251116,Mant. Preventivo 000000000001000046,1000,1000,,1000,MANT100,MANT100,20251116,20251117,,X,X,X,,,000000000001000046,1000-MIN-02
100,000000800773,PM02,30,PM_AUTO,20251117,,20251117,Mant. Preventivo 000000000001000088,1000,1000,,1000,MANT100,MANT100,20251117,20251118,,X,X,X,,,000000000001000088,1000-LAB-03
100,000000800774,PM02,30,PM_AUTO,20251118,,20251118,Mant. Preventivo 000000000001000169,1000,1000,,1000,MANT100,MANT100,20251118,20251119,,X,X,X,,,000000000001000169,1000-REF-02
100,000000800775,PM02,30,PM_AUTO,20251119,,20251119,Mant. Preventivo 000000000001000156,1000,1000,,1000,MANT100,MANT100,20251119,20251120,,X,X,X,,,000000000001000156,1000-PLAN-02
100,000000800776,PM02,30,PM_AUTO,20251120,,20251120,Mant. Preventivo 000000000001000004,1000,1000,,1000,MANT100,MANT100,20251120,20251121,,X,X,X,,,000000000001000004,1000-MIN-03
100,000000800777,PM02,30,PM_AUTO,20251121,,20251121,Mant. Preventivo 000000000001000027,1000,1000,,1000,MANT100,MANT100,20251121,20251122,,X,X,X,,,000000000001000027,1000-MANT-01
100,000000800778,PM02,30,PM_AUTO,20251122,,20251122,Mant. Preventivo 000000000001000105,1000,1000,,1000,MANT100,MANT100,20251122,20251123,,X,X,X,,,000000000001000105,1000-MANT-03
100,000000800779,PM02,30,PM_AUTO,20251123,,20251123,Mant. Preventivo 000000000001000029,1000,1000,,1000,MANT100,MANT100,20251123,20251124,,X,X,X,,,000000000001000029,1000-LAB-03
100,000000800780,PM02,30,PM_AUTO,20251124,,20251124,Mant. Preventivo 000000000001000146,1000,1000,,1000,MANT100,MANT100,20251124,20251125,,X,X,X,,,000000000001000146,1000-PLAN-01
100,000000800781,PM02,30,PM_AUTO,20251125,,20251125,Mant. Preventivo 000000000001000092,1000,1000,,1000,MANT100,MANT100,20251125,20251126,,X,X,X,,,000000000001000092,1000-MIN-01
100,000000800782,PM02,30,PM_AUTO,20251126,,20251126,Mant. Preventivo 000000000001000114,1000,1000,,1000,MANT100,MANT100,20251126,20251127,,X,X,X,,,000000000001000114,1000-MANT-01
100,000000800783,PM02,30,PM_AUTO,20251127,,20251127,Mant. Preventivo 000000000001000017,1000,1000,,1000,MANT100,MANT100,20251127,20251128,,X,X,X,,,000000000001000017,1000-PLAN-02
100,000000800784,PM02,30,PM_AUTO,20251128,,20251128,Mant. Preventivo 000000000001000185,1000,1000,,1000,MANT100,MANT100,20251128,20251129,,X,X,X,,,000000000001000185,1000-REF-01
100,000000800785,PM02,30,PM_AUTO,20251129,,20251129,Mant. Preventivo 000000000001000131,1000,1000,,1000,MANT100,MANT100,20251129,20251130,,X,X,X,,,000000000001000131,1000-REF-02
100,000000800786,PM02,30,PM_AUTO,20251130,,20251130,Mant. Preventivo 000000000001000044,1000,1000,,1000,MANT100,MANT100,20251130,20251201,,X,X,X,,,000000000001000044,1000-REF-02
100,000000800787,PM02,30,PM_AUTO,20251201,,20251201,Mant. Preventivo 000000000001000013,1000,1000,,1000,MANT100,MANT100,20251201,20251202,,X,X,X,,,000000000001000013,1000-REF-03
100,000000800788,PM02,30,PM_AUTO,20251202,,20251202,Mant. Preventivo 000000000001000050,1000,1000,,1000,MANT100,MANT100,20251202,20251203,,X,X,X,,,000000000001000050,1000-LAB-03
100,000000800789,PM02,30,PM_AUTO,20251203,,20251203,Mant. Preventivo 000000000001000151,1000,1000,,1000,MANT100,MANT100,20251203,20251204,,X,X,X,,,000000000001000151,1000-REF-03
100,000000800790,PM02,30,PM_AUTO,20251204,,20251204,Mant. Preventivo 000000000001000070,1000,1000,,1000,MANT100,MANT100,20251204,20251205,,X,X,X,,,000000000001000070,1000-PLAN-02
100,000000800791,PM02,30,PM_AUTO,20251205,,20251205,Mant. Preventivo 000000000001000010,1000,1000,,1000,MANT100,MANT100,20251205,20251206,,X,X,X,,,000000000001000010,1000-MIN-02
100,000000800792,PM02,30,PM_AUTO,20251206,,20251206,Mant. Preventivo 000000000001000056,1000,1000,,1000,MANT100,MANT100,20251206,20251207,,X,X,X,,,000000000001000056,1000-REF-02
100,000000800793,PM02,30,PM_AUTO,20251207,,20251207,Mant. Preventivo 000000000001000027,1000,1000,,1000,MANT100,MANT100,20251207,20251208,,X,X,X,,,000000000001000027,1000-MANT-01
100,000000800794,PM02,30,PM_AUTO,20251208,,20251208,Mant. Preventivo 000000000001000058,1000,1000,,1000,MANT100,MANT100,20251208,20251209,,X,X,X,,,000000000001000058,1000-LAB-03
100,000000800795,PM02,30,PM_AUTO,20251209,,20251209,Mant. Preventivo 000000000001000024,1000,1000,,1000,MANT100,MANT100,20251209,20251210,,X,X,X,,,000000000001000024,1000-MANT-02
100,000000800796,PM02,30,PM_AUTO,20251210,,20251210,Mant. Preventivo 000000000001000078,1000,1000,,1000,MANT100,MANT100,20251210,20251211,,X,X,X,,,000000000001000078,1000-PLAN-02
100,000000800797,PM02,30,PM_AUTO,20251211,,20251211,Mant. Preventivo 000000000001000084,1000,1000,,1000,MANT100,MANT100,20251211,20251212,,X,X,X,,,000000000001000084,1000-LAB-01
100,000000800798,PM02,30,PM_AUTO,20251212,,20251212,Mant. Preventivo 000000000001000196,1000,1000,,1000,MANT100,MANT100,20251212,20251213,,X,X,X,,,000000000001000196,1000-LAB-01
100,000000800799,PM02,30,PM_AUTO,20251213,,20251213,Mant. Preventivo 000000000001000197,1000,1000,,1000,MANT100,MANT100,20251213,20251214,,X,X,X,,,000000000001000197,1000-LAB-01
100,000000800800,PM02,30,PM_AUTO,20251214,,20251214,Mant. Preventivo 000000000001000171,1000,1000,,1000,MANT100,MANT100,20251214,20251215,,X,X,X,,,000000000001000171,1000-PLAN-02
100,000000800801,PM02,30,PM_AUTO,20251215,,20251215,Mant. Preventivo 000000000001000109,1000,1000,,1000,MANT100,MANT100,20251215,20251216,,X,X,X,,,000000000001000109,1000-MIN-03
100,000000800802,PM02,30,PM_AUTO,20251216,,20251216,Mant. Preventivo 000000000001000117,1000,1000,,1000,MANT100,MANT100,20251216,20251217,,X,X,X,,,000000000001000117,1000-LAB-03
100,000000800803,PM02,30,PM_AUTO,20251217,,20251217,Mant. Preventivo 000000000001000149,1000,1000,,1000,MANT100,MANT100,20251217,20251218,,X,X,X,,,000000000001000149,1000-REF-02
100,000000800804,PM02,30,PM_AUTO,20251218,,20251218,Mant. Preventivo 000000000001000117,1000,1000,,1000,MANT100,MANT100,20251218,20251219,,X,X,X,,,000000000001000117,1000-LAB-03
100,000000800805,PM02,30,PM_AUTO,20251219,,20251219,Mant. Preventivo 000000000001000109,1000,1000,,1000,MANT100,MANT100,20251219,20251220,,X,X,X,,,000000000001000109,1000-MIN-03
100,000000800806,PM02,30,PM_AUTO,20251220,,20251220,Mant. Preventivo 000000000001000095,1000,1000,,1000,MANT100,MANT100,20251220,20251221,,X,X,X,,,000000000001000095,1000-PLAN-01
100,000000800807,PM02,30,PM_AUTO,20251221,,20251221,Mant. Preventivo 000000000001000048,1000,1000,,1000,MANT100,MANT100,20251221,20251222,,X,X,X,,,000000000001000048,1000-MIN-02
100,000000800808,PM02,30,PM_AUTO,20251222,,20251222,Mant. Preventivo 000000000001000184,1000,1000,,1000,MANT100,MANT100,20251222,20251223,,X,X,X,,,000000000001000184,1000-MIN-02
100,000000800809,PM02,30,PM_AUTO,20251223,,20251223,Mant. Preventivo 000000000001000049,1000,1000,,1000,MANT100,MANT100,20251223,20251224,,X,X,X,,,000000000001000049,1000-MANT-01
100,000000800810,PM02,30,PM_AUTO,20251224,,20251224,Mant. Preventivo 000000000001000034,1000,1000,,1000,MANT100,MANT100,20251224,20251225,,X,X,X,,,000000000001000034,1000-MIN-03
100,000000800811,PM02,30,PM_AUTO,20251225,,20251225,Mant. Preventivo 000000000001000104,1000,1000,,1000,MANT100,MANT100,20251225,20251226,,X,X,X,,,000000000001000104,1000-LAB-02
100,000000800812,PM02,30,PM_AUTO,20251226,,20251226,Mant. Preventivo 000000000001000170,1000,1000,,1000,MANT100,MANT100,20251226,20251227,,X,X,X,,,000000000001000170,1000-REF-01
100,000000800813,PM02,30,PM_AUTO,20251227,,20251227,Mant. Preventivo 000000000001000036,1000,1000,,1000,MANT100,MANT100,20251227,20251228,,X,X,X,,,000000000001000036,1000-MANT-01
100,000000800814,PM02,30,PM_AUTO,20251228,,20251228,Mant. Preventivo 000000000001000130,1000,1000,,1000,MANT100,MANT100,20251228,20251229,,X,X,X,,,000000000001000130,1000-MIN-02
100,000000800815,PM02,30,PM_AUTO,20251229,,20251229,Mant. Preventivo 000000000001000014,1000,1000,,1000,MANT100,MANT100,20251229,20251230,,X,X,X,,,000000000001000014,1000-LAB-01
100,000000800816,PM02,30,PM_AUTO,20251230,,20251230,Mant. Preventivo 000000000001000151,1000,1000,,1000,MANT100,MANT100,20251230,20251231,,X,X,X,,,000000000001000151,1000-REF-03
100,000000800817,PM02,30,PM_AUTO,20251231,,20251231,Mant. Preventivo 000000000001000170,1000,1000,,1000,MANT100,MANT100,20251231,20260101,,X,X,X,,,000000000001000170,1000-REF-01
