MANDT,BUKRS,BELNR,GJAHR,BLART,BLDAT,BUDAT,MONAT,CPUDT,CPUTM,USNAM,TCODE,XBLNR,WAERS,KURSF,BSTAT,STBLG,AWTYP,AWKEY,AEDAT,BKTXT
100,2000,0100000550,2025,KR,20250703,20250703,07,20250703,135336,FI_AUTO,MIRO,4500000550,USD,1.0,,,RMRP,4500000550,20250703,
100,2000,0100000551,2025,KR,20250704,20250704,07,20250704,180155,FI_AUTO,MIRO,4500000551,USD,1.0,,,RMRP,4500000551,20250704,
100,1000,0100000552,2025,KR,20250705,20250705,07,20250705,070826,FI_AUTO,MIRO,4500000552,USD,1.0,,,RMRP,4500000552,20250705,
100,1000,0100000553,2025,KR,20250706,20250706,07,20250706,175431,FI_AUTO,MIRO,4500000553,USD,1.0,,,RMRP,4500000553,20250706,
100,1000,0100000554,2025,KR,20250707,20250707,07,20250707,165134,FI_AUTO,MIRO,4500000554,USD,1.0,,,RMRP,4500000554,20250707,
100,1000,0100000555,2025,KR,20250708,20250708,07,20250708,152334,FI_AUTO,MIRO,4500000555,USD,1.0,,,RMRP,4500000555,20250708,
100,1000,0100000556,2025,KR,20250709,20250709,07,20250709,112336,FI_AUTO,MIRO,4500000556,USD,1.0,,,RMRP,4500000556,20250709,
100,2000,0100000557,2025,KR,20250710,20250710,07,20250710,123305,FI_AUTO,MIRO,4500000557,USD,1.0,,,RMRP,4500000557,20250710,
100,2000,0100000558,2025,KR,20250711,20250711,07,20250711,141528,FI_AUTO,MIRO,4500000558,USD,1.0,,,RMRP,4500000558,20250711,
100,1000,0100000559,2025,KR,20250712,20250712,07,20250712,144444,FI_AUTO,MIRO,4500000559,USD,1.0,,,RMRP,4500000559,20250712,
100,2000,0100000560,2025,KR,20250713,20250713,07,20250713,100610,FI_AUTO,MIRO,4500000560,USD,1.0,,,RMRP,4500000560,20250713,
100,2000,0100000561,2025,KR,20250714,20250714,07,20250714,171620,FI_AUTO,MIRO,4500000561,USD,1.0,,,RMRP,4500000561,20250714,
100,2000,0100000562,2025,KR,20250715,20250715,07,20250715,091151,FI_AUTO,MIRO,4500000562,USD,1.0,,,RMRP,4500000562,20250715,
100,2000,0100000563,2025,KR,20250716,20250716,07,20250716,064711,FI_AUTO,MIRO,4500000563,USD,1.0,,,RMRP,4500000563,20250716,
100,1000,0100000564,2025,KR,20250717,20250717,07,20250717,130458,FI_AUTO,MIRO,4500000564,USD,1.0,,,RMRP,4500000564,20250717,
100,1000,0100000565,2025,KR,20250718,20250718,07,20250718,085144,FI_AUTO,MIRO,4500000565,USD,1.0,,,RMRP,4500000565,20250718,
100,2000,0100000566,2025,KR,20250719,20250719,07,20250719,092106,FI_AUTO,MIRO,4500000566,USD,1.0,,,RMRP,4500000566,20250719,
100,2000,0100000567,2025,KR,20250720,20250720,07,20250720,145226,FI_AUTO,MIRO,4500000567,USD,1.0,,,RMRP,4500000567,20250720,
100,2000,0100000568,2025,KR,20250721,20250721,07,20250721,170309,FI_AUTO,MIRO,4500000568,USD,1.0,,,RMRP,4500000568,20250721,
100,2000,0100000569,2025,KR,20250722,20250722,07,20250722,104057,FI_AUTO,MIRO,4500000569,USD,1.0,,,RMRP,4500000569,20250722,
100,1000,0100000570,2025,KR,20250723,20250723,07,20250723,170402,FI_AUTO,MIRO,4500000570,USD,1.0,,,RMRP,4500000570,20250723,
100,1000,0100000571,2025,KR,20250724,20250724,07,20250724,165431,FI_AUTO,MIRO,4500000571,USD,1.0,,,RMRP,4500000571,20250724,
100,1000,0100000572,2025,KR,20250725,20250725,07,20250725,101713,FI_AUTO,MIRO,4500000572,USD,1.0,,,RMRP,4500000572,20250725,
100,2000,0100000573,2025,KR,20250726,20250726,07,20250726,120011,FI_AUTO,MIRO,4500000573,USD,1.0,,,RMRP,4500000573,20250726,
100,1000,0100000574,2025,KR,20250727,20250727,07,20250727,091546,FI_AUTO,MIRO,4500000574,USD,1.0,,,RMRP,4500000574,20250727,
100,2000,0100000575,2025,KR,20250728,20250728,07,20250728,074525,FI_AUTO,MIRO,4500000575,USD,1.0,,,RMRP,4500000575,20250728,
100,1000,0100000576,2025,KR,20250729,20250729,07,20250729,144231,FI_AUTO,MIRO,4500000576,USD,1.0,,,RMRP,4500000576,20250729,
100,2000,0100000577,2025,KR,20250730,20250730,07,20250730,110906,FI_AUTO,MIRO,4500000577,USD,1.0,,,RMRP,4500000577,20250730,
100,1000,0100000578,2025,KR,20250731,20250731,07,20250731,071743,FI_AUTO,MIRO,4500000578,USD,1.0,,,RMRP,4500000578,20250731,
100,2000,0100000579,2025,KR,20250801,20250801,08,20250801,092254,FI_AUTO,MIRO,4500000579,USD,1.0,,,RMRP,4500000579,20250801,
100,2000,0100000580,2025,KR,20250802,20250802,08,20250802,161242,FI_AUTO,MIRO,4500000580,USD,1.0,,,RMRP,4500000580,20250802,
100,2000,0100000581,2025,KR,20250803,20250803,08,20250803,110216,FI_AUTO,MIRO,4500000581,USD,1.0,,,RMRP,4500000581,20250803,
100,2000,0100000582,2025,KR,20250804,20250804,08,20250804,161934,FI_AUTO,MIRO,4500000582,USD,1.0,,,RMRP,4500000582,20250804,
100,1000,0100000583,2025,KR,20250805,20250805,08,20250805,064056,FI_AUTO,MIRO,4500000583,USD,1.0,,,RMRP,4500000583,20250805,
100,2000,0100000584,2025,KR,20250806,20250806,08,20250806,092118,FI_AUTO,MIRO,4500000584,USD,1.0,,,RMRP,4500000584,20250806,
100,2000,0100000585,2025,KR,20250807,20250807,08,20250807,081602,FI_AUTO,MIRO,4500000585,USD,1.0,,,RMRP,4500000585,20250807,
100,1000,0100000586,2025,KR,20250808,20250808,08,20250808,115152,FI_AUTO,MIRO,4500000586,USD,1.0,,,RMRP,4500000586,20250808,
100,1000,0100000587,2025,KR,20250809,20250809,08,20250809,125704,FI_AUTO,MIRO,4500000587,USD,1.0,,,RMRP,4500000587,20250809,
100,2000,0100000588,2025,KR,20250810,20250810,08,20250810,150100,FI_AUTO,MIRO,4500000588,USD,1.0,,,RMRP,4500000588,20250810,
100,2000,0100000589,2025,KR,20250811,20250811,08,20250811,145838,FI_AUTO,MIRO,4500000589,USD,1.0,,,RMRP,4500000589,20250811,
100,1000,0100000590,2025,KR,20250812,20250812,08,20250812,161012,FI_AUTO,MIRO,4500000590,USD,1.0,,,RMRP,4500000590,20250812,
100,1000,0100000591,2025,KR,20250813,20250813,08,20250813,130248,FI_AUTO,MIRO,4500000591,USD,1.0,,,RMRP,4500000591,20250813,
100,2000,0100000592,2025,KR,20250814,20250814,08,20250814,185742,FI_AUTO,MIRO,4500000592,USD,1.0,,,RMRP,4500000592,20250814,
100,2000,0100000593,2025,KR,20250815,20250815,08,20250815,112225,FI_AUTO,MIRO,4500000593,USD,1.0,,,RMRP,4500000593,20250815,
100,2000,0100000594,2025,KR,20250816,20250816,08,20250816,153504,FI_AUTO,MIRO,4500000594,USD,1.0,,,RMRP,4500000594,20250816,
100,2000,0100000595,2025,KR,20250817,20250817,08,20250817,141656,FI_AUTO,MIRO,4500000595,USD,1.0,,,RMRP,4500000595,20250817,
100,2000,0100000596,2025,KR,20250818,20250818,08,20250818,182819,FI_AUTO,MIRO,4500000596,USD,1.0,,,RMRP,4500000596,20250818,
100,1000,0100000597,2025,KR,20250819,20250819,08,20250819,153502,FI_AUTO,MIRO,4500000597,USD,1.0,,,RMRP,4500000597,20250819,
100,2000,0100000598,2025,KR,20250820,20250820,08,20250820,172331,FI_AUTO,MIRO,4500000598,USD,1.0,,,RMRP,4500000598,20250820,
100,1000,0100000599,2025,KR,20250821,20250821,08,20250821,095833,FI_AUTO,MIRO,4500000599,USD,1.0,,,RMRP,4500000599,20250821,
100,1000,0100000600,2025,KR,20250822,20250822,08,20250822,170825,FI_AUTO,MIRO,4500000600,USD,1.0,,,RMRP,4500000600,20250822,
100,1000,0100000601,2025,KR,20250823,20250823,08,20250823,161800,FI_AUTO,MIRO,4500000601,USD,1.0,,,RMRP,4500000601,20250823,
100,2000,0100000602,2025,KR,20250824,20250824,08,20250824,110106,FI_AUTO,MIRO,4500000602,USD,1.0,,,RMRP,4500000602,20250824,
100,2000,0100000603,2025,KR,20250825,20250825,08,20250825,062126,FI_AUTO,MIRO,4500000603,USD,1.0,,,RMRP,4500000603,20250825,
100,1000,0100000604,2025,KR,20250826,20250826,08,20250826,113338,FI_AUTO,MIRO,4500000604,USD,1.0,,,RMRP,4500000604,20250826,
100,1000,0100000605,2025,KR,20250827,20250827,08,20250827,170241,FI_AUTO,MIRO,4500000605,USD,1.0,,,RMRP,4500000605,20250827,
100,2000,0100000606,2025,KR,20250828,20250828,08,20250828,125537,FI_AUTO,MIRO,4500000606,USD,1.0,,,RMRP,4500000606,20250828,
100,2000,0100000607,2025,KR,20250829,20250829,08,20250829,174545,FI_AUTO,MIRO,4500000607,USD,1.0,,,RMRP,4500000607,20250829,
100,2000,0100000608,2025,KR,20250830,20250830,08,20250830,081811,FI_AUTO,MIRO,4500000608,USD,1.0,,,RMRP,4500000608,20250830,
100,1000,0100000609,2025,KR,20250831,20250831,08,20250831,060325,FI_AUTO,MIRO,4500000609,USD,1.0,,,RMRP,4500000609,20250831,
100,2000,0100000610,2025,KR,20250901,20250901,09,20250901,150655,FI_AUTO,MIRO,4500000610,USD,1.0,,,RMRP,4500000610,20250901,
100,1000,0100000611,2025,KR,20250902,20250902,09,20250902,153053,FI_AUTO,MIRO,4500000611,USD,1.0,,,RMRP,4500000611,20250902,
100,2000,0100000612,2025,KR,20250903,20250903,09,20250903,092448,FI_AUTO,MIRO,4500000612,USD,1.0,,,RMRP,4500000612,20250903,
100,2000,0100000613,2025,KR,20250904,20250904,09,20250904,074842,FI_AUTO,MIRO,4500000613,USD,1.0,,,RMRP,4500000613,20250904,
100,1000,0100000614,2025,KR,20250905,20250905,09,20250905,170953,FI_AUTO,MIRO,4500000614,USD,1.0,,,RMRP,4500000614,20250905,
100,2000,0100000615,2025,KR,20250906,20250906,09,20250906,083525,FI_AUTO,MIRO,4500000615,USD,1.0,,,RMRP,4500000615,20250906,
100,2000,0100000616,2025,KR,20250907,20250907,09,20250907,081310,FI_AUTO,MIRO,4500000616,USD,1.0,,,RMRP,4500000616,20250907,
100,1000,0100000617,2025,KR,20250908,20250908,09,20250908,180717,FI_AUTO,MIRO,4500000617,USD,1.0,,,RMRP,4500000617,20250908,
100,2000,0100000618,2025,KR,20250909,20250909,09,20250909,084018,FI_AUTO,MIRO,4500000618,USD,1.0,,,RMRP,4500000618,20250909,
100,1000,0100000619,2025,KR,20250910,20250910,09,20250910,081647,FI_AUTO,MIRO,4500000619,USD,1.0,,,RMRP,4500000619,20250910,
100,2000,0100000620,2025,KR,20250911,20250911,09,20250911,101501,FI_AUTO,MIRO,4500000620,USD,1.0,,,RMRP,4500000620,20250911,
100,2000,0100000621,2025,KR,20250912,20250912,09,20250912,084944,FI_AUTO,MIRO,4500000621,USD,1.0,,,RMRP,4500000621,20250912,
100,2000,0100000622,2025,KR,20250913,20250913,09,20250913,071208,FI_AUTO,MIRO,4500000622,USD,1.0,,,RMRP,4500000622,20250913,
100,1000,0100000623,2025,KR,20250914,20250914,09,20250914,151034,FI_AUTO,MIRO,4500000623,USD,1.0,,,RMRP,4500000623,20250914,
100,2000,0100000624,2025,KR,20250915,20250915,09,20250915,104215,FI_AUTO,MIRO,4500000624,USD,1.0,,,RMRP,4500000624,20250915,
100,1000,0100000625,2025,KR,20250916,20250916,09,20250916,155331,FI_AUTO,MIRO,4500000625,USD,1.0,,,RMRP,4500000625,20250916,
100,2000,0100000626,2025,KR,20250917,20250917,09,20250917,092114,FI_AUTO,MIRO,4500000626,USD,1.0,,,RMRP,4500000626,20250917,
100,2000,0100000627,2025,KR,20250918,20250918,09,20250918,120740,FI_AUTO,MIRO,4500000627,USD,1.0,,,RMRP,4500000627,20250918,
100,1000,0100000628,2025,KR,20250919,20250919,09,20250919,083717,FI_AUTO,MIRO,4500000628,USD,1.0,,,RMRP,4500000628,20250919,
100,2000,0100000629,2025,KR,20250920,20250920,09,20250920,102647,FI_AUTO,MIRO,4500000629,USD,1.0,,,RMRP,4500000629,20250920,
100,1000,0100000630,2025,KR,20250921,20250921,09,20250921,100357,FI_AUTO,MIRO,4500000630,USD,1.0,,,RMRP,4500000630,20250921,
100,2000,0100000631,2025,KR,20250922,20250922,09,20250922,155529,FI_AUTO,MIRO,4500000631,USD,1.0,,,RMRP,4500000631,20250922,
100,1000,0100000632,2025,KR,20250923,20250923,09,20250923,111324,FI_AUTO,MIRO,4500000632,USD,1.0,,,RMRP,4500000632,20250923,
100,1000,0100000633,2025,KR,20250924,20250924,09,20250924,063512,FI_AUTO,MIRO,4500000633,USD,1.0,,,RMRP,4500000633,20250924,
100,1000,0100000634,2025,KR,20250925,20250925,09,20250925,063803,FI_AUTO,MIRO,4500000634,USD,1.0,,,RMRP,4500000634,20250925,
100,1000,0100000635,2025,KR,20250926,20250926,09,20250926,092403,FI_AUTO,MIRO,4500000635,USD,1.0,,,RMRP,4500000635,20250926,
100,1000,0100000636,2025,KR,20250927,20250927,09,20250927,095807,FI_AUTO,MIRO,4500000636,USD,1.0,,,RMRP,4500000636,20250927,
100,2000,0100000637,2025,KR,20250928,20250928,09,20250928,123053,FI_AUTO,MIRO,4500000637,USD,1.0,,,RMRP,4500000637,20250928,
100,2000,0100000638,2025,KR,20250929,20250929,09,20250929,073147,FI_AUTO,MIRO,4500000638,USD,1.0,,,RMRP,4500000638,20250929,
100,2000,0100000639,2025,KR,20250930,20250930,09,20250930,150918,FI_AUTO,MIRO,4500000639,USD,1.0,,,RMRP,4500000639,20250930,
100,1000,0100000640,2025,KR,20251001,20251001,10,20251001,163436,FI_AUTO,MIRO,4500000640,USD,1.0,,,RMRP,4500000640,20251001,
100,2000,0100000641,2025,KR,20251002,20251002,10,20251002,131234,FI_AUTO,MIRO,4500000641,USD,1.0,,,RMRP,4500000641,20251002,
100,2000,0100000642,2025,KR,20251003,20251003,10,20251003,171912,FI_AUTO,MIRO,4500000642,USD,1.0,,,RMRP,4500000642,20251003,
100,2000,0100000643,2025,KR,20251004,20251004,10,20251004,102710,FI_AUTO,MIRO,4500000643,USD,1.0,,,RMRP,4500000643,20251004,
100,1000,0100000644,2025,KR,20251005,20251005,10,20251005,081033,FI_AUTO,MIRO,4500000644,USD,1.0,,,RMRP,4500000644,20251005,
100,1000,0100000645,2025,KR,20251006,20251006,10,20251006,175005,FI_AUTO,MIRO,4500000645,USD,1.0,,,RMRP,4500000645,20251006,
100,2000,0100000646,2025,KR,20251007,20251007,10,20251007,111146,FI_AUTO,MIRO,4500000646,USD,1.0,,,RMRP,4500000646,20251007,
100,2000,0100000647,2025,KR,20251008,20251008,10,20251008,150124,FI_AUTO,MIRO,4500000647,USD,1.0,,,RMRP,4500000647,20251008,
100,2000,0100000648,2025,KR,20251009,20251009,10,20251009,064937,FI_AUTO,MIRO,4500000648,USD,1.0,,,RMRP,4500000648,20251009,
100,1000,0100000649,2025,KR,20251010,20251010,10,20251010,065646,FI_AUTO,MIRO,4500000649,USD,1.0,,,RMRP,4500000649,20251010,
100,1000,0100000650,2025,KR,20251011,20251011,10,20251011,100410,FI_AUTO,MIRO,4500000650,USD,1.0,,,RMRP,4500000650,20251011,
100,2000,0100000651,2025,KR,20251012,20251012,10,20251012,081137,FI_AUTO,MIRO,4500000651,USD,1.0,,,RMRP,4500000651,20251012,
100,2000,0100000652,2025,KR,20251013,20251013,10,20251013,112428,FI_AUTO,MIRO,4500000652,USD,1.0,,,RMRP,4500000652,20251013,
100,2000,0100000653,2025,KR,20251014,20251014,10,20251014,165241,FI_AUTO,MIRO,4500000653,USD,1.0,,,RMRP,4500000653,20251014,
100,2000,0100000654,2025,KR,20251015,20251015,10,20251015,171457,FI_AUTO,MIRO,4500000654,USD,1.0,,,RMRP,4500000654,20251015,
100,2000,0100000655,2025,KR,20251016,20251016,10,20251016,061726,FI_AUTO,MIRO,4500000655,USD,1.0,,,RMRP,4500000655,20251016,
100,1000,0100000656,2025,KR,20251017,20251017,10,20251017,154412,FI_AUTO,MIRO,4500000656,USD,1.0,,,RMRP,4500000656,20251017,
100,1000,0100000657,2025,KR,20251018,20251018,10,20251018,131707,FI_AUTO,MIRO,4500000657,USD,1.0,,,RMRP,4500000657,20251018,
100,2000,0100000658,2025,KR,20251019,20251019,10,20251019,113552,FI_AUTO,MIRO,4500000658,USD,1.0,,,RMRP,4500000658,20251019,
100,1000,0100000659,2025,KR,20251020,20251020,10,20251020,142832,FI_AUTO,MIRO,4500000659,USD,1.0,,,RMRP,4500000659,20251020,
100,2000,0100000660,2025,KR,20251021,20251021,10,20251021,115039,FI_AUTO,MIRO,4500000660,USD,1.0,,,RMRP,4500000660,20251021,
100,2000,0100000661,2025,KR,20251022,20251022,10,20251022,185939,FI_AUTO,MIRO,4500000661,USD,1.0,,,RMRP,4500000661,20251022,
100,2000,0100000662,2025,KR,20251023,20251023,10,20251023,180237,FI_AUTO,MIRO,4500000662,USD,1.0,,,RMRP,4500000662,20251023,
100,1000,0100000663,2025,KR,20251024,20251024,10,20251024,132336,FI_AUTO,MIRO,4500000663,USD,1.0,,,RMRP,4500000663,20251024,
100,1000,0100000664,2025,KR,20251025,20251025,10,20251025,171122,FI_AUTO,MIRO,4500000664,USD,1.0,,,RMRP,4500000664,20251025,
100,2000,0100000665,2025,KR,20251026,20251026,10,20251026,084744,FI_AUTO,MIRO,4500000665,USD,1.0,,,RMRP,4500000665,20251026,
100,1000,0100000666,2025,KR,20251027,20251027,10,20251027,130035,FI_AUTO,MIRO,4500000666,USD,1.0,,,RMRP,4500000666,20251027,
100,1000,0100000667,2025,KR,20251028,20251028,10,20251028,073527,FI_AUTO,MIRO,4500000667,USD,1.0,,,RMRP,4500000667,20251028,
100,2000,0100000668,2025,KR,20251029,20251029,10,20251029,145219,FI_AUTO,MIRO,4500000668,USD,1.0,,,RMRP,4500000668,20251029,
100,1000,0100000669,2025,KR,20251030,20251030,10,20251030,102946,FI_AUTO,MIRO,4500000669,USD,1.0,,,RMRP,4500000669,20251030,
100,1000,0100000670,2025,KR,20251031,20251031,10,20251031,150617,FI_AUTO,MIRO,4500000670,USD,1.0,,,RMRP,4500000670,20251031,
100,2000,0100000671,2025,KR,20251101,20251101,11,20251101,114124,FI_AUTO,MIRO,4500000671,USD,1.0,,,RMRP,4500000671,20251101,
100,2000,0100000672,2025,KR,20251102,20251102,11,20251102,164924,FI_AUTO,MIRO,4500000672,USD,1.0,,,RMRP,4500000672,20251102,
100,2000,0100000673,2025,KR,20251103,20251103,11,20251103,082954,FI_AUTO,MIRO,4500000673,USD,1.0,,,RMRP,4500000673,20251103,
100,1000,0100000674,2025,KR,20251104,20251104,11,20251104,115208,FI_AUTO,MIRO,4500000674,USD,1.0,,,RMRP,4500000674,20251104,
100,1000,0100000675,2025,KR,20251105,20251105,11,20251105,164245,FI_AUTO,MIRO,4500000675,USD,1.0,,,RMRP,4500000675,20251105,
100,1000,0100000676,2025,KR,20251106,20251106,11,20251106,075007,FI_AUTO,MIRO,4500000676,USD,1.0,,,RMRP,4500000676,20251106,
100,1000,0100000677,2025,KR,20251107,20251107,11,20251107,112247,FI_AUTO,MIRO,4500000677,USD,1.0,,,RMRP,4500000677,20251107,
100,1000,0100000678,2025,KR,20251108,20251108,11,20251108,100409,FI_AUTO,MIRO,4500000678,USD,1.0,,,RMRP,4500000678,20251108,
100,1000,0100000679,2025,KR,20251109,20251109,11,20251109,132657,FI_AUTO,MIRO,4500000679,USD,1.0,,,RMRP,4500000679,20251109,
100,1000,0100000680,2025,KR,20251110,20251110,11,20251110,165936,FI_AUTO,MIRO,4500000680,USD,1.0,,,RMRP,4500000680,20251110,
100,2000,0100000681,2025,KR,20251111,20251111,11,20251111,172036,FI_AUTO,MIRO,4500000681,USD,1.0,,,RMRP,4500000681,20251111,
100,1000,0100000682,2025,KR,20251112,20251112,11,20251112,061512,FI_AUTO,MIRO,4500000682,USD,1.0,,,RMRP,4500000682,20251112,
100,1000,0100000683,2025,KR,20251113,20251113,11,20251113,085318,FI_AUTO,MIRO,4500000683,USD,1.0,,,RMRP,4500000683,20251113,
100,2000,0100000684,2025,KR,20251114,20251114,11,20251114,170901,FI_AUTO,MIRO,4500000684,USD,1.0,,,RMRP,4500000684,20251114,
100,2000,0100000685,2025,KR,20251115,20251115,11,20251115,174614,FI_AUTO,MIRO,4500000685,USD,1.0,,,RMRP,4500000685,20251115,
100,1000,0100000686,2025,KR,20251116,20251116,11,20251116,160418,FI_AUTO,MIRO,4500000686,USD,1.0,,,RMRP,4500000686,20251116,
100,2000,0100000687,2025,KR,20251117,20251117,11,20251117,064442,FI_AUTO,MIRO,4500000687,USD,1.0,,,RMRP,4500000687,20251117,
100,1000,0100000688,2025,KR,20251118,20251118,11,20251118,110956,FI_AUTO,MIRO,4500000688,USD,1.0,,,RMRP,4500000688,20251118,
100,1000,0100000689,2025,KR,20251119,20251119,11,20251119,070238,FI_AUTO,MIRO,4500000689,USD,1.0,,,RMRP,4500000689,20251119,
100,2000,0100000690,2025,KR,20251120,20251120,11,20251120,123415,FI_AUTO,MIRO,4500000690,USD,1.0,,,RMRP,4500000690,20251120,
100,1000,0100000691,2025,KR,20251121,20251121,11,20251121,172315,FI_AUTO,MIRO,4500000691,USD,1.0,,,RMRP,4500000691,20251121,
100,2000,0100000692,2025,KR,20251122,20251122,11,20251122,074711,FI_AUTO,MIRO,4500000692,USD,1.0,,,RMRP,4500000692,20251122,
100,1000,0100000693,2025,KR,20251123,20251123,11,20251123,084755,FI_AUTO,MIRO,4500000693,USD,1.0,,,RMRP,4500000693,20251123,
100,1000,0100000694,2025,KR,20251124,20251124,11,20251124,131828,FI_AUTO,MIRO,4500000694,USD,1.0,,,RMRP,4500000694,20251124,
100,2000,0100000695,2025,KR,20251125,20251125,11,20251125,122841,FI_AUTO,MIRO,4500000695,USD,1.0,,,RMRP,4500000695,20251125,
100,2000,0100000696,2025,KR,20251126,20251126,11,20251126,101810,FI_AUTO,MIRO,4500000696,USD,1.0,,,RMRP,4500000696,20251126,
100,1000,0100000697,2025,KR,20251127,20251127,11,20251127,090229,FI_AUTO,MIRO,4500000697,USD,1.0,,,RMRP,4500000697,20251127,
100,2000,0100000698,2025,KR,20251128,20251128,11,20251128,133305,FI_AUTO,MIRO,4500000698,USD,1.0,,,RMRP,4500000698,20251128,
100,2000,0100000699,2025,KR,20251129,20251129,11,20251129,074602,FI_AUTO,MIRO,4500000699,USD,1.0,,,RMRP,4500000699,20251129,
100,1000,0100000700,2025,KR,20251130,20251130,11,20251130,103349,FI_AUTO,MIRO,4500000700,USD,1.0,,,RMRP,4500000700,20251130,
100,2000,0100000701,2025,KR,20251201,20251201,12,20251201,100806,FI_AUTO,MIRO,4500000701,USD,1.0,,,RMRP,4500000701,20251201,
100,1000,0100000702,2025,KR,20251202,20251202,12,20251202,173741,FI_AUTO,MIRO,4500000702,USD,1.0,,,RMRP,4500000702,20251202,
100,2000,0100000703,2025,KR,20251203,20251203,12,20251203,075203,FI_AUTO,MIRO,4500000703,USD,1.0,,,RMRP,4500000703,20251203,
100,2000,0100000704,2025,KR,20251204,20251204,12,20251204,131044,FI_AUTO,MIRO,4500000704,USD,1.0,,,RMRP,4500000704,20251204,
100,1000,0100000705,2025,KR,20251205,20251205,12,20251205,181858,FI_AUTO,MIRO,4500000705,USD,1.0,,,RMRP,4500000705,20251205,
100,1000,0100000706,2025,KR,20251206,20251206,12,20251206,153813,FI_AUTO,MIRO,4500000706,USD,1.0,,,RMRP,4500000706,20251206,
100,2000,0100000707,2025,KR,20251207,20251207,12,20251207,065616,FI_AUTO,MIRO,4500000707,USD,1.0,,,RMRP,4500000707,20251207,
100,1000,0100000708,2025,KR,20251208,20251208,12,20251208,064254,FI_AUTO,MIRO,4500000708,USD,1.0,,,RMRP,4500000708,20251208,
100,2000,0100000709,2025,KR,20251209,20251209,12,20251209,065122,FI_AUTO,MIRO,4500000709,USD,1.0,,,RMRP,4500000709,20251209,
100,1000,0100000710,2025,KR,20251210,20251210,12,20251210,114633,FI_AUTO,MIRO,4500000710,USD,1.0,,,RMRP,4500000710,20251210,
100,2000,0100000711,2025,KR,20251211,20251211,12,20251211,122600,FI_AUTO,MIRO,4500000711,USD,1.0,,,RMRP,4500000711,20251211,
100,2000,0100000712,2025,KR,20251212,20251212,12,20251212,160717,FI_AUTO,MIRO,4500000712,USD,1.0,,,RMRP,4500000712,20251212,
100,2000,0100000713,2025,KR,20251213,20251213,12,20251213,072125,FI_AUTO,MIRO,4500000713,USD,1.0,,,RMRP,4500000713,20251213,
100,2000,0100000714,2025,KR,20251214,20251214,12,20251214,170859,FI_AUTO,MIRO,4500000714,USD,1.0,,,RMRP,4500000714,20251214,
100,2000,0100000715,2025,KR,20251215,20251215,12,20251215,072149,FI_AUTO,MIRO,4500000715,USD,1.0,,,RMRP,4500000715,20251215,
100,2000,0100000716,2025,KR,20251216,20251216,12,20251216,110707,FI_AUTO,MIRO,4500000716,USD,1.0,,,RMRP,4500000716,20251216,
100,1000,0100000717,2025,KR,20251217,20251217,12,20251217,173054,FI_AUTO,MIRO,4500000717,USD,1.0,,,RMRP,4500000717,20251217,
100,2000,0100000718,2025,KR,20251218,20251218,12,20251218,151216,FI_AUTO,MIRO,4500000718,USD,1.0,,,RMRP,4500000718,20251218,
100,2000,0100000719,2025,KR,20251219,20251219,12,20251219,122000,FI_AUTO,MIRO,4500000719,USD,1.0,,,RMRP,4500000719,20251219,
100,1000,0100000720,2025,KR,20251220,20251220,12,20251220,082022,FI_AUTO,MIRO,4500000720,USD,1.0,,,RMRP,4500000720,20251220,
100,2000,0100000721,2025,KR,20251221,20251221,12,20251221,131231,FI_AUTO,MIRO,4500000721,USD,1.0,,,RMRP,4500000721,20251221,
100,1000,0100000722,2025,KR,20251222,20251222,12,20251222,082046,FI_AUTO,MIRO,4500000722,USD,1.0,,,RMRP,4500000722,20251222,
100,2000,0100000723,2025,KR,20251223,20251223,12,20251223,115246,FI_AUTO,MIRO,4500000723,USD,1.0,,,RMRP,4500000723,20251223,
100,1000,0100000724,2025,KR,20251224,20251224,12,20251224,142746,FI_AUTO,MIRO,4500000724,USD,1.0,,,RMRP,4500000724,20251224,
