MANDT,VBELN,POSNR,MATNR,ARKTX,PSTYV,FKREL,WERKS,LGORT,KWMENG,MEINS,NETWR,WAERK,MATKL,PRODH,KPEIN,KMEIN,NTGEW,GEWEI,ERDAT,ERNAM,UEPOS,ABGRU
100,0001000246,000010,50000,Concentrado de Cobre,TAN,A,1000,0001,132,TON,1014633.84,USD,GRP_FERT,MINFERT,7686.62,TON,132000,KG,20240902,MROJAS,000000,
100,0001000246,000020,50006,Concentrado de Cobre,TAN,A,1000,0001,231,TON,1715348.25,USD,GRP_FERT,MINFERT,7425.75,TON,231000,KG,20240902,JPEREZ,000000,
100,0001000247,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,174,TON,1452082.2,USD,GRP_FERT,MINFERT,8345.3,TON,174000,KG,20240903,ASOTO,000000,
100,0001000247,000020,50005,Concentrado de Cobre,TAN,A,1000,0001,177,TON,1490609.04,USD,GRP_FERT,MINFERT,8421.52,TON,177000,KG,20240903,MROJAS,000000,
100,0001000247,000030,50008,Concentrado de Cobre,TAN,A,1000,0001,246,TON,1609917.48,USD,GRP_FERT,MINFERT,6544.38,TON,246000,KG,20240903,ASOTO,000000,
100,0001000248,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,59,TON,340276.01,USD,GRP_FERT,MINFERT,5767.39,TON,59000,KG,20240904,MROJAS,000000,
100,0001000249,000010,50003,Concentrado de Cobre,TAN,A,1000,0001,138,TON,1020167.76,USD,GRP_FERT,MINFERT,7392.52,TON,138000,KG,20240905,ASOTO,000000,
100,0001000249,000020,50005,Concentrado de Cobre,TAN,A,1000,0001,129,TON,1102832.61,USD,GRP_FERT,MINFERT,8549.09,TON,129000,KG,20240905,MROJAS,000000,
100,0001000250,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,78,TON,696252.18,USD,GRP_FERT,MINFERT,8926.31,TON,78000,KG,20240906,ASOTO,000000,
100,0001000251,000010,50000,Concentrado de Cobre,TAN,A,1000,0001,63,TON,343080.99,USD,GRP_FERT,MINFERT,5445.73,TON,63000,KG,20240907,ASOTO,000000,
100,0001000251,000020,50004,Concentrado de Cobre,TAN,A,1000,0001,168,TON,1128827.28,USD,GRP_FERT,MINFERT,6719.21,TON,168000,KG,20240907,JPEREZ,000000,
100,0001000251,000030,50003,Concentrado de Cobre,TAN,A,1000,0001,297,TON,2202151.05,USD,GRP_FERT,MINFERT,7414.65,TON,297000,KG,20240907,MROJAS,000000,
100,0001000252,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,126,TON,1092483.0,USD,GRP_FERT,MINFERT,8670.5,TON,126000,KG,20240908,MROJAS,000000,
100,0001000252,000020,50001,Concentrado de Cobre,TAN,A,1000,0001,60,TON,357304.8,USD,GRP_FERT,MINFERT,5955.08,TON,60000,KG,20240908,MROJAS,000000,
100,0001000252,000030,50006,Concentrado de Cobre,TAN,A,1000,0001,282,TON,2381089.56,USD,GRP_FERT,MINFERT,8443.58,TON,282000,KG,20240908,MROJAS,000000,
100,0001000253,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,38,TON,296925.54,USD,GRP_FERT,MINFERT,7813.83,TON,38000,KG,20240909,ASOTO,000000,
100,0001000254,000010,50006,Concentrado de Cobre,TAN,A,1000,0001,66,TON,459612.78,USD,GRP_FERT,MINFERT,6963.83,TON,66000,KG,20240910,ASOTO,000000,
100,0001000254,000020,50007,Concentrado de Cobre,TAN,A,1000,0001,222,TON,1189440.48,USD,GRP_FERT,MINFERT,5357.84,TON,222000,KG,20240910,MROJAS,000000,
100,0001000255,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,171,TON,951878.34,USD,GRP_FERT,MINFERT,5566.54,TON,171000,KG,20240911,MROJAS,000000,
100,0001000255,000020,50004,Concentrado de Cobre,TAN,A,1000,0001,129,TON,763209.15,USD,GRP_FERT,MINFERT,5916.35,TON,129000,KG,20240911,MROJAS,000000,
100,0001000256,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,126,TON,706969.62,USD,GRP_FERT,MINFERT,5610.87,TON,126000,KG,20240912,JPEREZ,000000,
100,0001000256,000020,50003,Concentrado de Cobre,TAN,A,1000,0001,63,TON,397020.33,USD,GRP_FERT,MINFERT,6301.91,TON,63000,KG,20240912,JPEREZ,000000,
100,0001000256,000030,50004,Concentrado de Cobre,TAN,A,1000,0001,255,TON,2104571.1,USD,GRP_FERT,MINFERT,8253.22,TON,255000,KG,20240912,ASOTO,000000,
100,0001000257,000010,50006,Concentrado de Cobre,TAN,A,1000,0001,270,TON,1934787.6,USD,GRP_FERT,MINFERT,7165.88,TON,270000,KG,20240913,MROJAS,000000,
100,0001000257,000020,50008,Concentrado de Cobre,TAN,A,1000,0001,237,TON,2097075.54,USD,GRP_FERT,MINFERT,8848.42,TON,237000,KG,20240913,ASOTO,000000,
100,0001000258,000010,50006,Concentrado de Cobre,TAN,A,1000,0001,114,TON,775172.64,USD,GRP_FERT,MINFERT,6799.76,TON,114000,KG,20240914,ASOTO,000000,
100,0001000259,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,26,TON,166457.72,USD,GRP_FERT,MINFERT,6402.22,TON,26000,KG,20240915,MROJAS,000000,
100,0001000259,000020,50006,Concentrado de Cobre,TAN,A,1000,0001,29,TON,214395.55,USD,GRP_FERT,MINFERT,7392.95,TON,29000,KG,20240915,MROJAS,000000,
100,0001000260,000010,50009,Concentrado de Cobre,TAN,A,1000,0001,61,TON,374522.31,USD,GRP_FERT,MINFERT,6139.71,TON,61000,KG,20240916,JPEREZ,000000,
100,0001000260,000020,50008,Concentrado de Cobre,TAN,A,1000,0001,94,TON,516359.86,USD,GRP_FERT,MINFERT,5493.19,TON,94000,KG,20240916,MROJAS,000000,
100,0001000261,000010,50003,Concentrado de Cobre,TAN,A,1000,0001,219,TON,1593702.42,USD,GRP_FERT,MINFERT,7277.18,TON,219000,KG,20240917,MROJAS,000000,
100,0001000262,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,80,TON,705813.6,USD,GRP_FERT,MINFERT,8822.67,TON,80000,KG,20240918,MROJAS,000000,
100,0001000262,000020,50009,Concentrado de Cobre,TAN,A,1000,0001,91,TON,654444.7,USD,GRP_FERT,MINFERT,7191.7,TON,91000,KG,20240918,ASOTO,000000,
100,0001000262,000030,50005,Concentrado de Cobre,TAN,A,1000,0001,100,TON,765977.0,USD,GRP_FERT,MINFERT,7659.77,TON,100000,KG,20240918,ASOTO,000000,
100,0001000263,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,117,TON,1018392.57,USD,GRP_FERT,MINFERT,8704.21,TON,117000,KG,20240919,ASOTO,000000,
100,0001000264,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,59,TON,350621.07,USD,GRP_FERT,MINFERT,5942.73,TON,59000,KG,20240920,MROJAS,000000,
100,0001000264,000020,50006,Concentrado de Cobre,TAN,A,1000,0001,95,TON,556330.45,USD,GRP_FERT,MINFERT,5856.11,TON,95000,KG,20240920,MROJAS,000000,
100,0001000265,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,279,TON,1492672.32,USD,GRP_FERT,MINFERT,5350.08,TON,279000,KG,20240921,JPEREZ,000000,
100,0001000265,000020,50004,Concentrado de Cobre,TAN,A,1000,0001,186,TON,1004379.54,USD,GRP_FERT,MINFERT,5399.89,TON,186000,KG,20240921,ASOTO,000000,
100,0001000266,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,240,TON,1977859.2,USD,GRP_FERT,MINFERT,8241.08,TON,240000,KG,20240922,MROJAS,000000,
100,0001000266,000020,50008,Concentrado de Cobre,TAN,A,1000,0001,177,TON,1092905.97,USD,GRP_FERT,MINFERT,6174.61,TON,177000,KG,20240922,ASOTO,000000,
100,0001000266,000030,50006,Concentrado de Cobre,TAN,A,1000,0001,219,TON,1801901.34,USD,GRP_FERT,MINFERT,8227.86,TON,219000,KG,20240922,JPEREZ,000000,
100,0001000267,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,90,TON,712576.8,USD,GRP_FERT,MINFERT,7917.52,TON,90000,KG,20240923,MROJAS,000000,
100,0001000267,000020,50003,Concentrado de Cobre,TAN,A,1000,0001,80,TON,609978.4,USD,GRP_FERT,MINFERT,7624.73,TON,80000,KG,20240923,MROJAS,000000,
100,0001000268,000010,50006,Concentrado de Cobre,TAN,A,1000,0001,93,TON,646124.94,USD,GRP_FERT,MINFERT,6947.58,TON,93000,KG,20240924,MROJAS,000000,
100,0001000268,000020,50002,Concentrado de Cobre,TAN,A,1000,0001,75,TON,640266.0,USD,GRP_FERT,MINFERT,8536.88,TON,75000,KG,20240924,JPEREZ,000000,
100,0001000269,000010,50009,Concentrado de Cobre,TAN,A,1000,0001,294,TON,1701272.16,USD,GRP_FERT,MINFERT,5786.64,TON,294000,KG,20240925,ASOTO,000000,
100,0001000269,000020,50000,Concentrado de Cobre,TAN,A,1000,0001,234,TON,2072437.38,USD,GRP_FERT,MINFERT,8856.57,TON,234000,KG,20240925,ASOTO,000000,
100,0001000269,000030,50008,Concentrado de Cobre,TAN,A,1000,0001,171,TON,1223534.07,USD,GRP_FERT,MINFERT,7155.17,TON,171000,KG,20240925,MROJAS,000000,
100,0001000270,000010,50000,Concentrado de Cobre,TAN,A,1000,0001,144,TON,1268356.32,USD,GRP_FERT,MINFERT,8808.03,TON,144000,KG,20240926,MROJAS,000000,
100,0001000271,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,42,TON,301570.5,USD,GRP_FERT,MINFERT,7180.25,TON,42000,KG,20240927,JPEREZ,000000,
100,0001000271,000020,50000,Concentrado de Cobre,TAN,A,1000,0001,74,TON,393584.54,USD,GRP_FERT,MINFERT,5318.71,TON,74000,KG,20240927,ASOTO,000000,
100,0001000271,000030,50003,Concentrado de Cobre,TAN,A,1000,0001,81,TON,411703.56,USD,GRP_FERT,MINFERT,5082.76,TON,81000,KG,20240927,JPEREZ,000000,
100,0001000272,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,34,TON,274026.4,USD,GRP_FERT,MINFERT,8059.6,TON,34000,KG,20240928,MROJAS,000000,
100,0001000272,000020,50001,Concentrado de Cobre,TAN,A,1000,0001,84,TON,677376.0,USD,GRP_FERT,MINFERT,8064.0,TON,84000,KG,20240928,ASOTO,000000,
100,0001000273,000010,50000,Concentrado de Cobre,TAN,A,1000,0001,189,TON,1590249.78,USD,GRP_FERT,MINFERT,8414.02,TON,189000,KG,20240929,MROJAS,000000,
100,0001000273,000020,50001,Concentrado de Cobre,TAN,A,1000,0001,255,TON,2066379.75,USD,GRP_FERT,MINFERT,8103.45,TON,255000,KG,20240929,MROJAS,000000,
100,0001000274,000010,50000,Concentrado de Cobre,TAN,A,1000,0001,180,TON,1520645.4,USD,GRP_FERT,MINFERT,8448.03,TON,180000,KG,20240930,JPEREZ,000000,
100,0001000274,000020,50002,Concentrado de Cobre,TAN,A,1000,0001,96,TON,708344.64,USD,GRP_FERT,MINFERT,7378.59,TON,96000,KG,20240930,ASOTO,000000,
100,0001000274,000030,50001,Concentrado de Cobre,TAN,A,1000,0001,285,TON,1579777.8,USD,GRP_FERT,MINFERT,5543.08,TON,285000,KG,20240930,MROJAS,000000,
100,0001000275,000010,50008,Concentrado de Cobre,TAN,A,1000,0001,198,TON,1049489.1,USD,GRP_FERT,MINFERT,5300.45,TON,198000,KG,20241001,MROJAS,000000,
100,0001000276,000010,50008,Concentrado de Cobre,TAN,A,1000,0001,267,TON,2310054.63,USD,GRP_FERT,MINFERT,8651.89,TON,267000,KG,20241002,JPEREZ,000000,
100,0001000276,000020,50008,Concentrado de Cobre,TAN,A,1000,0001,279,TON,2366254.8,USD,GRP_FERT,MINFERT,8481.2,TON,279000,KG,20241002,ASOTO,000000,
100,0001000277,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,285,TON,2496209.55,USD,GRP_FERT,MINFERT,8758.63,TON,285000,KG,20241003,JPEREZ,000000,
100,0001000277,000020,50001,Concentrado de Cobre,TAN,A,1000,0001,186,TON,1055274.72,USD,GRP_FERT,MINFERT,5673.52,TON,186000,KG,20241003,ASOTO,000000,
100,0001000278,000010,50003,Concentrado de Cobre,TAN,A,1000,0001,261,TON,1610586.63,USD,GRP_FERT,MINFERT,6170.83,TON,261000,KG,20241004,JPEREZ,000000,
100,0001000278,000020,50006,Concentrado de Cobre,TAN,A,1000,0001,285,TON,1894158.45,USD,GRP_FERT,MINFERT,6646.17,TON,285000,KG,20241004,ASOTO,000000,
100,0001000279,000010,50006,Concentrado de Cobre,TAN,A,1000,0001,37,TON,327852.56,USD,GRP_FERT,MINFERT,8860.88,TON,37000,KG,20241005,MROJAS,000000,
100,0001000280,000010,50003,Concentrado de Cobre,TAN,A,1000,0001,69,TON,442476.99,USD,GRP_FERT,MINFERT,6412.71,TON,69000,KG,20241006,ASOTO,000000,
100,0001000281,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,95,TON,647683.4,USD,GRP_FERT,MINFERT,6817.72,TON,95000,KG,20241007,MROJAS,000000,
100,0001000281,000020,50003,Concentrado de Cobre,TAN,A,1000,0001,77,TON,446884.9,USD,GRP_FERT,MINFERT,5803.7,TON,77000,KG,20241007,MROJAS,000000,
100,0001000281,000030,50007,Concentrado de Cobre,TAN,A,1000,0001,69,TON,419420.64,USD,GRP_FERT,MINFERT,6078.56,TON,69000,KG,20241007,MROJAS,000000,
100,0001000282,000010,50003,Concentrado de Cobre,TAN,A,1000,0001,273,TON,2299588.2,USD,GRP_FERT,MINFERT,8423.4,TON,273000,KG,20241008,ASOTO,000000,
100,0001000282,000020,50008,Concentrado de Cobre,TAN,A,1000,0001,129,TON,968800.32,USD,GRP_FERT,MINFERT,7510.08,TON,129000,KG,20241008,ASOTO,000000,
100,0001000283,000010,50003,Concentrado de Cobre,TAN,A,1000,0001,153,TON,963725.58,USD,GRP_FERT,MINFERT,6298.86,TON,153000,KG,20241009,MROJAS,000000,
100,0001000283,000020,50005,Concentrado de Cobre,TAN,A,1000,0001,240,TON,1928570.4,USD,GRP_FERT,MINFERT,8035.71,TON,240000,KG,20241009,ASOTO,000000,
100,0001000283,000030,50005,Concentrado de Cobre,TAN,A,1000,0001,249,TON,1471667.19,USD,GRP_FERT,MINFERT,5910.31,TON,249000,KG,20241009,ASOTO,000000,
100,0001000284,000010,50009,Concentrado de Cobre,TAN,A,1000,0001,231,TON,1980226.71,USD,GRP_FERT,MINFERT,8572.41,TON,231000,KG,20241010,JPEREZ,000000,
100,0001000284,000020,50005,Concentrado de Cobre,TAN,A,1000,0001,150,TON,1117065.0,USD,GRP_FERT,MINFERT,7447.1,TON,150000,KG,20241010,JPEREZ,000000,
100,0001000284,000030,50004,Concentrado de Cobre,TAN,A,1000,0001,288,TON,2058497.28,USD,GRP_FERT,MINFERT,7147.56,TON,288000,KG,20241010,ASOTO,000000,
100,0001000285,000010,50009,Concentrado de Cobre,TAN,A,1000,0001,66,TON,506166.54,USD,GRP_FERT,MINFERT,7669.19,TON,66000,KG,20241011,JPEREZ,000000,
100,0001000285,000020,50002,Concentrado de Cobre,TAN,A,1000,0001,120,TON,712425.6,USD,GRP_FERT,MINFERT,5936.88,TON,120000,KG,20241011,JPEREZ,000000,
100,0001000285,000030,50002,Concentrado de Cobre,TAN,A,1000,0001,135,TON,1121729.85,USD,GRP_FERT,MINFERT,8309.11,TON,135000,KG,20241011,JPEREZ,000000,
100,0001000286,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,40,TON,233885.6,USD,GRP_FERT,MINFERT,5847.14,TON,40000,KG,20241012,JPEREZ,000000,
100,0001000287,000010,50003,Concentrado de Cobre,TAN,A,1000,0001,66,TON,381815.28,USD,GRP_FERT,MINFERT,5785.08,TON,66000,KG,20241013,MROJAS,000000,
100,0001000287,000020,50006,Concentrado de Cobre,TAN,A,1000,0001,264,TON,1810900.08,USD,GRP_FERT,MINFERT,6859.47,TON,264000,KG,20241013,JPEREZ,000000,
100,0001000287,000030,50009,Concentrado de Cobre,TAN,A,1000,0001,102,TON,835013.82,USD,GRP_FERT,MINFERT,8186.41,TON,102000,KG,20241013,JPEREZ,000000,
100,0001000288,000010,50008,Concentrado de Cobre,TAN,A,1000,0001,264,TON,1418775.6,USD,GRP_FERT,MINFERT,5374.15,TON,264000,KG,20241014,MROJAS,000000,
100,0001000288,000020,50005,Concentrado de Cobre,TAN,A,1000,0001,270,TON,1497074.4,USD,GRP_FERT,MINFERT,5544.72,TON,270000,KG,20241014,JPEREZ,000000,
100,0001000289,000010,50000,Concentrado de Cobre,TAN,A,1000,0001,23,TON,122694.42,USD,GRP_FERT,MINFERT,5334.54,TON,23000,KG,20241015,JPEREZ,000000,
100,0001000290,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,57,TON,344463.54,USD,GRP_FERT,MINFERT,6043.22,TON,57000,KG,20241016,JPEREZ,000000,
100,0001000290,000020,50008,Concentrado de Cobre,TAN,A,1000,0001,38,TON,281252.82,USD,GRP_FERT,MINFERT,7401.39,TON,38000,KG,20241016,ASOTO,000000,
100,0001000290,000030,50008,Concentrado de Cobre,TAN,A,1000,0001,81,TON,498047.94,USD,GRP_FERT,MINFERT,6148.74,TON,81000,KG,20241016,ASOTO,000000,
100,0001000291,000010,50009,Concentrado de Cobre,TAN,A,1000,0001,105,TON,624037.05,USD,GRP_FERT,MINFERT,5943.21,TON,105000,KG,20241017,JPEREZ,000000,
100,0001000291,000020,50004,Concentrado de Cobre,TAN,A,1000,0001,255,TON,1507401.9,USD,GRP_FERT,MINFERT,5911.38,TON,255000,KG,20241017,MROJAS,000000,
100,0001000292,000010,50000,Concentrado de Cobre,TAN,A,1000,0001,105,TON,888406.05,USD,GRP_FERT,MINFERT,8461.01,TON,105000,KG,20241018,MROJAS,000000,
100,0001000292,000020,50008,Concentrado de Cobre,TAN,A,1000,0001,105,TON,898886.1,USD,GRP_FERT,MINFERT,8560.82,TON,105000,KG,20241018,ASOTO,000000,
100,0001000293,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,72,TON,445705.2,USD,GRP_FERT,MINFERT,6190.35,TON,72000,KG,20241019,JPEREZ,000000,
100,0001000293,000020,50003,Concentrado de Cobre,TAN,A,1000,0001,73,TON,585892.16,USD,GRP_FERT,MINFERT,8025.92,TON,73000,KG,20241019,JPEREZ,000000,
100,0001000293,000030,50005,Concentrado de Cobre,TAN,A,1000,0001,87,TON,584949.72,USD,GRP_FERT,MINFERT,6723.56,TON,87000,KG,20241019,JPEREZ,000000,
100,0001000294,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,72,TON,588123.36,USD,GRP_FERT,MINFERT,8168.38,TON,72000,KG,20241020,MROJAS,000000,
100,0001000294,000020,50008,Concentrado de Cobre,TAN,A,1000,0001,93,TON,822109.77,USD,GRP_FERT,MINFERT,8839.89,TON,93000,KG,20241020,ASOTO,000000,
100,0001000295,000010,50003,Concentrado de Cobre,TAN,A,1000,0001,47,TON,274280.25,USD,GRP_FERT,MINFERT,5835.75,TON,47000,KG,20241021,MROJAS,000000,
100,0001000296,000010,50003,Concentrado de Cobre,TAN,A,1000,0001,249,TON,1460915.37,USD,GRP_FERT,MINFERT,5867.13,TON,249000,KG,20241022,MROJAS,000000,
100,0001000296,000020,50005,Concentrado de Cobre,TAN,A,1000,0001,144,TON,742584.96,USD,GRP_FERT,MINFERT,5156.84,TON,144000,KG,20241022,MROJAS,000000,
100,0001000296,000030,50000,Concentrado de Cobre,TAN,A,1000,0001,87,TON,767761.08,USD,GRP_FERT,MINFERT,8824.84,TON,87000,KG,20241022,ASOTO,000000,
100,0001000297,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,249,TON,1507831.95,USD,GRP_FERT,MINFERT,6055.55,TON,249000,KG,20241023,MROJAS,000000,
100,0001000297,000020,50009,Concentrado de Cobre,TAN,A,1000,0001,105,TON,928354.35,USD,GRP_FERT,MINFERT,8841.47,TON,105000,KG,20241023,MROJAS,000000,
100,0001000298,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,216,TON,1248225.12,USD,GRP_FERT,MINFERT,5778.82,TON,216000,KG,20241024,ASOTO,000000,
100,0001000298,000020,50002,Concentrado de Cobre,TAN,A,1000,0001,141,TON,1047104.07,USD,GRP_FERT,MINFERT,7426.27,TON,141000,KG,20241024,ASOTO,000000,
100,0001000298,000030,50002,Concentrado de Cobre,TAN,A,1000,0001,87,TON,518569.59,USD,GRP_FERT,MINFERT,5960.57,TON,87000,KG,20241024,MROJAS,000000,
100,0001000299,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,222,TON,1802913.06,USD,GRP_FERT,MINFERT,8121.23,TON,222000,KG,20241025,JPEREZ,000000,
100,0001000300,000010,50006,Concentrado de Cobre,TAN,A,1000,0001,85,TON,612099.45,USD,GRP_FERT,MINFERT,7201.17,TON,85000,KG,20241026,MROJAS,000000,
100,0001000301,000010,50008,Concentrado de Cobre,TAN,A,1000,0001,261,TON,1447500.78,USD,GRP_FERT,MINFERT,5545.98,TON,261000,KG,20241027,JPEREZ,000000,
100,0001000301,000020,50003,Concentrado de Cobre,TAN,A,1000,0001,147,TON,1114339.38,USD,GRP_FERT,MINFERT,7580.54,TON,147000,KG,20241027,ASOTO,000000,
100,0001000301,000030,50001,Concentrado de Cobre,TAN,A,1000,0001,78,TON,421972.2,USD,GRP_FERT,MINFERT,5409.9,TON,78000,KG,20241027,MROJAS,000000,
100,0001000302,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,90,TON,681030.0,USD,GRP_FERT,MINFERT,7567.0,TON,90000,KG,20241028,ASOTO,000000,
100,0001000302,000020,50007,Concentrado de Cobre,TAN,A,1000,0001,31,TON,265254.91,USD,GRP_FERT,MINFERT,8556.61,TON,31000,KG,20241028,MROJAS,000000,
100,0001000303,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,225,TON,1488791.25,USD,GRP_FERT,MINFERT,6616.85,TON,225000,KG,20241029,ASOTO,000000,
100,0001000303,000020,50000,Concentrado de Cobre,TAN,A,1000,0001,216,TON,1617595.92,USD,GRP_FERT,MINFERT,7488.87,TON,216000,KG,20241029,JPEREZ,000000,
100,0001000304,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,20,TON,171780.0,USD,GRP_FERT,MINFERT,8589.0,TON,20000,KG,20241030,MROJAS,000000,
100,0001000305,000010,50008,Concentrado de Cobre,TAN,A,1000,0001,243,TON,2001097.71,USD,GRP_FERT,MINFERT,8234.97,TON,243000,KG,20241031,JPEREZ,000000,
100,0001000306,000010,50003,Concentrado de Cobre,TAN,A,1000,0001,20,TON,100521.0,USD,GRP_FERT,MINFERT,5026.05,TON,20000,KG,20241101,ASOTO,000000,
100,0001000306,000020,50006,Concentrado de Cobre,TAN,A,1000,0001,96,TON,630018.24,USD,GRP_FERT,MINFERT,6562.69,TON,96000,KG,20241101,MROJAS,000000,
100,0001000307,000010,50008,Concentrado de Cobre,TAN,A,1000,0001,135,TON,1145793.6,USD,GRP_FERT,MINFERT,8487.36,TON,135000,KG,20241102,MROJAS,000000,
100,0001000307,000020,50006,Concentrado de Cobre,TAN,A,1000,0001,300,TON,1672377.0,USD,GRP_FERT,MINFERT,5574.59,TON,300000,KG,20241102,ASOTO,000000,
100,0001000307,000030,50005,Concentrado de Cobre,TAN,A,1000,0001,144,TON,1087201.44,USD,GRP_FERT,MINFERT,7550.01,TON,144000,KG,20241102,MROJAS,000000,
100,0001000308,000010,50009,Concentrado de Cobre,TAN,A,1000,0001,97,TON,510916.46,USD,GRP_FERT,MINFERT,5267.18,TON,97000,KG,20241103,MROJAS,000000,
100,0001000309,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,90,TON,667053.9,USD,GRP_FERT,MINFERT,7411.71,TON,90000,KG,20241104,JPEREZ,000000,
100,0001000310,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,26,TON,144648.4,USD,GRP_FERT,MINFERT,5563.4,TON,26000,KG,20241105,MROJAS,000000,
100,0001000310,000020,50004,Concentrado de Cobre,TAN,A,1000,0001,85,TON,439620.85,USD,GRP_FERT,MINFERT,5172.01,TON,85000,KG,20241105,JPEREZ,000000,
100,0001000310,000030,50006,Concentrado de Cobre,TAN,A,1000,0001,55,TON,337647.2,USD,GRP_FERT,MINFERT,6139.04,TON,55000,KG,20241105,JPEREZ,000000,
100,0001000311,000010,50006,Concentrado de Cobre,TAN,A,1000,0001,123,TON,896679.84,USD,GRP_FERT,MINFERT,7290.08,TON,123000,KG,20241106,MROJAS,000000,
100,0001000311,000020,50007,Concentrado de Cobre,TAN,A,1000,0001,291,TON,1964750.52,USD,GRP_FERT,MINFERT,6751.72,TON,291000,KG,20241106,MROJAS,000000,
100,0001000311,000030,50003,Concentrado de Cobre,TAN,A,1000,0001,267,TON,1594556.04,USD,GRP_FERT,MINFERT,5972.12,TON,267000,KG,20241106,JPEREZ,000000,
100,0001000312,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,63,TON,407002.05,USD,GRP_FERT,MINFERT,6460.35,TON,63000,KG,20241107,JPEREZ,000000,
100,0001000312,000020,50006,Concentrado de Cobre,TAN,A,1000,0001,267,TON,1488396.84,USD,GRP_FERT,MINFERT,5574.52,TON,267000,KG,20241107,ASOTO,000000,
100,0001000312,000030,50002,Concentrado de Cobre,TAN,A,1000,0001,129,TON,760536.27,USD,GRP_FERT,MINFERT,5895.63,TON,129000,KG,20241107,MROJAS,000000,
100,0001000313,000010,50009,Concentrado de Cobre,TAN,A,1000,0001,264,TON,2135833.92,USD,GRP_FERT,MINFERT,8090.28,TON,264000,KG,20241108,MROJAS,000000,
100,0001000313,000020,50003,Concentrado de Cobre,TAN,A,1000,0001,225,TON,1686093.75,USD,GRP_FERT,MINFERT,7493.75,TON,225000,KG,20241108,ASOTO,000000,
100,0001000313,000030,50004,Concentrado de Cobre,TAN,A,1000,0001,267,TON,2262106.77,USD,GRP_FERT,MINFERT,8472.31,TON,267000,KG,20241108,JPEREZ,000000,
100,0001000314,000010,50008,Concentrado de Cobre,TAN,A,1000,0001,234,TON,2070834.48,USD,GRP_FERT,MINFERT,8849.72,TON,234000,KG,20241109,JPEREZ,000000,
100,0001000314,000020,50007,Concentrado de Cobre,TAN,A,1000,0001,93,TON,597780.75,USD,GRP_FERT,MINFERT,6427.75,TON,93000,KG,20241109,JPEREZ,000000,
100,0001000314,000030,50003,Concentrado de Cobre,TAN,A,1000,0001,267,TON,1763964.87,USD,GRP_FERT,MINFERT,6606.61,TON,267000,KG,20241109,MROJAS,000000,
100,0001000315,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,72,TON,587671.92,USD,GRP_FERT,MINFERT,8162.11,TON,72000,KG,20241110,ASOTO,000000,
100,0001000316,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,267,TON,1522869.21,USD,GRP_FERT,MINFERT,5703.63,TON,267000,KG,20241111,ASOTO,000000,
100,0001000317,000010,50008,Concentrado de Cobre,TAN,A,1000,0001,93,TON,812647.95,USD,GRP_FERT,MINFERT,8738.15,TON,93000,KG,20241112,MROJAS,000000,
100,0001000318,000010,50008,Concentrado de Cobre,TAN,A,1000,0001,210,TON,1360155.3,USD,GRP_FERT,MINFERT,6476.93,TON,210000,KG,20241113,JPEREZ,000000,
100,0001000319,000010,50009,Concentrado de Cobre,TAN,A,1000,0001,81,TON,458400.06,USD,GRP_FERT,MINFERT,5659.26,TON,81000,KG,20241114,JPEREZ,000000,
100,0001000319,000020,50008,Concentrado de Cobre,TAN,A,1000,0001,62,TON,454330.42,USD,GRP_FERT,MINFERT,7327.91,TON,62000,KG,20241114,MROJAS,000000,
100,0001000320,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,75,TON,379817.25,USD,GRP_FERT,MINFERT,5064.23,TON,75000,KG,20241115,ASOTO,000000,
