MANDT,VBELN,POSNR,PARVW,KUNNR,LIFNR,LAND1,ADRNR
100,0001000646,000000,RG,0000010029,,CN,0000069349
100,0001000647,000000,AG,0000010001,,CN,0000058478
100,0001000647,000000,WE,0000010001,,CN,0000096255
100,0001000647,000000,RE,0000010001,,CN,0000089700
100,0001000647,000000,RG,0000010001,,CN,0000015248
100,0001000648,000000,AG,0000010028,,US,0000051247
100,0001000648,000000,WE,0000010028,,US,0000049973
100,0001000648,000000,RE,0000010028,,US,0000023057
100,0001000648,000000,RG,0000010028,,US,0000064781
100,0001000649,000000,AG,0000010001,,CN,0000002864
100,0001000649,000000,WE,0000010001,,CN,0000028371
100,0001000649,000000,RE,0000010001,,CN,0000049468
100,0001000649,000000,RG,0000010001,,CN,0000072248
100,0001000650,000000,AG,0000010000,,CN,0000071201
100,0001000650,000000,WE,0000010000,,CN,0000059201
100,0001000650,000000,RE,0000010000,,CN,0000022327
100,0001000650,000000,RG,0000010000,,CN,0000016815
100,0001000651,000000,AG,0000010001,,CN,0000044008
100,0001000651,000000,WE,0000010001,,CN,0000054724
100,0001000651,000000,RE,0000010001,,CN,0000046655
100,0001000651,000000,RG,0000010001,,CN,0000067736
100,0001000652,000000,AG,0000010000,,CN,0000078209
100,0001000652,000000,WE,0000010000,,CN,0000039989
100,0001000652,000000,RE,0000010000,,CN,0000079797
100,0001000652,000000,RG,0000010000,,CN,0000053808
100,0001000653,000000,AG,0000010000,,CN,0000010078
100,0001000653,000000,WE,0000010000,,CN,0000061631
100,0001000653,000000,RE,0000010000,,CN,0000080468
100,0001000653,000000,RG,0000010000,,CN,0000069060
100,0001000654,000000,AG,0000010001,,CN,0000035695
100,0001000654,000000,WE,0000010001,,CN,0000009141
100,0001000654,000000,RE,0000010001,,CN,0000078670
100,0001000654,000000,RG,0000010001,,CN,0000091825
100,0001000655,000000,AG,0000010011,,CN,0000028525
100,0001000655,000000,WE,0000010011,,CN,0000006911
100,0001000655,000000,RE,0000010011,,CN,0000079051
100,0001000655,000000,RG,0000010011,,CN,0000031767
100,0001000656,000000,AG,0000010002,,CN,0000008438
100,0001000656,000000,WE,0000010002,,CN,0000008722
100,0001000656,000000,RE,0000010002,,CN,0000027027
100,0001000656,000000,RG,0000010002,,CN,0000028285
100,0001000657,000000,AG,0000010002,,CN,0000024226
100,0001000657,000000,WE,0000010002,,CN,0000096144
100,0001000657,000000,RE,0000010002,,CN,0000030762
100,0001000657,000000,RG,0000010002,,CN,0000056870
100,0001000658,000000,AG,0000010035,,JP,0000055811
100,0001000658,000000,WE,0000010035,,JP,0000086163
100,0001000658,000000,RE,0000010035,,JP,0000008537
100,0001000658,000000,RG,0000010035,,JP,0000044088
100,0001000659,000000,AG,0000010001,,CN,0000050244
100,0001000659,000000,WE,0000010001,,CN,0000041881
100,0001000659,000000,RE,0000010001,,CN,0000080807
100,0001000659,000000,RG,0000010001,,CN,0000035019
100,0001000660,000000,AG,0000010000,,CN,0000038543
100,0001000660,000000,WE,0000010000,,CN,0000000289
100,0001000660,000000,RE,0000010000,,CN,0000049617
100,0001000660,000000,RG,0000010000,,CN,0000055659
100,0001000661,000000,AG,0000010000,,CN,0000058952
100,0001000661,000000,WE,0000010000,,CN,0000035257
100,0001000661,000000,RE,0000010000,,CN,0000026766
100,0001000661,000000,RG,0000010000,,CN,0000044568
100,0001000662,000000,AG,0000010000,,CN,0000053066
100,0001000662,000000,WE,0000010000,,CN,0000043010
100,0001000662,000000,RE,0000010000,,CN,0000005873
100,0001000662,000000,RG,0000010000,,CN,0000033898
100,0001000663,000000,AG,0000010001,,CN,0000070634
100,0001000663,000000,WE,0000010001,,CN,0000080124
100,0001000663,000000,RE,0000010001,,CN,0000075942
100,0001000663,000000,RG,0000010001,,CN,0000033845
100,0001000664,000000,AG,0000010039,,KR,0000042703
100,0001000664,000000,WE,0000010039,,KR,0000000007
100,0001000664,000000,RE,0000010039,,KR,0000085541
100,0001000664,000000,RG,0000010039,,KR,0000044395
100,0001000665,000000,AG,0000010002,,CN,0000053604
100,0001000665,000000,WE,0000010002,,CN,0000053547
100,0001000665,000000,RE,0000010002,,CN,0000092722
100,0001000665,000000,RG,0000010002,,CN,0000075578
100,0001000666,000000,AG,0000010002,,CN,0000039434
100,0001000666,000000,WE,0000010002,,CN,0000067393
100,0001000666,000000,RE,0000010002,,CN,0000009352
100,0001000666,000000,RG,0000010002,,CN,0000082469
100,0001000667,000000,AG,0000010001,,CN,0000080006
100,0001000667,000000,WE,0000010001,,CN,0000085004
100,0001000667,000000,RE,0000010001,,CN,0000027315
100,0001000667,000000,RG,0000010001,,CN,0000000202
100,0001000668,000000,AG,0000010003,,CN,0000082427
100,0001000668,000000,WE,0000010003,,CN,0000078006
100,0001000668,000000,RE,0000010003,,CN,0000033839
100,0001000668,000000,RG,0000010003,,CN,0000052818
100,0001000669,000000,AG,0000010001,,CN,0000054196
100,0001000669,000000,WE,0000010001,,CN,0000017814
100,0001000669,000000,RE,0000010001,,CN,0000050873
100,0001000669,000000,RG,0000010001,,CN,0000032114
100,0001000670,000000,AG,0000010023,,CN,0000062302
100,0001000670,000000,WE,0000010023,,CN,0000036883
100,0001000670,000000,RE,0000010023,,CN,0000003280
100,0001000670,000000,RG,0000010023,,CN,0000034753
100,0001000671,000000,AG,0000010041,,KR,0000046802
100,0001000671,000000,WE,0000010041,,KR,0000095155
100,0001000671,000000,RE,0000010041,,KR,0000066354
100,0001000671,000000,RG,0000010041,,KR,0000019663
100,0001000672,000000,AG,0000010001,,CN,0000074793
100,0001000672,000000,WE,0000010001,,CN,0000096583
100,0001000672,000000,RE,0000010001,,CN,0000010313
100,0001000672,000000,RG,0000010001,,CN,0000009194
100,0001000673,000000,AG,0000010005,,CN,0000095705
100,0001000673,000000,WE,0000010005,,CN,0000040163
100,0001000673,000000,RE,0000010005,,CN,0000061655
100,0001000673,000000,RG,0000010005,,CN,0000058810
100,0001000674,000000,AG,0000010002,,CN,0000021506
100,0001000674,000000,WE,0000010002,,CN,0000091932
100,0001000674,000000,RE,0000010002,,CN,0000030497
100,0001000674,000000,RG,0000010002,,CN,0000090657
100,0001000675,000000,AG,0000010001,,CN,0000063512
100,0001000675,000000,WE,0000010001,,CN,0000040309
100,0001000675,000000,RE,0000010001,,CN,0000059123
100,0001000675,000000,RG,0000010001,,CN,0000031934
100,0001000676,000000,AG,0000010008,,JP,0000029578
100,0001000676,000000,WE,0000010008,,JP,0000046839
100,0001000676,000000,RE,0000010008,,JP,0000010760
100,0001000676,000000,RG,0000010008,,JP,0000070422
100,0001000677,000000,AG,0000010000,,CN,0000069105
100,0001000677,000000,WE,0000010000,,CN,0000070513
100,0001000677,000000,RE,0000010000,,CN,0000047800
100,0001000677,000000,RG,0000010000,,CN,0000083585
100,0001000678,000000,AG,0000010043,,KR,0000023307
100,0001000678,000000,WE,0000010043,,KR,0000028198
100,0001000678,000000,RE,0000010043,,KR,0000070522
100,0001000678,000000,RG,0000010043,,KR,0000026940
100,0001000679,000000,AG,0000010004,,CN,0000077022
100,0001000679,000000,WE,0000010004,,CN,0000096405
100,0001000679,000000,RE,0000010004,,CN,0000013318
100,0001000679,000000,RG,0000010004,,CN,0000022727
100,0001000680,000000,AG,0000010002,,CN,0000093351
100,0001000680,000000,WE,0000010002,,CN,0000013083
100,0001000680,000000,RE,0000010002,,CN,0000006220
100,0001000680,000000,RG,0000010002,,CN,0000080825
100,0001000681,000000,AG,0000010019,,KR,0000040212
100,0001000681,000000,WE,0000010019,,KR,0000089711
100,0001000681,000000,RE,0000010019,,KR,0000010753
100,0001000681,000000,RG,0000010019,,KR,0000081019
100,0001000682,000000,AG,0000010044,,CN,0000081040
100,0001000682,000000,WE,0000010044,,CN,0000074512
100,0001000682,000000,RE,0000010044,,CN,0000049999
100,0001000682,000000,RG,0000010044,,CN,0000019138
100,0001000683,000000,AG,0000010000,,CN,0000018973
100,0001000683,000000,WE,0000010000,,CN,0000079962
100,0001000683,000000,RE,0000010000,,CN,0000045830
100,0001000683,000000,RG,0000010000,,CN,0000011584
100,0001000684,000000,AG,0000010001,,CN,0000090780
100,0001000684,000000,WE,0000010001,,CN,0000079560
100,0001000684,000000,RE,0000010001,,CN,0000044705
100,0001000684,000000,RG,0000010001,,CN,0000005461
100,0001000685,000000,AG,0000010000,,CN,0000080393
100,0001000685,000000,WE,0000010000,,CN,0000081716
100,0001000685,000000,RE,0000010000,,CN,0000031150
100,0001000685,000000,RG,0000010000,,CN,0000009709
100,0001000686,000000,AG,0000010012,,CN,0000095664
100,0001000686,000000,WE,0000010012,,CN,0000032230
100,0001000686,000000,RE,0000010012,,CN,0000073416
100,0001000686,000000,RG,0000010012,,CN,0000022085
100,0001000687,000000,AG,0000010000,,CN,0000069301
100,0001000687,000000,WE,0000010000,,CN,0000098070
100,0001000687,000000,RE,0000010000,,CN,0000054247
100,0001000687,000000,RG,0000010000,,CN,0000043481
100,0001000688,000000,AG,0000010000,,CN,0000039063
100,0001000688,000000,WE,0000010000,,CN,0000089327
100,0001000688,000000,RE,0000010000,,CN,0000055366
100,0001000688,000000,RG,0000010000,,CN,0000063565
100,0001000689,000000,AG,0000010036,,JP,0000091754
100,0001000689,000000,WE,0000010036,,JP,0000081613
100,0001000689,000000,RE,0000010036,,JP,0000064035
100,0001000689,000000,RG,0000010036,,JP,0000035985
100,0001000690,000000,AG,0000010001,,CN,0000009430
100,0001000690,000000,WE,0000010001,,CN,0000046949
100,0001000690,000000,RE,0000010001,,CN,0000084060
100,0001000690,000000,RG,0000010001,,CN,0000057126
100,0001000691,000000,AG,0000010000,,CN,0000018951
100,0001000691,000000,WE,0000010000,,CN,0000016549
100,0001000691,000000,RE,0000010000,,CN,0000068725
100,0001000691,000000,RG,0000010000,,CN,0000036801
100,0001000692,000000,AG,0000010003,,CN,0000057493
100,0001000692,000000,WE,0000010003,,CN,0000098010
100,0001000692,000000,RE,0000010003,,CN,0000031721
100,0001000692,000000,RG,0000010003,,CN,0000049117
100,0001000693,000000,AG,0000010000,,CN,0000039180
100,0001000693,000000,WE,0000010000,,CN,0000081796
100,0001000693,000000,RE,0000010000,,CN,0000075155
100,0001000693,000000,RG,0000010000,,CN,0000008254
100,0001000694,000000,AG,0000010000,,CN,0000079606
100,0001000694,000000,WE,0000010000,,CN,0000048599
100,0001000694,000000,RE,0000010000,,CN,0000052123
100,0001000694,000000,RG,0000010000,,CN,0000062613
100,0001000695,000000,AG,0000010000,,CN,0000081254
100,0001000695,000000,WE,0000010000,,CN,0000070976
100,0001000695,000000,RE,0000010000,,CN,0000023311
100,0001000695,000000,RG,0000010000,,CN,0000068160
100,0001000696,000000,AG,0000010001,,CN,0000022902
100,0001000696,000000,WE,0000010001,,CN,0000018464
100,0001000696,000000,RE,0000010001,,CN,0000095149
100,0001000696,000000,RG,0000010001,,CN,0000000351
100,0001000697,000000,AG,0000010001,,CN,0000086929
100,0001000697,000000,WE,0000010001,,CN,0000009406
100,0001000697,000000,RE,0000010001,,CN,0000086411
100,0001000697,000000,RG,0000010001,,CN,0000034396
100,0001000698,000000,AG,0000010002,,CN,0000045091
100,0001000698,000000,WE,0000010002,,CN,0000063699
100,0001000698,000000,RE,0000010002,,CN,0000097890
100,0001000698,000000,RG,0000010002,,CN,0000078356
100,0001000699,000000,AG,0000010000,,CN,0000033356
100,0001000699,000000,WE,0000010000,,CN,0000095622
100,0001000699,000000,RE,0000010000,,CN,0000064580
100,0001000699,000000,RG,0000010000,,CN,0000087745
100,0001000700,000000,AG,0000010000,,CN,0000088842
100,0001000700,000000,WE,0000010000,,CN,0000004095
100,0001000700,000000,RE,0000010000,,CN,0000086384
100,0001000700,000000,RG,0000010000,,CN,0000005153
100,0001000701,000000,AG,0000010002,,CN,0000088717
100,0001000701,000000,WE,0000010002,,CN,0000032767
100,0001000701,000000,RE,0000010002,,CN,0000046261
100,0001000701,000000,RG,0000010002,,CN,0000025945
100,0001000702,000000,AG,0000010000,,CN,0000040601
100,0001000702,000000,WE,0000010000,,CN,0000080542
100,0001000702,000000,RE,0000010000,,CN,0000029716
100,0001000702,000000,RG,0000010000,,CN,0000056652
100,0001000703,000000,AG,0000010000,,CN,0000051097
100,0001000703,000000,WE,0000010000,,CN,0000003302
100,0001000703,000000,RE,0000010000,,CN,0000067328
100,0001000703,000000,RG,0000010000,,CN,0000022821
100,0001000704,000000,AG,0000010002,,CN,0000084137
100,0001000704,000000,WE,0000010002,,CN,0000071638
100,0001000704,000000,RE,0000010002,,CN,0000074398
100,0001000704,000000,RG,0000010002,,CN,0000019235
100,0001000705,000000,AG,0000010001,,CN,0000084944
100,0001000705,000000,WE,0000010001,,CN,0000084341
100,0001000705,000000,RE,0000010001,,CN,0000070763
100,0001000705,000000,RG,0000010001,,CN,0000013143
100,0001000706,000000,AG,0000010000,,CN,0000027140
100,0001000706,000000,WE,0000010000,,CN,0000051009
100,0001000706,000000,RE,0000010000,,CN,0000001497
100,0001000706,000000,RG,0000010000,,CN,0000025638
100,0001000707,000000,AG,0000010030,,KR,0000012296
100,0001000707,000000,WE,0000010030,,KR,0000065404
100,0001000707,000000,RE,0000010030,,KR,0000019305
100,0001000707,000000,RG,0000010030,,KR,0000005479
100,0001000708,000000,AG,0000010002,,CN,0000052597
100,0001000708,000000,WE,0000010002,,CN,0000004851
100,0001000708,000000,RE,0000010002,,CN,0000042324
100,0001000708,000000,RG,0000010002,,CN,0000094100
100,0001000709,000000,AG,0000010031,,US,0000060890
100,0001000709,000000,WE,0000010031,,US,0000001413
100,0001000709,000000,RE,0000010031,,US,0000060604
100,0001000709,000000,RG,0000010031,,US,0000036343
100,0001000710,000000,AG,0000010000,,CN,0000099092
100,0001000710,000000,WE,0000010000,,CN,0000065993
100,0001000710,000000,RE,0000010000,,CN,0000039066
100,0001000710,000000,RG,0000010000,,CN,0000025183
100,0001000711,000000,AG,0000010002,,CN,0000028908
100,0001000711,000000,WE,0000010002,,CN,0000044417
100,0001000711,000000,RE,0000010002,,CN,0000099401
100,0001000711,000000,RG,0000010002,,CN,0000079024
100,0001000712,000000,AG,0000010000,,CN,0000033931
100,0001000712,000000,WE,0000010000,,CN,0000015114
100,0001000712,000000,RE,0000010000,,CN,0000099098
100,0001000712,000000,RG,0000010000,,CN,0000073054
100,0001000713,000000,AG,0000010041,,KR,0000044602
100,0001000713,000000,WE,0000010041,,KR,0000015246
100,0001000713,000000,RE,0000010041,,KR,0000000043
100,0001000713,000000,RG,0000010041,,KR,0000039610
100,0001000714,000000,AG,0000010001,,CN,0000075515
100,0001000714,000000,WE,0000010001,,CN,0000061953
100,0001000714,000000,RE,0000010001,,CN,0000051408
100,0001000714,000000,RG,0000010001,,CN,0000040197
100,0001000715,000000,AG,0000010013,,KR,0000049671
100,0001000715,000000,WE,0000010013,,KR,0000094840
100,0001000715,000000,RE,0000010013,,KR,0000077350
100,0001000715,000000,RG,0000010013,,KR,0000095541
100,0001000716,000000,AG,0000010001,,CN,0000099458
100,0001000716,000000,WE,0000010001,,CN,0000058202
100,0001000716,000000,RE,0000010001,,CN,0000009144
100,0001000716,000000,RG,0000010001,,CN,0000087829
100,0001000717,000000,AG,0000010002,,CN,0000033061
100,0001000717,000000,WE,0000010002,,CN,0000036691
100,0001000717,000000,RE,0000010002,,CN,0000049688
100,0001000717,000000,RG,0000010002,,CN,0000002957
100,0001000718,000000,AG,0000010012,,CN,0000033268
100,0001000718,000000,WE,0000010012,,CN,0000069608
100,0001000718,000000,RE,0000010012,,CN,0000072835
100,0001000718,000000,RG,0000010012,,CN,0000044084
100,0001000719,000000,AG,0000010001,,CN,0000055611
100,0001000719,000000,WE,0000010001,,CN,0000072175
100,0001000719,000000,RE,0000010001,,CN,0000069473
100,0001000719,000000,RG,0000010001,,CN,0000083564
100,0001000720,000000,AG,0000010030,,KR,0000061863
100,0001000720,000000,WE,0000010030,,KR,0000074169
100,0001000720,000000,RE,0000010030,,KR,0000068746
100,0001000720,000000,RG,0000010030,,KR,0000063444
100,0001000721,000000,AG,0000010000,,CN,0000091958
100,0001000721,000000,WE,0000010000,,CN,0000005417
100,0001000721,000000,RE,0000010000,,CN,0000023436
100,0001000721,000000,RG,0000010000,,CN,0000069085
100,0001000722,000000,AG,0000010001,,CN,0000017251
100,0001000722,000000,WE,0000010001,,CN,0000061141
100,0001000722,000000,RE,0000010001,,CN,0000041883
100,0001000722,000000,RG,0000010001,,CN,0000085228
100,0001000723,000000,AG,0000010002,,CN,0000090282
100,0001000723,000000,WE,0000010002,,CN,0000072797
100,0001000723,000000,RE,0000010002,,CN,0000028334
100,0001000723,000000,RG,0000010002,,CN,0000052154
100,0001000724,000000,AG,0000010002,,CN,0000017131
100,0001000724,000000,WE,0000010002,,CN,0000006059
100,0001000724,000000,RE,0000010002,,CN,0000015619
100,0001000724,000000,RG,0000010002,,CN,0000073709
100,0001000725,000000,AG,0000010048,,CN,0000084663
100,0001000725,000000,WE,0000010048,,CN,0000058148
100,0001000725,000000,RE,0000010048,,CN,0000010916
100,0001000725,000000,RG,0000010048,,CN,0000037018
100,0001000726,000000,AG,0000010001,,CN,0000085608
100,0001000726,000000,WE,0000010001,,CN,0000075381
100,0001000726,000000,RE,0000010001,,CN,0000061582
100,0001000726,000000,RG,0000010001,,CN,0000095371
100,0001000727,000000,AG,0000010002,,CN,0000088651
100,0001000727,000000,WE,0000010002,,CN,0000084881
100,0001000727,000000,RE,0000010002,,CN,0000005638
100,0001000727,000000,RG,0000010002,,CN,0000020538
100,0001000728,000000,AG,0000010040,,US,0000037747
100,0001000728,000000,WE,0000010040,,US,0000021993
100,0001000728,000000,RE,0000010040,,US,0000053152
100,0001000728,000000,RG,0000010040,,US,0000050063
100,0001000729,000000,AG,0000010045,,JP,0000033899
100,0001000729,000000,WE,0000010045,,JP,0000064402
100,0001000729,000000,RE,0000010045,,JP,0000043026
100,0001000729,000000,RG,0000010045,,JP,0000055195
100,0001000730,000000,AG,0000010002,,CN,0000046257
100,0001000730,000000,WE,0000010002,,CN,0000032663
100,0001000730,000000,RE,0000010002,,CN,0000078005
100,0001000730,000000,RG,0000010002,,CN,0000002606
100,0001000731,000000,AG,0000010002,,CN,0000019091
100,0001000731,000000,WE,0000010002,,CN,0000059194
100,0001000731,000000,RE,0000010002,,CN,0000065961
100,0001000731,000000,RG,0000010002,,CN,0000064080
