MANDT,EBELN,BUKRS,BSTYP,BSART,LIFNR,AEDAT,WAERS
100,4500002489,1000,F,NB,50066,2025-06-03,USD
100,4500002490,1000,F,NB,50218,2025-06-03,USD
100,4500002491,2000,F,NB,50124,2025-06-03,USD
100,4500002492,2000,F,NB,50181,2025-06-03,USD
100,4500002493,2000,F,NB,50031,2025-06-04,USD
100,4500002494,1000,F,NB,50203,2025-06-04,USD
100,4500002495,2000,F,NB,50106,2025-06-04,USD
100,4500002496,1000,F,NB,50251,2025-06-04,USD
100,4500002497,1000,F,NB,50007,2025-06-04,USD
100,4500002498,1000,F,NB,50120,2025-06-04,USD
100,4500002499,1000,F,NB,50183,2025-06-04,USD
100,4500002500,2000,F,NB,50163,2025-06-04,USD
100,4500002501,2000,F,NB,50201,2025-06-04,USD
100,4500002502,2000,F,NB,50059,2025-06-04,USD
100,4500002503,2000,F,NB,50194,2025-06-04,USD
100,4500002504,2000,F,NB,50134,2025-06-05,USD
100,4500002505,2000,F,NB,50204,2025-06-05,USD
100,4500002506,1000,F,NB,50098,2025-06-05,USD
100,4500002507,1000,F,NB,50080,2025-06-05,USD
100,4500002508,1000,F,NB,50043,2025-06-05,USD
100,4500002509,1000,F,NB,50243,2025-06-05,USD
100,4500002510,1000,F,NB,50195,2025-06-05,USD
100,4500002511,2000,F,NB,50055,2025-06-05,USD
100,4500002512,2000,F,NB,50247,2025-06-05,USD
100,4500002513,2000,F,NB,50111,2025-06-05,USD
100,4500002514,1000,F,NB,50265,2025-06-06,USD
100,4500002515,1000,F,NB,50144,2025-06-06,USD
100,4500002516,2000,F,NB,50287,2025-06-06,USD
100,4500002517,1000,F,NB,50063,2025-06-06,USD
100,4500002518,1000,F,NB,50009,2025-06-06,USD
100,4500002519,1000,F,NB,50165,2025-06-06,USD
100,4500002520,2000,F,NB,50034,2025-06-06,USD
100,4500002521,1000,F,NB,50273,2025-06-06,USD
100,4500002522,2000,F,NB,50066,2025-06-06,USD
100,4500002523,2000,F,NB,50231,2025-06-06,USD
100,4500002524,2000,F,NB,50127,2025-06-06,USD
100,4500002525,2000,F,NB,50013,2025-06-07,USD
100,4500002526,1000,F,NB,50096,2025-06-07,USD
100,4500002527,2000,F,NB,50062,2025-06-07,USD
100,4500002528,1000,F,NB,50089,2025-06-07,USD
100,4500002529,1000,F,NB,50010,2025-06-07,USD
100,4500002530,2000,F,NB,50201,2025-06-07,USD
100,4500002531,1000,F,NB,50109,2025-06-07,USD
100,4500002532,1000,F,NB,50092,2025-06-07,USD
100,4500002533,1000,F,NB,50277,2025-06-07,USD
100,4500002534,1000,F,NB,50261,2025-06-07,USD
100,4500002535,1000,F,NB,50173,2025-06-07,USD
100,4500002536,1000,F,NB,50049,2025-06-08,USD
100,4500002537,2000,F,NB,50193,2025-06-08,USD
100,4500002538,2000,F,NB,50008,2025-06-08,USD
100,4500002539,1000,F,NB,50294,2025-06-08,USD
100,4500002540,1000,F,NB,50122,2025-06-08,USD
100,4500002541,2000,F,NB,50188,2025-06-08,USD
100,4500002542,1000,F,NB,50117,2025-06-08,USD
100,4500002543,1000,F,NB,50276,2025-06-08,USD
100,4500002544,2000,F,NB,50092,2025-06-08,USD
100,4500002545,2000,F,NB,50185,2025-06-08,USD
100,4500002546,1000,F,NB,50163,2025-06-08,USD
100,4500002547,1000,F,NB,50204,2025-06-09,USD
100,4500002548,2000,F,NB,50006,2025-06-09,USD
100,4500002549,1000,F,NB,50203,2025-06-09,USD
100,4500002550,2000,F,NB,50215,2025-06-09,USD
100,4500002551,2000,F,NB,50069,2025-06-09,USD
100,4500002552,1000,F,NB,50002,2025-06-09,USD
100,4500002553,1000,F,NB,50091,2025-06-09,USD
100,4500002554,1000,F,NB,50252,2025-06-09,USD
100,4500002555,1000,F,NB,50013,2025-06-10,USD
100,4500002556,2000,F,NB,50200,2025-06-10,USD
100,4500002557,2000,F,NB,50010,2025-06-10,USD
100,4500002558,2000,F,NB,50042,2025-06-10,USD
100,4500002559,2000,F,NB,50270,2025-06-10,USD
100,4500002560,1000,F,NB,50099,2025-06-10,USD
100,4500002561,2000,F,NB,50239,2025-06-10,USD
100,4500002562,2000,F,NB,50107,2025-06-10,USD
100,4500002563,2000,F,NB,50259,2025-06-10,USD
100,4500002564,1000,F,NB,50278,2025-06-10,USD
100,4500002565,2000,F,NB,50040,2025-06-10,USD
100,4500002566,2000,F,NB,50155,2025-06-10,USD
100,4500002567,2000,F,NB,50065,2025-06-11,USD
100,4500002568,1000,F,NB,50231,2025-06-11,USD
100,4500002569,2000,F,NB,50273,2025-06-11,USD
100,4500002570,2000,F,NB,50281,2025-06-11,USD
100,4500002571,2000,F,NB,50246,2025-06-11,USD
100,4500002572,1000,F,NB,50082,2025-06-11,USD
100,4500002573,2000,F,NB,50031,2025-06-11,USD
100,4500002574,2000,F,NB,50249,2025-06-11,USD
100,4500002575,2000,F,NB,50102,2025-06-12,USD
100,4500002576,2000,F,NB,50249,2025-06-12,USD
100,4500002577,1000,F,NB,50274,2025-06-12,USD
100,4500002578,2000,F,NB,50267,2025-06-12,USD
100,4500002579,2000,F,NB,50178,2025-06-12,USD
100,4500002580,2000,F,NB,50266,2025-06-12,USD
100,4500002581,2000,F,NB,50201,2025-06-12,USD
100,4500002582,1000,F,NB,50155,2025-06-12,USD
100,4500002583,2000,F,NB,50276,2025-06-13,USD
100,4500002584,1000,F,NB,50198,2025-06-13,USD
100,4500002585,2000,F,NB,50055,2025-06-13,USD
100,4500002586,1000,F,NB,50149,2025-06-13,USD
100,4500002587,1000,F,NB,50050,2025-06-13,USD
100,4500002588,2000,F,NB,50256,2025-06-13,USD
100,4500002589,1000,F,NB,50269,2025-06-13,USD
100,4500002590,1000,F,NB,50085,2025-06-13,USD
100,4500002591,2000,F,NB,50284,2025-06-13,USD
100,4500002592,2000,F,NB,50066,2025-06-13,USD
100,4500002593,2000,F,NB,50275,2025-06-14,USD
100,4500002594,1000,F,NB,50097,2025-06-14,USD
100,4500002595,1000,F,NB,50217,2025-06-14,USD
100,4500002596,1000,F,NB,50057,2025-06-14,USD
100,4500002597,2000,F,NB,50068,2025-06-14,USD
100,4500002598,2000,F,NB,50275,2025-06-14,USD
100,4500002599,2000,F,NB,50137,2025-06-14,USD
100,4500002600,2000,F,NB,50268,2025-06-14,USD
100,4500002601,1000,F,NB,50287,2025-06-15,USD
100,4500002602,2000,F,NB,50264,2025-06-15,USD
100,4500002603,1000,F,NB,50282,2025-06-15,USD
100,4500002604,1000,F,NB,50291,2025-06-15,USD
100,4500002605,2000,F,NB,50215,2025-06-15,USD
100,4500002606,1000,F,NB,50000,2025-06-15,USD
100,4500002607,2000,F,NB,50025,2025-06-16,USD
100,4500002608,1000,F,NB,50272,2025-06-16,USD
100,4500002609,1000,F,NB,50018,2025-06-16,USD
100,4500002610,1000,F,NB,50099,2025-06-16,USD
100,4500002611,2000,F,NB,50233,2025-06-16,USD
100,4500002612,2000,F,NB,50193,2025-06-16,USD
100,4500002613,2000,F,NB,50012,2025-06-16,USD
100,4500002614,1000,F,NB,50027,2025-06-16,USD
100,4500002615,1000,F,NB,50146,2025-06-16,USD
100,4500002616,1000,F,NB,50077,2025-06-17,USD
100,4500002617,2000,F,NB,50226,2025-06-17,USD
100,4500002618,1000,F,NB,50212,2025-06-17,USD
100,4500002619,1000,F,NB,50258,2025-06-17,USD
100,4500002620,1000,F,NB,50276,2025-06-17,USD
100,4500002621,1000,F,NB,50014,2025-06-17,USD
100,4500002622,2000,F,NB,50172,2025-06-17,USD
100,4500002623,1000,F,NB,50212,2025-06-17,USD
100,4500002624,1000,F,NB,50263,2025-06-18,USD
100,4500002625,1000,F,NB,50194,2025-06-18,USD
100,4500002626,1000,F,NB,50151,2025-06-18,USD
100,4500002627,1000,F,NB,50187,2025-06-18,USD
100,4500002628,2000,F,NB,50045,2025-06-18,USD
100,4500002629,2000,F,NB,50259,2025-06-18,USD
100,4500002630,1000,F,NB,50170,2025-06-18,USD
100,4500002631,1000,F,NB,50207,2025-06-18,USD
100,4500002632,2000,F,NB,50187,2025-06-18,USD
100,4500002633,2000,F,NB,50005,2025-06-19,USD
100,4500002634,2000,F,NB,50165,2025-06-19,USD
100,4500002635,2000,F,NB,50068,2025-06-19,USD
100,4500002636,2000,F,NB,50122,2025-06-19,USD
100,4500002637,2000,F,NB,50051,2025-06-19,USD
100,4500002638,1000,F,NB,50147,2025-06-20,USD
100,4500002639,1000,F,NB,50049,2025-06-20,USD
100,4500002640,2000,F,NB,50120,2025-06-20,USD
100,4500002641,2000,F,NB,50194,2025-06-20,USD
100,4500002642,2000,F,NB,50265,2025-06-20,USD
100,4500002643,2000,F,NB,50296,2025-06-20,USD
100,4500002644,2000,F,NB,50125,2025-06-20,USD
100,4500002645,1000,F,NB,50100,2025-06-21,USD
100,4500002646,1000,F,NB,50083,2025-06-21,USD
100,4500002647,2000,F,NB,50021,2025-06-21,USD
100,4500002648,2000,F,NB,50082,2025-06-21,USD
100,4500002649,1000,F,NB,50294,2025-06-21,USD
100,4500002650,1000,F,NB,50235,2025-06-21,USD
100,4500002651,2000,F,NB,50260,2025-06-21,USD
100,4500002652,1000,F,NB,50050,2025-06-22,USD
100,4500002653,1000,F,NB,50071,2025-06-22,USD
100,4500002654,1000,F,NB,50188,2025-06-22,USD
100,4500002655,1000,F,NB,50291,2025-06-22,USD
100,4500002656,1000,F,NB,50147,2025-06-22,USD
100,4500002657,2000,F,NB,50034,2025-06-22,USD
100,4500002658,1000,F,NB,50136,2025-06-22,USD
100,4500002659,1000,F,NB,50015,2025-06-22,USD
100,4500002660,2000,F,NB,50227,2025-06-22,USD
100,4500002661,2000,F,NB,50119,2025-06-22,USD
100,4500002662,2000,F,NB,50010,2025-06-23,USD
100,4500002663,1000,F,NB,50224,2025-06-23,USD
100,4500002664,1000,F,NB,50145,2025-06-23,USD
100,4500002665,1000,F,NB,50037,2025-06-23,USD
100,4500002666,1000,F,NB,50038,2025-06-23,USD
100,4500002667,1000,F,NB,50186,2025-06-23,USD
100,4500002668,2000,F,NB,50036,2025-06-23,USD
100,4500002669,1000,F,NB,50175,2025-06-23,USD
100,4500002670,1000,F,NB,50241,2025-06-23,USD
100,4500002671,2000,F,NB,50057,2025-06-23,USD
100,4500002672,2000,F,NB,50005,2025-06-23,USD
100,4500002673,1000,F,NB,50095,2025-06-23,USD
100,4500002674,1000,F,NB,50084,2025-06-24,USD
100,4500002675,2000,F,NB,50076,2025-06-24,USD
100,4500002676,2000,F,NB,50124,2025-06-24,USD
100,4500002677,2000,F,NB,50075,2025-06-24,USD
100,4500002678,2000,F,NB,50259,2025-06-24,USD
100,4500002679,1000,F,NB,50071,2025-06-25,USD
100,4500002680,2000,F,NB,50000,2025-06-25,USD
100,4500002681,2000,F,NB,50247,2025-06-25,USD
100,4500002682,1000,F,NB,50298,2025-06-25,USD
100,4500002683,2000,F,NB,50010,2025-06-25,USD
100,4500002684,1000,F,NB,50280,2025-06-25,USD
100,4500002685,1000,F,NB,50179,2025-06-25,USD
100,4500002686,2000,F,NB,50108,2025-06-25,USD
100,4500002687,1000,F,NB,50258,2025-06-25,USD
100,4500002688,1000,F,NB,50211,2025-06-25,USD
100,4500002689,2000,F,NB,50241,2025-06-26,USD
100,4500002690,2000,F,NB,50103,2025-06-26,USD
100,4500002691,1000,F,NB,50106,2025-06-26,USD
100,4500002692,1000,F,NB,50012,2025-06-26,USD
100,4500002693,2000,F,NB,50136,2025-06-26,USD
100,4500002694,2000,F,NB,50038,2025-06-26,USD
100,4500002695,1000,F,NB,50195,2025-06-26,USD
100,4500002696,2000,F,NB,50182,2025-06-26,USD
100,4500002697,2000,F,NB,50294,2025-06-26,USD
100,4500002698,1000,F,NB,50090,2025-06-26,USD
100,4500002699,1000,F,NB,50081,2025-06-27,USD
100,4500002700,2000,F,NB,50035,2025-06-27,USD
100,4500002701,2000,F,NB,50022,2025-06-27,USD
100,4500002702,2000,F,NB,50258,2025-06-27,USD
100,4500002703,2000,F,NB,50021,2025-06-27,USD
100,4500002704,2000,F,NB,50053,2025-06-28,USD
100,4500002705,2000,F,NB,50011,2025-06-28,USD
100,4500002706,1000,F,NB,50141,2025-06-28,USD
100,4500002707,1000,F,NB,50102,2025-06-28,USD
100,4500002708,1000,F,NB,50269,2025-06-28,USD
100,4500002709,1000,F,NB,50140,2025-06-29,USD
100,4500002710,2000,F,NB,50270,2025-06-29,USD
100,4500002711,2000,F,NB,50034,2025-06-29,USD
100,4500002712,1000,F,NB,50079,2025-06-29,USD
100,4500002713,2000,F,NB,50266,2025-06-29,USD
100,4500002714,1000,F,NB,50114,2025-06-29,USD
100,4500002715,1000,F,NB,50272,2025-06-29,USD
100,4500002716,1000,F,NB,50291,2025-06-29,USD
100,4500002717,2000,F,NB,50132,2025-06-29,USD
100,4500002718,1000,F,NB,50229,2025-06-29,USD
100,4500002719,2000,F,NB,50017,2025-06-29,USD
100,4500002720,1000,F,NB,50138,2025-06-30,USD
100,4500002721,2000,F,NB,50138,2025-06-30,USD
100,4500002722,1000,F,NB,50154,2025-06-30,USD
100,4500002723,2000,F,NB,50089,2025-06-30,USD
100,4500002724,1000,F,NB,50206,2025-06-30,USD
100,4500002725,2000,F,NB,50101,2025-06-30,USD
100,4500002726,1000,F,NB,50291,2025-06-30,USD
100,4500002727,2000,F,NB,50086,2025-06-30,USD
100,4500002728,2000,F,NB,50201,2025-06-30,USD
100,4500002729,1000,F,NB,50131,2025-06-30,USD
100,4500002730,1000,F,NB,50146,2025-07-01,USD
100,4500002731,1000,F,NB,50227,2025-07-01,USD
100,4500002732,2000,F,NB,50233,2025-07-01,USD
100,4500002733,1000,F,NB,50098,2025-07-01,USD
100,4500002734,1000,F,NB,50016,2025-07-01,USD
100,4500002735,2000,F,NB,50167,2025-07-01,USD
100,4500002736,2000,F,NB,50241,2025-07-01,USD
100,4500002737,1000,F,NB,50184,2025-07-01,USD
100,4500002738,1000,F,NB,50202,2025-07-01,USD
100,4500002739,1000,F,NB,50071,2025-07-02,USD
100,4500002740,2000,F,NB,50134,2025-07-02,USD
100,4500002741,1000,F,NB,50030,2025-07-02,USD
100,4500002742,1000,F,NB,50261,2025-07-02,USD
100,4500002743,1000,F,NB,50188,2025-07-02,USD
100,4500002744,2000,F,NB,50152,2025-07-02,USD
100,4500002745,1000,F,NB,50167,2025-07-02,USD
100,4500002746,1000,F,NB,50183,2025-07-02,USD
100,4500002747,1000,F,NB,50242,2025-07-02,USD
100,4500002748,2000,F,NB,50266,2025-07-03,USD
100,4500002749,2000,F,NB,50009,2025-07-03,USD
100,4500002750,1000,F,NB,50298,2025-07-03,USD
100,4500002751,2000,F,NB,50287,2025-07-03,USD
100,4500002752,2000,F,NB,50141,2025-07-03,USD
100,4500002753,1000,F,NB,50170,2025-07-03,USD
100,4500002754,2000,F,NB,50276,2025-07-04,USD
100,4500002755,1000,F,NB,50231,2025-07-04,USD
100,4500002756,1000,F,NB,50233,2025-07-04,USD
100,4500002757,2000,F,NB,50007,2025-07-04,USD
100,4500002758,1000,F,NB,50019,2025-07-04,USD
100,4500002759,2000,F,NB,50259,2025-07-04,USD
100,4500002760,1000,F,NB,50162,2025-07-04,USD
100,4500002761,1000,F,NB,50080,2025-07-05,USD
100,4500002762,1000,F,NB,50067,2025-07-05,USD
100,4500002763,1000,F,NB,50030,2025-07-05,USD
100,4500002764,1000,F,NB,50011,2025-07-05,USD
100,4500002765,2000,F,NB,50188,2025-07-05,USD
100,4500002766,2000,F,NB,50201,2025-07-05,USD
100,4500002767,2000,F,NB,50102,2025-07-05,USD
100,4500002768,2000,F,NB,50082,2025-07-05,USD
100,4500002769,2000,F,NB,50228,2025-07-05,USD
100,4500002770,1000,F,NB,50234,2025-07-06,USD
100,4500002771,1000,F,NB,50016,2025-07-06,USD
100,4500002772,1000,F,NB,50190,2025-07-06,USD
100,4500002773,1000,F,NB,50007,2025-07-06,USD
100,4500002774,2000,F,NB,50157,2025-07-06,USD
100,4500002775,2000,F,NB,50171,2025-07-06,USD
100,4500002776,2000,F,NB,50027,2025-07-06,USD
100,4500002777,1000,F,NB,50048,2025-07-07,USD
100,4500002778,2000,F,NB,50072,2025-07-07,USD
100,4500002779,1000,F,NB,50282,2025-07-07,USD
100,4500002780,1000,F,NB,50220,2025-07-07,USD
100,4500002781,2000,F,NB,50034,2025-07-07,USD
100,4500002782,1000,F,NB,50122,2025-07-07,USD
100,4500002783,2000,F,NB,50005,2025-07-07,USD
100,4500002784,2000,F,NB,50118,2025-07-08,USD
100,4500002785,1000,F,NB,50208,2025-07-08,USD
100,4500002786,1000,F,NB,50151,2025-07-08,USD
100,4500002787,1000,F,NB,50162,2025-07-08,USD
100,4500002788,2000,F,NB,50015,2025-07-08,USD
100,4500002789,1000,F,NB,50248,2025-07-08,USD
100,4500002790,1000,F,NB,50055,2025-07-08,USD
100,4500002791,1000,F,NB,50187,2025-07-08,USD
100,4500002792,2000,F,NB,50220,2025-07-08,USD
100,4500002793,1000,F,NB,50210,2025-07-09,USD
100,4500002794,1000,F,NB,50030,2025-07-09,USD
100,4500002795,2000,F,NB,50276,2025-07-09,USD
100,4500002796,1000,F,NB,50087,2025-07-09,USD
100,4500002797,1000,F,NB,50152,2025-07-09,USD
100,4500002798,1000,F,NB,50185,2025-07-09,USD
100,4500002799,2000,F,NB,50091,2025-07-09,USD
100,4500002800,1000,F,NB,50146,2025-07-09,USD
100,4500002801,2000,F,NB,50129,2025-07-09,USD
100,4500002802,1000,F,NB,50248,2025-07-09,USD
100,4500002803,1000,F,NB,50179,2025-07-09,USD
100,4500002804,1000,F,NB,50239,2025-07-10,USD
100,4500002805,2000,F,NB,50039,2025-07-10,USD
100,4500002806,2000,F,NB,50150,2025-07-10,USD
100,4500002807,1000,F,NB,50250,2025-07-10,USD
100,4500002808,1000,F,NB,50230,2025-07-10,USD
100,4500002809,1000,F,NB,50150,2025-07-10,USD
100,4500002810,2000,F,NB,50248,2025-07-10,USD
100,4500002811,2000,F,NB,50058,2025-07-10,USD
100,4500002812,2000,F,NB,50149,2025-07-10,USD
100,4500002813,2000,F,NB,50212,2025-07-11,USD
100,4500002814,2000,F,NB,50186,2025-07-11,USD
100,4500002815,2000,F,NB,50240,2025-07-11,USD
100,4500002816,1000,F,NB,50231,2025-07-11,USD
100,4500002817,2000,F,NB,50147,2025-07-11,USD
100,4500002818,2000,F,NB,50133,2025-07-11,USD
100,4500002819,2000,F,NB,50293,2025-07-11,USD
100,4500002820,2000,F,NB,50009,2025-07-12,USD
100,4500002821,2000,F,NB,50065,2025-07-12,USD
100,4500002822,2000,F,NB,50091,2025-07-12,USD
100,4500002823,1000,F,NB,50200,2025-07-12,USD
100,4500002824,2000,F,NB,50173,2025-07-12,USD
100,4500002825,2000,F,NB,50111,2025-07-13,USD
100,4500002826,2000,F,NB,50297,2025-07-13,USD
100,4500002827,2000,F,NB,50207,2025-07-13,USD
100,4500002828,2000,F,NB,50156,2025-07-13,USD
100,4500002829,1000,F,NB,50151,2025-07-13,USD
100,4500002830,1000,F,NB,50111,2025-07-14,USD
100,4500002831,1000,F,NB,50194,2025-07-14,USD
100,4500002832,2000,F,NB,50108,2025-07-14,USD
100,4500002833,2000,F,NB,50278,2025-07-14,USD
100,4500002834,2000,F,NB,50282,2025-07-14,USD
100,4500002835,2000,F,NB,50060,2025-07-14,USD
100,4500002836,1000,F,NB,50154,2025-07-14,USD
100,4500002837,2000,F,NB,50238,2025-07-14,USD
100,4500002838,2000,F,NB,50121,2025-07-14,USD
100,4500002839,1000,F,NB,50232,2025-07-14,USD
100,4500002840,2000,F,NB,50285,2025-07-15,USD
100,4500002841,2000,F,NB,50171,2025-07-15,USD
100,4500002842,1000,F,NB,50116,2025-07-15,USD
100,4500002843,1000,F,NB,50180,2025-07-15,USD
100,4500002844,1000,F,NB,50076,2025-07-15,USD
100,4500002845,2000,F,NB,50209,2025-07-15,USD
100,4500002846,1000,F,NB,50171,2025-07-15,USD
100,4500002847,1000,F,NB,50223,2025-07-15,USD
100,4500002848,1000,F,NB,50217,2025-07-15,USD
100,4500002849,1000,F,NB,50266,2025-07-15,USD
100,4500002850,1000,F,NB,50159,2025-07-15,USD
100,4500002851,2000,F,NB,50158,2025-07-15,USD
100,4500002852,1000,F,NB,50231,2025-07-16,USD
100,4500002853,2000,F,NB,50011,2025-07-16,USD
100,4500002854,1000,F,NB,50288,2025-07-16,USD
100,4500002855,1000,F,NB,50002,2025-07-16,USD
100,4500002856,2000,F,NB,50228,2025-07-16,USD
100,4500002857,2000,F,NB,50258,2025-07-16,USD
100,4500002858,2000,F,NB,50192,2025-07-16,USD
100,4500002859,2000,F,NB,50212,2025-07-16,USD
100,4500002860,2000,F,NB,50060,2025-07-17,USD
100,4500002861,1000,F,NB,50280,2025-07-17,USD
100,4500002862,2000,F,NB,50096,2025-07-17,USD
100,4500002863,1000,F,NB,50043,2025-07-17,USD
100,4500002864,1000,F,NB,50204,2025-07-17,USD
100,4500002865,1000,F,NB,50096,2025-07-17,USD
100,4500002866,2000,F,NB,50008,2025-07-17,USD
100,4500002867,2000,F,NB,50176,2025-07-17,USD
100,4500002868,1000,F,NB,50196,2025-07-18,USD
100,4500002869,2000,F,NB,50295,2025-07-18,USD
100,4500002870,1000,F,NB,50000,2025-07-18,USD
100,4500002871,2000,F,NB,50155,2025-07-18,USD
100,4500002872,2000,F,NB,50007,2025-07-18,USD
100,4500002873,1000,F,NB,50068,2025-07-18,USD
100,4500002874,2000,F,NB,50218,2025-07-19,USD
100,4500002875,2000,F,NB,50219,2025-07-19,USD
100,4500002876,1000,F,NB,50188,2025-07-19,USD
100,4500002877,2000,F,NB,50038,2025-07-19,USD
100,4500002878,1000,F,NB,50178,2025-07-19,USD
100,4500002879,2000,F,NB,50023,2025-07-20,USD
100,4500002880,1000,F,NB,50199,2025-07-20,USD
100,4500002881,1000,F,NB,50213,2025-07-20,USD
100,4500002882,1000,F,NB,50171,2025-07-20,USD
100,4500002883,2000,F,NB,50195,2025-07-20,USD
100,4500002884,2000,F,NB,50134,2025-07-20,USD
100,4500002885,2000,F,NB,50114,2025-07-20,USD
100,4500002886,2000,F,NB,50177,2025-07-20,USD
100,4500002887,2000,F,NB,50164,2025-07-20,USD
100,4500002888,1000,F,NB,50280,2025-07-20,USD
100,4500002889,1000,F,NB,50032,2025-07-20,USD
100,4500002890,1000,F,NB,50107,2025-07-20,USD
100,4500002891,2000,F,NB,50168,2025-07-21,USD
100,4500002892,1000,F,NB,50024,2025-07-21,USD
100,4500002893,2000,F,NB,50015,2025-07-21,USD
100,4500002894,1000,F,NB,50194,2025-07-21,USD
100,4500002895,1000,F,NB,50069,2025-07-21,USD
100,4500002896,2000,F,NB,50217,2025-07-21,USD
100,4500002897,2000,F,NB,50039,2025-07-21,USD
100,4500002898,2000,F,NB,50001,2025-07-22,USD
100,4500002899,1000,F,NB,50118,2025-07-22,USD
100,4500002900,2000,F,NB,50120,2025-07-22,USD
100,4500002901,1000,F,NB,50250,2025-07-22,USD
100,4500002902,1000,F,NB,50025,2025-07-22,USD
100,4500002903,2000,F,NB,50057,2025-07-22,USD
100,4500002904,1000,F,NB,50174,2025-07-22,USD
100,4500002905,2000,F,NB,50084,2025-07-22,USD
100,4500002906,1000,F,NB,50122,2025-07-22,USD
100,4500002907,2000,F,NB,50114,2025-07-22,USD
100,4500002908,1000,F,NB,50041,2025-07-22,USD
100,4500002909,1000,F,NB,50041,2025-07-22,USD
100,4500002910,2000,F,NB,50013,2025-07-23,USD
100,4500002911,2000,F,NB,50139,2025-07-23,USD
100,4500002912,2000,F,NB,50250,2025-07-23,USD
100,4500002913,2000,F,NB,50166,2025-07-23,USD
100,4500002914,2000,F,NB,50248,2025-07-23,USD
100,4500002915,2000,F,NB,50152,2025-07-23,USD
100,4500002916,1000,F,NB,50050,2025-07-23,USD
100,4500002917,1000,F,NB,50109,2025-07-23,USD
100,4500002918,2000,F,NB,50059,2025-07-23,USD
100,4500002919,1000,F,NB,50140,2025-07-23,USD
100,4500002920,1000,F,NB,50233,2025-07-23,USD
100,4500002921,1000,F,NB,50285,2025-07-24,USD
100,4500002922,1000,F,NB,50138,2025-07-24,USD
100,4500002923,1000,F,NB,50210,2025-07-24,USD
100,4500002924,1000,F,NB,50096,2025-07-24,USD
100,4500002925,1000,F,NB,50094,2025-07-24,USD
100,4500002926,2000,F,NB,50115,2025-07-24,USD
100,4500002927,1000,F,NB,50025,2025-07-25,USD
100,4500002928,2000,F,NB,50148,2025-07-25,USD
100,4500002929,1000,F,NB,50043,2025-07-25,USD
100,4500002930,2000,F,NB,50054,2025-07-25,USD
100,4500002931,2000,F,NB,50199,2025-07-25,USD
100,4500002932,1000,F,NB,50199,2025-07-25,USD
100,4500002933,2000,F,NB,50275,2025-07-25,USD
100,4500002934,1000,F,NB,50279,2025-07-25,USD
100,4500002935,1000,F,NB,50098,2025-07-25,USD
100,4500002936,1000,F,NB,50078,2025-07-25,USD
100,4500002937,1000,F,NB,50294,2025-07-25,USD
100,4500002938,2000,F,NB,50087,2025-07-26,USD
100,4500002939,1000,F,NB,50187,2025-07-26,USD
100,4500002940,1000,F,NB,50096,2025-07-26,USD
100,4500002941,1000,F,NB,50289,2025-07-26,USD
100,4500002942,2000,F,NB,50002,2025-07-26,USD
100,4500002943,1000,F,NB,50238,2025-07-26,USD
100,4500002944,1000,F,NB,50271,2025-07-26,USD
100,4500002945,1000,F,NB,50170,2025-07-27,USD
100,4500002946,2000,F,NB,50191,2025-07-27,USD
100,4500002947,2000,F,NB,50211,2025-07-27,USD
100,4500002948,1000,F,NB,50188,2025-07-27,USD
100,4500002949,2000,F,NB,50039,2025-07-27,USD
100,4500002950,1000,F,NB,50268,2025-07-28,USD
100,4500002951,1000,F,NB,50235,2025-07-28,USD
100,4500002952,1000,F,NB,50282,2025-07-28,USD
100,4500002953,2000,F,NB,50211,2025-07-28,USD
100,4500002954,2000,F,NB,50240,2025-07-28,USD
100,4500002955,2000,F,NB,50036,2025-07-28,USD
100,4500002956,1000,F,NB,50232,2025-07-28,USD
100,4500002957,1000,F,NB,50003,2025-07-28,USD
100,4500002958,1000,F,NB,50020,2025-07-29,USD
100,4500002959,2000,F,NB,50117,2025-07-29,USD
100,4500002960,1000,F,NB,50168,2025-07-29,USD
100,4500002961,2000,F,NB,50161,2025-07-29,USD
100,4500002962,2000,F,NB,50134,2025-07-29,USD
100,4500002963,2000,F,NB,50001,2025-07-29,USD
100,4500002964,1000,F,NB,50191,2025-07-29,USD
100,4500002965,2000,F,NB,50063,2025-07-29,USD
100,4500002966,1000,F,NB,50120,2025-07-29,USD
100,4500002967,2000,F,NB,50143,2025-07-29,USD
100,4500002968,2000,F,NB,50221,2025-07-29,USD
100,4500002969,2000,F,NB,50089,2025-07-29,USD
100,4500002970,2000,F,NB,50131,2025-07-30,USD
100,4500002971,2000,F,NB,50030,2025-07-30,USD
100,4500002972,1000,F,NB,50196,2025-07-30,USD
100,4500002973,2000,F,NB,50170,2025-07-30,USD
100,4500002974,2000,F,NB,50186,2025-07-30,USD
100,4500002975,2000,F,NB,50037,2025-07-30,USD
100,4500002976,1000,F,NB,50159,2025-07-30,USD
100,4500002977,1000,F,NB,50194,2025-07-30,USD
100,4500002978,1000,F,NB,50183,2025-07-30,USD
100,4500002979,1000,F,NB,50061,2025-07-30,USD
100,4500002980,2000,F,NB,50113,2025-07-30,USD
100,4500002981,2000,F,NB,50126,2025-07-31,USD
100,4500002982,2000,F,NB,50040,2025-07-31,USD
100,4500002983,2000,F,NB,50131,2025-07-31,USD
100,4500002984,2000,F,NB,50159,2025-07-31,USD
100,4500002985,2000,F,NB,50126,2025-07-31,USD
100,4500002986,1000,F,NB,50095,2025-07-31,USD
