MANDT,BUKRS,BELNR,GJAHR,BUZEI,BSCHL,HKONT,DMBTR,KOSTL
100,1000,100001084,2024,1,50,410000,1235.38,
100,1000,100001084,2024,2,01,INTERNAL,1235.38,
100,1000,100001085,2024,1,50,410000,1313.66,
100,1000,100001085,2024,2,01,INTERNAL,1313.66,
100,1000,100001086,2024,1,50,410000,1319.93,
100,1000,100001086,2024,2,01,INTERNAL,1319.93,
100,1000,100001087,2024,1,50,410000,547.4,
100,1000,100001087,2024,2,01,INTERNAL,547.4,
100,1000,100001088,2024,1,50,410000,1820.19,
100,1000,100001088,2024,2,01,INTERNAL,1820.19,
100,2000,100001089,2024,1,40,400000,31328.059999999998,REF300
100,2000,100001089,2024,2,31,50230,31328.059999999998,
100,2000,100001090,2024,1,40,400000,19536.38,LOG200
100,2000,100001090,2024,2,31,50220,19536.38,
100,3000,100001091,2024,1,50,800000,177269.58,
100,3000,100001091,2024,2,01,10030,177269.58,
100,3000,100001092,2024,1,50,800000,844269.9,
100,3000,100001092,2024,2,01,10031,844269.9,
100,3000,100001093,2024,1,50,800000,422103.66000000003,
100,3000,100001093,2024,2,01,10037,422103.66000000003,
100,3000,100001094,2024,1,50,800000,366479.19999999995,
100,3000,100001094,2024,2,01,10047,366479.19999999995,
100,1000,100001095,2024,1,50,410000,1026.9,
100,1000,100001095,2024,2,01,INTERNAL,1026.9,
100,1000,100001096,2024,1,50,410000,866.34,
100,1000,100001096,2024,2,01,INTERNAL,866.34,
100,1000,100001097,2024,1,50,410000,1472.12,
100,1000,100001097,2024,2,01,INTERNAL,1472.12,
100,1000,100001098,2024,1,50,410000,627.41,
100,1000,100001098,2024,2,01,INTERNAL,627.41,
100,2000,100001099,2024,1,40,400000,33342.11,LOG100
100,2000,100001099,2024,2,31,50058,33342.11,
100,2000,100001100,2024,1,40,400000,43888.18000000001,LAB300
100,2000,100001100,2024,2,31,50010,43888.18000000001,
100,3000,100001101,2024,1,50,800000,921863.29,
100,3000,100001101,2024,2,01,10032,921863.29,
100,3000,100001102,2024,1,50,800000,275076.89,
100,3000,100001102,2024,2,01,10004,275076.89,
100,3000,100001103,2024,1,50,800000,1294802.87,
100,3000,100001103,2024,2,01,10036,1294802.87,
100,3000,100001104,2024,1,50,800000,1186919.1199999999,
100,3000,100001104,2024,2,01,10021,1186919.1199999999,
100,1000,100001105,2024,1,50,410000,1256.96,
100,1000,100001105,2024,2,01,INTERNAL,1256.96,
100,1000,100001106,2024,1,50,410000,1149.37,
100,1000,100001106,2024,2,01,INTERNAL,1149.37,
100,2000,100001107,2024,1,40,400000,42422.5,LAB100
100,2000,100001107,2024,2,31,50102,42422.5,
100,2000,100001108,2024,1,40,400000,44735.909999999996,LOG100
100,2000,100001108,2024,2,31,50137,44735.909999999996,
100,2000,100001109,2024,1,40,400000,9582.720000000001,LAB200
100,2000,100001109,2024,2,31,50163,9582.720000000001,
100,2000,100001110,2024,1,40,400000,20521.14,LAB200
100,2000,100001110,2024,2,31,50082,20521.14,
100,2000,100001111,2024,1,40,400000,64256.45,REF100
100,2000,100001111,2024,2,31,50248,64256.45,
100,2000,100001112,2024,1,40,400000,10525.199999999999,REF200
100,2000,100001112,2024,2,31,50010,10525.199999999999,
100,3000,100001113,2024,1,50,800000,219933.91999999998,
100,3000,100001113,2024,2,01,10023,219933.91999999998,
100,3000,100001114,2024,1,50,800000,827077.8,
100,3000,100001114,2024,2,01,10036,827077.8,
100,3000,100001115,2024,1,50,800000,563550.01,
100,3000,100001115,2024,2,01,10033,563550.01,
100,3000,100001116,2024,1,50,800000,680500.28,
100,3000,100001116,2024,2,01,10037,680500.28,
100,1000,100001117,2024,1,50,410000,1794.35,
100,1000,100001117,2024,2,01,INTERNAL,1794.35,
100,1000,100001118,2024,1,50,410000,1235.54,
100,1000,100001118,2024,2,01,INTERNAL,1235.54,
100,1000,100001119,2024,1,50,410000,1549.43,
100,1000,100001119,2024,2,01,INTERNAL,1549.43,
100,1000,100001120,2024,1,50,410000,974.73,
100,1000,100001120,2024,2,01,INTERNAL,974.73,
100,2000,100001121,2024,1,40,400000,13113.580000000002,REF100
100,2000,100001121,2024,2,31,50126,13113.580000000002,
100,1000,100001122,2024,1,40,400000,52336.560000000005,MANT100
100,1000,100001122,2024,2,31,50129,52336.560000000005,
100,2000,100001123,2024,1,40,400000,26701.730000000003,REF100
100,2000,100001123,2024,2,31,50107,26701.730000000003,
100,2000,100001124,2024,1,40,400000,42019.88999999999,LOG300
100,2000,100001124,2024,2,31,50041,42019.88999999999,
100,2000,100001125,2024,1,40,400000,2124.12,REF300
100,2000,100001125,2024,2,31,50232,2124.12,
100,3000,100001126,2024,1,50,800000,411821.3,
100,3000,100001126,2024,2,01,10041,411821.3,
100,3000,100001127,2024,1,50,800000,838765.66,
100,3000,100001127,2024,2,01,10019,838765.66,
100,3000,100001128,2024,1,50,800000,588281.04,
100,3000,100001128,2024,2,01,10049,588281.04,
100,3000,100001129,2024,1,50,800000,723665.3500000001,
100,3000,100001129,2024,2,01,10020,723665.3500000001,
100,1000,100001130,2024,1,50,410000,17869.88,
100,1000,100001130,2024,2,01,INTERNAL,17869.88,
100,1000,100001131,2024,1,50,410000,1917.14,
100,1000,100001131,2024,2,01,INTERNAL,1917.14,
100,1000,100001132,2024,1,50,410000,836.73,
100,1000,100001132,2024,2,01,INTERNAL,836.73,
100,1000,100001133,2024,1,50,410000,1884.67,
100,1000,100001133,2024,2,01,INTERNAL,1884.67,
100,1000,100001134,2024,1,40,400000,25016.11,MIN200
100,1000,100001134,2024,2,31,50045,25016.11,
100,1000,100001135,2024,1,40,400000,43320.87,PLAN100
100,1000,100001135,2024,2,31,50269,43320.87,
100,1000,100001136,2024,1,40,400000,37370.57,PLAN100
100,1000,100001136,2024,2,31,50220,37370.57,
100,1000,100001137,2024,1,40,400000,30389.1,MANT100
100,1000,100001137,2024,2,31,50209,30389.1,
100,2000,100001138,2024,1,40,400000,55499.03,REF200
100,2000,100001138,2024,2,31,50298,55499.03,
100,1000,100001139,2024,1,40,400000,16462.6,PLAN200
100,1000,100001139,2024,2,31,50285,16462.6,
100,3000,100001140,2024,1,50,800000,364944.84,
100,3000,100001140,2024,2,01,10038,364944.84,
100,3000,100001141,2024,1,50,800000,553488.3999999999,
100,3000,100001141,2024,2,01,10024,553488.3999999999,
100,3000,100001142,2024,1,50,800000,723868.73,
100,3000,100001142,2024,2,01,10016,723868.73,
100,1000,100001143,2024,1,50,410000,12835.91,
100,1000,100001143,2024,2,01,INTERNAL,12835.91,
100,1000,100001144,2024,1,50,410000,969.9,
100,1000,100001144,2024,2,01,INTERNAL,969.9,
100,1000,100001145,2024,1,50,410000,1248.82,
100,1000,100001145,2024,2,01,INTERNAL,1248.82,
100,1000,100001146,2024,1,50,410000,1621.74,
100,1000,100001146,2024,2,01,INTERNAL,1621.74,
100,1000,100001147,2024,1,50,410000,924.39,
100,1000,100001147,2024,2,01,INTERNAL,924.39,
100,1000,100001148,2024,1,50,410000,1419.4,
100,1000,100001148,2024,2,01,INTERNAL,1419.4,
100,2000,100001149,2024,1,40,400000,42871.759999999995,LOG200
100,2000,100001149,2024,2,31,50223,42871.759999999995,
100,1000,100001150,2024,1,40,400000,5745.79,PLAN200
100,1000,100001150,2024,2,31,50096,5745.79,
100,2000,100001151,2024,1,40,400000,32077.35,LAB100
100,2000,100001151,2024,2,31,50059,32077.35,
100,2000,100001152,2024,1,40,400000,43046.869999999995,REF100
100,2000,100001152,2024,2,31,50092,43046.869999999995,
100,3000,100001153,2024,1,50,800000,639733.29,
100,3000,100001153,2024,2,01,10026,639733.29,
100,3000,100001154,2024,1,50,800000,230183.80000000002,
100,3000,100001154,2024,2,01,10021,230183.80000000002,
100,1000,100001155,2024,1,50,410000,1755.47,
100,1000,100001155,2024,2,01,INTERNAL,1755.47,
100,1000,100001156,2024,1,50,410000,543.31,
100,1000,100001156,2024,2,01,INTERNAL,543.31,
100,1000,100001157,2024,1,50,410000,1746.05,
100,1000,100001157,2024,2,01,INTERNAL,1746.05,
100,1000,100001158,2024,1,50,410000,1219.78,
100,1000,100001158,2024,2,01,INTERNAL,1219.78,
100,1000,100001159,2024,1,50,410000,1932.8,
100,1000,100001159,2024,2,01,INTERNAL,1932.8,
100,1000,100001160,2024,1,50,410000,1487.01,
100,1000,100001160,2024,2,01,INTERNAL,1487.01,
100,1000,100001161,2024,1,40,400000,47207.53,MIN100
100,1000,100001161,2024,2,31,50231,47207.53,
100,1000,100001162,2024,1,40,400000,58476.64,MANT200
100,1000,100001162,2024,2,31,50280,58476.64,
100,1000,100001163,2024,1,40,400000,44219.36,MANT300
100,1000,100001163,2024,2,31,50061,44219.36,
100,1000,100001164,2024,1,40,400000,38486.43,MIN100
100,1000,100001164,2024,2,31,50250,38486.43,
100,3000,100001165,2024,1,50,800000,590056.13,
100,3000,100001165,2024,2,01,10029,590056.13,
100,3000,100001166,2024,1,50,800000,533204.18,
100,3000,100001166,2024,2,01,10041,533204.18,
100,3000,100001167,2024,1,50,800000,640252.23,
100,3000,100001167,2024,2,01,10030,640252.23,
100,1000,100001168,2024,1,50,410000,614.8,
100,1000,100001168,2024,2,01,INTERNAL,614.8,
100,1000,100001169,2024,1,50,410000,1270.12,
100,1000,100001169,2024,2,01,INTERNAL,1270.12,
100,1000,100001170,2024,1,50,410000,1137.37,
100,1000,100001170,2024,2,01,INTERNAL,1137.37,
100,1000,100001171,2024,1,50,410000,1196.98,
100,1000,100001171,2024,2,01,INTERNAL,1196.98,
100,2000,100001172,2024,1,40,400000,16277.619999999999,LOG100
100,2000,100001172,2024,2,31,50181,16277.619999999999,
100,1000,100001173,2024,1,40,400000,52984.6,MIN200
100,1000,100001173,2024,2,31,50042,52984.6,
100,2000,100001174,2024,1,40,400000,41421.240000000005,LOG200
100,2000,100001174,2024,2,31,50054,41421.240000000005,
100,2000,100001175,2024,1,40,400000,43360.82000000001,REF300
100,2000,100001175,2024,2,31,50184,43360.82000000001,
100,1000,100001176,2024,1,40,400000,23904.510000000002,MIN200
100,1000,100001176,2024,2,31,50223,23904.510000000002,
100,1000,100001177,2024,1,40,400000,36890.07,MIN200
100,1000,100001177,2024,2,31,50078,36890.07,
100,3000,100001178,2024,1,50,800000,927533.52,
100,3000,100001178,2024,2,01,10026,927533.52,
100,3000,100001179,2024,1,50,800000,774553.6799999999,
100,3000,100001179,2024,2,01,10031,774553.6799999999,
100,3000,100001180,2024,1,50,800000,872192.0,
100,3000,100001180,2024,2,01,10004,872192.0,
100,3000,100001181,2024,1,50,800000,442671.04000000004,
100,3000,100001181,2024,2,01,10027,442671.04000000004,
100,1000,100001182,2024,1,50,410000,1261.45,
100,1000,100001182,2024,2,01,INTERNAL,1261.45,
100,1000,100001183,2024,1,50,410000,1863.61,
100,1000,100001183,2024,2,01,INTERNAL,1863.61,
100,1000,100001184,2024,1,50,410000,1882.6,
100,1000,100001184,2024,2,01,INTERNAL,1882.6,
100,1000,100001185,2024,1,50,410000,1485.44,
100,1000,100001185,2024,2,01,INTERNAL,1485.44,
100,1000,100001186,2024,1,50,410000,1824.76,
100,1000,100001186,2024,2,01,INTERNAL,1824.76,
100,2000,100001187,2024,1,40,400000,31685.309999999998,LOG100
100,2000,100001187,2024,2,31,50184,31685.309999999998,
100,2000,100001188,2024,1,40,400000,19416.079999999998,LAB300
100,2000,100001188,2024,2,31,50155,19416.079999999998,
100,1000,100001189,2024,1,40,400000,8205.34,MANT100
100,1000,100001189,2024,2,31,50089,8205.34,
100,1000,100001190,2024,1,40,400000,17769.75,PLAN300
100,1000,100001190,2024,2,31,50287,17769.75,
100,2000,100001191,2024,1,40,400000,2979.88,LOG200
100,2000,100001191,2024,2,31,50077,2979.88,
100,3000,100001192,2024,1,50,800000,728984.76,
100,3000,100001192,2024,2,01,10048,728984.76,
100,3000,100001193,2024,1,50,800000,187050.27,
100,3000,100001193,2024,2,01,10006,187050.27,
100,3000,100001194,2024,1,50,800000,316536.0,
100,3000,100001194,2024,2,01,10007,316536.0,
100,3000,100001195,2024,1,50,800000,954153.8600000001,
100,3000,100001195,2024,2,01,10045,954153.8600000001,
100,1000,100001196,2024,1,50,410000,1772.89,
100,1000,100001196,2024,2,01,INTERNAL,1772.89,
100,1000,100001197,2024,1,50,410000,1954.46,
100,1000,100001197,2024,2,01,INTERNAL,1954.46,
100,1000,100001198,2024,1,50,410000,1653.55,
100,1000,100001198,2024,2,01,INTERNAL,1653.55,
100,1000,100001199,2024,1,50,410000,1752.22,
100,1000,100001199,2024,2,01,INTERNAL,1752.22,
100,2000,100001200,2024,1,40,400000,14580.900000000001,LAB100
100,2000,100001200,2024,2,31,50146,14580.900000000001,
100,1000,100001201,2024,1,40,400000,44152.85,MIN100
100,1000,100001201,2024,2,31,50271,44152.85,
100,1000,100001202,2024,1,40,400000,24774.149999999998,MIN300
100,1000,100001202,2024,2,31,50043,24774.149999999998,
100,1000,100001203,2024,1,40,400000,57651.56,MANT300
100,1000,100001203,2024,2,31,50266,57651.56,
100,1000,100001204,2024,1,40,400000,28140.09,PLAN200
100,1000,100001204,2024,2,31,50143,28140.09,
100,3000,100001205,2024,1,50,800000,716271.1000000001,
100,3000,100001205,2024,2,01,10041,716271.1000000001,
100,3000,100001206,2024,1,50,800000,546078.1900000001,
100,3000,100001206,2024,2,01,10046,546078.1900000001,
100,3000,100001207,2024,1,50,800000,618230.29,
100,3000,100001207,2024,2,01,10005,618230.29,
100,1000,100001208,2024,1,50,410000,1748.34,
100,1000,100001208,2024,2,01,INTERNAL,1748.34,
100,1000,100001209,2024,1,50,410000,1589.76,
100,1000,100001209,2024,2,01,INTERNAL,1589.76,
100,1000,100001210,2024,1,50,410000,665.66,
100,1000,100001210,2024,2,01,INTERNAL,665.66,
100,1000,100001211,2024,1,50,410000,1762.38,
100,1000,100001211,2024,2,01,INTERNAL,1762.38,
100,1000,100001212,2024,1,50,410000,1440.48,
100,1000,100001212,2024,2,01,INTERNAL,1440.48,
100,1000,100001213,2024,1,50,410000,685.72,
100,1000,100001213,2024,2,01,INTERNAL,685.72,
100,2000,100001214,2024,1,40,400000,17318.620000000003,LOG300
100,2000,100001214,2024,2,31,50152,17318.620000000003,
100,1000,100001215,2024,1,40,400000,58963.33,MANT100
100,1000,100001215,2024,2,31,50179,58963.33,
100,3000,100001216,2024,1,50,800000,420572.1,
100,3000,100001216,2024,2,01,10020,420572.1,
100,1000,100001217,2024,1,50,410000,638.37,
100,1000,100001217,2024,2,01,INTERNAL,638.37,
100,1000,100001218,2024,1,50,410000,1832.76,
100,1000,100001218,2024,2,01,INTERNAL,1832.76,
100,1000,100001219,2024,1,50,410000,822.18,
100,1000,100001219,2024,2,01,INTERNAL,822.18,
100,1000,100001220,2024,1,50,410000,1053.94,
100,1000,100001220,2024,2,01,INTERNAL,1053.94,
100,1000,100001221,2024,1,50,410000,1104.13,
100,1000,100001221,2024,2,01,INTERNAL,1104.13,
100,2000,100001222,2024,1,40,400000,61896.3,REF300
100,2000,100001222,2024,2,31,50135,61896.3,
100,1000,100001223,2024,1,40,400000,49117.969999999994,MANT200
100,1000,100001223,2024,2,31,50108,49117.969999999994,
100,1000,100001224,2024,1,40,400000,12098.36,MIN100
100,1000,100001224,2024,2,31,50267,12098.36,
100,1000,100001225,2024,1,40,400000,25963.729999999996,PLAN100
100,1000,100001225,2024,2,31,50072,25963.729999999996,
100,2000,100001226,2024,1,40,400000,47575.56,LOG300
100,2000,100001226,2024,2,31,50293,47575.56,
100,2000,100001227,2024,1,40,400000,49904.74,LOG200
100,2000,100001227,2024,2,31,50230,49904.74,
100,3000,100001228,2024,1,50,800000,167623.53999999998,
100,3000,100001228,2024,2,01,10041,167623.53999999998,
100,3000,100001229,2024,1,50,800000,653257.58,
100,3000,100001229,2024,2,01,10049,653257.58,
100,3000,100001230,2024,1,50,800000,495151.88,
100,3000,100001230,2024,2,01,10034,495151.88,
100,1000,100001231,2024,1,50,410000,680.42,
100,1000,100001231,2024,2,01,INTERNAL,680.42,
100,1000,100001232,2024,1,50,410000,769.62,
100,1000,100001232,2024,2,01,INTERNAL,769.62,
100,1000,100001233,2024,1,50,410000,912.44,
100,1000,100001233,2024,2,01,INTERNAL,912.44,
100,1000,100001234,2024,1,50,410000,867.93,
100,1000,100001234,2024,2,01,INTERNAL,867.93,
100,1000,100001235,2024,1,50,410000,1758.38,
100,1000,100001235,2024,2,01,INTERNAL,1758.38,
100,2000,100001236,2024,1,40,400000,12882.32,LAB300
100,2000,100001236,2024,2,31,50043,12882.32,
100,2000,100001237,2024,1,40,400000,3194.31,LAB200
100,2000,100001237,2024,2,31,50131,3194.31,
100,1000,100001238,2024,1,40,400000,12685.07,MIN100
100,1000,100001238,2024,2,31,50093,12685.07,
100,2000,100001239,2024,1,40,400000,3596.2,LAB300
100,2000,100001239,2024,2,31,50199,3596.2,
100,2000,100001240,2024,1,40,400000,2986.36,LAB100
100,2000,100001240,2024,2,31,50192,2986.36,
100,2000,100001241,2024,1,40,400000,15724.599999999999,REF200
100,2000,100001241,2024,2,31,50260,15724.599999999999,
100,3000,100001242,2024,1,50,800000,609682.1599999999,
100,3000,100001242,2024,2,01,10048,609682.1599999999,
100,3000,100001243,2024,1,50,800000,479837.92000000004,
100,3000,100001243,2024,2,01,10005,479837.92000000004,
100,1000,100001244,2024,1,50,410000,1928.92,
100,1000,100001244,2024,2,01,INTERNAL,1928.92,
100,1000,100001245,2024,1,50,410000,1177.61,
100,1000,100001245,2024,2,01,INTERNAL,1177.61,
100,1000,100001246,2024,1,50,410000,1718.97,
100,1000,100001246,2024,2,01,INTERNAL,1718.97,
100,2000,100001247,2024,1,40,400000,7904.38,LAB200
100,2000,100001247,2024,2,31,50085,7904.38,
100,2000,100001248,2024,1,40,400000,30239.7,REF200
100,2000,100001248,2024,2,31,50179,30239.7,
100,2000,100001249,2024,1,40,400000,74659.54000000001,LAB200
100,2000,100001249,2024,2,31,50045,74659.54000000001,
100,2000,100001250,2024,1,40,400000,17987.879999999997,REF300
100,2000,100001250,2024,2,31,50139,17987.879999999997,
100,1000,100001251,2024,1,40,400000,7926.6,PLAN300
100,1000,100001251,2024,2,31,50243,7926.6,
100,2000,100001252,2024,1,40,400000,4541.88,REF100
100,2000,100001252,2024,2,31,50201,4541.88,
100,3000,100001253,2024,1,50,800000,565071.16,
100,3000,100001253,2024,2,01,10043,565071.16,
100,3000,100001254,2024,1,50,800000,413725.9,
100,3000,100001254,2024,2,01,10022,413725.9,
100,3000,100001255,2024,1,50,800000,374793.25,
100,3000,100001255,2024,2,01,10014,374793.25,
100,3000,100001256,2024,1,50,800000,584056.24,
100,3000,100001256,2024,2,01,10039,584056.24,
100,1000,100001257,2024,1,50,410000,12218.93,
100,1000,100001257,2024,2,01,INTERNAL,12218.93,
100,1000,100001258,2024,1,50,410000,1353.65,
100,1000,100001258,2024,2,01,INTERNAL,1353.65,
100,1000,100001259,2024,1,50,410000,755.72,
100,1000,100001259,2024,2,01,INTERNAL,755.72,
100,1000,100001260,2024,1,50,410000,1489.76,
100,1000,100001260,2024,2,01,INTERNAL,1489.76,
100,1000,100001261,2024,1,50,410000,1508.26,
100,1000,100001261,2024,2,01,INTERNAL,1508.26,
100,1000,100001262,2024,1,50,410000,1347.71,
100,1000,100001262,2024,2,01,INTERNAL,1347.71,
100,1000,100001263,2024,1,50,410000,1382.25,
100,1000,100001263,2024,2,01,INTERNAL,1382.25,
100,1000,100001264,2024,1,40,400000,32887.39000000001,PLAN300
100,1000,100001264,2024,2,31,50132,32887.39000000001,
100,2000,100001265,2024,1,40,400000,39296.22,LOG300
100,2000,100001265,2024,2,31,50286,39296.22,
100,3000,100001266,2024,1,50,800000,372285.23,
100,3000,100001266,2024,2,01,10031,372285.23,
100,3000,100001267,2024,1,50,800000,386960.5,
100,3000,100001267,2024,2,01,10026,386960.5,
100,3000,100001268,2024,1,50,800000,251371.41999999998,
100,3000,100001268,2024,2,01,10001,251371.41999999998,
100,3000,100001269,2024,1,50,800000,309831.42,
100,3000,100001269,2024,2,01,10012,309831.42,
100,1000,100001270,2024,1,50,410000,21850.62,
100,1000,100001270,2024,2,01,INTERNAL,21850.62,
100,1000,100001271,2024,1,50,410000,1902.59,
100,1000,100001271,2024,2,01,INTERNAL,1902.59,
100,1000,100001272,2024,1,50,410000,870.73,
100,1000,100001272,2024,2,01,INTERNAL,870.73,
100,1000,100001273,2024,1,40,400000,21949.72,MIN200
100,1000,100001273,2024,2,31,50174,21949.72,
100,2000,100001274,2024,1,40,400000,7738.860000000001,LOG100
100,2000,100001274,2024,2,31,50048,7738.860000000001,
100,1000,100001275,2024,1,40,400000,1084.76,PLAN100
100,1000,100001275,2024,2,31,50052,1084.76,
100,2000,100001276,2024,1,40,400000,47385.420000000006,REF100
100,2000,100001276,2024,2,31,50049,47385.420000000006,
100,2000,100001277,2024,1,40,400000,33984.47,REF300
100,2000,100001277,2024,2,31,50264,33984.47,
100,3000,100001278,2024,1,50,800000,974031.2,
100,3000,100001278,2024,2,01,10022,974031.2,
100,3000,100001279,2024,1,50,800000,633878.66,
100,3000,100001279,2024,2,01,10003,633878.66,
100,3000,100001280,2024,1,50,800000,1064211.46,
100,3000,100001280,2024,2,01,10041,1064211.46,
100,1000,100001281,2024,1,50,410000,1955.41,
100,1000,100001281,2024,2,01,INTERNAL,1955.41,
100,1000,100001282,2024,1,50,410000,1379.66,
100,1000,100001282,2024,2,01,INTERNAL,1379.66,
100,1000,100001283,2024,1,50,410000,716.9,
100,1000,100001283,2024,2,01,INTERNAL,716.9,
100,1000,100001284,2024,1,50,410000,1260.66,
100,1000,100001284,2024,2,01,INTERNAL,1260.66,
100,1000,100001285,2024,1,50,410000,1788.05,
100,1000,100001285,2024,2,01,INTERNAL,1788.05,
100,1000,100001286,2024,1,50,410000,1015.72,
100,1000,100001286,2024,2,01,INTERNAL,1015.72,
