MANDT,EBELN,EBELP,MATNR,WERKS,MENGE,NETPR,BRTWR
100,4500001208,40,10034,2000,42,1919.51,80619.42
100,4500001209,10,10236,1000,9,55.49,499.41
100,4500001209,20,30038,1000,18,99.71,1794.78
100,4500001209,30,10028,1000,46,567.61,26110.06
100,4500001209,40,30003,1000,38,679.15,25807.7
100,4500001210,10,10014,1000,38,597.64,22710.32
100,4500001210,20,10285,1000,31,163.27,5061.37
100,4500001210,30,10199,1000,17,699.16,11885.72
100,4500001210,40,10294,1000,27,203.51,5494.7699999999995
100,4500001211,10,10152,2000,10,529.59,5295.900000000001
100,4500001211,20,10007,2000,17,1888.01,32096.17
100,4500001211,30,30005,2000,42,1554.25,65278.5
100,4500001211,40,10088,2000,27,349.33,9431.91
100,4500001212,10,10195,1000,34,1046.42,35578.28
100,4500001212,20,30002,1000,25,591.72,14793.0
100,4500001212,30,10243,1000,1,453.54,453.54
100,4500001213,10,10077,2000,50,76.36,3818.0
100,4500001214,10,10035,1000,37,320.29,11850.730000000001
100,4500001214,20,10209,1000,35,487.54,17063.9
100,4500001215,10,10030,2000,7,421.2,2948.4
100,4500001216,10,10013,2000,30,212.14,6364.2
100,4500001217,10,10161,1000,46,1764.31,81158.26
100,4500001217,20,30030,1000,27,1803.93,48706.11
100,4500001217,30,10253,1000,8,1335.91,10687.28
100,4500001218,10,10131,1000,20,233.66,4673.2
100,4500001218,20,10027,1000,10,668.79,6687.9
100,4500001218,30,30038,1000,20,269.85,5397.0
100,4500001218,40,10067,1000,12,320.41,3844.92
100,4500001219,10,10092,2000,14,2053.88,28754.32
100,4500001219,20,10138,2000,49,312.79,15326.710000000001
100,4500001219,30,30025,2000,43,1673.9,71977.7
100,4500001220,10,10092,2000,25,512.77,12819.25
100,4500001220,20,10106,2000,44,186.97,8226.68
100,4500001220,30,80028,2000,41,314.84,12908.439999999999
100,4500001220,40,10048,2000,15,742.21,11133.150000000001
100,4500001221,10,80008,2000,20,1652.42,33048.4
100,4500001221,20,10012,2000,44,421.26,18535.44
100,4500001221,30,10176,2000,45,894.1,40234.5
100,4500001221,40,10276,2000,23,375.09,8627.07
100,4500001222,10,10163,1000,35,1361.02,47635.7
100,4500001223,10,30037,1000,45,264.15,11886.749999999998
100,4500001223,20,80010,1000,35,713.67,24978.449999999997
100,4500001223,30,10130,1000,31,467.0,14477.0
100,4500001223,40,10263,1000,44,365.98,16103.12
100,4500001224,10,10138,2000,29,758.41,21993.89
100,4500001224,20,10020,2000,33,168.29,5553.57
100,4500001224,30,10114,2000,37,774.1,28641.7
100,4500001224,40,10210,2000,21,255.74,5370.54
100,4500001225,10,10033,1000,11,199.48,2194.2799999999997
100,4500001225,20,30022,1000,32,564.74,18071.68
100,4500001226,10,10106,1000,49,213.35,10454.15
100,4500001227,10,10127,1000,19,1701.92,32336.480000000003
100,4500001227,20,10206,1000,30,642.46,19273.800000000003
100,4500001227,30,10056,1000,40,150.14,6005.599999999999
100,4500001227,40,10264,1000,34,1340.64,45581.76
100,4500001228,10,10001,1000,2,1357.24,2714.48
100,4500001228,20,10047,1000,25,1332.21,33305.25
100,4500001228,30,30029,1000,41,459.76,18850.16
100,4500001228,40,10120,1000,9,1579.56,14216.039999999999
100,4500001229,10,30028,2000,46,513.33,23613.18
100,4500001229,20,10198,2000,1,456.33,456.33
100,4500001229,30,30025,2000,22,275.15,6053.299999999999
100,4500001229,40,10042,2000,36,368.94,13281.84
100,4500001230,10,10011,2000,39,1853.46,72284.94
100,4500001231,10,10060,2000,7,592.26,4145.82
100,4500001231,20,10125,2000,29,111.86,3243.94
100,4500001231,30,10049,2000,34,711.79,24200.86
100,4500001231,40,10162,2000,6,546.61,3279.66
100,4500001232,10,30002,1000,33,164.16,5417.28
100,4500001233,10,10076,1000,26,155.55,4044.3
100,4500001234,10,10134,2000,45,293.57,13210.65
100,4500001234,20,10069,2000,30,220.55,6616.5
100,4500001234,30,10183,2000,41,778.2,31906.2
100,4500001234,40,10210,2000,20,169.83,3396.6000000000004
100,4500001235,10,10150,2000,6,169.6,1017.5999999999999
100,4500001236,10,10281,1000,8,564.96,4519.68
100,4500001237,10,10035,1000,23,117.18,2695.1400000000003
100,4500001237,20,10015,1000,42,728.34,30590.280000000002
100,4500001237,30,10272,1000,46,330.7,15212.199999999999
100,4500001237,40,10254,1000,48,372.04,17857.920000000002
100,4500001238,10,10195,1000,47,84.5,3971.5
100,4500001238,20,10156,1000,42,183.28,7697.76
100,4500001238,30,10073,1000,29,364.22,10562.380000000001
100,4500001239,10,80018,2000,6,299.67,1798.02
100,4500001240,10,10251,2000,10,244.6,2446.0
100,4500001240,20,10179,2000,36,770.83,27749.88
100,4500001240,30,10042,2000,32,799.38,25580.16
100,4500001241,10,30037,1000,7,1713.85,11996.949999999999
100,4500001241,20,10064,1000,30,1543.16,46294.8
100,4500001241,30,10093,1000,26,1091.44,28377.440000000002
100,4500001242,10,30007,2000,26,764.53,19877.78
100,4500001242,20,10066,2000,18,787.67,14178.06
100,4500001242,30,80018,2000,29,712.91,20674.39
100,4500001243,10,10242,2000,30,672.4,20172.0
100,4500001243,20,80039,2000,11,483.64,5320.04
100,4500001243,30,80027,2000,14,321.2,4496.8
100,4500001244,10,30046,1000,13,1288.08,16745.04
100,4500001244,20,10041,1000,34,448.17,15237.78
100,4500001244,30,10127,1000,1,1940.06,1940.06
100,4500001244,40,10219,1000,15,784.11,11761.65
100,4500001245,10,30020,2000,5,446.18,2230.9
100,4500001245,20,10141,2000,38,651.03,24739.14
100,4500001246,10,30046,1000,2,310.49,620.98
100,4500001246,20,10050,1000,7,794.72,5563.04
100,4500001246,30,10093,1000,6,170.75,1024.5
100,4500001247,10,10042,2000,47,531.64,24987.079999999998
100,4500001247,20,10015,2000,8,1627.28,13018.24
100,4500001247,30,10026,2000,20,1423.74,28474.8
100,4500001248,10,10254,2000,10,351.01,3510.1
100,4500001248,20,30023,2000,42,1971.82,82816.44
100,4500001249,10,10031,1000,45,201.23,9055.35
100,4500001249,20,80004,1000,29,463.07,13429.03
100,4500001250,10,10050,2000,38,536.01,20368.38
100,4500001250,20,80025,2000,30,666.11,19983.3
100,4500001250,30,10168,2000,24,740.95,17782.800000000003
100,4500001251,10,10174,1000,15,849.16,12737.4
100,4500001251,20,10084,1000,46,390.68,17971.28
100,4500001251,30,10241,1000,11,1312.02,14432.22
100,4500001251,40,80046,1000,29,1237.43,35885.47
100,4500001252,10,80006,2000,49,258.1,12646.900000000001
100,4500001252,20,10116,2000,30,375.09,11252.699999999999
100,4500001252,30,10212,2000,7,1036.17,7253.1900000000005
100,4500001252,40,10282,2000,45,1215.17,54682.65
100,4500001253,10,80046,1000,39,1986.15,77459.85
100,4500001253,20,80001,1000,41,2214.46,90792.86
100,4500001254,10,10248,2000,22,678.13,14918.86
100,4500001254,20,10020,2000,29,708.73,20553.170000000002
100,4500001255,10,10146,1000,36,61.19,2202.84
100,4500001255,20,30020,1000,46,461.78,21241.879999999997
100,4500001256,10,10007,2000,11,538.5,5923.5
100,4500001257,10,10295,1000,24,572.74,13745.76
100,4500001257,20,10072,1000,6,291.39,1748.34
100,4500001258,10,10037,2000,1,410.26,410.26
100,4500001258,20,10004,2000,14,198.22,2775.08
100,4500001258,30,10023,2000,42,442.01,18564.42
100,4500001258,40,10132,2000,11,261.55,2877.05
100,4500001259,10,10147,1000,35,691.46,24201.100000000002
100,4500001259,20,10257,1000,5,215.29,1076.45
100,4500001260,10,10007,2000,21,693.61,14565.81
100,4500001261,10,10193,1000,31,1651.36,51192.159999999996
100,4500001262,10,10118,2000,43,700.8,30134.399999999998
100,4500001262,20,80014,2000,22,224.5,4939.0
100,4500001263,10,10008,1000,8,1988.98,15911.84
100,4500001263,20,10141,1000,32,1023.29,32745.28
100,4500001263,30,30043,1000,10,1170.23,11702.3
100,4500001264,10,10282,1000,22,813.99,17907.78
100,4500001264,20,30041,1000,8,427.31,3418.48
100,4500001265,10,10068,2000,15,494.21,7413.15
100,4500001266,10,10079,1000,25,1933.57,48339.25
100,4500001266,20,80027,1000,3,1741.1,5223.299999999999
100,4500001266,30,80006,1000,30,477.62,14328.6
100,4500001267,10,80040,2000,47,95.9,4507.3
100,4500001267,20,10050,2000,32,288.54,9233.28
100,4500001267,30,10116,2000,34,61.96,2106.64
100,4500001267,40,10095,2000,29,272.38,7899.0199999999995
100,4500001268,10,80043,2000,12,337.49,4049.88
100,4500001268,20,10082,2000,37,179.57,6644.09
100,4500001268,30,10132,2000,50,613.81,30690.499999999996
100,4500001268,40,30000,2000,34,352.12,11972.08
100,4500001269,10,10023,2000,29,1014.89,29431.81
100,4500001269,20,10128,2000,9,161.59,1454.31
100,4500001269,30,80034,2000,25,1574.69,39367.25
100,4500001270,10,10106,2000,47,461.37,21684.39
100,4500001270,20,10205,2000,31,363.18,11258.58
100,4500001270,30,10070,2000,23,502.81,11564.63
100,4500001271,10,10208,2000,43,570.56,24534.079999999998
100,4500001272,10,10029,2000,45,300.96,13543.199999999999
100,4500001272,20,10189,2000,50,226.49,11324.5
100,4500001273,10,10242,2000,13,483.28,6282.639999999999
100,4500001273,20,30030,2000,6,767.74,4606.4400000000005
100,4500001274,10,10160,2000,13,561.36,7297.68
100,4500001275,10,10255,2000,46,304.25,13995.5
100,4500001275,20,10130,2000,11,377.25,4149.75
100,4500001275,30,10039,2000,38,578.35,21977.3
100,4500001275,40,10014,2000,16,673.38,10774.08
100,4500001276,10,10084,1000,4,634.58,2538.32
100,4500001276,20,10080,1000,40,712.28,28491.199999999997
100,4500001276,30,10190,1000,8,266.71,2133.68
100,4500001276,40,10282,1000,26,482.84,12553.84
100,4500001277,10,10296,1000,1,205.5,205.5
100,4500001277,20,10091,1000,12,72.19,866.28
100,4500001277,30,10092,1000,48,359.91,17275.68
100,4500001277,40,10291,1000,36,60.44,2175.84
100,4500001278,10,10039,1000,4,366.73,1466.92
100,4500001278,20,10012,1000,5,387.93,1939.65
100,4500001278,30,30038,1000,2,741.19,1482.38
100,4500001278,40,10041,1000,26,742.89,19315.14
100,4500001279,10,10149,1000,38,198.71,7550.9800000000005
100,4500001280,10,10143,2000,25,483.18,12079.5
100,4500001280,20,10057,2000,29,169.93,4927.97
100,4500001280,30,10142,2000,29,374.92,10872.68
100,4500001281,10,30029,1000,26,617.17,16046.419999999998
100,4500001282,10,80015,2000,47,1426.77,67058.19
100,4500001282,20,10281,2000,21,368.31,7734.51
100,4500001282,30,80009,2000,15,1690.14,25352.100000000002
100,4500001283,10,10092,1000,35,695.88,24355.8
100,4500001283,20,10081,1000,37,138.4,5120.8
100,4500001283,30,10198,1000,15,311.05,4665.75
100,4500001283,40,10024,1000,20,781.21,15624.2
100,4500001284,10,30017,1000,27,1090.38,29440.260000000002
100,4500001284,20,80030,1000,22,1870.54,41151.88
100,4500001284,30,10232,1000,11,1301.22,14313.42
100,4500001284,40,10155,1000,23,2192.18,50420.14
100,4500001285,10,10231,2000,47,50.43,2370.21
100,4500001286,10,10214,2000,48,1179.84,56632.31999999999
100,4500001287,10,10030,1000,8,513.64,4109.12
100,4500001287,20,30023,1000,15,791.98,11879.7
100,4500001287,30,10145,1000,22,647.16,14237.519999999999
100,4500001288,10,30005,1000,14,517.84,7249.76
100,4500001288,20,30036,1000,50,234.2,11710.0
100,4500001288,30,10083,1000,19,687.35,13059.65
100,4500001289,10,10275,1000,2,310.11,620.22
100,4500001290,10,30035,1000,18,329.98,5939.64
100,4500001290,20,10296,1000,4,1073.1,4292.4
100,4500001290,30,10170,1000,49,1396.72,68439.28
100,4500001291,10,10124,1000,32,351.12,11235.84
100,4500001291,20,10038,1000,31,394.84,12240.039999999999
100,4500001292,10,80017,2000,28,140.35,3929.7999999999997
100,4500001293,10,80037,1000,48,1986.66,95359.68000000001
100,4500001293,20,10137,1000,21,1976.58,41508.18
100,4500001294,10,10032,1000,23,1591.27,36599.21
100,4500001295,10,10138,2000,14,1651.58,23122.12
100,4500001296,10,10121,1000,43,680.99,29282.57
100,4500001296,20,10264,1000,29,413.84,12001.359999999999
100,4500001296,30,80002,1000,30,528.28,15848.4
100,4500001297,10,30004,2000,48,238.49,11447.52
100,4500001297,20,10067,2000,10,778.06,7780.599999999999
100,4500001297,30,10256,2000,35,227.2,7952.0
100,4500001298,10,80002,2000,12,601.97,7223.64
100,4500001299,10,10021,2000,28,419.53,11746.84
100,4500001299,20,10195,2000,37,198.71,7352.27
100,4500001299,30,10106,2000,16,618.17,9890.72
100,4500001299,40,80001,2000,38,789.63,30005.94
100,4500001300,10,10084,2000,22,1121.26,24667.72
100,4500001301,10,10266,2000,22,527.4,11602.8
100,4500001302,10,30046,1000,21,574.6,12066.6
100,4500001302,20,30013,1000,31,151.23,4688.13
100,4500001303,10,10004,1000,49,363.22,17797.780000000002
100,4500001303,20,10093,1000,23,1671.6,38446.799999999996
100,4500001303,30,80039,1000,41,992.04,40673.64
100,4500001304,10,10096,2000,38,1737.01,66006.38
100,4500001304,20,10092,2000,42,166.68,7000.56
100,4500001304,30,10086,2000,11,655.93,7215.23
100,4500001304,40,10140,2000,6,743.71,4462.26
100,4500001305,10,10087,1000,45,382.54,17214.3
100,4500001305,20,10068,1000,27,348.88,9419.76
100,4500001305,30,10134,1000,22,671.02,14762.439999999999
100,4500001305,40,10026,1000,38,320.98,12197.240000000002
100,4500001306,10,80031,1000,3,179.4,538.2
100,4500001306,20,10118,1000,40,297.22,11888.800000000001
100,4500001306,30,30027,1000,49,317.24,15544.76
100,4500001307,10,10068,1000,11,273.41,3007.51
100,4500001307,20,10237,1000,6,115.13,690.78
100,4500001308,10,10010,2000,34,157.67,5360.78
100,4500001308,20,10248,2000,43,77.95,3351.85
100,4500001308,30,10204,2000,18,350.17,6303.06
100,4500001308,40,30000,2000,48,363.49,17447.52
100,4500001309,10,10144,2000,14,581.53,8141.42
100,4500001309,20,30015,2000,23,57.74,1328.02
100,4500001309,30,10293,2000,21,221.2,4645.2
100,4500001309,40,10088,2000,13,253.53,3295.89
100,4500001310,10,10242,1000,21,693.76,14568.96
100,4500001311,10,10253,2000,40,1432.54,57301.6
100,4500001312,10,10021,1000,11,742.76,8170.36
100,4500001312,20,10112,1000,29,786.07,22796.030000000002
100,4500001313,10,10137,1000,23,371.3,8539.9
100,4500001313,20,10171,1000,13,425.74,5534.62
100,4500001314,10,10183,2000,19,629.53,11961.07
100,4500001314,20,10189,2000,48,219.05,10514.400000000001
100,4500001315,10,30002,2000,30,179.72,5391.6
100,4500001315,20,10264,2000,28,600.46,16812.88
100,4500001315,30,10136,2000,5,539.63,2698.15
100,4500001316,10,80020,2000,21,1151.58,24183.18
100,4500001316,20,10137,2000,12,331.88,3982.56
100,4500001316,30,30021,2000,18,632.35,11382.300000000001
100,4500001317,10,10131,2000,27,686.81,18543.87
100,4500001317,20,10067,2000,44,707.63,31135.72
100,4500001317,30,30036,2000,15,353.1,5296.5
100,4500001317,40,10034,2000,24,544.34,13064.16
100,4500001318,10,10030,2000,10,389.61,3896.1000000000004
100,4500001319,10,10171,1000,3,1604.76,4814.28
100,4500001319,20,80032,1000,36,948.61,34149.96
100,4500001319,30,10148,1000,16,903.03,14448.48
100,4500001320,10,10116,1000,46,660.74,30394.04
100,4500001321,10,10013,2000,26,412.29,10719.54
100,4500001321,20,10225,2000,43,208.24,8954.32
100,4500001322,10,10093,2000,48,187.56,9002.880000000001
100,4500001322,20,10210,2000,31,733.42,22736.02
100,4500001323,10,80026,2000,21,1921.14,40343.94
100,4500001323,20,80043,2000,41,775.63,31800.829999999998
100,4500001323,30,10070,2000,9,1879.72,16917.48
100,4500001324,10,30041,1000,45,1746.16,78577.2
100,4500001324,20,10279,1000,26,1573.88,40920.880000000005
100,4500001324,30,10226,1000,2,994.98,1989.96
100,4500001324,40,10105,1000,12,1901.76,22821.12
100,4500001325,10,10242,2000,13,757.63,9849.19
100,4500001326,10,10251,1000,8,471.39,3771.12
100,4500001326,20,10214,1000,45,292.14,13146.3
100,4500001327,10,10273,1000,28,666.77,18669.559999999998
100,4500001328,10,10080,2000,2,573.13,1146.26
100,4500001328,20,30006,2000,38,1264.68,48057.840000000004
100,4500001328,30,80040,2000,16,2182.21,34915.36
100,4500001329,10,10057,1000,19,319.09,6062.709999999999
100,4500001330,10,80006,2000,12,273.36,3280.32
100,4500001330,20,10174,2000,35,1062.29,37180.15
100,4500001330,30,10001,2000,24,682.78,16386.72
100,4500001330,40,80010,2000,34,481.04,16355.36
100,4500001331,10,80037,1000,16,658.79,10540.64
100,4500001331,20,30007,1000,10,637.11,6371.1
100,4500001331,30,30005,1000,44,666.52,29326.879999999997
100,4500001332,10,10241,2000,33,695.02,22935.66
100,4500001332,20,10002,2000,25,525.51,13137.75
100,4500001332,30,80028,2000,18,547.49,9854.82
100,4500001332,40,80047,2000,8,307.8,2462.4
100,4500001333,10,30045,1000,38,2074.13,78816.94
100,4500001333,20,80036,1000,10,2032.63,20326.300000000003
100,4500001333,30,80034,1000,33,335.64,11076.119999999999
100,4500001334,10,10243,1000,4,752.69,3010.76
100,4500001335,10,10214,2000,35,51.64,1807.4
100,4500001336,10,10207,2000,26,149.32,3882.3199999999997
100,4500001336,20,10285,2000,3,447.79,1343.3700000000001
100,4500001336,30,10008,2000,16,518.68,8298.88
100,4500001336,40,10233,2000,4,526.7,2106.8
100,4500001337,10,10143,2000,18,598.53,10773.539999999999
100,4500001337,20,80004,2000,25,1463.45,36586.25
100,4500001337,30,10094,2000,42,671.47,28201.74
100,4500001338,10,10005,2000,48,609.78,29269.44
100,4500001338,20,80038,2000,43,156.95,6748.849999999999
100,4500001339,10,10299,2000,6,2111.45,12668.699999999999
100,4500001340,10,10093,1000,36,732.1,26355.600000000002
100,4500001341,10,80012,2000,25,536.77,13419.25
100,4500001341,20,10229,2000,1,148.89,148.89
100,4500001342,10,10141,2000,46,980.14,45086.44
100,4500001342,20,10077,2000,13,2157.54,28048.02
100,4500001342,30,10118,2000,28,220.72,6180.16
100,4500001343,10,10145,2000,38,105.27,4000.2599999999998
100,4500001343,20,10190,2000,38,282.81,10746.78
100,4500001343,30,10248,2000,43,728.81,31338.829999999998
100,4500001343,40,10069,2000,48,87.87,4217.76
100,4500001344,10,10084,1000,27,472.76,12764.52
100,4500001344,20,10065,1000,1,337.87,337.87
100,4500001345,10,10090,1000,13,719.41,9352.33
100,4500001345,20,10193,1000,40,788.95,31558.0
100,4500001345,30,80007,1000,43,665.84,28631.120000000003
100,4500001345,40,80001,1000,48,502.4,24115.199999999997
100,4500001346,10,10204,1000,36,1221.02,43956.72
100,4500001346,20,30013,1000,32,1086.96,34782.72
100,4500001346,30,10095,1000,24,2064.36,49544.64
100,4500001346,40,10222,1000,1,772.32,772.32
100,4500001347,10,80011,2000,16,121.73,1947.68
100,4500001347,20,10102,2000,39,445.91,17390.49
100,4500001347,30,10097,2000,49,499.62,24481.38
100,4500001348,10,10034,1000,19,273.12,5189.28
100,4500001349,10,10156,2000,48,1509.34,72448.31999999999
100,4500001350,10,10111,1000,20,138.66,2773.2
100,4500001351,10,10067,2000,3,1382.02,4146.0599999999995
100,4500001351,20,10276,2000,28,1493.3,41812.4
100,4500001351,30,80043,2000,25,763.95,19098.75
100,4500001351,40,30030,2000,43,2113.64,90886.51999999999
100,4500001352,10,10028,2000,34,186.99,6357.66
100,4500001352,20,10172,2000,15,73.24,1098.6
100,4500001353,10,10286,2000,40,350.51,14020.4
100,4500001353,20,10291,2000,50,458.9,22945.0
100,4500001353,30,10017,2000,42,790.8,33213.6
100,4500001354,10,10254,2000,32,1181.32,37802.24
100,4500001355,10,10115,1000,27,114.62,3094.7400000000002
100,4500001356,10,80018,1000,48,1895.24,90971.52
100,4500001356,20,80005,1000,47,289.07,13586.289999999999
100,4500001356,30,10101,1000,34,1156.99,39337.66
100,4500001357,10,30024,2000,12,1841.76,22101.12
100,4500001357,20,10158,2000,18,1917.92,34522.56
100,4500001357,30,10146,2000,36,1418.76,51075.36
100,4500001358,10,10065,2000,50,219.12,10956.0
100,4500001358,20,10033,2000,1,568.87,568.87
100,4500001358,30,10240,2000,27,291.01,7857.2699999999995
100,4500001358,40,30048,2000,49,506.23,24805.27
100,4500001359,10,10045,1000,31,571.31,17710.609999999997
100,4500001359,20,80036,1000,11,697.91,7677.009999999999
100,4500001359,30,80003,1000,23,108.84,2503.32
100,4500001360,10,10018,2000,39,1849.29,72122.31
100,4500001360,20,10285,2000,23,1208.65,27798.95
100,4500001360,30,10176,2000,23,1283.69,29524.870000000003
100,4500001361,10,10133,1000,18,1648.44,29671.920000000002
100,4500001361,20,80017,1000,26,1545.07,40171.82
100,4500001361,30,10127,1000,39,1539.44,60038.16
100,4500001361,40,10203,1000,4,1497.89,5991.56
100,4500001362,10,80000,1000,16,2013.76,32220.16
100,4500001363,10,10060,2000,35,720.22,25207.7
100,4500001363,20,10009,2000,49,662.14,32444.86
