MANDT,KOKRS,BELNR,BUZEI,KSTAR,KOSTL,WTGBTR,REFBN
100,1000,301894,1,400000,MIN100,60515.17,100002731
100,1000,301895,1,400000,LOG300,25620.13,100002732
100,1000,301896,1,400000,LAB200,16694.72,100002733
100,1000,301897,1,400000,PLAN100,26317.04,100002734
100,1000,301898,1,400000,MIN300,26023.480000000003,100002735
100,1000,301899,1,400000,MIN200,57502.35,100002736
100,1000,301900,1,400000,MANT100,1859.76,100002739
100,1000,301901,1,400000,MANT100,1949.92,100002740
100,1000,301902,1,400000,MANT100,1529.58,100002741
100,1000,301903,1,400000,LOG200,1574.5300000000002,100002742
100,1000,301904,1,400000,MANT300,45998.36,100002743
100,1000,301905,1,400000,MANT100,6912.88,100002744
100,1000,301906,1,400000,REF100,8602.24,100002745
100,1000,301907,1,400000,MIN300,44290.57,100002746
100,1000,301908,1,400000,REF200,61254.77,100002747
100,1000,301909,1,400000,MANT200,91069.43,100002748
100,1000,301910,1,400000,MANT300,61388.08,100002749
100,1000,301911,1,400000,PLAN100,68225.65,100002750
100,1000,301912,1,400000,MANT100,22863.02,100002754
100,1000,301913,1,400000,MANT100,1758.4,100002755
100,1000,301914,1,400000,MANT100,1034.25,100002756
100,1000,301915,1,400000,LOG100,930.32,100002757
100,1000,301916,1,400000,LOG200,48056.85,100002758
100,1000,301917,1,400000,LAB100,51766.590000000004,100002759
100,1000,301918,1,400000,LAB300,3931.8,100002760
100,1000,301919,1,400000,PLAN300,40759.86,100002761
100,1000,301920,1,400000,MANT100,601.29,100002763
100,1000,301921,1,400000,MANT100,1678.51,100002764
100,1000,301922,1,400000,MANT100,1359.28,100002765
100,1000,301923,1,400000,MANT100,1584.18,100002766
100,1000,301924,1,400000,MANT100,1049.06,100002767
100,1000,301925,1,400000,MANT100,1150.6,100002768
100,1000,301926,1,400000,LOG200,175732.5,100002769
100,1000,301927,1,400000,MANT100,70930.65999999999,100002770
100,1000,301928,1,400000,MANT200,24051.86,100002771
100,1000,301929,1,400000,PLAN300,29018.51,100002772
100,1000,301930,1,400000,MANT200,3227.63,100002773
100,1000,301931,1,400000,LOG100,13040.220000000001,100002774
100,1000,301932,1,400000,MANT100,865.55,100002778
100,1000,301933,1,400000,MANT100,790.94,100002779
100,1000,301934,1,400000,MANT100,1638.96,100002780
100,1000,301935,1,400000,REF100,16512.440000000002,100002781
100,1000,301936,1,400000,PLAN300,46132.56,100002782
100,1000,301937,1,400000,MIN200,3017.4,100002783
100,1000,301938,1,400000,LOG300,28788.4,100002784
100,1000,301939,1,400000,LAB300,61711.33,100002785
100,1000,301940,1,400000,LAB200,44216.58,100002786
100,1000,301941,1,400000,MANT100,14328.84,100002790
100,1000,301942,1,400000,MANT100,1498.2,100002791
100,1000,301943,1,400000,MANT100,1015.28,100002792
100,1000,301944,1,400000,REF200,20147.52,100002793
100,1000,301945,1,400000,LOG100,50043.37999999999,100002794
100,1000,301946,1,400000,LAB300,117401.57999999999,100002795
100,1000,301947,1,400000,PLAN100,60831.04000000001,100002796
100,1000,301948,1,400000,PLAN100,64611.05,100002797
100,1000,301949,1,400000,LAB200,30632.890000000003,100002798
100,1000,301950,1,400000,LAB300,45890.05,100002799
100,1000,301951,1,400000,LOG100,24483.92,100002800
100,1000,301952,1,400000,LAB200,389.9,100002801
100,1000,301953,1,400000,MANT200,11376.960000000001,100002802
100,1000,301954,1,400000,MANT100,820.24,100002804
100,1000,301955,1,400000,MANT100,1179.21,100002805
100,1000,301956,1,400000,MANT100,830.02,100002806
100,1000,301957,1,400000,MANT100,1186.85,100002807
100,1000,301958,1,400000,MIN300,63447.06,100002808
100,1000,301959,1,400000,MANT200,34938.3,100002809
100,1000,301960,1,400000,MIN100,68701.18000000001,100002810
100,1000,301961,1,400000,LAB300,21498.04,100002811
100,1000,301962,1,400000,REF200,211537.16,100002812
100,1000,301963,1,400000,MIN300,40152.86,100002813
100,1000,301964,1,400000,MANT100,630.27,100002816
100,1000,301965,1,400000,MANT100,1862.65,100002817
100,1000,301966,1,400000,MANT100,682.43,100002818
100,1000,301967,1,400000,MANT100,1433.65,100002819
100,1000,301968,1,400000,MANT100,1563.78,100002820
100,1000,301969,1,400000,MANT100,1663.35,100002821
100,1000,301970,1,400000,PLAN200,26925.95,100002822
100,1000,301971,1,400000,MANT100,31786.510000000002,100002823
100,1000,301972,1,400000,REF200,12419.91,100002824
100,1000,301973,1,400000,PLAN200,4101.84,100002825
100,1000,301974,1,400000,MIN200,1707.84,100002826
100,1000,301975,1,400000,LOG200,26080.059999999998,100002827
100,1000,301976,1,400000,LAB100,30548.05,100002828
100,1000,301977,1,400000,MANT100,11143.2,100002831
100,1000,301978,1,400000,MANT100,1731.58,100002832
100,1000,301979,1,400000,MANT100,1989.35,100002833
100,1000,301980,1,400000,MANT100,816.6,100002834
100,1000,301981,1,400000,REF100,111230.93000000001,100002835
100,1000,301982,1,400000,LOG100,5994.849999999999,100002836
100,1000,301983,1,400000,MANT200,24018.87,100002837
100,1000,301984,1,400000,LAB200,79604.33,100002838
100,1000,301985,1,400000,MANT100,68759.53,100002839
100,1000,301986,1,400000,MANT100,1574.68,100002843
100,1000,301987,1,400000,MANT100,1105.3,100002844
100,1000,301988,1,400000,MANT100,1349.79,100002845
100,1000,301989,1,400000,REF100,88520.15,100002846
100,1000,301990,1,400000,REF200,77351.73,100002847
100,1000,301991,1,400000,MANT100,39425.87,100002848
100,1000,301992,1,400000,PLAN100,54502.34,100002849
100,1000,301993,1,400000,LOG100,31483.78,100002850
100,1000,301994,1,400000,REF100,59709.01999999999,100002851
100,1000,301995,1,400000,MIN300,42694.16,100002852
100,1000,301996,1,400000,REF100,37339.42,100002853
100,1000,301997,1,400000,MANT100,9545.880000000001,100002854
100,1000,301998,1,400000,MANT200,38348.29,100002855
100,1000,301999,1,400000,LAB100,47617.64,100002856
100,1000,302000,1,400000,REF300,174719.45,100002857
100,1000,302001,1,400000,MANT100,1790.63,100002860
100,1000,302002,1,400000,MANT100,565.03,100002861
100,1000,302003,1,400000,REF300,23441.159999999996,100002862
100,1000,302004,1,400000,MANT200,23940.54,100002863
100,1000,302005,1,400000,REF200,36555.92,100002864
100,1000,302006,1,400000,MIN100,81593.6,100002865
100,1000,302007,1,400000,LAB300,13686.320000000002,100002866
100,1000,302008,1,400000,REF100,16206.75,100002867
100,1000,302009,1,400000,MANT100,33116.22,100002868
100,1000,302010,1,400000,PLAN100,64873.56999999999,100002869
100,1000,302011,1,400000,LAB300,23169.600000000002,100002870
100,1000,302012,1,400000,MANT100,48276.240000000005,100002871
100,1000,302013,1,400000,MANT100,1920.87,100002873
100,1000,302014,1,400000,MANT100,742.98,100002874
100,1000,302015,1,400000,MANT100,1414.25,100002875
100,1000,302016,1,400000,MANT100,1133.19,100002876
100,1000,302017,1,400000,MANT100,771.76,100002877
100,1000,302018,1,400000,MANT100,1005.16,100002878
100,1000,302019,1,400000,MIN200,9894.06,100002879
100,1000,302020,1,400000,MANT200,1201.7,100002880
100,1000,302021,1,400000,LAB300,17849.440000000002,100002881
100,1000,302022,1,400000,MANT100,48082.880000000005,100002882
100,1000,302023,1,400000,PLAN200,60584.350000000006,100002883
100,1000,302024,1,400000,MANT200,96329.10999999999,100002884
100,1000,302025,1,400000,REF300,49414.8,100002885
100,1000,302026,1,400000,MANT100,1120.88,100002888
100,1000,302027,1,400000,MANT100,1679.99,100002889
100,1000,302028,1,400000,MANT100,1903.57,100002890
100,1000,302029,1,400000,MANT100,1888.49,100002891
100,1000,302030,1,400000,MANT100,1079.48,100002892
100,1000,302031,1,400000,LOG100,58341.7,100002893
100,1000,302032,1,400000,REF200,21500.010000000002,100002894
100,1000,302033,1,400000,PLAN200,1561.52,100002895
100,1000,302034,1,400000,PLAN200,104352.85999999999,100002896
100,1000,302035,1,400000,LAB300,12990.140000000001,100002897
100,1000,302036,1,400000,MANT200,25212.46,100002898
100,1000,302037,1,400000,MIN100,132784.98,100002899
100,1000,302038,1,400000,MANT300,83946.6,100002900
100,1000,302039,1,400000,MANT100,1418.12,100002902
100,1000,302040,1,400000,MANT100,784.2,100002903
100,1000,302041,1,400000,MANT100,1172.29,100002904
100,1000,302042,1,400000,MANT100,1435.87,100002905
100,1000,302043,1,400000,MANT100,1095.89,100002906
100,1000,302044,1,400000,MANT100,1486.9,100002907
100,1000,302045,1,400000,REF300,21054.28,100002908
100,1000,302046,1,400000,MIN300,23547.84,100002909
100,1000,302047,1,400000,MIN100,17894.0,100002910
100,1000,302048,1,400000,MIN300,55164.57,100002911
100,1000,302049,1,400000,MIN200,33339.05,100002912
100,1000,302050,1,400000,MANT100,16680.34,100002913
100,1000,302051,1,400000,MIN300,3381.6000000000004,100002914
100,1000,302052,1,400000,MANT100,1987.15,100002916
100,1000,302053,1,400000,MANT100,1840.44,100002917
100,1000,302054,1,400000,MANT100,1645.36,100002918
100,1000,302055,1,400000,MANT100,1296.26,100002919
100,1000,302056,1,400000,MANT100,1334.41,100002920
100,1000,302057,1,400000,MANT100,1084.2,100002921
100,1000,302058,1,400000,PLAN300,5730.12,100002922
100,1000,302059,1,400000,REF200,66586.65,100002923
100,1000,302060,1,400000,REF300,37272.56,100002924
100,1000,302061,1,400000,MANT200,9167.5,100002925
100,1000,302062,1,400000,PLAN200,61343.74,100002926
100,1000,302063,1,400000,MIN100,29630.98,100002927
100,1000,302064,1,400000,MANT300,52214.72,100002928
100,1000,302065,1,400000,MANT300,11001.06,100002929
100,1000,302066,1,400000,PLAN100,63760.31999999999,100002930
100,1000,302067,1,400000,MANT100,1823.02,100002933
100,1000,302068,1,400000,MANT100,1414.12,100002934
100,1000,302069,1,400000,MANT100,1509.76,100002935
100,1000,302070,1,400000,MANT100,821.74,100002936
100,1000,302071,1,400000,MANT100,1111.26,100002937
100,1000,302072,1,400000,MANT100,624.95,100002938
100,1000,302073,1,400000,PLAN300,25681.35,100002939
100,1000,302074,1,400000,MANT100,85250.79000000001,100002940
100,1000,302075,1,400000,REF100,9114.929999999998,100002941
100,1000,302076,1,400000,LAB200,51467.67,100002942
100,1000,302077,1,400000,PLAN300,60014.58,100002943
100,1000,302078,1,400000,PLAN100,13224.02,100002944
100,1000,302079,1,400000,REF300,55788.78,100002945
100,1000,302080,1,400000,REF100,105654.22,100002946
100,1000,302081,1,400000,REF100,202206.01,100002947
100,1000,302082,1,400000,MIN200,38341.43,100002948
100,1000,302083,1,400000,MANT100,1300.56,100002951
100,1000,302084,1,400000,MANT100,935.02,100002952
100,1000,302085,1,400000,MANT100,1688.5,100002953
100,1000,302086,1,400000,MANT100,1494.32,100002954
100,1000,302087,1,400000,MANT100,1709.31,100002955
100,1000,302088,1,400000,LOG200,4021.16,100002956
100,1000,302089,1,400000,PLAN300,6452.6,100002957
100,1000,302090,1,400000,REF100,32414.760000000002,100002958
100,1000,302091,1,400000,LOG300,61718.369999999995,100002959
100,1000,302092,1,400000,REF100,18595.670000000002,100002960
100,1000,302093,1,400000,MANT100,22900.99,100002962
100,1000,302094,1,400000,MANT100,1866.74,100002963
100,1000,302095,1,400000,MANT100,1081.1,100002964
100,1000,302096,1,400000,MANT100,1336.94,100002965
100,1000,302097,1,400000,MANT100,1348.0,100002966
100,1000,302098,1,400000,MANT100,1968.12,100002967
100,1000,302099,1,400000,LAB300,16565.67,100002968
100,1000,302100,1,400000,MANT300,85378.19,100002969
100,1000,302101,1,400000,LAB300,23847.18,100002970
100,1000,302102,1,400000,LAB200,16624.36,100002971
100,1000,302103,1,400000,REF200,52020.32,100002972
100,1000,302104,1,400000,MANT200,4662.54,100002973
100,1000,302105,1,400000,REF100,30225.149999999998,100002974
100,1000,302106,1,400000,MANT100,38298.66,100002975
100,1000,302107,1,400000,PLAN300,74892.34,100002976
100,1000,302108,1,400000,MANT100,570.75,100002980
100,1000,302109,1,400000,MANT100,1398.93,100002981
100,1000,302110,1,400000,LAB200,83948.60999999999,100002982
100,1000,302111,1,400000,PLAN200,10457.98,100002983
100,1000,302112,1,400000,MANT100,20895.010000000002,100002984
100,1000,302113,1,400000,PLAN300,9035.1,100002985
100,1000,302114,1,400000,PLAN300,41120.86,100002986
100,1000,302115,1,400000,LAB200,4760.16,100002987
100,1000,302116,1,400000,REF200,30341.38,100002988
100,1000,302117,1,400000,LOG200,16244.880000000001,100002989
100,1000,302118,1,400000,LOG100,3111.4500000000003,100002990
100,1000,302119,1,400000,MANT100,841.81,100002993
100,1000,302120,1,400000,MANT100,1296.94,100002994
100,1000,302121,1,400000,MANT100,1748.99,100002995
100,1000,302122,1,400000,MANT100,1563.31,100002996
100,1000,302123,1,400000,MANT100,642.8,100002997
100,1000,302124,1,400000,MANT100,1310.45,100002998
100,1000,302125,1,400000,LOG200,69678.25,100002999
100,1000,302126,1,400000,REF200,27840.01,100003000
100,1000,302127,1,400000,PLAN300,65568.48,100003001
100,1000,302128,1,400000,MANT300,30868.260000000002,100003002
100,1000,302129,1,400000,LOG300,50523.26000000001,100003003
100,1000,302130,1,400000,PLAN300,38983.40000000001,100003004
100,1000,302131,1,400000,MANT300,35284.14,100003005
100,1000,302132,1,400000,PLAN300,18510.57,100003006
100,1000,302133,1,400000,LOG300,15585.87,100003007
100,1000,302134,1,400000,MIN300,12418.83,100003008
100,1000,302135,1,400000,REF200,23916.06,100003009
100,1000,302136,1,400000,MANT100,1585.26,100003011
100,1000,302137,1,400000,MANT100,1360.95,100003012
100,1000,302138,1,400000,MANT100,1296.68,100003013
100,1000,302139,1,400000,MANT100,1696.4,100003014
100,1000,302140,1,400000,PLAN200,11711.199999999999,100003015
100,1000,302141,1,400000,MANT100,40943.13,100003016
100,1000,302142,1,400000,LOG300,1455.92,100003017
100,1000,302143,1,400000,LOG200,31435.52,100003018
100,1000,302144,1,400000,MANT200,38517.55,100003019
100,1000,302145,1,400000,MIN300,8592.3,100003020
100,1000,302146,1,400000,MANT100,896.09,100003025
100,1000,302147,1,400000,MANT100,1129.55,100003026
100,1000,302148,1,400000,MANT100,701.48,100003027
100,1000,302149,1,400000,MANT100,1808.54,100003028
100,1000,302150,1,400000,MANT100,1450.64,100003029
100,1000,302151,1,400000,REF100,75140.43,100003030
100,1000,302152,1,400000,LOG300,2158.2,100003031
100,1000,302153,1,400000,LOG200,36485.75,100003032
100,1000,302154,1,400000,MIN100,62432.08,100003033
100,1000,302155,1,400000,PLAN300,96102.6,100003034
100,1000,302156,1,400000,REF100,23064.93,100003035
100,1000,302157,1,400000,REF200,1447.66,100003036
100,1000,302158,1,400000,LAB100,110122.29,100003037
100,1000,302159,1,400000,MANT200,54211.95,100003038
100,1000,302160,1,400000,MANT100,612.93,100003040
100,1000,302161,1,400000,MANT100,1224.08,100003041
100,1000,302162,1,400000,MANT100,964.35,100003042
100,1000,302163,1,400000,MIN300,45152.17999999999,100003043
100,1000,302164,1,400000,LOG300,112102.48000000001,100003044
100,1000,302165,1,400000,PLAN100,50824.82,100003045
100,1000,302166,1,400000,LAB300,3818.0,100003046
100,1000,302167,1,400000,MIN100,28914.630000000005,100003047
100,1000,302168,1,400000,REF300,2948.4,100003048
100,1000,302169,1,400000,LOG200,6364.2,100003049
100,1000,302170,1,400000,MANT100,24864.89,100003051
100,1000,302171,1,400000,MANT100,1826.9,100003052
100,1000,302172,1,400000,MANT100,1084.77,100003053
100,1000,302173,1,400000,PLAN300,140551.65,100003054
100,1000,302174,1,400000,MIN200,20603.019999999997,100003055
100,1000,302175,1,400000,LAB200,116058.73,100003056
100,1000,302176,1,400000,LOG200,45087.52,100003057
100,1000,302177,1,400000,REF100,100445.41,100003058
100,1000,302178,1,400000,MIN200,47635.7,100003059
100,1000,302179,1,400000,MANT100,67445.31999999999,100003060
100,1000,302180,1,400000,MANT100,1646.14,100003065
100,1000,302181,1,400000,MANT100,1840.6,100003066
100,1000,302182,1,400000,MANT100,1089.56,100003067
100,1000,302183,1,400000,MANT100,1437.99,100003068
100,1000,302184,1,400000,MANT100,1678.13,100003069
100,1000,302185,1,400000,REF300,61559.700000000004,100003070
100,1000,302186,1,400000,MIN300,20265.96,100003071
100,1000,302187,1,400000,MIN100,10454.15,100003072
100,1000,302188,1,400000,MIN200,103197.64000000001,100003073
100,1000,302189,1,400000,MANT100,69085.93,100003074
100,1000,302190,1,400000,LAB200,43404.65,100003075
100,1000,302191,1,400000,LOG300,72284.94,100003076
100,1000,302192,1,400000,LOG300,34870.28,100003077
100,1000,302193,1,400000,MANT100,925.08,100003081
100,1000,302194,1,400000,MANT100,910.01,100003082
100,1000,302195,1,400000,MANT100,1147.91,100003083
100,1000,302196,1,400000,MANT100,1574.17,100003084
100,1000,302197,1,400000,MANT100,587.84,100003085
100,1000,302198,1,400000,MANT100,900.49,100003086
100,1000,302199,1,400000,MIN300,5417.28,100003087
100,1000,302200,1,400000,PLAN300,4044.3,100003088
100,1000,302201,1,400000,LAB100,55129.950000000004,100003089
100,1000,302202,1,400000,REF200,1017.5999999999999,100003090
100,1000,302203,1,400000,MIN200,4519.68,100003091
100,1000,302204,1,400000,MANT100,20447.43,100003094
100,1000,302205,1,400000,MANT100,630.0,100003095
100,1000,302206,1,400000,MANT100,1585.11,100003096
100,1000,302207,1,400000,MANT300,66355.54000000001,100003097
100,1000,302208,1,400000,MANT100,22231.64,100003098
100,1000,302209,1,400000,REF100,1798.02,100003099
100,1000,302210,1,400000,LOG300,55776.04,100003100
100,1000,302211,1,400000,MIN100,86669.19,100003101
100,1000,302212,1,400000,LOG100,54730.229999999996,100003102
100,1000,302213,1,400000,REF100,29988.84,100003103
100,1000,302214,1,400000,MANT100,1536.43,100003108
100,1000,302215,1,400000,MANT100,1464.23,100003109
100,1000,302216,1,400000,MANT300,45684.53,100003110
100,1000,302217,1,400000,LOG300,26970.04,100003111
100,1000,302218,1,400000,MANT300,7208.52,100003112
100,1000,302219,1,400000,LOG300,66480.12,100003113
100,1000,302220,1,400000,LOG100,86326.54000000001,100003114
100,1000,302221,1,400000,MIN100,22484.38,100003115
100,1000,302222,1,400000,MANT100,1733.95,100003117
100,1000,302223,1,400000,MANT100,1478.35,100003118
100,1000,302224,1,400000,MANT100,568.38,100003119
100,1000,302225,1,400000,MANT100,657.44,100003120
100,1000,302226,1,400000,MANT100,1636.51,100003121
100,1000,302227,1,400000,REF200,58134.48,100003122
100,1000,302228,1,400000,MIN100,81026.37,100003123
100,1000,302229,1,400000,LOG200,85835.44,100003124
100,1000,302230,1,400000,MANT200,168252.71000000002,100003125
100,1000,302231,1,400000,LOG300,35472.03,100003126
100,1000,302232,1,400000,MANT300,23444.719999999998,100003127
100,1000,302233,1,400000,LAB200,5923.5,100003128
100,1000,302234,1,400000,MANT100,1073.64,100003131
100,1000,302235,1,400000,MANT100,1770.37,100003132
100,1000,302236,1,400000,MANT100,1097.62,100003133
100,1000,302237,1,400000,MANT100,529.88,100003134
100,1000,302238,1,400000,MANT100,1523.36,100003135
100,1000,302239,1,400000,MIN200,15494.1,100003136
