MANDT,VBELN,POSNR,MATNR,ARKTX,KWMENG,NETWR
100,1001015,10,50007,Concentrado Cu,45,333838.8
100,1001015,20,50009,Concentrado Cu,84,517512.24
100,1001016,10,50005,Concentrado Cu,92,657049.28
100,1001017,10,50005,Concentrado Cu,99,683741.5199999999
100,1001017,20,50007,Concentrado Cu,39,262678.26
100,1001018,10,50006,Concentrado Cu,57,290685.75
100,1001018,20,50003,Concentrado Cu,91,589446.13
100,1001019,10,50005,Concentrado Cu,23,200033.53000000003
100,1001020,10,50001,Concentrado Cu,91,460706.61
100,1001021,10,50000,Concentrado Cu,83,627127.25
100,1001022,10,50004,Concentrado Cu,42,361989.18000000005
100,1001023,10,50002,Concentrado Cu,53,413771.0
100,1001023,20,50009,Concentrado Cu,77,496951.84
100,1001024,10,50000,Concentrado Cu,85,731371.4500000001
100,1001024,20,50004,Concentrado Cu,51,287449.77
100,1001025,10,50009,Concentrado Cu,91,534513.0700000001
100,1001025,20,50004,Concentrado Cu,58,346574.36
100,1001026,10,50009,Concentrado Cu,63,533363.04
100,1001026,20,50000,Concentrado Cu,65,331182.8
100,1001027,10,50005,Concentrado Cu,27,174007.17
100,1001027,20,50000,Concentrado Cu,96,547149.12
100,1001028,10,50002,Concentrado Cu,91,489293.35000000003
100,1001029,10,50003,Concentrado Cu,28,155598.24
100,1001029,20,50007,Concentrado Cu,96,581691.84
100,1001030,10,50003,Concentrado Cu,82,613504.3200000001
100,1001031,10,50003,Concentrado Cu,51,345221.55
100,1001031,20,50006,Concentrado Cu,32,287704.0
100,1001032,10,50002,Concentrado Cu,47,287714.73
100,1001033,10,50004,Concentrado Cu,84,535636.92
100,1001034,10,50002,Concentrado Cu,27,150687.0
100,1001034,20,50009,Concentrado Cu,51,336750.45
100,1001035,10,50002,Concentrado Cu,90,513253.8
100,1001036,10,50001,Concentrado Cu,61,308855.2
100,1001037,10,50007,Concentrado Cu,97,534084.91
100,1001038,10,50007,Concentrado Cu,47,396159.71
100,1001039,10,50006,Concentrado Cu,38,294166.74
100,1001040,10,50000,Concentrado Cu,36,291760.2
100,1001041,10,50000,Concentrado Cu,29,248085.13999999998
100,1001042,10,50007,Concentrado Cu,42,222040.56
100,1001043,10,50001,Concentrado Cu,51,304891.77
100,1001043,20,50006,Concentrado Cu,27,145859.4
100,1001044,10,50002,Concentrado Cu,20,107883.2
100,1001045,10,50002,Concentrado Cu,25,129274.25
100,1001045,20,50005,Concentrado Cu,36,191634.12
100,1001046,10,50000,Concentrado Cu,80,692264.0
100,1001047,10,50006,Concentrado Cu,50,303799.0
100,1001048,10,50008,Concentrado Cu,97,609408.3200000001
100,1001049,10,50004,Concentrado Cu,70,598009.2999999999
100,1001049,20,50002,Concentrado Cu,83,555855.15
100,1001050,10,50000,Concentrado Cu,57,501925.47
100,1001051,10,50007,Concentrado Cu,73,592507.42
100,1001052,10,50002,Concentrado Cu,100,768377.0
100,1001052,20,50005,Concentrado Cu,43,265829.87
100,1001053,10,50009,Concentrado Cu,96,501841.92000000004
100,1001053,20,50002,Concentrado Cu,37,200755.34
100,1001054,10,50004,Concentrado Cu,89,748905.63
100,1001055,10,50005,Concentrado Cu,86,683792.88
100,1001055,20,50008,Concentrado Cu,99,706676.85
100,1001056,10,50000,Concentrado Cu,59,457662.41
100,1001057,10,50007,Concentrado Cu,40,296220.4
100,1001058,10,50005,Concentrado Cu,86,697124.6
100,1001058,20,50008,Concentrado Cu,48,305615.52
100,1001059,10,50001,Concentrado Cu,60,393507.0
100,1001060,10,50009,Concentrado Cu,51,256770.21
100,1001061,10,50009,Concentrado Cu,71,503054.17000000004
100,1001061,20,50005,Concentrado Cu,99,513272.43
100,1001062,10,50004,Concentrado Cu,90,764141.3999999999
100,1001063,10,50000,Concentrado Cu,40,310900.4
100,1001064,10,50000,Concentrado Cu,96,598137.6000000001
100,1001064,20,50006,Concentrado Cu,64,499597.44
100,1001065,10,50003,Concentrado Cu,58,446494.44
100,1001066,10,50003,Concentrado Cu,52,303407.0
100,1001067,10,50008,Concentrado Cu,68,458640.96
100,1001068,10,50007,Concentrado Cu,65,433896.45
100,1001068,20,50005,Concentrado Cu,20,152209.59999999998
100,1001069,10,50006,Concentrado Cu,51,360529.71
100,1001070,10,50006,Concentrado Cu,91,771014.79
100,1001071,10,50003,Concentrado Cu,61,429964.60000000003
100,1001071,20,50003,Concentrado Cu,22,173367.91999999998
100,1001072,10,50001,Concentrado Cu,38,256769.80000000002
100,1001073,10,50002,Concentrado Cu,69,412620.69
100,1001073,20,50006,Concentrado Cu,76,543607.48
100,1001074,10,50008,Concentrado Cu,98,843478.16
100,1001075,10,50000,Concentrado Cu,93,739112.85
100,1001075,20,50001,Concentrado Cu,27,214446.15
100,1001076,10,50004,Concentrado Cu,77,652225.4199999999
100,1001076,20,50003,Concentrado Cu,90,662680.8
100,1001077,10,50008,Concentrado Cu,34,221243.44
100,1001077,20,50005,Concentrado Cu,99,565414.74
100,1001078,10,50001,Concentrado Cu,95,558729.2
100,1001079,10,50008,Concentrado Cu,25,198234.0
100,1001080,10,50004,Concentrado Cu,69,397185.39
100,1001081,10,50006,Concentrado Cu,59,456526.66
100,1001082,10,50000,Concentrado Cu,73,648736.3999999999
100,1001083,10,50006,Concentrado Cu,98,526566.74
100,1001083,20,50000,Concentrado Cu,87,656483.73
100,1001084,10,50000,Concentrado Cu,94,478758.92000000004
100,1001084,20,50001,Concentrado Cu,84,746609.6399999999
100,1001085,10,50006,Concentrado Cu,70,619622.5
100,1001085,20,50004,Concentrado Cu,46,236491.06
100,1001086,10,50005,Concentrado Cu,75,616578.0000000001
100,1001086,20,50003,Concentrado Cu,85,615014.1
100,1001087,10,50006,Concentrado Cu,64,428945.28
100,1001087,20,50009,Concentrado Cu,99,823516.65
100,1001088,10,50004,Concentrado Cu,29,213338.21
100,1001088,20,50001,Concentrado Cu,53,362435.73
100,1001089,10,50005,Concentrado Cu,49,305294.5
100,1001090,10,50001,Concentrado Cu,87,510980.58
100,1001091,10,50003,Concentrado Cu,25,168679.0
100,1001091,20,50008,Concentrado Cu,85,541568.15
100,1001092,10,50006,Concentrado Cu,44,367333.56
100,1001093,10,50009,Concentrado Cu,80,608706.4
100,1001093,20,50002,Concentrado Cu,42,364890.12
100,1001094,10,50007,Concentrado Cu,63,535437.63
100,1001094,20,50008,Concentrado Cu,37,198222.31999999998
100,1001095,10,50002,Concentrado Cu,73,440868.17
100,1001095,20,50009,Concentrado Cu,67,441574.22
100,1001096,10,50006,Concentrado Cu,64,417084.16
100,1001096,20,50005,Concentrado Cu,94,807606.6399999999
100,1001097,10,50005,Concentrado Cu,61,378930.17000000004
100,1001098,10,50003,Concentrado Cu,59,347546.58
100,1001098,20,50006,Concentrado Cu,88,605704.0
100,1001099,10,50008,Concentrado Cu,62,527132.6799999999
100,1001099,20,50005,Concentrado Cu,79,462623.20999999996
100,1001100,10,50002,Concentrado Cu,50,422140.5
100,1001100,20,50008,Concentrado Cu,66,585218.7000000001
100,1001101,10,50009,Concentrado Cu,64,444412.16
100,1001102,10,50005,Concentrado Cu,93,591496.74
100,1001102,20,50000,Concentrado Cu,86,675226.42
100,1001103,10,50003,Concentrado Cu,98,492862.58
100,1001104,10,50000,Concentrado Cu,97,666620.86
100,1001105,10,50009,Concentrado Cu,53,414999.01
100,1001105,20,50001,Concentrado Cu,38,324725.96
100,1001106,10,50006,Concentrado Cu,94,508985.56
100,1001106,20,50002,Concentrado Cu,36,317795.76
100,1001107,10,50008,Concentrado Cu,58,471034.82
100,1001107,20,50008,Concentrado Cu,55,464630.1
100,1001108,10,50006,Concentrado Cu,37,209540.25
100,1001108,20,50001,Concentrado Cu,53,405317.5
100,1001109,10,50003,Concentrado Cu,61,370138.85000000003
100,1001110,10,50001,Concentrado Cu,43,291181.38
100,1001111,10,50002,Concentrado Cu,63,520216.19999999995
100,1001111,20,50001,Concentrado Cu,96,653040.96
100,1001112,10,50001,Concentrado Cu,39,337097.67000000004
100,1001113,10,50000,Concentrado Cu,49,289256.31
100,1001114,10,50007,Concentrado Cu,62,536277.6799999999
100,1001114,20,50007,Concentrado Cu,53,475843.54000000004
100,1001115,10,50000,Concentrado Cu,58,415940.04
100,1001116,10,50009,Concentrado Cu,58,452611.12
100,1001117,10,50007,Concentrado Cu,25,200687.0
100,1001117,20,50003,Concentrado Cu,92,667920.0
100,1001118,10,50006,Concentrado Cu,48,335424.48
100,1001119,10,50007,Concentrado Cu,28,215048.96
100,1001120,10,50007,Concentrado Cu,50,447671.0
100,1001121,10,50004,Concentrado Cu,88,608564.88
100,1001121,20,50005,Concentrado Cu,51,276753.54
100,1001122,10,50004,Concentrado Cu,41,264386.04
100,1001123,10,50008,Concentrado Cu,20,125918.6
100,1001124,10,50000,Concentrado Cu,61,324173.51999999996
100,1001125,10,50003,Concentrado Cu,21,153120.66
100,1001126,10,50002,Concentrado Cu,50,387759.0
100,1001126,20,50003,Concentrado Cu,70,499774.10000000003
100,1001127,10,50006,Concentrado Cu,26,212744.47999999998
100,1001128,10,50007,Concentrado Cu,81,460679.39999999997
100,1001128,20,50004,Concentrado Cu,58,334374.64
100,1001129,10,50005,Concentrado Cu,58,434451.32
100,1001130,10,50002,Concentrado Cu,97,863101.15
100,1001130,20,50006,Concentrado Cu,66,455809.86
100,1001131,10,50004,Concentrado Cu,48,411710.88
100,1001131,20,50000,Concentrado Cu,40,298141.2
100,1001132,10,50002,Concentrado Cu,79,471385.89
100,1001132,20,50001,Concentrado Cu,78,447516.42000000004
100,1001133,10,50003,Concentrado Cu,96,487633.92000000004
100,1001133,20,50002,Concentrado Cu,41,275729.10000000003
100,1001134,10,50007,Concentrado Cu,50,330537.0
100,1001134,20,50000,Concentrado Cu,25,196970.25
100,1001135,10,50009,Concentrado Cu,24,187504.32
100,1001136,10,50006,Concentrado Cu,58,485443.17999999993
100,1001137,10,50000,Concentrado Cu,81,480311.37000000005
100,1001138,10,50004,Concentrado Cu,63,414104.04
100,1001139,10,50009,Concentrado Cu,99,556882.92
100,1001140,10,50002,Concentrado Cu,61,361747.07999999996
100,1001141,10,50007,Concentrado Cu,75,656864.25
100,1001142,10,50000,Concentrado Cu,55,450834.45
100,1001143,10,50008,Concentrado Cu,85,670893.95
100,1001143,20,50007,Concentrado Cu,67,353325.17000000004
100,1001144,10,50002,Concentrado Cu,67,591021.74
100,1001145,10,50005,Concentrado Cu,23,175553.02
100,1001145,20,50005,Concentrado Cu,57,419486.94
100,1001146,10,50001,Concentrado Cu,67,474000.21
100,1001146,20,50000,Concentrado Cu,53,286685.48
100,1001147,10,50003,Concentrado Cu,29,242161.31
100,1001148,10,50002,Concentrado Cu,68,524698.88
100,1001149,10,50004,Concentrado Cu,35,259599.55000000002
100,1001150,10,50008,Concentrado Cu,33,179634.18
100,1001151,10,50004,Concentrado Cu,21,184697.31
100,1001152,10,50001,Concentrado Cu,43,355321.04000000004
100,1001152,20,50006,Concentrado Cu,58,306427.33999999997
100,1001153,10,50003,Concentrado Cu,41,274966.91000000003
100,1001154,10,50008,Concentrado Cu,28,192337.31999999998
100,1001154,20,50003,Concentrado Cu,71,584506.79
100,1001155,10,50007,Concentrado Cu,79,396241.09
100,1001156,10,50007,Concentrado Cu,48,365537.76
100,1001156,20,50005,Concentrado Cu,93,802572.33
100,1001157,10,50003,Concentrado Cu,92,822714.6
100,1001158,10,50003,Concentrado Cu,49,315597.73000000004
100,1001159,10,50004,Concentrado Cu,99,770114.0700000001
100,1001160,10,50005,Concentrado Cu,82,411608.01999999996
100,1001160,20,50003,Concentrado Cu,96,755461.4400000001
100,1001161,10,50007,Concentrado Cu,32,252710.08
100,1001162,10,50009,Concentrado Cu,39,251489.94
100,1001162,20,50002,Concentrado Cu,97,808495.0
100,1001163,10,50005,Concentrado Cu,23,172144.65
100,1001164,10,50000,Concentrado Cu,20,103832.8
100,1001164,20,50001,Concentrado Cu,34,260742.26
100,1001165,10,50001,Concentrado Cu,61,408488.32999999996
100,1001166,10,50009,Concentrado Cu,78,450068.57999999996
100,1001167,10,50009,Concentrado Cu,100,705708.0
100,1001167,20,50002,Concentrado Cu,31,261071.46
100,1001168,10,50008,Concentrado Cu,85,472577.05
100,1001169,10,50008,Concentrado Cu,58,444514.32
100,1001170,10,50002,Concentrado Cu,48,390058.08
100,1001171,10,50009,Concentrado Cu,49,374083.63999999996
100,1001172,10,50008,Concentrado Cu,39,333139.56000000006
100,1001173,10,50007,Concentrado Cu,33,188074.26
100,1001173,20,50009,Concentrado Cu,50,342219.0
100,1001174,10,50002,Concentrado Cu,43,268839.87
100,1001174,20,50009,Concentrado Cu,73,587390.12
100,1001175,10,50008,Concentrado Cu,55,442226.39999999997
100,1001175,20,50003,Concentrado Cu,100,671682.0
100,1001176,10,50008,Concentrado Cu,34,288606.62
100,1001176,20,50001,Concentrado Cu,29,180856.75999999998
100,1001177,10,50009,Concentrado Cu,41,308037.51
100,1001178,10,50008,Concentrado Cu,79,465522.50999999995
100,1001179,10,50000,Concentrado Cu,80,618544.8
100,1001180,10,50001,Concentrado Cu,41,309415.11
100,1001181,10,50005,Concentrado Cu,57,409206.99
100,1001181,20,50002,Concentrado Cu,43,215459.24000000002
100,1001182,10,50001,Concentrado Cu,98,666082.48
100,1001183,10,50005,Concentrado Cu,24,134739.84
100,1001184,10,50000,Concentrado Cu,44,337861.04
100,1001185,10,50004,Concentrado Cu,45,404237.69999999995
100,1001186,10,50009,Concentrado Cu,34,303362.96
100,1001187,10,50008,Concentrado Cu,23,194531.24
100,1001188,10,50006,Concentrado Cu,48,263801.76
100,1001188,20,50006,Concentrado Cu,98,641118.94
100,1001189,10,50000,Concentrado Cu,98,868014.42
100,1001189,20,50006,Concentrado Cu,98,714672.84
100,1001190,10,50001,Concentrado Cu,44,241501.92
100,1001190,20,50002,Concentrado Cu,62,402374.42
100,1001191,10,50002,Concentrado Cu,37,282777.68
100,1001192,10,50005,Concentrado Cu,84,701384.0399999999
100,1001193,10,50007,Concentrado Cu,58,344522.9
100,1001193,20,50004,Concentrado Cu,27,238101.93
100,1001194,10,50007,Concentrado Cu,71,404517.53
100,1001194,20,50005,Concentrado Cu,45,332246.7
100,1001195,10,50001,Concentrado Cu,34,294390.36000000004
100,1001196,10,50003,Concentrado Cu,68,532935.04
100,1001197,10,50000,Concentrado Cu,20,173233.0
100,1001197,20,50003,Concentrado Cu,54,369037.62
100,1001198,10,50002,Concentrado Cu,84,633568.32
100,1001199,10,50000,Concentrado Cu,83,508213.15
100,1001200,10,50003,Concentrado Cu,93,689798.6699999999
100,1001201,10,50009,Concentrado Cu,96,528631.6799999999
100,1001201,20,50001,Concentrado Cu,62,482591.25999999995
100,1001202,10,50007,Concentrado Cu,84,674126.04
100,1001202,20,50007,Concentrado Cu,62,413326.72000000003
100,1001203,10,50006,Concentrado Cu,81,575504.19
100,1001204,10,50000,Concentrado Cu,82,685850.4600000001
100,1001204,20,50003,Concentrado Cu,27,242576.37
100,1001205,10,50007,Concentrado Cu,79,697507.59
100,1001206,10,50005,Concentrado Cu,23,174056.41
100,1001207,10,50008,Concentrado Cu,88,516705.19999999995
100,1001207,20,50009,Concentrado Cu,40,223778.0
100,1001208,10,50004,Concentrado Cu,21,124848.98999999999
100,1001208,20,50003,Concentrado Cu,72,527513.04
100,1001209,10,50004,Concentrado Cu,66,478790.39999999997
100,1001209,20,50007,Concentrado Cu,70,381124.10000000003
100,1001210,10,50008,Concentrado Cu,92,551735.96
100,1001211,10,50002,Concentrado Cu,81,624348.0
100,1001212,10,50006,Concentrado Cu,61,312237.64999999997
100,1001213,10,50001,Concentrado Cu,39,221342.15999999997
100,1001213,20,50002,Concentrado Cu,89,676082.27
100,1001214,10,50005,Concentrado Cu,69,426707.04
100,1001215,10,50007,Concentrado Cu,75,554739.75
100,1001216,10,50006,Concentrado Cu,43,340235.78
100,1001217,10,50003,Concentrado Cu,49,360280.33999999997
100,1001218,10,50009,Concentrado Cu,40,292478.8
100,1001219,10,50001,Concentrado Cu,20,168008.0
100,1001220,10,50007,Concentrado Cu,30,169153.8
100,1001221,10,50000,Concentrado Cu,91,500835.79
100,1001222,10,50007,Concentrado Cu,20,164837.0
100,1001223,10,50006,Concentrado Cu,60,414852.6
100,1001223,20,50007,Concentrado Cu,26,233376.78000000003
100,1001224,10,50009,Concentrado Cu,85,595041.65
100,1001225,10,50008,Concentrado Cu,59,331594.75
100,1001226,10,50009,Concentrado Cu,37,260872.2
100,1001227,10,50001,Concentrado Cu,68,409946.84
100,1001227,20,50007,Concentrado Cu,23,115120.51999999999
100,1001228,10,50001,Concentrado Cu,86,753877.7200000001
100,1001228,20,50000,Concentrado Cu,62,406023.74000000005
100,1001229,10,50008,Concentrado Cu,85,428595.5
100,1001229,20,50003,Concentrado Cu,29,225036.81
100,1001230,10,50006,Concentrado Cu,59,530871.97
100,1001230,20,50009,Concentrado Cu,67,505441.97
100,1001231,10,50000,Concentrado Cu,42,211985.75999999998
100,1001231,20,50000,Concentrado Cu,39,249290.34000000003
100,1001232,10,50002,Concentrado Cu,100,591857.0
100,1001232,20,50009,Concentrado Cu,42,215505.78
100,1001233,10,50009,Concentrado Cu,80,516632.0
100,1001234,10,50004,Concentrado Cu,78,600425.28
100,1001234,20,50005,Concentrado Cu,49,415158.38000000006
100,1001235,10,50009,Concentrado Cu,77,615434.82
100,1001235,20,50004,Concentrado Cu,41,261833.78999999998
100,1001236,10,50002,Concentrado Cu,27,165378.24
100,1001236,20,50006,Concentrado Cu,56,305313.12
100,1001237,10,50007,Concentrado Cu,57,293971.8
100,1001238,10,50001,Concentrado Cu,44,261950.48
100,1001238,20,50009,Concentrado Cu,49,415205.91000000003
100,1001239,10,50009,Concentrado Cu,97,658547.5499999999
100,1001239,20,50008,Concentrado Cu,34,271121.78
100,1001240,10,50004,Concentrado Cu,39,249001.74
100,1001240,20,50007,Concentrado Cu,37,186280.56999999998
100,1001241,10,50008,Concentrado Cu,40,331621.60000000003
100,1001241,20,50008,Concentrado Cu,81,703529.5499999999
100,1001242,10,50009,Concentrado Cu,38,337194.52
100,1001243,10,50007,Concentrado Cu,52,386640.8
100,1001243,20,50008,Concentrado Cu,55,373308.65
100,1001244,10,50004,Concentrado Cu,42,308091.0
100,1001245,10,50007,Concentrado Cu,90,780786.0
100,1001246,10,50001,Concentrado Cu,39,326086.02
100,1001247,10,50004,Concentrado Cu,81,600709.77
100,1001247,20,50006,Concentrado Cu,64,424223.36
100,1001248,10,50006,Concentrado Cu,90,739194.3
100,1001248,20,50002,Concentrado Cu,36,280977.12
100,1001249,10,50007,Concentrado Cu,23,175465.16
100,1001250,10,50008,Concentrado Cu,23,194707.87999999998
100,1001250,20,50003,Concentrado Cu,33,214997.31
100,1001251,10,50007,Concentrado Cu,58,345975.22000000003
100,1001252,10,50007,Concentrado Cu,42,345815.81999999995
100,1001253,10,50001,Concentrado Cu,88,585677.8400000001
100,1001253,20,50002,Concentrado Cu,56,346808.56
100,1001254,10,50005,Concentrado Cu,98,596823.92
100,1001255,10,50002,Concentrado Cu,88,616528.88
100,1001255,20,50002,Concentrado Cu,88,788531.92
100,1001256,10,50005,Concentrado Cu,39,201934.97999999998
100,1001257,10,50002,Concentrado Cu,98,701834.84
100,1001258,10,50002,Concentrado Cu,46,367225.82
100,1001259,10,50006,Concentrado Cu,68,482243.76
100,1001260,10,50007,Concentrado Cu,81,581625.36
100,1001261,10,50008,Concentrado Cu,63,361910.43
100,1001261,20,50002,Concentrado Cu,87,596043.09
100,1001262,10,50003,Concentrado Cu,27,236683.88999999998
100,1001262,20,50007,Concentrado Cu,48,383129.27999999997
100,1001263,10,50002,Concentrado Cu,90,573980.4
100,1001264,10,50004,Concentrado Cu,40,326185.60000000003
100,1001265,10,50005,Concentrado Cu,63,400113.0
100,1001266,10,50009,Concentrado Cu,77,659850.73
100,1001267,10,50004,Concentrado Cu,33,178728.0
100,1001268,10,50005,Concentrado Cu,94,628418.2000000001
100,1001269,10,50007,Concentrado Cu,22,121378.4
100,1001269,20,50007,Concentrado Cu,82,464349.60000000003
100,1001270,10,50001,Concentrado Cu,60,522240.60000000003
100,1001270,20,50005,Concentrado Cu,97,652419.09
100,1001271,10,50007,Concentrado Cu,94,721087.16
100,1001271,20,50004,Concentrado Cu,65,574785.9
100,1001272,10,50009,Concentrado Cu,92,596473.72
100,1001272,20,50005,Concentrado Cu,23,196974.99
100,1001273,10,50006,Concentrado Cu,37,268345.46
100,1001274,10,50007,Concentrado Cu,34,210849.3
100,1001275,10,50002,Concentrado Cu,31,257019.75999999998
100,1001276,10,50002,Concentrado Cu,65,449330.7
100,1001276,20,50005,Concentrado Cu,94,683636.62
100,1001277,10,50004,Concentrado Cu,81,601921.53
100,1001278,10,50002,Concentrado Cu,50,430847.50000000006
100,1001279,10,50006,Concentrado Cu,21,112252.98
100,1001279,20,50009,Concentrado Cu,31,273396.75
100,1001280,10,50004,Concentrado Cu,49,296349.06
100,1001281,10,50007,Concentrado Cu,28,162638.28
