MANDT,KOKRS,BELNR,GJAHR,BUDAT
100,1000,302249,2024,2024-08-18
100,1000,302250,2024,2024-08-18
100,1000,302251,2024,2024-08-18
100,1000,302252,2024,2024-08-18
100,1000,302253,2024,2024-08-18
100,1000,302254,2024,2024-08-19
100,1000,302255,2024,2024-08-19
100,1000,302256,2024,2024-08-19
100,1000,302257,2024,2024-08-19
100,1000,302258,2024,2024-08-19
100,1000,302259,2024,2024-08-19
100,1000,302260,2024,2024-08-19
100,1000,302261,2024,2024-08-19
100,1000,302262,2024,2024-08-19
100,1000,302263,2024,2024-08-19
100,1000,302264,2024,2024-08-19
100,1000,302265,2024,2024-08-20
100,1000,302266,2024,2024-08-20
100,1000,302267,2024,2024-08-20
100,1000,302268,2024,2024-08-20
100,1000,302269,2024,2024-08-20
100,1000,302270,2024,2024-08-20
100,1000,302271,2024,2024-08-20
100,1000,302272,2024,2024-08-20
100,1000,302273,2024,2024-08-20
100,1000,302274,2024,2024-08-20
100,1000,302275,2024,2024-08-20
100,1000,302276,2024,2024-08-20
100,1000,302277,2024,2024-08-20
100,1000,302278,2024,2024-08-20
100,1000,302279,2024,2024-08-20
100,1000,302280,2024,2024-08-20
100,1000,302281,2024,2024-08-20
100,1000,302282,2024,2024-08-21
100,1000,302283,2024,2024-08-21
100,1000,302284,2024,2024-08-21
100,1000,302285,2024,2024-08-21
100,1000,302286,2024,2024-08-21
100,1000,302287,2024,2024-08-21
100,1000,302288,2024,2024-08-21
100,1000,302289,2024,2024-08-21
100,1000,302290,2024,2024-08-21
100,1000,302291,2024,2024-08-22
100,1000,302292,2024,2024-08-22
100,1000,302293,2024,2024-08-22
100,1000,302294,2024,2024-08-22
100,1000,302295,2024,2024-08-22
100,1000,302296,2024,2024-08-22
100,1000,302297,2024,2024-08-22
100,1000,302298,2024,2024-08-22
100,1000,302299,2024,2024-08-22
100,1000,302300,2024,2024-08-22
100,1000,302301,2024,2024-08-22
100,1000,302302,2024,2024-08-22
100,1000,302303,2024,2024-08-22
100,1000,302304,2024,2024-08-22
100,1000,302305,2024,2024-08-23
100,1000,302306,2024,2024-08-23
100,1000,302307,2024,2024-08-23
100,1000,302308,2024,2024-08-23
100,1000,302309,2024,2024-08-23
100,1000,302310,2024,2024-08-23
100,1000,302311,2024,2024-08-23
100,1000,302312,2024,2024-08-23
100,1000,302313,2024,2024-08-23
100,1000,302314,2024,2024-08-23
100,1000,302315,2024,2024-08-23
100,1000,302316,2024,2024-08-23
100,1000,302317,2024,2024-08-24
100,1000,302318,2024,2024-08-24
100,1000,302319,2024,2024-08-24
100,1000,302320,2024,2024-08-24
100,1000,302321,2024,2024-08-24
100,1000,302322,2024,2024-08-24
100,1000,302323,2024,2024-08-24
100,1000,302324,2024,2024-08-24
100,1000,302325,2024,2024-08-24
100,1000,302326,2024,2024-08-24
100,1000,302327,2024,2024-08-24
100,1000,302328,2024,2024-08-24
100,1000,302329,2024,2024-08-24
100,1000,302330,2024,2024-08-25
100,1000,302331,2024,2024-08-25
100,1000,302332,2024,2024-08-25
100,1000,302333,2024,2024-08-25
100,1000,302334,2024,2024-08-25
100,1000,302335,2024,2024-08-25
100,1000,302336,2024,2024-08-25
100,1000,302337,2024,2024-08-25
100,1000,302338,2024,2024-08-25
100,1000,302339,2024,2024-08-25
100,1000,302340,2024,2024-08-25
100,1000,302341,2024,2024-08-25
100,1000,302342,2024,2024-08-26
100,1000,302343,2024,2024-08-26
100,1000,302344,2024,2024-08-26
100,1000,302345,2024,2024-08-26
100,1000,302346,2024,2024-08-26
100,1000,302347,2024,2024-08-26
100,1000,302348,2024,2024-08-26
100,1000,302349,2024,2024-08-26
100,1000,302350,2024,2024-08-26
100,1000,302351,2024,2024-08-26
100,1000,302352,2024,2024-08-26
100,1000,302353,2024,2024-08-26
100,1000,302354,2024,2024-08-26
100,1000,302355,2024,2024-08-26
100,1000,302356,2024,2024-08-26
100,1000,302357,2024,2024-08-26
100,1000,302358,2024,2024-08-27
100,1000,302359,2024,2024-08-27
100,1000,302360,2024,2024-08-27
100,1000,302361,2024,2024-08-27
100,1000,302362,2024,2024-08-27
100,1000,302363,2024,2024-08-27
100,1000,302364,2024,2024-08-27
100,1000,302365,2024,2024-08-27
100,1000,302366,2024,2024-08-27
100,1000,302367,2024,2024-08-27
100,1000,302368,2024,2024-08-27
100,1000,302369,2024,2024-08-28
100,1000,302370,2024,2024-08-28
100,1000,302371,2024,2024-08-28
100,1000,302372,2024,2024-08-28
100,1000,302373,2024,2024-08-28
100,1000,302374,2024,2024-08-28
100,1000,302375,2024,2024-08-28
100,1000,302376,2024,2024-08-28
100,1000,302377,2024,2024-08-28
100,1000,302378,2024,2024-08-28
100,1000,302379,2024,2024-08-28
100,1000,302380,2024,2024-08-28
100,1000,302381,2024,2024-08-28
100,1000,302382,2024,2024-08-28
100,1000,302383,2024,2024-08-28
100,1000,302384,2024,2024-08-28
100,1000,302385,2024,2024-08-29
100,1000,302386,2024,2024-08-29
100,1000,302387,2024,2024-08-29
100,1000,302388,2024,2024-08-29
100,1000,302389,2024,2024-08-29
100,1000,302390,2024,2024-08-29
100,1000,302391,2024,2024-08-29
100,1000,302392,2024,2024-08-29
100,1000,302393,2024,2024-08-29
100,1000,302394,2024,2024-08-29
100,1000,302395,2024,2024-08-29
100,1000,302396,2024,2024-08-29
100,1000,302397,2024,2024-08-29
100,1000,302398,2024,2024-08-30
100,1000,302399,2024,2024-08-30
100,1000,302400,2024,2024-08-30
100,1000,302401,2024,2024-08-30
100,1000,302402,2024,2024-08-30
100,1000,302403,2024,2024-08-30
100,1000,302404,2024,2024-08-30
100,1000,302405,2024,2024-08-30
100,1000,302406,2024,2024-08-30
100,1000,302407,2024,2024-08-30
100,1000,302408,2024,2024-08-30
100,1000,302409,2024,2024-08-30
100,1000,302410,2024,2024-08-30
100,1000,302411,2024,2024-08-30
100,1000,302412,2024,2024-08-31
100,1000,302413,2024,2024-08-31
100,1000,302414,2024,2024-08-31
100,1000,302415,2024,2024-08-31
100,1000,302416,2024,2024-08-31
100,1000,302417,2024,2024-08-31
100,1000,302418,2024,2024-08-31
100,1000,302419,2024,2024-08-31
100,1000,302420,2024,2024-08-31
100,1000,302421,2024,2024-08-31
100,1000,302422,2024,2024-09-01
100,1000,302423,2024,2024-09-01
100,1000,302424,2024,2024-09-01
100,1000,302425,2024,2024-09-01
100,1000,302426,2024,2024-09-01
100,1000,302427,2024,2024-09-01
100,1000,302428,2024,2024-09-01
100,1000,302429,2024,2024-09-01
100,1000,302430,2024,2024-09-01
100,1000,302431,2024,2024-09-01
100,1000,302432,2024,2024-09-01
100,1000,302433,2024,2024-09-01
100,1000,302434,2024,2024-09-02
100,1000,302435,2024,2024-09-02
100,1000,302436,2024,2024-09-02
100,1000,302437,2024,2024-09-02
100,1000,302438,2024,2024-09-02
100,1000,302439,2024,2024-09-03
100,1000,302440,2024,2024-09-03
100,1000,302441,2024,2024-09-03
100,1000,302442,2024,2024-09-03
100,1000,302443,2024,2024-09-03
100,1000,302444,2024,2024-09-04
100,1000,302445,2024,2024-09-04
100,1000,302446,2024,2024-09-04
100,1000,302447,2024,2024-09-04
100,1000,302448,2024,2024-09-04
100,1000,302449,2024,2024-09-04
100,1000,302450,2024,2024-09-04
100,1000,302451,2024,2024-09-04
100,1000,302452,2024,2024-09-04
100,1000,302453,2024,2024-09-04
100,1000,302454,2024,2024-09-04
100,1000,302455,2024,2024-09-04
100,1000,302456,2024,2024-09-05
100,1000,302457,2024,2024-09-05
100,1000,302458,2024,2024-09-05
100,1000,302459,2024,2024-09-05
100,1000,302460,2024,2024-09-05
100,1000,302461,2024,2024-09-05
100,1000,302462,2024,2024-09-05
100,1000,302463,2024,2024-09-05
100,1000,302464,2024,2024-09-05
100,1000,302465,2024,2024-09-05
100,1000,302466,2024,2024-09-06
100,1000,302467,2024,2024-09-06
100,1000,302468,2024,2024-09-06
100,1000,302469,2024,2024-09-06
100,1000,302470,2024,2024-09-06
100,1000,302471,2024,2024-09-06
100,1000,302472,2024,2024-09-06
100,1000,302473,2024,2024-09-06
100,1000,302474,2024,2024-09-06
100,1000,302475,2024,2024-09-07
100,1000,302476,2024,2024-09-07
100,1000,302477,2024,2024-09-07
100,1000,302478,2024,2024-09-07
100,1000,302479,2024,2024-09-07
100,1000,302480,2024,2024-09-07
100,1000,302481,2024,2024-09-07
100,1000,302482,2024,2024-09-07
100,1000,302483,2024,2024-09-07
100,1000,302484,2024,2024-09-07
100,1000,302485,2024,2024-09-07
100,1000,302486,2024,2024-09-08
100,1000,302487,2024,2024-09-08
100,1000,302488,2024,2024-09-08
100,1000,302489,2024,2024-09-08
100,1000,302490,2024,2024-09-08
100,1000,302491,2024,2024-09-08
100,1000,302492,2024,2024-09-08
100,1000,302493,2024,2024-09-09
100,1000,302494,2024,2024-09-09
100,1000,302495,2024,2024-09-09
100,1000,302496,2024,2024-09-09
100,1000,302497,2024,2024-09-09
100,1000,302498,2024,2024-09-09
100,1000,302499,2024,2024-09-09
100,1000,302500,2024,2024-09-09
100,1000,302501,2024,2024-09-09
100,1000,302502,2024,2024-09-09
100,1000,302503,2024,2024-09-09
100,1000,302504,2024,2024-09-10
100,1000,302505,2024,2024-09-10
100,1000,302506,2024,2024-09-10
100,1000,302507,2024,2024-09-10
100,1000,302508,2024,2024-09-10
100,1000,302509,2024,2024-09-10
100,1000,302510,2024,2024-09-10
100,1000,302511,2024,2024-09-10
100,1000,302512,2024,2024-09-10
100,1000,302513,2024,2024-09-10
100,1000,302514,2024,2024-09-10
100,1000,302515,2024,2024-09-11
100,1000,302516,2024,2024-09-11
100,1000,302517,2024,2024-09-11
100,1000,302518,2024,2024-09-11
100,1000,302519,2024,2024-09-11
100,1000,302520,2024,2024-09-12
100,1000,302521,2024,2024-09-12
100,1000,302522,2024,2024-09-12
100,1000,302523,2024,2024-09-12
100,1000,302524,2024,2024-09-12
100,1000,302525,2024,2024-09-12
100,1000,302526,2024,2024-09-12
100,1000,302527,2024,2024-09-12
100,1000,302528,2024,2024-09-12
100,1000,302529,2024,2024-09-12
100,1000,302530,2024,2024-09-12
100,1000,302531,2024,2024-09-13
100,1000,302532,2024,2024-09-13
100,1000,302533,2024,2024-09-13
100,1000,302534,2024,2024-09-13
100,1000,302535,2024,2024-09-13
100,1000,302536,2024,2024-09-13
100,1000,302537,2024,2024-09-14
100,1000,302538,2024,2024-09-14
100,1000,302539,2024,2024-09-14
100,1000,302540,2024,2024-09-14
100,1000,302541,2024,2024-09-14
100,1000,302542,2024,2024-09-14
100,1000,302543,2024,2024-09-14
100,1000,302544,2024,2024-09-14
100,1000,302545,2024,2024-09-14
100,1000,302546,2024,2024-09-14
100,1000,302547,2024,2024-09-15
100,1000,302548,2024,2024-09-15
100,1000,302549,2024,2024-09-15
100,1000,302550,2024,2024-09-15
100,1000,302551,2024,2024-09-15
100,1000,302552,2024,2024-09-15
100,1000,302553,2024,2024-09-16
100,1000,302554,2024,2024-09-16
100,1000,302555,2024,2024-09-16
100,1000,302556,2024,2024-09-16
100,1000,302557,2024,2024-09-16
100,1000,302558,2024,2024-09-16
100,1000,302559,2024,2024-09-16
100,1000,302560,2024,2024-09-17
100,1000,302561,2024,2024-09-17
100,1000,302562,2024,2024-09-17
100,1000,302563,2024,2024-09-17
100,1000,302564,2024,2024-09-17
100,1000,302565,2024,2024-09-17
100,1000,302566,2024,2024-09-17
100,1000,302567,2024,2024-09-17
100,1000,302568,2024,2024-09-18
100,1000,302569,2024,2024-09-18
100,1000,302570,2024,2024-09-18
100,1000,302571,2024,2024-09-18
100,1000,302572,2024,2024-09-19
100,1000,302573,2024,2024-09-19
100,1000,302574,2024,2024-09-19
100,1000,302575,2024,2024-09-19
100,1000,302576,2024,2024-09-19
100,1000,302577,2024,2024-09-19
100,1000,302578,2024,2024-09-19
100,1000,302579,2024,2024-09-19
100,1000,302580,2024,2024-09-20
100,1000,302581,2024,2024-09-20
100,1000,302582,2024,2024-09-20
100,1000,302583,2024,2024-09-20
100,1000,302584,2024,2024-09-20
100,1000,302585,2024,2024-09-20
100,1000,302586,2024,2024-09-20
100,1000,302587,2024,2024-09-21
100,1000,302588,2024,2024-09-21
100,1000,302589,2024,2024-09-21
100,1000,302590,2024,2024-09-21
100,1000,302591,2024,2024-09-21
100,1000,302592,2024,2024-09-21
100,1000,302593,2024,2024-09-21
100,1000,302594,2024,2024-09-22
100,1000,302595,2024,2024-09-22
100,1000,302596,2024,2024-09-22
100,1000,302597,2024,2024-09-22
100,1000,302598,2024,2024-09-22
100,1000,302599,2024,2024-09-22
100,1000,302600,2024,2024-09-22
100,1000,302601,2024,2024-09-22
100,1000,302602,2024,2024-09-23
100,1000,302603,2024,2024-09-23
100,1000,302604,2024,2024-09-23
100,1000,302605,2024,2024-09-23
100,1000,302606,2024,2024-09-23
100,1000,302607,2024,2024-09-23
100,1000,302608,2024,2024-09-23
100,1000,302609,2024,2024-09-23
100,1000,302610,2024,2024-09-23
100,1000,302611,2024,2024-09-23
100,1000,302612,2024,2024-09-23
100,1000,302613,2024,2024-09-23
100,1000,302614,2024,2024-09-24
100,1000,302615,2024,2024-09-24
100,1000,302616,2024,2024-09-24
100,1000,302617,2024,2024-09-24
100,1000,302618,2024,2024-09-24
100,1000,302619,2024,2024-09-24
100,1000,302620,2024,2024-09-24
100,1000,302621,2024,2024-09-24
100,1000,302622,2024,2024-09-24
100,1000,302623,2024,2024-09-24
100,1000,302624,2024,2024-09-25
100,1000,302625,2024,2024-09-25
100,1000,302626,2024,2024-09-25
100,1000,302627,2024,2024-09-25
100,1000,302628,2024,2024-09-25
100,1000,302629,2024,2024-09-25
100,1000,302630,2024,2024-09-25
100,1000,302631,2024,2024-09-25
100,1000,302632,2024,2024-09-26
100,1000,302633,2024,2024-09-26
100,1000,302634,2024,2024-09-26
100,1000,302635,2024,2024-09-26
100,1000,302636,2024,2024-09-26
100,1000,302637,2024,2024-09-26
100,1000,302638,2024,2024-09-26
100,1000,302639,2024,2024-09-26
100,1000,302640,2024,2024-09-26
100,1000,302641,2024,2024-09-26
100,1000,302642,2024,2024-09-27
100,1000,302643,2024,2024-09-27
100,1000,302644,2024,2024-09-27
100,1000,302645,2024,2024-09-27
100,1000,302646,2024,2024-09-27
100,1000,302647,2024,2024-09-27
100,1000,302648,2024,2024-09-27
100,1000,302649,2024,2024-09-27
100,1000,302650,2024,2024-09-27
100,1000,302651,2024,2024-09-27
100,1000,302652,2024,2024-09-28
100,1000,302653,2024,2024-09-28
100,1000,302654,2024,2024-09-28
100,1000,302655,2024,2024-09-28
100,1000,302656,2024,2024-09-28
100,1000,302657,2024,2024-09-28
100,1000,302658,2024,2024-09-28
100,1000,302659,2024,2024-09-28
100,1000,302660,2024,2024-09-28
100,1000,302661,2024,2024-09-28
100,1000,302662,2024,2024-09-29
100,1000,302663,2024,2024-09-29
100,1000,302664,2024,2024-09-29
100,1000,302665,2024,2024-09-29
100,1000,302666,2024,2024-09-29
100,1000,302667,2024,2024-09-29
100,1000,302668,2024,2024-09-29
100,1000,302669,2024,2024-09-29
100,1000,302670,2024,2024-09-29
100,1000,302671,2024,2024-09-29
100,1000,302672,2024,2024-09-30
100,1000,302673,2024,2024-09-30
100,1000,302674,2024,2024-09-30
100,1000,302675,2024,2024-09-30
100,1000,302676,2024,2024-09-30
100,1000,302677,2024,2024-09-30
100,1000,302678,2024,2024-09-30
100,1000,302679,2024,2024-09-30
100,1000,302680,2024,2024-09-30
100,1000,302681,2024,2024-09-30
100,1000,302682,2024,2024-09-30
100,1000,302683,2024,2024-09-30
100,1000,302684,2024,2024-09-30
100,1000,302685,2024,2024-10-01
100,1000,302686,2024,2024-10-01
100,1000,302687,2024,2024-10-01
100,1000,302688,2024,2024-10-01
100,1000,302689,2024,2024-10-01
100,1000,302690,2024,2024-10-01
100,1000,302691,2024,2024-10-01
100,1000,302692,2024,2024-10-01
100,1000,302693,2024,2024-10-01
100,1000,302694,2024,2024-10-01
100,1000,302695,2024,2024-10-02
100,1000,302696,2024,2024-10-02
100,1000,302697,2024,2024-10-02
100,1000,302698,2024,2024-10-02
100,1000,302699,2024,2024-10-02
100,1000,302700,2024,2024-10-02
100,1000,302701,2024,2024-10-02
100,1000,302702,2024,2024-10-02
100,1000,302703,2024,2024-10-02
100,1000,302704,2024,2024-10-03
100,1000,302705,2024,2024-10-03
100,1000,302706,2024,2024-10-03
100,1000,302707,2024,2024-10-03
100,1000,302708,2024,2024-10-03
100,1000,302709,2024,2024-10-03
100,1000,302710,2024,2024-10-04
100,1000,302711,2024,2024-10-04
100,1000,302712,2024,2024-10-04
100,1000,302713,2024,2024-10-04
100,1000,302714,2024,2024-10-04
100,1000,302715,2024,2024-10-04
100,1000,302716,2024,2024-10-04
100,1000,302717,2024,2024-10-05
100,1000,302718,2024,2024-10-05
100,1000,302719,2024,2024-10-05
100,1000,302720,2024,2024-10-05
100,1000,302721,2024,2024-10-05
100,1000,302722,2024,2024-10-05
100,1000,302723,2024,2024-10-06
100,1000,302724,2024,2024-10-06
100,1000,302725,2024,2024-10-06
100,1000,302726,2024,2024-10-06
100,1000,302727,2024,2024-10-06
100,1000,302728,2024,2024-10-06
100,1000,302729,2024,2024-10-06
100,1000,302730,2024,2024-10-06
100,1000,302731,2024,2024-10-06
100,1000,302732,2024,2024-10-07
100,1000,302733,2024,2024-10-07
100,1000,302734,2024,2024-10-07
100,1000,302735,2024,2024-10-07
100,1000,302736,2024,2024-10-07
100,1000,302737,2024,2024-10-07
100,1000,302738,2024,2024-10-07
100,1000,302739,2024,2024-10-07
100,1000,302740,2024,2024-10-07
100,1000,302741,2024,2024-10-08
100,1000,302742,2024,2024-10-08
100,1000,302743,2024,2024-10-08
100,1000,302744,2024,2024-10-08
100,1000,302745,2024,2024-10-08
100,1000,302746,2024,2024-10-08
100,1000,302747,2024,2024-10-08
100,1000,302748,2024,2024-10-08
100,1000,302749,2024,2024-10-09
100,1000,302750,2024,2024-10-09
100,1000,302751,2024,2024-10-09
100,1000,302752,2024,2024-10-09
100,1000,302753,2024,2024-10-09
100,1000,302754,2024,2024-10-09
100,1000,302755,2024,2024-10-09
100,1000,302756,2024,2024-10-09
100,1000,302757,2024,2024-10-10
100,1000,302758,2024,2024-10-10
100,1000,302759,2024,2024-10-10
100,1000,302760,2024,2024-10-10
100,1000,302761,2024,2024-10-10
100,1000,302762,2024,2024-10-10
100,1000,302763,2024,2024-10-10
100,1000,302764,2024,2024-10-11
100,1000,302765,2024,2024-10-11
100,1000,302766,2024,2024-10-11
100,1000,302767,2024,2024-10-11
100,1000,302768,2024,2024-10-11
100,1000,302769,2024,2024-10-11
100,1000,302770,2024,2024-10-11
100,1000,302771,2024,2024-10-12
100,1000,302772,2024,2024-10-12
100,1000,302773,2024,2024-10-12
100,1000,302774,2024,2024-10-12
100,1000,302775,2024,2024-10-13
100,1000,302776,2024,2024-10-13
100,1000,302777,2024,2024-10-13
100,1000,302778,2024,2024-10-13
100,1000,302779,2024,2024-10-13
100,1000,302780,2024,2024-10-13
100,1000,302781,2024,2024-10-13
100,1000,302782,2024,2024-10-13
100,1000,302783,2024,2024-10-14
100,1000,302784,2024,2024-10-14
100,1000,302785,2024,2024-10-14
100,1000,302786,2024,2024-10-14
100,1000,302787,2024,2024-10-14
100,1000,302788,2024,2024-10-14
100,1000,302789,2024,2024-10-14
100,1000,302790,2024,2024-10-14
100,1000,302791,2024,2024-10-15
100,1000,302792,2024,2024-10-15
100,1000,302793,2024,2024-10-15
100,1000,302794,2024,2024-10-15
100,1000,302795,2024,2024-10-15
100,1000,302796,2024,2024-10-15
100,1000,302797,2024,2024-10-16
100,1000,302798,2024,2024-10-16
100,1000,302799,2024,2024-10-16
100,1000,302800,2024,2024-10-16
100,1000,302801,2024,2024-10-16
100,1000,302802,2024,2024-10-16
100,1000,302803,2024,2024-10-16
100,1000,302804,2024,2024-10-16
100,1000,302805,2024,2024-10-17
100,1000,302806,2024,2024-10-17
100,1000,302807,2024,2024-10-17
100,1000,302808,2024,2024-10-17
100,1000,302809,2024,2024-10-17
100,1000,302810,2024,2024-10-17
100,1000,302811,2024,2024-10-17
100,1000,302812,2024,2024-10-17
100,1000,302813,2024,2024-10-18
100,1000,302814,2024,2024-10-18
100,1000,302815,2024,2024-10-18
100,1000,302816,2024,2024-10-18
100,1000,302817,2024,2024-10-18
100,1000,302818,2024,2024-10-18
100,1000,302819,2024,2024-10-18
100,1000,302820,2024,2024-10-18
100,1000,302821,2024,2024-10-18
100,1000,302822,2024,2024-10-19
100,1000,302823,2024,2024-10-19
100,1000,302824,2024,2024-10-19
100,1000,302825,2024,2024-10-19
100,1000,302826,2024,2024-10-19
100,1000,302827,2024,2024-10-19
100,1000,302828,2024,2024-10-19
100,1000,302829,2024,2024-10-19
100,1000,302830,2024,2024-10-19
100,1000,302831,2024,2024-10-20
100,1000,302832,2024,2024-10-20
100,1000,302833,2024,2024-10-20
100,1000,302834,2024,2024-10-20
100,1000,302835,2024,2024-10-20
100,1000,302836,2024,2024-10-20
100,1000,302837,2024,2024-10-20
100,1000,302838,2024,2024-10-20
100,1000,302839,2024,2024-10-21
100,1000,302840,2024,2024-10-21
100,1000,302841,2024,2024-10-21
100,1000,302842,2024,2024-10-21
100,1000,302843,2024,2024-10-21
100,1000,302844,2024,2024-10-21
100,1000,302845,2024,2024-10-21
100,1000,302846,2024,2024-10-21
100,1000,302847,2024,2024-10-21
100,1000,302848,2024,2024-10-21
100,1000,302849,2024,2024-10-21
100,1000,302850,2024,2024-10-21
100,1000,302851,2024,2024-10-22
100,1000,302852,2024,2024-10-22
100,1000,302853,2024,2024-10-22
100,1000,302854,2024,2024-10-22
100,1000,302855,2024,2024-10-22
100,1000,302856,2024,2024-10-22
100,1000,302857,2024,2024-10-22
100,1000,302858,2024,2024-10-22
100,1000,302859,2024,2024-10-23
100,1000,302860,2024,2024-10-23
100,1000,302861,2024,2024-10-23
100,1000,302862,2024,2024-10-23
100,1000,302863,2024,2024-10-23
100,1000,302864,2024,2024-10-23
100,1000,302865,2024,2024-10-23
100,1000,302866,2024,2024-10-23
100,1000,302867,2024,2024-10-23
100,1000,302868,2024,2024-10-23
100,1000,302869,2024,2024-10-23
100,1000,302870,2024,2024-10-24
100,1000,302871,2024,2024-10-24
100,1000,302872,2024,2024-10-24
100,1000,302873,2024,2024-10-24
100,1000,302874,2024,2024-10-24
100,1000,302875,2024,2024-10-24
100,1000,302876,2024,2024-10-24
100,1000,302877,2024,2024-10-24
100,1000,302878,2024,2024-10-24
100,1000,302879,2024,2024-10-24
