MANDT,BUKRS,BELNR,GJAHR,BLART,BLDAT,BUDAT,WAERS,XBLNR
100,2000,100002588,2024,KR,2024-07-10,2024-07-10,USD,4500000958
100,1000,100002589,2024,KR,2024-07-10,2024-07-10,USD,4500000959
100,3000,100002590,2024,DR,2024-07-10,2024-07-10,USD,1000814
100,3000,100002591,2024,DR,2024-07-10,2024-07-10,USD,1000815
100,3000,100002592,2024,DR,2024-07-10,2024-07-10,USD,1000816
100,1000,100002593,2024,SA,2024-07-10,2024-07-10,USD,800818
100,1000,100002594,2024,SA,2024-07-10,2024-07-10,USD,800819
100,1000,100002595,2024,SA,2024-07-10,2024-07-10,USD,800820
100,1000,100002596,2024,KR,2024-07-11,2024-07-11,USD,4500000960
100,1000,100002597,2024,KR,2024-07-11,2024-07-11,USD,4500000961
100,2000,100002598,2024,KR,2024-07-11,2024-07-11,USD,4500000962
100,2000,100002599,2024,KR,2024-07-11,2024-07-11,USD,4500000963
100,2000,100002600,2024,KR,2024-07-11,2024-07-11,USD,4500000964
100,2000,100002601,2024,KR,2024-07-11,2024-07-11,USD,4500000965
100,1000,100002602,2024,KR,2024-07-11,2024-07-11,USD,4500000966
100,2000,100002603,2024,KR,2024-07-11,2024-07-11,USD,4500000967
100,2000,100002604,2024,KR,2024-07-11,2024-07-11,USD,4500000968
100,2000,100002605,2024,KR,2024-07-11,2024-07-11,USD,4500000969
100,1000,100002606,2024,KR,2024-07-11,2024-07-11,USD,4500000970
100,3000,100002607,2024,DR,2024-07-11,2024-07-11,USD,1000817
100,1000,100002608,2024,SA,2024-07-11,2024-07-11,USD,800821
100,1000,100002609,2024,SA,2024-07-11,2024-07-11,USD,800822
100,1000,100002610,2024,SA,2024-07-11,2024-07-11,USD,800823
100,1000,100002611,2024,SA,2024-07-11,2024-07-11,USD,800824
100,1000,100002612,2024,SA,2024-07-11,2024-07-11,USD,800825
100,2000,100002613,2024,KR,2024-07-12,2024-07-12,USD,4500000971
100,1000,100002614,2024,KR,2024-07-12,2024-07-12,USD,4500000972
100,2000,100002615,2024,KR,2024-07-12,2024-07-12,USD,4500000973
100,1000,100002616,2024,KR,2024-07-12,2024-07-12,USD,4500000974
100,2000,100002617,2024,KR,2024-07-12,2024-07-12,USD,4500000975
100,2000,100002618,2024,KR,2024-07-12,2024-07-12,USD,4500000976
100,3000,100002619,2024,DR,2024-07-12,2024-07-12,USD,1000818
100,3000,100002620,2024,DR,2024-07-12,2024-07-12,USD,1000819
100,3000,100002621,2024,DR,2024-07-12,2024-07-12,USD,1000820
100,1000,100002622,2024,SA,2024-07-12,2024-07-12,USD,800826
100,1000,100002623,2024,SA,2024-07-12,2024-07-12,USD,800827
100,1000,100002624,2024,SA,2024-07-12,2024-07-12,USD,800828
100,1000,100002625,2024,SA,2024-07-12,2024-07-12,USD,800829
100,1000,100002626,2024,SA,2024-07-12,2024-07-12,USD,800830
100,1000,100002627,2024,KR,2024-07-13,2024-07-13,USD,4500000977
100,1000,100002628,2024,KR,2024-07-13,2024-07-13,USD,4500000978
100,1000,100002629,2024,KR,2024-07-13,2024-07-13,USD,4500000979
100,2000,100002630,2024,KR,2024-07-13,2024-07-13,USD,4500000980
100,2000,100002631,2024,KR,2024-07-13,2024-07-13,USD,4500000981
100,2000,100002632,2024,KR,2024-07-13,2024-07-13,USD,4500000982
100,3000,100002633,2024,DR,2024-07-13,2024-07-13,USD,1000821
100,3000,100002634,2024,DR,2024-07-13,2024-07-13,USD,1000822
100,1000,100002635,2024,SA,2024-07-13,2024-07-13,USD,800831
100,1000,100002636,2024,SA,2024-07-13,2024-07-13,USD,800832
100,1000,100002637,2024,SA,2024-07-13,2024-07-13,USD,800833
100,1000,100002638,2024,KR,2024-07-14,2024-07-14,USD,4500000983
100,1000,100002639,2024,KR,2024-07-14,2024-07-14,USD,4500000984
100,2000,100002640,2024,KR,2024-07-14,2024-07-14,USD,4500000985
100,1000,100002641,2024,KR,2024-07-14,2024-07-14,USD,4500000986
100,2000,100002642,2024,KR,2024-07-14,2024-07-14,USD,4500000987
100,1000,100002643,2024,KR,2024-07-14,2024-07-14,USD,4500000988
100,2000,100002644,2024,KR,2024-07-14,2024-07-14,USD,4500000989
100,2000,100002645,2024,KR,2024-07-14,2024-07-14,USD,4500000990
100,1000,100002646,2024,KR,2024-07-14,2024-07-14,USD,4500000991
100,1000,100002647,2024,KR,2024-07-14,2024-07-14,USD,4500000992
100,2000,100002648,2024,KR,2024-07-14,2024-07-14,USD,4500000993
100,3000,100002649,2024,DR,2024-07-14,2024-07-14,USD,1000823
100,3000,100002650,2024,DR,2024-07-14,2024-07-14,USD,1000824
100,1000,100002651,2024,SA,2024-07-14,2024-07-14,USD,800834
100,1000,100002652,2024,SA,2024-07-14,2024-07-14,USD,800835
100,2000,100002653,2024,KR,2024-07-15,2024-07-15,USD,4500000994
100,2000,100002654,2024,KR,2024-07-15,2024-07-15,USD,4500000995
100,1000,100002655,2024,KR,2024-07-15,2024-07-15,USD,4500000996
100,2000,100002656,2024,KR,2024-07-15,2024-07-15,USD,4500000997
100,2000,100002657,2024,KR,2024-07-15,2024-07-15,USD,4500000998
100,2000,100002658,2024,KR,2024-07-15,2024-07-15,USD,4500000999
100,2000,100002659,2024,KR,2024-07-15,2024-07-15,USD,4500001000
100,2000,100002660,2024,KR,2024-07-15,2024-07-15,USD,4500001001
100,1000,100002661,2024,KR,2024-07-15,2024-07-15,USD,4500001002
100,2000,100002662,2024,KR,2024-07-15,2024-07-15,USD,4500001003
100,2000,100002663,2024,KR,2024-07-15,2024-07-15,USD,4500001004
100,2000,100002664,2024,KR,2024-07-15,2024-07-15,USD,4500001005
100,3000,100002665,2024,DR,2024-07-15,2024-07-15,USD,1000825
100,1000,100002666,2024,SA,2024-07-15,2024-07-15,USD,800836
100,1000,100002667,2024,SA,2024-07-15,2024-07-15,USD,800837
100,1000,100002668,2024,SA,2024-07-15,2024-07-15,USD,800838
100,1000,100002669,2024,KR,2024-07-16,2024-07-16,USD,4500001006
100,2000,100002670,2024,KR,2024-07-16,2024-07-16,USD,4500001007
100,1000,100002671,2024,KR,2024-07-16,2024-07-16,USD,4500001008
100,2000,100002672,2024,KR,2024-07-16,2024-07-16,USD,4500001009
100,1000,100002673,2024,KR,2024-07-16,2024-07-16,USD,4500001010
100,3000,100002674,2024,DR,2024-07-16,2024-07-16,USD,1000826
100,3000,100002675,2024,DR,2024-07-16,2024-07-16,USD,1000827
100,3000,100002676,2024,DR,2024-07-16,2024-07-16,USD,1000828
100,3000,100002677,2024,DR,2024-07-16,2024-07-16,USD,1000829
100,1000,100002678,2024,SA,2024-07-16,2024-07-16,USD,800839
100,1000,100002679,2024,SA,2024-07-16,2024-07-16,USD,800840
100,2000,100002680,2024,KR,2024-07-17,2024-07-17,USD,4500001011
100,1000,100002681,2024,KR,2024-07-17,2024-07-17,USD,4500001012
100,2000,100002682,2024,KR,2024-07-17,2024-07-17,USD,4500001013
100,1000,100002683,2024,KR,2024-07-17,2024-07-17,USD,4500001014
100,1000,100002684,2024,KR,2024-07-17,2024-07-17,USD,4500001015
100,1000,100002685,2024,KR,2024-07-17,2024-07-17,USD,4500001016
100,2000,100002686,2024,KR,2024-07-17,2024-07-17,USD,4500001017
100,3000,100002687,2024,DR,2024-07-17,2024-07-17,USD,1000830
100,1000,100002688,2024,SA,2024-07-17,2024-07-17,USD,800841
100,1000,100002689,2024,SA,2024-07-17,2024-07-17,USD,800842
100,1000,100002690,2024,SA,2024-07-17,2024-07-17,USD,800843
100,1000,100002691,2024,SA,2024-07-17,2024-07-17,USD,800844
100,1000,100002692,2024,SA,2024-07-17,2024-07-17,USD,800845
100,1000,100002693,2024,SA,2024-07-17,2024-07-17,USD,800846
100,2000,100002694,2024,KR,2024-07-18,2024-07-18,USD,4500001018
100,2000,100002695,2024,KR,2024-07-18,2024-07-18,USD,4500001019
100,2000,100002696,2024,KR,2024-07-18,2024-07-18,USD,4500001020
100,1000,100002697,2024,KR,2024-07-18,2024-07-18,USD,4500001021
100,1000,100002698,2024,KR,2024-07-18,2024-07-18,USD,4500001022
100,1000,100002699,2024,KR,2024-07-18,2024-07-18,USD,4500001023
100,1000,100002700,2024,KR,2024-07-18,2024-07-18,USD,4500001024
100,1000,100002701,2024,KR,2024-07-18,2024-07-18,USD,4500001025
100,1000,100002702,2024,KR,2024-07-18,2024-07-18,USD,4500001026
100,3000,100002703,2024,DR,2024-07-18,2024-07-18,USD,1000831
100,3000,100002704,2024,DR,2024-07-18,2024-07-18,USD,1000832
100,3000,100002705,2024,DR,2024-07-18,2024-07-18,USD,1000833
100,3000,100002706,2024,DR,2024-07-18,2024-07-18,USD,1000834
100,1000,100002707,2024,SA,2024-07-18,2024-07-18,USD,800847
100,1000,100002708,2024,SA,2024-07-18,2024-07-18,USD,800848
100,1000,100002709,2024,SA,2024-07-18,2024-07-18,USD,800849
100,1000,100002710,2024,SA,2024-07-18,2024-07-18,USD,800850
100,1000,100002711,2024,KR,2024-07-19,2024-07-19,USD,4500001027
100,1000,100002712,2024,KR,2024-07-19,2024-07-19,USD,4500001028
100,1000,100002713,2024,KR,2024-07-19,2024-07-19,USD,4500001029
100,2000,100002714,2024,KR,2024-07-19,2024-07-19,USD,4500001030
100,1000,100002715,2024,KR,2024-07-19,2024-07-19,USD,4500001031
100,1000,100002716,2024,KR,2024-07-19,2024-07-19,USD,4500001032
100,1000,100002717,2024,KR,2024-07-19,2024-07-19,USD,4500001033
100,3000,100002718,2024,DR,2024-07-19,2024-07-19,USD,1000835
100,3000,100002719,2024,DR,2024-07-19,2024-07-19,USD,1000836
100,3000,100002720,2024,DR,2024-07-19,2024-07-19,USD,1000837
100,1000,100002721,2024,SA,2024-07-19,2024-07-19,USD,800851
100,1000,100002722,2024,SA,2024-07-19,2024-07-19,USD,800852
100,1000,100002723,2024,SA,2024-07-19,2024-07-19,USD,800853
100,1000,100002724,2024,SA,2024-07-19,2024-07-19,USD,800854
100,1000,100002725,2024,SA,2024-07-19,2024-07-19,USD,800855
100,1000,100002726,2024,SA,2024-07-19,2024-07-19,USD,800856
100,2000,100002727,2024,KR,2024-07-20,2024-07-20,USD,4500001034
100,1000,100002728,2024,KR,2024-07-20,2024-07-20,USD,4500001035
100,2000,100002729,2024,KR,2024-07-20,2024-07-20,USD,4500001036
100,1000,100002730,2024,KR,2024-07-20,2024-07-20,USD,4500001037
100,1000,100002731,2024,KR,2024-07-20,2024-07-20,USD,4500001038
100,2000,100002732,2024,KR,2024-07-20,2024-07-20,USD,4500001039
100,2000,100002733,2024,KR,2024-07-20,2024-07-20,USD,4500001040
100,1000,100002734,2024,KR,2024-07-20,2024-07-20,USD,4500001041
100,1000,100002735,2024,KR,2024-07-20,2024-07-20,USD,4500001042
100,1000,100002736,2024,KR,2024-07-20,2024-07-20,USD,4500001043
100,3000,100002737,2024,DR,2024-07-20,2024-07-20,USD,1000838
100,3000,100002738,2024,DR,2024-07-20,2024-07-20,USD,1000839
100,1000,100002739,2024,SA,2024-07-20,2024-07-20,USD,800857
100,1000,100002740,2024,SA,2024-07-20,2024-07-20,USD,800858
100,1000,100002741,2024,SA,2024-07-20,2024-07-20,USD,800859
100,2000,100002742,2024,KR,2024-07-21,2024-07-21,USD,4500001044
100,1000,100002743,2024,KR,2024-07-21,2024-07-21,USD,4500001045
100,1000,100002744,2024,KR,2024-07-21,2024-07-21,USD,4500001046
100,2000,100002745,2024,KR,2024-07-21,2024-07-21,USD,4500001047
100,1000,100002746,2024,KR,2024-07-21,2024-07-21,USD,4500001048
100,2000,100002747,2024,KR,2024-07-21,2024-07-21,USD,4500001049
100,1000,100002748,2024,KR,2024-07-21,2024-07-21,USD,4500001050
100,1000,100002749,2024,KR,2024-07-21,2024-07-21,USD,4500001051
100,1000,100002750,2024,KR,2024-07-21,2024-07-21,USD,4500001052
100,3000,100002751,2024,DR,2024-07-21,2024-07-21,USD,1000840
100,3000,100002752,2024,DR,2024-07-21,2024-07-21,USD,1000841
100,3000,100002753,2024,DR,2024-07-21,2024-07-21,USD,1000842
100,1000,100002754,2024,SA,2024-07-21,2024-07-21,USD,800860
100,1000,100002755,2024,SA,2024-07-21,2024-07-21,USD,800861
100,1000,100002756,2024,SA,2024-07-21,2024-07-21,USD,800862
100,2000,100002757,2024,KR,2024-07-22,2024-07-22,USD,4500001053
100,2000,100002758,2024,KR,2024-07-22,2024-07-22,USD,4500001054
100,2000,100002759,2024,KR,2024-07-22,2024-07-22,USD,4500001055
100,2000,100002760,2024,KR,2024-07-22,2024-07-22,USD,4500001056
100,1000,100002761,2024,KR,2024-07-22,2024-07-22,USD,4500001057
100,3000,100002762,2024,DR,2024-07-22,2024-07-22,USD,1000843
100,1000,100002763,2024,SA,2024-07-22,2024-07-22,USD,800863
100,1000,100002764,2024,SA,2024-07-22,2024-07-22,USD,800864
100,1000,100002765,2024,SA,2024-07-22,2024-07-22,USD,800865
100,1000,100002766,2024,SA,2024-07-22,2024-07-22,USD,800866
100,1000,100002767,2024,SA,2024-07-22,2024-07-22,USD,800867
100,1000,100002768,2024,SA,2024-07-22,2024-07-22,USD,800868
100,2000,100002769,2024,KR,2024-07-23,2024-07-23,USD,4500001058
100,1000,100002770,2024,KR,2024-07-23,2024-07-23,USD,4500001059
100,1000,100002771,2024,KR,2024-07-23,2024-07-23,USD,4500001060
100,1000,100002772,2024,KR,2024-07-23,2024-07-23,USD,4500001061
100,1000,100002773,2024,KR,2024-07-23,2024-07-23,USD,4500001062
100,2000,100002774,2024,KR,2024-07-23,2024-07-23,USD,4500001063
100,3000,100002775,2024,DR,2024-07-23,2024-07-23,USD,1000844
100,3000,100002776,2024,DR,2024-07-23,2024-07-23,USD,1000845
100,3000,100002777,2024,DR,2024-07-23,2024-07-23,USD,1000846
100,1000,100002778,2024,SA,2024-07-23,2024-07-23,USD,800869
100,1000,100002779,2024,SA,2024-07-23,2024-07-23,USD,800870
100,1000,100002780,2024,SA,2024-07-23,2024-07-23,USD,800871
100,2000,100002781,2024,KR,2024-07-24,2024-07-24,USD,4500001064
100,1000,100002782,2024,KR,2024-07-24,2024-07-24,USD,4500001065
100,1000,100002783,2024,KR,2024-07-24,2024-07-24,USD,4500001066
100,2000,100002784,2024,KR,2024-07-24,2024-07-24,USD,4500001067
100,2000,100002785,2024,KR,2024-07-24,2024-07-24,USD,4500001068
100,2000,100002786,2024,KR,2024-07-24,2024-07-24,USD,4500001069
100,3000,100002787,2024,DR,2024-07-24,2024-07-24,USD,1000847
100,3000,100002788,2024,DR,2024-07-24,2024-07-24,USD,1000848
100,3000,100002789,2024,DR,2024-07-24,2024-07-24,USD,1000849
100,1000,100002790,2024,SA,2024-07-24,2024-07-24,USD,800872
100,1000,100002791,2024,SA,2024-07-24,2024-07-24,USD,800873
100,1000,100002792,2024,SA,2024-07-24,2024-07-24,USD,800874
100,2000,100002793,2024,KR,2024-07-25,2024-07-25,USD,4500001070
100,2000,100002794,2024,KR,2024-07-25,2024-07-25,USD,4500001071
100,2000,100002795,2024,KR,2024-07-25,2024-07-25,USD,4500001072
100,1000,100002796,2024,KR,2024-07-25,2024-07-25,USD,4500001073
100,1000,100002797,2024,KR,2024-07-25,2024-07-25,USD,4500001074
100,2000,100002798,2024,KR,2024-07-25,2024-07-25,USD,4500001075
100,2000,100002799,2024,KR,2024-07-25,2024-07-25,USD,4500001076
100,2000,100002800,2024,KR,2024-07-25,2024-07-25,USD,4500001077
100,2000,100002801,2024,KR,2024-07-25,2024-07-25,USD,4500001078
100,1000,100002802,2024,KR,2024-07-25,2024-07-25,USD,4500001079
100,3000,100002803,2024,DR,2024-07-25,2024-07-25,USD,1000850
100,1000,100002804,2024,SA,2024-07-25,2024-07-25,USD,800875
100,1000,100002805,2024,SA,2024-07-25,2024-07-25,USD,800876
100,1000,100002806,2024,SA,2024-07-25,2024-07-25,USD,800877
100,1000,100002807,2024,SA,2024-07-25,2024-07-25,USD,800878
100,1000,100002808,2024,KR,2024-07-26,2024-07-26,USD,4500001080
100,1000,100002809,2024,KR,2024-07-26,2024-07-26,USD,4500001081
100,1000,100002810,2024,KR,2024-07-26,2024-07-26,USD,4500001082
100,2000,100002811,2024,KR,2024-07-26,2024-07-26,USD,4500001083
100,2000,100002812,2024,KR,2024-07-26,2024-07-26,USD,4500001084
100,1000,100002813,2024,KR,2024-07-26,2024-07-26,USD,4500001085
100,3000,100002814,2024,DR,2024-07-26,2024-07-26,USD,1000851
100,3000,100002815,2024,DR,2024-07-26,2024-07-26,USD,1000852
100,1000,100002816,2024,SA,2024-07-26,2024-07-26,USD,800879
100,1000,100002817,2024,SA,2024-07-26,2024-07-26,USD,800880
100,1000,100002818,2024,SA,2024-07-26,2024-07-26,USD,800881
100,1000,100002819,2024,SA,2024-07-26,2024-07-26,USD,800882
100,1000,100002820,2024,SA,2024-07-26,2024-07-26,USD,800883
100,1000,100002821,2024,SA,2024-07-26,2024-07-26,USD,800884
100,1000,100002822,2024,KR,2024-07-27,2024-07-27,USD,4500001086
100,1000,100002823,2024,KR,2024-07-27,2024-07-27,USD,4500001087
100,2000,100002824,2024,KR,2024-07-27,2024-07-27,USD,4500001088
100,1000,100002825,2024,KR,2024-07-27,2024-07-27,USD,4500001089
100,1000,100002826,2024,KR,2024-07-27,2024-07-27,USD,4500001090
100,2000,100002827,2024,KR,2024-07-27,2024-07-27,USD,4500001091
100,2000,100002828,2024,KR,2024-07-27,2024-07-27,USD,4500001092
100,3000,100002829,2024,DR,2024-07-27,2024-07-27,USD,1000853
100,3000,100002830,2024,DR,2024-07-27,2024-07-27,USD,1000854
100,1000,100002831,2024,SA,2024-07-27,2024-07-27,USD,800885
100,1000,100002832,2024,SA,2024-07-27,2024-07-27,USD,800886
100,1000,100002833,2024,SA,2024-07-27,2024-07-27,USD,800887
100,1000,100002834,2024,SA,2024-07-27,2024-07-27,USD,800888
100,2000,100002835,2024,KR,2024-07-28,2024-07-28,USD,4500001093
100,2000,100002836,2024,KR,2024-07-28,2024-07-28,USD,4500001094
100,1000,100002837,2024,KR,2024-07-28,2024-07-28,USD,4500001095
100,2000,100002838,2024,KR,2024-07-28,2024-07-28,USD,4500001096
100,1000,100002839,2024,KR,2024-07-28,2024-07-28,USD,4500001097
100,3000,100002840,2024,DR,2024-07-28,2024-07-28,USD,1000855
100,3000,100002841,2024,DR,2024-07-28,2024-07-28,USD,1000856
100,3000,100002842,2024,DR,2024-07-28,2024-07-28,USD,1000857
100,1000,100002843,2024,SA,2024-07-28,2024-07-28,USD,800889
100,1000,100002844,2024,SA,2024-07-28,2024-07-28,USD,800890
100,1000,100002845,2024,SA,2024-07-28,2024-07-28,USD,800891
100,2000,100002846,2024,KR,2024-07-29,2024-07-29,USD,4500001098
100,2000,100002847,2024,KR,2024-07-29,2024-07-29,USD,4500001099
100,1000,100002848,2024,KR,2024-07-29,2024-07-29,USD,4500001100
100,1000,100002849,2024,KR,2024-07-29,2024-07-29,USD,4500001101
100,2000,100002850,2024,KR,2024-07-29,2024-07-29,USD,4500001102
100,2000,100002851,2024,KR,2024-07-29,2024-07-29,USD,4500001103
100,1000,100002852,2024,KR,2024-07-29,2024-07-29,USD,4500001104
100,2000,100002853,2024,KR,2024-07-29,2024-07-29,USD,4500001105
100,1000,100002854,2024,KR,2024-07-29,2024-07-29,USD,4500001106
100,1000,100002855,2024,KR,2024-07-29,2024-07-29,USD,4500001107
100,2000,100002856,2024,KR,2024-07-29,2024-07-29,USD,4500001108
100,2000,100002857,2024,KR,2024-07-29,2024-07-29,USD,4500001109
100,3000,100002858,2024,DR,2024-07-29,2024-07-29,USD,1000858
100,3000,100002859,2024,DR,2024-07-29,2024-07-29,USD,1000859
100,1000,100002860,2024,SA,2024-07-29,2024-07-29,USD,800892
100,1000,100002861,2024,SA,2024-07-29,2024-07-29,USD,800893
100,2000,100002862,2024,KR,2024-07-30,2024-07-30,USD,4500001110
100,1000,100002863,2024,KR,2024-07-30,2024-07-30,USD,4500001111
100,2000,100002864,2024,KR,2024-07-30,2024-07-30,USD,4500001112
100,1000,100002865,2024,KR,2024-07-30,2024-07-30,USD,4500001113
100,2000,100002866,2024,KR,2024-07-30,2024-07-30,USD,4500001114
100,2000,100002867,2024,KR,2024-07-30,2024-07-30,USD,4500001115
100,1000,100002868,2024,KR,2024-07-30,2024-07-30,USD,4500001116
100,1000,100002869,2024,KR,2024-07-30,2024-07-30,USD,4500001117
100,2000,100002870,2024,KR,2024-07-30,2024-07-30,USD,4500001118
100,1000,100002871,2024,KR,2024-07-30,2024-07-30,USD,4500001119
100,3000,100002872,2024,DR,2024-07-30,2024-07-30,USD,1000860
100,1000,100002873,2024,SA,2024-07-30,2024-07-30,USD,800894
100,1000,100002874,2024,SA,2024-07-30,2024-07-30,USD,800895
100,1000,100002875,2024,SA,2024-07-30,2024-07-30,USD,800896
100,1000,100002876,2024,SA,2024-07-30,2024-07-30,USD,800897
100,1000,100002877,2024,SA,2024-07-30,2024-07-30,USD,800898
100,1000,100002878,2024,SA,2024-07-30,2024-07-30,USD,800899
100,1000,100002879,2024,KR,2024-07-31,2024-07-31,USD,4500001120
100,1000,100002880,2024,KR,2024-07-31,2024-07-31,USD,4500001121
100,2000,100002881,2024,KR,2024-07-31,2024-07-31,USD,4500001122
100,1000,100002882,2024,KR,2024-07-31,2024-07-31,USD,4500001123
100,1000,100002883,2024,KR,2024-07-31,2024-07-31,USD,4500001124
100,1000,100002884,2024,KR,2024-07-31,2024-07-31,USD,4500001125
100,2000,100002885,2024,KR,2024-07-31,2024-07-31,USD,4500001126
100,3000,100002886,2024,DR,2024-07-31,2024-07-31,USD,1000861
100,3000,100002887,2024,DR,2024-07-31,2024-07-31,USD,1000862
100,1000,100002888,2024,SA,2024-07-31,2024-07-31,USD,800900
100,1000,100002889,2024,SA,2024-07-31,2024-07-31,USD,800901
100,1000,100002890,2024,SA,2024-07-31,2024-07-31,USD,800902
100,1000,100002891,2024,SA,2024-07-31,2024-07-31,USD,800903
100,1000,100002892,2024,SA,2024-07-31,2024-07-31,USD,800904
100,2000,100002893,2024,KR,2024-08-01,2024-08-01,USD,4500001127
100,2000,100002894,2024,KR,2024-08-01,2024-08-01,USD,4500001128
100,1000,100002895,2024,KR,2024-08-01,2024-08-01,USD,4500001129
100,1000,100002896,2024,KR,2024-08-01,2024-08-01,USD,4500001130
100,2000,100002897,2024,KR,2024-08-01,2024-08-01,USD,4500001131
100,1000,100002898,2024,KR,2024-08-01,2024-08-01,USD,4500001132
100,1000,100002899,2024,KR,2024-08-01,2024-08-01,USD,4500001133
100,1000,100002900,2024,KR,2024-08-01,2024-08-01,USD,4500001134
100,3000,100002901,2024,DR,2024-08-01,2024-08-01,USD,1000863
100,1000,100002902,2024,SA,2024-08-01,2024-08-01,USD,800905
100,1000,100002903,2024,SA,2024-08-01,2024-08-01,USD,800906
100,1000,100002904,2024,SA,2024-08-01,2024-08-01,USD,800907
100,1000,100002905,2024,SA,2024-08-01,2024-08-01,USD,800908
100,1000,100002906,2024,SA,2024-08-01,2024-08-01,USD,800909
100,1000,100002907,2024,SA,2024-08-01,2024-08-01,USD,800910
100,2000,100002908,2024,KR,2024-08-02,2024-08-02,USD,4500001135
100,1000,100002909,2024,KR,2024-08-02,2024-08-02,USD,4500001136
100,1000,100002910,2024,KR,2024-08-02,2024-08-02,USD,4500001137
100,1000,100002911,2024,KR,2024-08-02,2024-08-02,USD,4500001138
100,1000,100002912,2024,KR,2024-08-02,2024-08-02,USD,4500001139
100,1000,100002913,2024,KR,2024-08-02,2024-08-02,USD,4500001140
100,1000,100002914,2024,KR,2024-08-02,2024-08-02,USD,4500001141
100,3000,100002915,2024,DR,2024-08-02,2024-08-02,USD,1000864
100,1000,100002916,2024,SA,2024-08-02,2024-08-02,USD,800911
100,1000,100002917,2024,SA,2024-08-02,2024-08-02,USD,800912
100,1000,100002918,2024,SA,2024-08-02,2024-08-02,USD,800913
100,1000,100002919,2024,SA,2024-08-02,2024-08-02,USD,800914
100,1000,100002920,2024,SA,2024-08-02,2024-08-02,USD,800915
100,1000,100002921,2024,SA,2024-08-02,2024-08-02,USD,800916
100,1000,100002922,2024,KR,2024-08-03,2024-08-03,USD,4500001142
100,2000,100002923,2024,KR,2024-08-03,2024-08-03,USD,4500001143
100,2000,100002924,2024,KR,2024-08-03,2024-08-03,USD,4500001144
100,1000,100002925,2024,KR,2024-08-03,2024-08-03,USD,4500001145
