MANDT,VBELN,ERDAT,AUART,VKORG,VTWEG,KUNNR,WAERS
100,1002580,2025-12-06,TA,3000,10,10002,USD
100,1002581,2025-12-07,TA,3000,10,10014,USD
100,1002582,2025-12-07,TA,3000,10,10023,USD
100,1002583,2025-12-07,TA,3000,10,10021,USD
100,1002584,2025-12-07,TA,3000,10,10017,USD
100,1002585,2025-12-07,TA,3000,10,10048,USD
100,1002586,2025-12-07,TA,3000,10,10002,USD
100,1002587,2025-12-07,TA,3000,10,10001,USD
100,1002588,2025-12-07,TA,3000,10,10037,USD
100,1002589,2025-12-07,TA,3000,10,10011,USD
100,1002590,2025-12-08,TA,3000,10,10015,USD
100,1002591,2025-12-08,TA,3000,10,10048,USD
100,1002592,2025-12-08,TA,3000,10,10009,USD
100,1002593,2025-12-08,TA,3000,10,10049,USD
100,1002594,2025-12-08,TA,3000,10,10022,USD
100,1002595,2025-12-08,TA,3000,10,10027,USD
100,1002596,2025-12-08,TA,3000,10,10021,USD
100,1002597,2025-12-09,TA,3000,10,10040,USD
100,1002598,2025-12-09,TA,3000,10,10013,USD
100,1002599,2025-12-09,TA,3000,10,10027,USD
100,1002600,2025-12-09,TA,3000,10,10024,USD
100,1002601,2025-12-09,TA,3000,10,10012,USD
100,1002602,2025-12-10,TA,3000,10,10036,USD
100,1002603,2025-12-10,TA,3000,10,10032,USD
100,1002604,2025-12-10,TA,3000,10,10034,USD
100,1002605,2025-12-10,TA,3000,10,10011,USD
100,1002606,2025-12-10,TA,3000,10,10017,USD
100,1002607,2025-12-11,TA,3000,10,10023,USD
100,1002608,2025-12-11,TA,3000,10,10029,USD
100,1002609,2025-12-11,TA,3000,10,10014,USD
100,1002610,2025-12-11,TA,3000,10,10044,USD
100,1002611,2025-12-11,TA,3000,10,10003,USD
100,1002612,2025-12-11,TA,3000,10,10012,USD
100,1002613,2025-12-11,TA,3000,10,10025,USD
100,1002614,2025-12-11,TA,3000,10,10031,USD
100,1002615,2025-12-11,TA,3000,10,10028,USD
100,1002616,2025-12-11,TA,3000,10,10014,USD
100,1002617,2025-12-12,TA,3000,10,10011,USD
100,1002618,2025-12-12,TA,3000,10,10031,USD
100,1002619,2025-12-12,TA,3000,10,10047,USD
100,1002620,2025-12-12,TA,3000,10,10007,USD
100,1002621,2025-12-12,TA,3000,10,10032,USD
100,1002622,2025-12-12,TA,3000,10,10044,USD
100,1002623,2025-12-12,TA,3000,10,10019,USD
100,1002624,2025-12-13,TA,3000,10,10020,USD
100,1002625,2025-12-13,TA,3000,10,10025,USD
100,1002626,2025-12-13,TA,3000,10,10041,USD
100,1002627,2025-12-13,TA,3000,10,10030,USD
100,1002628,2025-12-13,TA,3000,10,10005,USD
100,1002629,2025-12-13,TA,3000,10,10043,USD
100,1002630,2025-12-14,TA,3000,10,10020,USD
100,1002631,2025-12-14,TA,3000,10,10006,USD
100,1002632,2025-12-14,TA,3000,10,10001,USD
100,1002633,2025-12-14,TA,3000,10,10010,USD
100,1002634,2025-12-14,TA,3000,10,10006,USD
100,1002635,2025-12-14,TA,3000,10,10037,USD
100,1002636,2025-12-14,TA,3000,10,10031,USD
100,1002637,2025-12-14,TA,3000,10,10004,USD
100,1002638,2025-12-14,TA,3000,10,10004,USD
100,1002639,2025-12-14,TA,3000,10,10027,USD
100,1002640,2025-12-15,TA,3000,10,10028,USD
100,1002641,2025-12-15,TA,3000,10,10001,USD
100,1002642,2025-12-15,TA,3000,10,10012,USD
100,1002643,2025-12-15,TA,3000,10,10022,USD
100,1002644,2025-12-15,TA,3000,10,10002,USD
100,1002645,2025-12-15,TA,3000,10,10022,USD
100,1002646,2025-12-15,TA,3000,10,10040,USD
100,1002647,2025-12-15,TA,3000,10,10028,USD
100,1002648,2025-12-16,TA,3000,10,10028,USD
100,1002649,2025-12-16,TA,3000,10,10013,USD
100,1002650,2025-12-16,TA,3000,10,10028,USD
100,1002651,2025-12-16,TA,3000,10,10033,USD
100,1002652,2025-12-16,TA,3000,10,10031,USD
100,1002653,2025-12-16,TA,3000,10,10004,USD
100,1002654,2025-12-17,TA,3000,10,10021,USD
100,1002655,2025-12-17,TA,3000,10,10029,USD
100,1002656,2025-12-17,TA,3000,10,10023,USD
100,1002657,2025-12-17,TA,3000,10,10001,USD
100,1002658,2025-12-17,TA,3000,10,10006,USD
100,1002659,2025-12-17,TA,3000,10,10006,USD
100,1002660,2025-12-18,TA,3000,10,10042,USD
100,1002661,2025-12-18,TA,3000,10,10025,USD
100,1002662,2025-12-18,TA,3000,10,10048,USD
100,1002663,2025-12-18,TA,3000,10,10036,USD
100,1002664,2025-12-18,TA,3000,10,10001,USD
100,1002665,2025-12-19,TA,3000,10,10008,USD
100,1002666,2025-12-19,TA,3000,10,10017,USD
100,1002667,2025-12-19,TA,3000,10,10045,USD
100,1002668,2025-12-19,TA,3000,10,10005,USD
100,1002669,2025-12-19,TA,3000,10,10002,USD
100,1002670,2025-12-19,TA,3000,10,10039,USD
100,1002671,2025-12-20,TA,3000,10,10026,USD
100,1002672,2025-12-20,TA,3000,10,10034,USD
100,1002673,2025-12-20,TA,3000,10,10003,USD
100,1002674,2025-12-20,TA,3000,10,10013,USD
100,1002675,2025-12-20,TA,3000,10,10046,USD
100,1002676,2025-12-20,TA,3000,10,10020,USD
100,1002677,2025-12-20,TA,3000,10,10048,USD
100,1002678,2025-12-20,TA,3000,10,10022,USD
100,1002679,2025-12-21,TA,3000,10,10035,USD
100,1002680,2025-12-21,TA,3000,10,10011,USD
100,1002681,2025-12-21,TA,3000,10,10048,USD
100,1002682,2025-12-21,TA,3000,10,10038,USD
100,1002683,2025-12-21,TA,3000,10,10049,USD
100,1002684,2025-12-21,TA,3000,10,10045,USD
100,1002685,2025-12-21,TA,3000,10,10044,USD
100,1002686,2025-12-21,TA,3000,10,10016,USD
100,1002687,2025-12-22,TA,3000,10,10031,USD
100,1002688,2025-12-22,TA,3000,10,10013,USD
100,1002689,2025-12-22,TA,3000,10,10008,USD
100,1002690,2025-12-22,TA,3000,10,10028,USD
100,1002691,2025-12-22,TA,3000,10,10047,USD
100,1002692,2025-12-22,TA,3000,10,10021,USD
100,1002693,2025-12-22,TA,3000,10,10012,USD
100,1002694,2025-12-22,TA,3000,10,10028,USD
100,1002695,2025-12-22,TA,3000,10,10034,USD
100,1002696,2025-12-23,TA,3000,10,10042,USD
100,1002697,2025-12-23,TA,3000,10,10045,USD
100,1002698,2025-12-23,TA,3000,10,10034,USD
100,1002699,2025-12-23,TA,3000,10,10038,USD
100,1002700,2025-12-23,TA,3000,10,10018,USD
100,1002701,2025-12-23,TA,3000,10,10036,USD
100,1002702,2025-12-23,TA,3000,10,10016,USD
100,1002703,2025-12-23,TA,3000,10,10043,USD
100,1002704,2025-12-23,TA,3000,10,10018,USD
100,1002705,2025-12-23,TA,3000,10,10012,USD
100,1002706,2025-12-24,TA,3000,10,10019,USD
100,1002707,2025-12-24,TA,3000,10,10010,USD
100,1002708,2025-12-24,TA,3000,10,10008,USD
100,1002709,2025-12-24,TA,3000,10,10049,USD
100,1002710,2025-12-24,TA,3000,10,10039,USD
100,1002711,2025-12-25,TA,3000,10,10035,USD
100,1002712,2025-12-25,TA,3000,10,10001,USD
100,1002713,2025-12-25,TA,3000,10,10033,USD
100,1002714,2025-12-25,TA,3000,10,10043,USD
100,1002715,2025-12-25,TA,3000,10,10048,USD
100,1002716,2025-12-25,TA,3000,10,10021,USD
100,1002717,2025-12-25,TA,3000,10,10028,USD
100,1002718,2025-12-26,TA,3000,10,10049,USD
100,1002719,2025-12-26,TA,3000,10,10009,USD
100,1002720,2025-12-26,TA,3000,10,10003,USD
100,1002721,2025-12-26,TA,3000,10,10049,USD
100,1002722,2025-12-26,TA,3000,10,10000,USD
100,1002723,2025-12-27,TA,3000,10,10023,USD
100,1002724,2025-12-27,TA,3000,10,10034,USD
100,1002725,2025-12-27,TA,3000,10,10034,USD
100,1002726,2025-12-27,TA,3000,10,10048,USD
100,1002727,2025-12-27,TA,3000,10,10013,USD
100,1002728,2025-12-27,TA,3000,10,10042,USD
100,1002729,2025-12-27,TA,3000,10,10016,USD
100,1002730,2025-12-27,TA,3000,10,10032,USD
100,1002731,2025-12-28,TA,3000,10,10014,USD
100,1002732,2025-12-28,TA,3000,10,10005,USD
100,1002733,2025-12-28,TA,3000,10,10005,USD
100,1002734,2025-12-28,TA,3000,10,10043,USD
100,1002735,2025-12-28,TA,3000,10,10033,USD
100,1002736,2025-12-28,TA,3000,10,10005,USD
100,1002737,2025-12-28,TA,3000,10,10032,USD
100,1002738,2025-12-29,TA,3000,10,10048,USD
100,1002739,2025-12-29,TA,3000,10,10048,USD
100,1002740,2025-12-29,TA,3000,10,10020,USD
100,1002741,2025-12-29,TA,3000,10,10026,USD
100,1002742,2025-12-29,TA,3000,10,10024,USD
100,1002743,2025-12-30,TA,3000,10,10025,USD
100,1002744,2025-12-30,TA,3000,10,10045,USD
100,1002745,2025-12-30,TA,3000,10,10028,USD
100,1002746,2025-12-30,TA,3000,10,10008,USD
100,1002747,2025-12-30,TA,3000,10,10043,USD
100,1002748,2025-12-31,TA,3000,10,10005,USD
100,1002749,2025-12-31,TA,3000,10,10036,USD
100,1002750,2025-12-31,TA,3000,10,10027,USD
100,1002751,2025-12-31,TA,3000,10,10038,USD
100,1002752,2025-12-31,TA,3000,10,10003,USD
