MANDT,AUFNR,AUART,ERDAT,KTEXT,IDAT2
100,801119,PM02,2024-09-17,Mant. Preventivo 1000042,2024-09-18
100,801120,PM02,2024-09-18,Mant. Preventivo 1000140,2024-09-19
100,801121,PM02,2024-09-18,Mant. Preventivo 1000084,2024-09-19
100,801122,PM01,2024-09-19,FALLA CRITICA SISTEMA HIDRÁULICO - 1000079,2024-09-26
100,801123,PM02,2024-09-19,Mant. Preventivo 1000012,2024-09-20
100,801124,PM02,2024-09-19,Mant. Preventivo 1000167,2024-09-20
100,801125,PM02,2024-09-19,Mant. Preventivo 1000041,2024-09-20
100,801126,PM02,2024-09-19,Mant. Preventivo 1000009,2024-09-20
100,801127,PM02,2024-09-19,Mant. Preventivo 1000143,2024-09-20
100,801128,PM02,2024-09-20,Mant. Preventivo 1000030,2024-09-21
100,801129,PM02,2024-09-20,Mant. Preventivo 1000136,2024-09-21
100,801130,PM01,2024-09-21,FALLA CRITICA SISTEMA TRANSMISIÓN - 1000041,2024-09-28
100,801131,PM02,2024-09-21,Mant. Preventivo 1000089,2024-09-22
100,801132,PM02,2024-09-21,Mant. Preventivo 1000102,2024-09-22
100,801133,PM01,2024-09-22,FALLA CRITICA SISTEMA HIDRÁULICO - 1000173,2024-09-29
100,801134,PM02,2024-09-22,Mant. Preventivo 1000137,2024-09-23
100,801135,PM02,2024-09-22,Mant. Preventivo 1000083,2024-09-23
100,801136,PM02,2024-09-22,Mant. Preventivo 1000134,2024-09-23
100,801137,PM02,2024-09-23,Mant. Preventivo 1000006,2024-09-24
100,801138,PM02,2024-09-23,Mant. Preventivo 1000058,2024-09-24
100,801139,PM02,2024-09-23,Mant. Preventivo 1000149,2024-09-24
100,801140,PM02,2024-09-23,Mant. Preventivo 1000170,2024-09-24
100,801141,PM02,2024-09-23,Mant. Preventivo 1000056,2024-09-24
100,801142,PM02,2024-09-23,Mant. Preventivo 1000158,2024-09-24
100,801143,PM01,2024-09-24,FALLA CRITICA SISTEMA HIDRÁULICO - 1000117,2024-10-01
100,801144,PM02,2024-09-24,Mant. Preventivo 1000086,2024-09-25
100,801145,PM02,2024-09-24,Mant. Preventivo 1000072,2024-09-25
100,801146,PM02,2024-09-24,Mant. Preventivo 1000149,2024-09-25
100,801147,PM02,2024-09-24,Mant. Preventivo 1000098,2024-09-25
100,801148,PM01,2024-09-25,FALLA CRITICA SISTEMA HIDRÁULICO - 1000065,2024-10-02
100,801149,PM02,2024-09-25,Mant. Preventivo 1000158,2024-09-26
100,801150,PM02,2024-09-25,Mant. Preventivo 1000154,2024-09-26
100,801151,PM01,2024-09-26,FALLA CRITICA SISTEMA TRANSMISIÓN - 1000043,2024-10-03
100,801152,PM02,2024-09-26,Mant. Preventivo 1000140,2024-09-27
100,801153,PM02,2024-09-26,Mant. Preventivo 1000113,2024-09-27
100,801154,PM02,2024-09-26,Mant. Preventivo 1000161,2024-09-27
100,801155,PM02,2024-09-27,Mant. Preventivo 1000047,2024-09-28
100,801156,PM02,2024-09-27,Mant. Preventivo 1000056,2024-09-28
100,801157,PM02,2024-09-27,Mant. Preventivo 1000094,2024-09-28
100,801158,PM02,2024-09-27,Mant. Preventivo 1000036,2024-09-28
100,801159,PM02,2024-09-27,Mant. Preventivo 1000071,2024-09-28
100,801160,PM02,2024-09-28,Mant. Preventivo 1000035,2024-09-29
100,801161,PM02,2024-09-28,Mant. Preventivo 1000133,2024-09-29
100,801162,PM02,2024-09-28,Mant. Preventivo 1000167,2024-09-29
100,801163,PM02,2024-09-28,Mant. Preventivo 1000006,2024-09-29
100,801164,PM02,2024-09-28,Mant. Preventivo 1000166,2024-09-29
100,801165,PM02,2024-09-28,Mant. Preventivo 1000034,2024-09-29
100,801166,PM01,2024-09-29,FALLA CRITICA SISTEMA HIDRÁULICO - 1000001,2024-10-06
100,801167,PM02,2024-09-29,Mant. Preventivo 1000084,2024-09-30
100,801168,PM02,2024-09-29,Mant. Preventivo 1000028,2024-09-30
100,801169,PM02,2024-09-29,Mant. Preventivo 1000135,2024-09-30
100,801170,PM02,2024-09-29,Mant. Preventivo 1000181,2024-09-30
100,801171,PM01,2024-09-30,FALLA CRITICA SISTEMA TRANSMISIÓN - 1000106,2024-10-07
100,801172,PM02,2024-09-30,Mant. Preventivo 1000180,2024-10-01
100,801173,PM02,2024-09-30,Mant. Preventivo 1000094,2024-10-01
100,801174,PM02,2024-09-30,Mant. Preventivo 1000061,2024-10-01
100,801175,PM02,2024-09-30,Mant. Preventivo 1000148,2024-10-01
100,801176,PM02,2024-09-30,Mant. Preventivo 1000197,2024-10-01
100,801177,PM02,2024-09-30,Mant. Preventivo 1000041,2024-10-01
100,801178,PM01,2024-10-01,FALLA CRITICA SISTEMA TRANSMISIÓN - 1000079,2024-10-08
100,801179,PM02,2024-10-01,Mant. Preventivo 1000173,2024-10-02
100,801180,PM02,2024-10-01,Mant. Preventivo 1000089,2024-10-02
100,801181,PM02,2024-10-01,Mant. Preventivo 1000123,2024-10-02
100,801182,PM02,2024-10-01,Mant. Preventivo 1000177,2024-10-02
100,801183,PM02,2024-10-02,Mant. Preventivo 1000183,2024-10-03
100,801184,PM02,2024-10-02,Mant. Preventivo 1000066,2024-10-03
100,801185,PM02,2024-10-02,Mant. Preventivo 1000086,2024-10-03
100,801186,PM02,2024-10-02,Mant. Preventivo 1000142,2024-10-03
100,801187,PM01,2024-10-03,FALLA CRITICA SISTEMA HIDRÁULICO - 1000116,2024-10-10
100,801188,PM02,2024-10-03,Mant. Preventivo 1000150,2024-10-04
100,801189,PM02,2024-10-03,Mant. Preventivo 1000196,2024-10-04
100,801190,PM01,2024-10-04,FALLA CRITICA SISTEMA HIDRÁULICO - 1000068,2024-10-11
100,801191,PM02,2024-10-04,Mant. Preventivo 1000106,2024-10-05
100,801192,PM02,2024-10-04,Mant. Preventivo 1000062,2024-10-05
100,801193,PM02,2024-10-04,Mant. Preventivo 1000100,2024-10-05
100,801194,PM01,2024-10-05,FALLA CRITICA SISTEMA HIDRÁULICO - 1000180,2024-10-12
100,801195,PM02,2024-10-05,Mant. Preventivo 1000035,2024-10-06
100,801196,PM02,2024-10-05,Mant. Preventivo 1000155,2024-10-06
100,801197,PM02,2024-10-05,Mant. Preventivo 1000104,2024-10-06
100,801198,PM01,2024-10-06,FALLA CRITICA SISTEMA HIDRÁULICO - 1000141,2024-10-13
100,801199,PM02,2024-10-06,Mant. Preventivo 1000199,2024-10-07
100,801200,PM02,2024-10-06,Mant. Preventivo 1000123,2024-10-07
100,801201,PM02,2024-10-06,Mant. Preventivo 1000048,2024-10-07
100,801202,PM02,2024-10-06,Mant. Preventivo 1000035,2024-10-07
100,801203,PM02,2024-10-07,Mant. Preventivo 1000188,2024-10-08
100,801204,PM02,2024-10-07,Mant. Preventivo 1000006,2024-10-08
100,801205,PM02,2024-10-07,Mant. Preventivo 1000083,2024-10-08
100,801206,PM02,2024-10-07,Mant. Preventivo 1000176,2024-10-08
100,801207,PM02,2024-10-07,Mant. Preventivo 1000164,2024-10-08
100,801208,PM02,2024-10-08,Mant. Preventivo 1000042,2024-10-09
100,801209,PM02,2024-10-08,Mant. Preventivo 1000002,2024-10-09
100,801210,PM02,2024-10-08,Mant. Preventivo 1000050,2024-10-09
100,801211,PM02,2024-10-08,Mant. Preventivo 1000194,2024-10-09
100,801212,PM01,2024-10-09,FALLA CRITICA SISTEMA HIDRÁULICO - 1000041,2024-10-16
100,801213,PM02,2024-10-09,Mant. Preventivo 1000168,2024-10-10
100,801214,PM02,2024-10-09,Mant. Preventivo 1000007,2024-10-10
100,801215,PM02,2024-10-09,Mant. Preventivo 1000042,2024-10-10
100,801216,PM02,2024-10-09,Mant. Preventivo 1000047,2024-10-10
100,801217,PM02,2024-10-10,Mant. Preventivo 1000170,2024-10-11
100,801218,PM02,2024-10-10,Mant. Preventivo 1000121,2024-10-11
100,801219,PM02,2024-10-10,Mant. Preventivo 1000108,2024-10-11
100,801220,PM01,2024-10-11,FALLA CRITICA SISTEMA HIDRÁULICO - 1000068,2024-10-18
100,801221,PM02,2024-10-11,Mant. Preventivo 1000196,2024-10-12
100,801222,PM02,2024-10-11,Mant. Preventivo 1000096,2024-10-12
100,801223,PM02,2024-10-11,Mant. Preventivo 1000155,2024-10-12
100,801224,PM02,2024-10-12,Mant. Preventivo 1000187,2024-10-13
100,801225,PM02,2024-10-12,Mant. Preventivo 1000058,2024-10-13
100,801226,PM02,2024-10-13,Mant. Preventivo 1000133,2024-10-14
100,801227,PM02,2024-10-13,Mant. Preventivo 1000126,2024-10-14
100,801228,PM02,2024-10-13,Mant. Preventivo 1000008,2024-10-14
100,801229,PM02,2024-10-13,Mant. Preventivo 1000190,2024-10-14
100,801230,PM02,2024-10-13,Mant. Preventivo 1000163,2024-10-14
100,801231,PM02,2024-10-14,Mant. Preventivo 1000043,2024-10-15
100,801232,PM02,2024-10-14,Mant. Preventivo 1000060,2024-10-15
100,801233,PM02,2024-10-14,Mant. Preventivo 1000197,2024-10-15
100,801234,PM02,2024-10-14,Mant. Preventivo 1000050,2024-10-15
100,801235,PM02,2024-10-14,Mant. Preventivo 1000019,2024-10-15
100,801236,PM02,2024-10-14,Mant. Preventivo 1000172,2024-10-15
100,801237,PM01,2024-10-15,FALLA CRITICA SISTEMA TRANSMISIÓN - 1000001,2024-10-22
100,801238,PM02,2024-10-15,Mant. Preventivo 1000028,2024-10-16
100,801239,PM02,2024-10-15,Mant. Preventivo 1000149,2024-10-16
100,801240,PM02,2024-10-15,Mant. Preventivo 1000159,2024-10-16
100,801241,PM01,2024-10-16,FALLA CRITICA SISTEMA TRANSMISIÓN - 1000117,2024-10-23
100,801242,PM02,2024-10-16,Mant. Preventivo 1000106,2024-10-17
100,801243,PM02,2024-10-16,Mant. Preventivo 1000006,2024-10-17
100,801244,PM02,2024-10-16,Mant. Preventivo 1000099,2024-10-17
100,801245,PM02,2024-10-17,Mant. Preventivo 1000002,2024-10-18
100,801246,PM02,2024-10-17,Mant. Preventivo 1000126,2024-10-18
100,801247,PM02,2024-10-18,Mant. Preventivo 1000060,2024-10-19
100,801248,PM02,2024-10-18,Mant. Preventivo 1000150,2024-10-19
100,801249,PM02,2024-10-18,Mant. Preventivo 1000031,2024-10-19
100,801250,PM02,2024-10-18,Mant. Preventivo 1000071,2024-10-19
100,801251,PM02,2024-10-18,Mant. Preventivo 1000055,2024-10-19
100,801252,PM02,2024-10-19,Mant. Preventivo 1000169,2024-10-20
100,801253,PM02,2024-10-19,Mant. Preventivo 1000148,2024-10-20
100,801254,PM02,2024-10-19,Mant. Preventivo 1000034,2024-10-20
100,801255,PM02,2024-10-19,Mant. Preventivo 1000186,2024-10-20
100,801256,PM02,2024-10-19,Mant. Preventivo 1000191,2024-10-20
100,801257,PM02,2024-10-19,Mant. Preventivo 1000045,2024-10-20
100,801258,PM01,2024-10-20,FALLA CRITICA SISTEMA TRANSMISIÓN - 1000154,2024-10-27
100,801259,PM02,2024-10-20,Mant. Preventivo 1000086,2024-10-21
100,801260,PM02,2024-10-20,Mant. Preventivo 1000070,2024-10-21
100,801261,PM02,2024-10-21,Mant. Preventivo 1000009,2024-10-22
100,801262,PM02,2024-10-21,Mant. Preventivo 1000198,2024-10-22
100,801263,PM02,2024-10-21,Mant. Preventivo 1000073,2024-10-22
100,801264,PM02,2024-10-21,Mant. Preventivo 1000063,2024-10-22
100,801265,PM02,2024-10-21,Mant. Preventivo 1000045,2024-10-22
100,801266,PM02,2024-10-21,Mant. Preventivo 1000158,2024-10-22
100,801267,PM02,2024-10-22,Mant. Preventivo 1000129,2024-10-23
100,801268,PM02,2024-10-22,Mant. Preventivo 1000005,2024-10-23
100,801269,PM02,2024-10-23,Mant. Preventivo 1000085,2024-10-24
100,801270,PM02,2024-10-23,Mant. Preventivo 1000156,2024-10-24
100,801271,PM02,2024-10-23,Mant. Preventivo 1000000,2024-10-24
100,801272,PM02,2024-10-23,Mant. Preventivo 1000164,2024-10-24
100,801273,PM02,2024-10-23,Mant. Preventivo 1000094,2024-10-24
100,801274,PM02,2024-10-23,Mant. Preventivo 1000181,2024-10-24
100,801275,PM02,2024-10-24,Mant. Preventivo 1000154,2024-10-25
100,801276,PM02,2024-10-24,Mant. Preventivo 1000126,2024-10-25
100,801277,PM02,2024-10-24,Mant. Preventivo 1000126,2024-10-25
100,801278,PM02,2024-10-24,Mant. Preventivo 1000095,2024-10-25
100,801279,PM02,2024-10-24,Mant. Preventivo 1000175,2024-10-25
100,801280,PM02,2024-10-24,Mant. Preventivo 1000061,2024-10-25
100,801281,PM02,2024-10-25,Mant. Preventivo 1000192,2024-10-26
100,801282,PM02,2024-10-25,Mant. Preventivo 1000107,2024-10-26
100,801283,PM02,2024-10-25,Mant. Preventivo 1000153,2024-10-26
100,801284,PM02,2024-10-25,Mant. Preventivo 1000153,2024-10-26
100,801285,PM02,2024-10-26,Mant. Preventivo 1000187,2024-10-27
100,801286,PM02,2024-10-26,Mant. Preventivo 1000086,2024-10-27
100,801287,PM02,2024-10-27,Mant. Preventivo 1000044,2024-10-28
100,801288,PM02,2024-10-27,Mant. Preventivo 1000040,2024-10-28
100,801289,PM02,2024-10-27,Mant. Preventivo 1000155,2024-10-28
100,801290,PM02,2024-10-28,Mant. Preventivo 1000034,2024-10-29
100,801291,PM02,2024-10-28,Mant. Preventivo 1000031,2024-10-29
100,801292,PM02,2024-10-28,Mant. Preventivo 1000036,2024-10-29
100,801293,PM01,2024-10-29,FALLA CRITICA SISTEMA TRANSMISIÓN - 1000031,2024-11-05
100,801294,PM02,2024-10-29,Mant. Preventivo 1000035,2024-10-30
100,801295,PM02,2024-10-29,Mant. Preventivo 1000005,2024-10-30
100,801296,PM02,2024-10-30,Mant. Preventivo 1000150,2024-10-31
100,801297,PM02,2024-10-30,Mant. Preventivo 1000023,2024-10-31
100,801298,PM02,2024-10-30,Mant. Preventivo 1000104,2024-10-31
100,801299,PM02,2024-10-31,Mant. Preventivo 1000174,2024-11-01
100,801300,PM02,2024-10-31,Mant. Preventivo 1000108,2024-11-01
100,801301,PM02,2024-10-31,Mant. Preventivo 1000104,2024-11-01
100,801302,PM02,2024-10-31,Mant. Preventivo 1000128,2024-11-01
100,801303,PM02,2024-10-31,Mant. Preventivo 1000102,2024-11-01
100,801304,PM02,2024-10-31,Mant. Preventivo 1000141,2024-11-01
100,801305,PM01,2024-11-01,FALLA CRITICA SISTEMA HIDRÁULICO - 1000071,2024-11-08
100,801306,PM02,2024-11-01,Mant. Preventivo 1000169,2024-11-02
100,801307,PM02,2024-11-01,Mant. Preventivo 1000122,2024-11-02
100,801308,PM02,2024-11-01,Mant. Preventivo 1000141,2024-11-02
100,801309,PM02,2024-11-02,Mant. Preventivo 1000191,2024-11-03
100,801310,PM02,2024-11-02,Mant. Preventivo 1000114,2024-11-03
100,801311,PM02,2024-11-02,Mant. Preventivo 1000198,2024-11-03
100,801312,PM02,2024-11-02,Mant. Preventivo 1000123,2024-11-03
100,801313,PM02,2024-11-02,Mant. Preventivo 1000021,2024-11-03
100,801314,PM02,2024-11-02,Mant. Preventivo 1000144,2024-11-03
100,801315,PM01,2024-11-03,FALLA CRITICA SISTEMA HIDRÁULICO - 1000119,2024-11-10
100,801316,PM02,2024-11-03,Mant. Preventivo 1000185,2024-11-04
100,801317,PM02,2024-11-03,Mant. Preventivo 1000149,2024-11-04
100,801318,PM02,2024-11-03,Mant. Preventivo 1000156,2024-11-04
100,801319,PM02,2024-11-03,Mant. Preventivo 1000013,2024-11-04
100,801320,PM02,2024-11-03,Mant. Preventivo 1000177,2024-11-04
100,801321,PM02,2024-11-04,Mant. Preventivo 1000124,2024-11-05
100,801322,PM02,2024-11-04,Mant. Preventivo 1000128,2024-11-05
100,801323,PM02,2024-11-04,Mant. Preventivo 1000104,2024-11-05
100,801324,PM02,2024-11-04,Mant. Preventivo 1000039,2024-11-05
100,801325,PM02,2024-11-04,Mant. Preventivo 1000135,2024-11-05
100,801326,PM02,2024-11-04,Mant. Preventivo 1000067,2024-11-05
100,801327,PM02,2024-11-05,Mant. Preventivo 1000095,2024-11-06
100,801328,PM02,2024-11-05,Mant. Preventivo 1000103,2024-11-06
100,801329,PM02,2024-11-05,Mant. Preventivo 1000118,2024-11-06
100,801330,PM02,2024-11-05,Mant. Preventivo 1000155,2024-11-06
100,801331,PM02,2024-11-05,Mant. Preventivo 1000025,2024-11-06
100,801332,PM01,2024-11-06,FALLA CRITICA SISTEMA HIDRÁULICO - 1000085,2024-11-13
100,801333,PM02,2024-11-06,Mant. Preventivo 1000172,2024-11-07
100,801334,PM02,2024-11-06,Mant. Preventivo 1000080,2024-11-07
100,801335,PM02,2024-11-06,Mant. Preventivo 1000197,2024-11-07
100,801336,PM02,2024-11-06,Mant. Preventivo 1000105,2024-11-07
100,801337,PM01,2024-11-07,FALLA CRITICA SISTEMA TRANSMISIÓN - 1000056,2024-11-14
100,801338,PM02,2024-11-07,Mant. Preventivo 1000096,2024-11-08
100,801339,PM02,2024-11-07,Mant. Preventivo 1000027,2024-11-08
100,801340,PM02,2024-11-07,Mant. Preventivo 1000164,2024-11-08
100,801341,PM01,2024-11-08,FALLA CRITICA SISTEMA HIDRÁULICO - 1000116,2024-11-15
100,801342,PM02,2024-11-08,Mant. Preventivo 1000130,2024-11-09
100,801343,PM02,2024-11-08,Mant. Preventivo 1000199,2024-11-09
100,801344,PM02,2024-11-08,Mant. Preventivo 1000074,2024-11-09
100,801345,PM02,2024-11-08,Mant. Preventivo 1000123,2024-11-09
100,801346,PM02,2024-11-08,Mant. Preventivo 1000146,2024-11-09
100,801347,PM02,2024-11-08,Mant. Preventivo 1000107,2024-11-09
100,801348,PM01,2024-11-09,FALLA CRITICA SISTEMA TRANSMISIÓN - 1000034,2024-11-16
100,801349,PM02,2024-11-09,Mant. Preventivo 1000025,2024-11-10
100,801350,PM02,2024-11-09,Mant. Preventivo 1000139,2024-11-10
100,801351,PM01,2024-11-10,FALLA CRITICA SISTEMA TRANSMISIÓN - 1000179,2024-11-17
100,801352,PM02,2024-11-10,Mant. Preventivo 1000162,2024-11-11
100,801353,PM02,2024-11-10,Mant. Preventivo 1000123,2024-11-11
100,801354,PM02,2024-11-10,Mant. Preventivo 1000003,2024-11-11
100,801355,PM02,2024-11-11,Mant. Preventivo 1000055,2024-11-12
100,801356,PM02,2024-11-11,Mant. Preventivo 1000138,2024-11-12
100,801357,PM02,2024-11-11,Mant. Preventivo 1000088,2024-11-12
100,801358,PM02,2024-11-11,Mant. Preventivo 1000087,2024-11-12
100,801359,PM02,2024-11-11,Mant. Preventivo 1000041,2024-11-12
100,801360,PM01,2024-11-12,FALLA CRITICA SISTEMA TRANSMISIÓN - 1000186,2024-11-19
100,801361,PM02,2024-11-12,Mant. Preventivo 1000169,2024-11-13
100,801362,PM02,2024-11-12,Mant. Preventivo 1000104,2024-11-13
100,801363,PM02,2024-11-13,Mant. Preventivo 1000077,2024-11-14
100,801364,PM02,2024-11-13,Mant. Preventivo 1000093,2024-11-14
100,801365,PM02,2024-11-13,Mant. Preventivo 1000007,2024-11-14
100,801366,PM02,2024-11-13,Mant. Preventivo 1000108,2024-11-14
100,801367,PM02,2024-11-13,Mant. Preventivo 1000163,2024-11-14
100,801368,PM01,2024-11-14,FALLA CRITICA SISTEMA TRANSMISIÓN - 1000148,2024-11-21
100,801369,PM02,2024-11-14,Mant. Preventivo 1000020,2024-11-15
100,801370,PM02,2024-11-14,Mant. Preventivo 1000005,2024-11-15
100,801371,PM02,2024-11-15,Mant. Preventivo 1000152,2024-11-16
100,801372,PM02,2024-11-15,Mant. Preventivo 1000034,2024-11-16
100,801373,PM02,2024-11-15,Mant. Preventivo 1000019,2024-11-16
100,801374,PM02,2024-11-15,Mant. Preventivo 1000169,2024-11-16
100,801375,PM01,2024-11-16,FALLA CRITICA SISTEMA TRANSMISIÓN - 1000063,2024-11-23
100,801376,PM02,2024-11-16,Mant. Preventivo 1000165,2024-11-17
100,801377,PM02,2024-11-16,Mant. Preventivo 1000075,2024-11-17
100,801378,PM02,2024-11-16,Mant. Preventivo 1000120,2024-11-17
100,801379,PM02,2024-11-16,Mant. Preventivo 1000107,2024-11-17
100,801380,PM02,2024-11-16,Mant. Preventivo 1000160,2024-11-17
100,801381,PM02,2024-11-16,Mant. Preventivo 1000012,2024-11-17
100,801382,PM02,2024-11-17,Mant. Preventivo 1000016,2024-11-18
100,801383,PM02,2024-11-17,Mant. Preventivo 1000084,2024-11-18
100,801384,PM02,2024-11-17,Mant. Preventivo 1000003,2024-11-18
100,801385,PM01,2024-11-18,FALLA CRITICA SISTEMA TRANSMISIÓN - 1000085,2024-11-25
100,801386,PM02,2024-11-18,Mant. Preventivo 1000128,2024-11-19
100,801387,PM02,2024-11-18,Mant. Preventivo 1000188,2024-11-19
100,801388,PM02,2024-11-18,Mant. Preventivo 1000081,2024-11-19
100,801389,PM02,2024-11-18,Mant. Preventivo 1000013,2024-11-19
100,801390,PM02,2024-11-18,Mant. Preventivo 1000072,2024-11-19
100,801391,PM01,2024-11-19,FALLA CRITICA SISTEMA HIDRÁULICO - 1000062,2024-11-26
100,801392,PM02,2024-11-19,Mant. Preventivo 1000058,2024-11-20
100,801393,PM02,2024-11-19,Mant. Preventivo 1000025,2024-11-20
100,801394,PM02,2024-11-19,Mant. Preventivo 1000039,2024-11-20
100,801395,PM02,2024-11-19,Mant. Preventivo 1000121,2024-11-20
100,801396,PM02,2024-11-20,Mant. Preventivo 1000197,2024-11-21
100,801397,PM02,2024-11-20,Mant. Preventivo 1000150,2024-11-21
100,801398,PM01,2024-11-21,FALLA CRITICA SISTEMA HIDRÁULICO - 1000046,2024-11-28
100,801399,PM02,2024-11-21,Mant. Preventivo 1000143,2024-11-22
100,801400,PM02,2024-11-21,Mant. Preventivo 1000128,2024-11-22
100,801401,PM02,2024-11-21,Mant. Preventivo 1000170,2024-11-22
100,801402,PM02,2024-11-21,Mant. Preventivo 1000152,2024-11-22
100,801403,PM02,2024-11-22,Mant. Preventivo 1000098,2024-11-23
100,801404,PM02,2024-11-22,Mant. Preventivo 1000142,2024-11-23
100,801405,PM02,2024-11-22,Mant. Preventivo 1000104,2024-11-23
100,801406,PM02,2024-11-22,Mant. Preventivo 1000121,2024-11-23
100,801407,PM02,2024-11-22,Mant. Preventivo 1000187,2024-11-23
100,801408,PM02,2024-11-23,Mant. Preventivo 1000125,2024-11-24
100,801409,PM02,2024-11-23,Mant. Preventivo 1000021,2024-11-24
100,801410,PM02,2024-11-23,Mant. Preventivo 1000090,2024-11-24
100,801411,PM02,2024-11-23,Mant. Preventivo 1000089,2024-11-24
100,801412,PM02,2024-11-23,Mant. Preventivo 1000093,2024-11-24
100,801413,PM02,2024-11-23,Mant. Preventivo 1000053,2024-11-24
100,801414,PM02,2024-11-24,Mant. Preventivo 1000190,2024-11-25
100,801415,PM02,2024-11-24,Mant. Preventivo 1000170,2024-11-25
100,801416,PM02,2024-11-25,Mant. Preventivo 1000042,2024-11-26
100,801417,PM02,2024-11-25,Mant. Preventivo 1000129,2024-11-26
100,801418,PM02,2024-11-25,Mant. Preventivo 1000003,2024-11-26
100,801419,PM02,2024-11-25,Mant. Preventivo 1000105,2024-11-26
100,801420,PM02,2024-11-25,Mant. Preventivo 1000011,2024-11-26
100,801421,PM02,2024-11-25,Mant. Preventivo 1000029,2024-11-26
100,801422,PM02,2024-11-26,Mant. Preventivo 1000104,2024-11-27
100,801423,PM02,2024-11-26,Mant. Preventivo 1000021,2024-11-27
100,801424,PM02,2024-11-26,Mant. Preventivo 1000116,2024-11-27
100,801425,PM02,2024-11-27,Mant. Preventivo 1000178,2024-11-28
100,801426,PM02,2024-11-27,Mant. Preventivo 1000040,2024-11-28
100,801427,PM02,2024-11-27,Mant. Preventivo 1000029,2024-11-28
100,801428,PM02,2024-11-27,Mant. Preventivo 1000150,2024-11-28
100,801429,PM02,2024-11-28,Mant. Preventivo 1000016,2024-11-29
100,801430,PM02,2024-11-28,Mant. Preventivo 1000142,2024-11-29
100,801431,PM02,2024-11-28,Mant. Preventivo 1000125,2024-11-29
100,801432,PM02,2024-11-28,Mant. Preventivo 1000101,2024-11-29
100,801433,PM02,2024-11-28,Mant. Preventivo 1000175,2024-11-29
100,801434,PM01,2024-11-29,FALLA CRITICA SISTEMA HIDRÁULICO - 1000061,2024-12-06
100,801435,PM02,2024-11-29,Mant. Preventivo 1000026,2024-11-30
100,801436,PM02,2024-11-29,Mant. Preventivo 1000018,2024-11-30
100,801437,PM02,2024-11-29,Mant. Preventivo 1000146,2024-11-30
100,801438,PM02,2024-11-29,Mant. Preventivo 1000108,2024-11-30
100,801439,PM02,2024-11-29,Mant. Preventivo 1000009,2024-11-30
100,801440,PM02,2024-11-29,Mant. Preventivo 1000006,2024-11-30
100,801441,PM02,2024-11-30,Mant. Preventivo 1000098,2024-12-01
100,801442,PM02,2024-11-30,Mant. Preventivo 1000089,2024-12-01
100,801443,PM02,2024-11-30,Mant. Preventivo 1000098,2024-12-01
100,801444,PM02,2024-11-30,Mant. Preventivo 1000189,2024-12-01
100,801445,PM02,2024-11-30,Mant. Preventivo 1000165,2024-12-01
100,801446,PM02,2024-11-30,Mant. Preventivo 1000060,2024-12-01
100,801447,PM02,2024-12-01,Mant. Preventivo 1000159,2024-12-02
100,801448,PM02,2024-12-01,Mant. Preventivo 1000174,2024-12-02
