MANDT,VBELN,POSNR,PSTYV,ERDAT,ERNAM,MATNR,ARKTX,MATKL,WERKS,LGORT,CHARG,LFIMG,MEINS,VRKME,NTGEW,BRGEW,GEWEI,VOLUM,VOLEH,VGBEL,VGPOS
100,0080000262,000020,TAN,20240918,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,91,TON,TON,91000,92820.0,KG,17.399,M3,0001000262,000020
100,0080000262,000030,TAN,20240918,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,100,TON,TON,100000,102000.0,KG,3.023,M3,0001000262,000030
100,0080000263,000010,TAN,20240919,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,117,TON,TON,117000,119340.0,KG,3.927,M3,0001000263,000010
100,0080000264,000010,TAN,20240920,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,59,TON,TON,59000,60180.0,KG,19.845,M3,0001000264,000010
100,0080000264,000020,TAN,20240920,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,95,TON,TON,95000,96900.0,KG,1.04,M3,0001000264,000020
100,0080000265,000010,TAN,20240921,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,279,TON,TON,279000,284580.0,KG,2.826,M3,0001000265,000010
100,0080000265,000020,TAN,20240921,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,186,TON,TON,186000,189720.0,KG,12.523,M3,0001000265,000020
100,0080000266,000010,TAN,20240922,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,240,TON,TON,240000,244800.0,KG,6.367,M3,0001000266,000010
100,0080000266,000020,TAN,20240922,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,177,TON,TON,177000,180540.0,KG,7.322,M3,0001000266,000020
100,0080000266,000030,TAN,20240922,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,219,TON,TON,219000,223380.0,KG,7.079,M3,0001000266,000030
100,0080000267,000010,TAN,20240923,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,90,TON,TON,90000,91800.0,KG,13.51,M3,0001000267,000010
100,0080000267,000020,TAN,20240923,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,80,TON,TON,80000,81600.0,KG,19.203,M3,0001000267,000020
100,0080000268,000010,TAN,20240924,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,93,TON,TON,93000,94860.0,KG,7.318,M3,0001000268,000010
100,0080000268,000020,TAN,20240924,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,75,TON,TON,75000,76500.0,KG,13.515,M3,0001000268,000020
100,0080000269,000010,TAN,20240925,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,294,TON,TON,294000,299880.0,KG,16.518,M3,0001000269,000010
100,0080000269,000020,TAN,20240925,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,234,TON,TON,234000,238680.0,KG,13.7,M3,0001000269,000020
100,0080000269,000030,TAN,20240925,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,171,TON,TON,171000,174420.0,KG,12.012,M3,0001000269,000030
100,0080000270,000010,TAN,20240926,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,144,TON,TON,144000,146880.0,KG,6.464,M3,0001000270,000010
100,0080000271,000010,TAN,20240927,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,42,TON,TON,42000,42840.0,KG,19.673,M3,0001000271,000010
100,0080000271,000020,TAN,20240927,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,74,TON,TON,74000,75480.0,KG,17.591,M3,0001000271,000020
100,0080000271,000030,TAN,20240927,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,81,TON,TON,81000,82620.0,KG,17.208,M3,0001000271,000030
100,0080000272,000010,TAN,20240928,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,34,TON,TON,34000,34680.0,KG,4.084,M3,0001000272,000010
100,0080000272,000020,TAN,20240928,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,84,TON,TON,84000,85680.0,KG,7.5,M3,0001000272,000020
100,0080000273,000010,TAN,20240929,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,189,TON,TON,189000,192780.0,KG,7.753,M3,0001000273,000010
100,0080000273,000020,TAN,20240929,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,255,TON,TON,255000,260100.0,KG,19.766,M3,0001000273,000020
100,0080000274,000010,TAN,20240930,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,180,TON,TON,180000,183600.0,KG,14.222,M3,0001000274,000010
100,0080000274,000020,TAN,20240930,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,96,TON,TON,96000,97920.0,KG,16.498,M3,0001000274,000020
100,0080000274,000030,TAN,20240930,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,285,TON,TON,285000,290700.0,KG,19.986,M3,0001000274,000030
100,0080000275,000010,TAN,20241001,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,198,TON,TON,198000,201960.0,KG,5.034,M3,0001000275,000010
100,0080000276,000010,TAN,20241002,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,267,TON,TON,267000,272340.0,KG,17.937,M3,0001000276,000010
100,0080000276,000020,TAN,20241002,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,279,TON,TON,279000,284580.0,KG,1.808,M3,0001000276,000020
100,0080000277,000010,TAN,20241003,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,285,TON,TON,285000,290700.0,KG,10.36,M3,0001000277,000010
100,0080000277,000020,TAN,20241003,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,186,TON,TON,186000,189720.0,KG,5.52,M3,0001000277,000020
100,0080000278,000010,TAN,20241004,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,261,TON,TON,261000,266220.0,KG,3.517,M3,0001000278,000010
100,0080000278,000020,TAN,20241004,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,285,TON,TON,285000,290700.0,KG,1.764,M3,0001000278,000020
100,0080000279,000010,TAN,20241005,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,37,TON,TON,37000,37740.0,KG,13.926,M3,0001000279,000010
100,0080000280,000010,TAN,20241006,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,69,TON,TON,69000,70380.0,KG,6.307,M3,0001000280,000010
100,0080000281,000010,TAN,20241007,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,95,TON,TON,95000,96900.0,KG,16.19,M3,0001000281,000010
100,0080000281,000020,TAN,20241007,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,77,TON,TON,77000,78540.0,KG,15.182,M3,0001000281,000020
100,0080000281,000030,TAN,20241007,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,69,TON,TON,69000,70380.0,KG,1.386,M3,0001000281,000030
100,0080000282,000010,TAN,20241008,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,273,TON,TON,273000,278460.0,KG,13.727,M3,0001000282,000010
100,0080000282,000020,TAN,20241008,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,129,TON,TON,129000,131580.0,KG,19.252,M3,0001000282,000020
100,0080000283,000010,TAN,20241009,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,153,TON,TON,153000,156060.0,KG,2.84,M3,0001000283,000010
100,0080000283,000020,TAN,20241009,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,240,TON,TON,240000,244800.0,KG,5.873,M3,0001000283,000020
100,0080000283,000030,TAN,20241009,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,249,TON,TON,249000,253980.0,KG,18.446,M3,0001000283,000030
100,0080000284,000010,TAN,20241010,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,231,TON,TON,231000,235620.0,KG,14.231,M3,0001000284,000010
100,0080000284,000020,TAN,20241010,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,150,TON,TON,150000,153000.0,KG,18.758,M3,0001000284,000020
100,0080000284,000030,TAN,20241010,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,288,TON,TON,288000,293760.0,KG,15.313,M3,0001000284,000030
100,0080000285,000010,TAN,20241011,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,66,TON,TON,66000,67320.0,KG,10.001,M3,0001000285,000010
100,0080000285,000020,TAN,20241011,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,120,TON,TON,120000,122400.0,KG,1.145,M3,0001000285,000020
100,0080000285,000030,TAN,20241011,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,135,TON,TON,135000,137700.0,KG,8.116,M3,0001000285,000030
100,0080000286,000010,TAN,20241012,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,40,TON,TON,40000,40800.0,KG,4.271,M3,0001000286,000010
100,0080000287,000010,TAN,20241013,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,66,TON,TON,66000,67320.0,KG,10.66,M3,0001000287,000010
100,0080000287,000020,TAN,20241013,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,264,TON,TON,264000,269280.0,KG,12.531,M3,0001000287,000020
100,0080000287,000030,TAN,20241013,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,102,TON,TON,102000,104040.0,KG,17.804,M3,0001000287,000030
100,0080000288,000010,TAN,20241014,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,264,TON,TON,264000,269280.0,KG,19.862,M3,0001000288,000010
100,0080000288,000020,TAN,20241014,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,270,TON,TON,270000,275400.0,KG,7.416,M3,0001000288,000020
100,0080000289,000010,TAN,20241015,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,23,TON,TON,23000,23460.0,KG,6.944,M3,0001000289,000010
100,0080000290,000010,TAN,20241016,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,57,TON,TON,57000,58140.0,KG,8.18,M3,0001000290,000010
100,0080000290,000020,TAN,20241016,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,38,TON,TON,38000,38760.0,KG,13.097,M3,0001000290,000020
100,0080000290,000030,TAN,20241016,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,81,TON,TON,81000,82620.0,KG,2.685,M3,0001000290,000030
100,0080000291,000010,TAN,20241017,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,105,TON,TON,105000,107100.0,KG,7.746,M3,0001000291,000010
100,0080000291,000020,TAN,20241017,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,255,TON,TON,255000,260100.0,KG,19.976,M3,0001000291,000020
100,0080000292,000010,TAN,20241018,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,105,TON,TON,105000,107100.0,KG,3.689,M3,0001000292,000010
100,0080000292,000020,TAN,20241018,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,105,TON,TON,105000,107100.0,KG,8.602,M3,0001000292,000020
100,0080000293,000010,TAN,20241019,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,72,TON,TON,72000,73440.0,KG,7.459,M3,0001000293,000010
100,0080000293,000020,TAN,20241019,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,73,TON,TON,73000,74460.0,KG,13.98,M3,0001000293,000020
100,0080000293,000030,TAN,20241019,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,87,TON,TON,87000,88740.0,KG,6.583,M3,0001000293,000030
100,0080000294,000010,TAN,20241020,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,72,TON,TON,72000,73440.0,KG,1.713,M3,0001000294,000010
100,0080000294,000020,TAN,20241020,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,93,TON,TON,93000,94860.0,KG,14.05,M3,0001000294,000020
100,0080000295,000010,TAN,20241021,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,47,TON,TON,47000,47940.0,KG,12.523,M3,0001000295,000010
100,0080000296,000010,TAN,20241022,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,249,TON,TON,249000,253980.0,KG,3.128,M3,0001000296,000010
100,0080000296,000020,TAN,20241022,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,144,TON,TON,144000,146880.0,KG,3.43,M3,0001000296,000020
100,0080000296,000030,TAN,20241022,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,87,TON,TON,87000,88740.0,KG,12.347,M3,0001000296,000030
100,0080000297,000010,TAN,20241023,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,249,TON,TON,249000,253980.0,KG,5.291,M3,0001000297,000010
100,0080000297,000020,TAN,20241023,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,105,TON,TON,105000,107100.0,KG,8.543,M3,0001000297,000020
100,0080000298,000010,TAN,20241024,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,216,TON,TON,216000,220320.0,KG,18.776,M3,0001000298,000010
100,0080000298,000020,TAN,20241024,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,141,TON,TON,141000,143820.0,KG,9.145,M3,0001000298,000020
100,0080000298,000030,TAN,20241024,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,87,TON,TON,87000,88740.0,KG,19.359,M3,0001000298,000030
100,0080000299,000010,TAN,20241025,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,222,TON,TON,222000,226440.0,KG,15.584,M3,0001000299,000010
100,0080000300,000010,TAN,20241026,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,85,TON,TON,85000,86700.0,KG,15.825,M3,0001000300,000010
100,0080000301,000010,TAN,20241027,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,261,TON,TON,261000,266220.0,KG,8.654,M3,0001000301,000010
100,0080000301,000020,TAN,20241027,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,147,TON,TON,147000,149940.0,KG,12.359,M3,0001000301,000020
100,0080000301,000030,TAN,20241027,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,78,TON,TON,78000,79560.0,KG,11.883,M3,0001000301,000030
100,0080000302,000010,TAN,20241028,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,90,TON,TON,90000,91800.0,KG,19.112,M3,0001000302,000010
100,0080000302,000020,TAN,20241028,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,31,TON,TON,31000,31620.0,KG,17.92,M3,0001000302,000020
100,0080000303,000010,TAN,20241029,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,225,TON,TON,225000,229500.0,KG,18.249,M3,0001000303,000010
100,0080000303,000020,TAN,20241029,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,216,TON,TON,216000,220320.0,KG,13.354,M3,0001000303,000020
100,0080000304,000010,TAN,20241030,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,20,TON,TON,20000,20400.0,KG,8.188,M3,0001000304,000010
100,0080000305,000010,TAN,20241031,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,243,TON,TON,243000,247860.0,KG,12.895,M3,0001000305,000010
100,0080000306,000010,TAN,20241101,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,20,TON,TON,20000,20400.0,KG,2.39,M3,0001000306,000010
100,0080000306,000020,TAN,20241101,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,96,TON,TON,96000,97920.0,KG,15.017,M3,0001000306,000020
100,0080000307,000010,TAN,20241102,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,135,TON,TON,135000,137700.0,KG,15.171,M3,0001000307,000010
100,0080000307,000020,TAN,20241102,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,300,TON,TON,300000,306000.0,KG,10.35,M3,0001000307,000020
100,0080000307,000030,TAN,20241102,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,144,TON,TON,144000,146880.0,KG,12.882,M3,0001000307,000030
100,0080000308,000010,TAN,20241103,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,97,TON,TON,97000,98940.0,KG,11.349,M3,0001000308,000010
100,0080000309,000010,TAN,20241104,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,90,TON,TON,90000,91800.0,KG,6.027,M3,0001000309,000010
100,0080000310,000010,TAN,20241105,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,26,TON,TON,26000,26520.0,KG,17.991,M3,0001000310,000010
100,0080000310,000020,TAN,20241105,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,85,TON,TON,85000,86700.0,KG,12.191,M3,0001000310,000020
100,0080000310,000030,TAN,20241105,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,55,TON,TON,55000,56100.0,KG,16.719,M3,0001000310,000030
100,0080000311,000010,TAN,20241106,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,123,TON,TON,123000,125460.0,KG,9.618,M3,0001000311,000010
100,0080000311,000020,TAN,20241106,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,291,TON,TON,291000,296820.0,KG,14.302,M3,0001000311,000020
100,0080000311,000030,TAN,20241106,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,267,TON,TON,267000,272340.0,KG,8.651,M3,0001000311,000030
100,0080000312,000010,TAN,20241107,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,63,TON,TON,63000,64260.0,KG,19.652,M3,0001000312,000010
100,0080000312,000020,TAN,20241107,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,267,TON,TON,267000,272340.0,KG,3.636,M3,0001000312,000020
100,0080000312,000030,TAN,20241107,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,129,TON,TON,129000,131580.0,KG,11.789,M3,0001000312,000030
100,0080000313,000010,TAN,20241108,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,264,TON,TON,264000,269280.0,KG,10.732,M3,0001000313,000010
100,0080000313,000020,TAN,20241108,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,225,TON,TON,225000,229500.0,KG,12.961,M3,0001000313,000020
100,0080000313,000030,TAN,20241108,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,267,TON,TON,267000,272340.0,KG,13.298,M3,0001000313,000030
100,0080000314,000010,TAN,20241109,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,234,TON,TON,234000,238680.0,KG,10.61,M3,0001000314,000010
100,0080000314,000020,TAN,20241109,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,93,TON,TON,93000,94860.0,KG,14.652,M3,0001000314,000020
100,0080000314,000030,TAN,20241109,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,267,TON,TON,267000,272340.0,KG,3.924,M3,0001000314,000030
100,0080000315,000010,TAN,20241110,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,72,TON,TON,72000,73440.0,KG,14.027,M3,0001000315,000010
100,0080000316,000010,TAN,20241111,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,267,TON,TON,267000,272340.0,KG,17.088,M3,0001000316,000010
100,0080000317,000010,TAN,20241112,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,93,TON,TON,93000,94860.0,KG,11.065,M3,0001000317,000010
100,0080000318,000010,TAN,20241113,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,210,TON,TON,210000,214200.0,KG,16.662,M3,0001000318,000010
100,0080000319,000010,TAN,20241114,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,81,TON,TON,81000,82620.0,KG,10.041,M3,0001000319,000010
100,0080000319,000020,TAN,20241114,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,62,TON,TON,62000,63240.0,KG,17.072,M3,0001000319,000020
100,0080000320,000010,TAN,20241115,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,75,TON,TON,75000,76500.0,KG,3.466,M3,0001000320,000010
100,0080000320,000020,TAN,20241115,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,117,TON,TON,117000,119340.0,KG,17.049,M3,0001000320,000020
100,0080000321,000010,TAN,20241116,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,222,TON,TON,222000,226440.0,KG,15.965,M3,0001000321,000010
100,0080000321,000020,TAN,20241116,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,252,TON,TON,252000,257040.0,KG,16.99,M3,0001000321,000020
100,0080000322,000010,TAN,20241117,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,105,TON,TON,105000,107100.0,KG,10.914,M3,0001000322,000010
100,0080000322,000020,TAN,20241117,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,186,TON,TON,186000,189720.0,KG,13.035,M3,0001000322,000020
100,0080000323,000010,TAN,20241118,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,168,TON,TON,168000,171360.0,KG,16.347,M3,0001000323,000010
100,0080000323,000020,TAN,20241118,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,294,TON,TON,294000,299880.0,KG,3.011,M3,0001000323,000020
100,0080000323,000030,TAN,20241118,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,246,TON,TON,246000,250920.0,KG,3.541,M3,0001000323,000030
100,0080000324,000010,TAN,20241119,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,300,TON,TON,300000,306000.0,KG,4.362,M3,0001000324,000010
100,0080000325,000010,TAN,20241120,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,53,TON,TON,53000,54060.0,KG,19.247,M3,0001000325,000010
100,0080000325,000020,TAN,20241120,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,100,TON,TON,100000,102000.0,KG,13.263,M3,0001000325,000020
100,0080000326,000010,TAN,20241121,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,228,TON,TON,228000,232560.0,KG,2.432,M3,0001000326,000010
100,0080000327,000010,TAN,20241122,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,123,TON,TON,123000,125460.0,KG,11.85,M3,0001000327,000010
100,0080000328,000010,TAN,20241123,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,34,TON,TON,34000,34680.0,KG,18.97,M3,0001000328,000010
100,0080000328,000020,TAN,20241123,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,94,TON,TON,94000,95880.0,KG,10.86,M3,0001000328,000020
100,0080000329,000010,TAN,20241124,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,198,TON,TON,198000,201960.0,KG,7.79,M3,0001000329,000010
100,0080000330,000010,TAN,20241125,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,135,TON,TON,135000,137700.0,KG,15.236,M3,0001000330,000010
100,0080000331,000010,TAN,20241126,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,255,TON,TON,255000,260100.0,KG,9.865,M3,0001000331,000010
100,0080000331,000020,TAN,20241126,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,60,TON,TON,60000,61200.0,KG,13.543,M3,0001000331,000020
100,0080000332,000010,TAN,20241127,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,102,TON,TON,102000,104040.0,KG,13.362,M3,0001000332,000010
100,0080000332,000020,TAN,20241127,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,108,TON,TON,108000,110160.0,KG,13.638,M3,0001000332,000020
100,0080000332,000030,TAN,20241127,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,297,TON,TON,297000,302940.0,KG,6.728,M3,0001000332,000030
100,0080000333,000010,TAN,20241128,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,93,TON,TON,93000,94860.0,KG,14.71,M3,0001000333,000010
100,0080000334,000010,TAN,20241129,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,47,TON,TON,47000,47940.0,KG,1.487,M3,0001000334,000010
100,0080000334,000020,TAN,20241129,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,64,TON,TON,64000,65280.0,KG,19.812,M3,0001000334,000020
100,0080000334,000030,TAN,20241129,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,83,TON,TON,83000,84660.0,KG,18.674,M3,0001000334,000030
100,0080000335,000010,TAN,20241130,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,147,TON,TON,147000,149940.0,KG,19.105,M3,0001000335,000010
100,0080000336,000010,TAN,20241201,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,48,TON,TON,48000,48960.0,KG,10.112,M3,0001000336,000010
100,0080000336,000020,TAN,20241201,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,51,TON,TON,51000,52020.0,KG,3.022,M3,0001000336,000020
100,0080000336,000030,TAN,20241201,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,66,TON,TON,66000,67320.0,KG,16.899,M3,0001000336,000030
100,0080000337,000010,TAN,20241202,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,273,TON,TON,273000,278460.0,KG,10.82,M3,0001000337,000010
100,0080000338,000010,TAN,20241203,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,95,TON,TON,95000,96900.0,KG,19.429,M3,0001000338,000010
100,0080000339,000010,TAN,20241204,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,102,TON,TON,102000,104040.0,KG,12.532,M3,0001000339,000010
