MANDT,MBLNR,MJAHR,ZEILE,BWART,MATNR,WERKS,LGORT,CHARG,LIFNR,MENGE,MEINS,EBELN,EBELP,DMBTR,WAERS,BUKRS,SHKZG,BLDAT,BUDAT,CPUDT,BKTXT,XAUTO
100,5000000633,2024,0001,101,10272,2000,0001,,0000050194,9,UN,4500000252,00010,4097.25,USD,2000,S,20240912,20240912,20240912,,
100,5000000634,2024,0001,101,80020,2000,0001,,0000050010,31,AU,4500000253,00010,24742.34,USD,2000,S,20240925,20240925,20240925,,
100,5000000635,2024,0001,101,10202,2000,0001,,0000050052,9,UN,4500000254,00010,1093.14,USD,2000,S,20240916,20240916,20240916,,
100,5000000636,2024,0001,101,10017,2000,0001,,0000050052,31,UN,4500000254,00020,21112.55,USD,2000,S,20240916,20240916,20240916,,
100,5000000637,2024,0001,101,10198,1000,0001,,0000050010,6,UN,4500000255,00010,4334.76,USD,1000,S,20240930,20240930,20240930,,
100,5000000638,2024,0001,101,10138,2000,0001,,0000050180,14,UN,4500000256,00010,2942.1,USD,2000,S,20240917,20240917,20240917,,
100,5000000639,2024,0001,101,80013,2000,0001,,0000050180,31,AU,4500000256,00020,3797.81,USD,2000,S,20240913,20240913,20240913,,
100,5000000640,2024,0001,101,80049,2000,0001,,0000050180,24,AU,4500000256,00030,5282.16,USD,2000,S,20240919,20240919,20240919,,
100,5000000641,2024,0001,101,10000,1000,0001,,0000050239,48,UN,4500000257,00010,11780.16,USD,1000,S,20240919,20240919,20240919,,
100,5000000642,2024,0001,101,80020,2000,0001,,0000050277,5,AU,4500000258,00010,3001.25,USD,2000,S,20240919,20240919,20240919,,
100,5000000643,2024,0001,101,10259,2000,0001,,0000050277,6,UN,4500000258,00020,4070.4,USD,2000,S,20240918,20240918,20240918,,
100,5000000644,2024,0001,101,10262,2000,0001,,0000050277,26,UN,4500000258,00030,2347.02,USD,2000,S,20240920,20240920,20240920,,
100,5000000645,2024,0001,101,10066,2000,0001,,0000050277,8,UN,4500000258,00040,2598.16,USD,2000,S,20240919,20240919,20240919,,
100,5000000646,2024,0001,101,10147,1000,0001,,0000050112,38,UN,4500000259,00010,26623.18,USD,1000,S,20240917,20240917,20240917,,
100,5000000647,2024,0001,101,10109,1000,0001,,0000050112,8,UN,4500000259,00020,1361.04,USD,1000,S,20240917,20240917,20240917,,
100,5000000648,2024,0001,101,10117,1000,0001,,0000050112,39,UN,4500000259,00030,11353.68,USD,1000,S,20240920,20240920,20240920,,
100,5000000649,2024,0001,101,10020,1000,0001,,0000050112,29,UN,4500000259,00040,1749.86,USD,1000,S,20240919,20240919,20240919,,
100,5000000650,2024,0001,101,10241,1000,0001,,0000050284,47,UN,4500000260,00010,32612.36,USD,1000,S,20240919,20240919,20240919,,
100,5000000651,2024,0001,101,10003,1000,0001,,0000050284,30,UN,4500000260,00020,1905.0,USD,1000,S,20240920,20240920,20240920,,
100,5000000652,2024,0001,101,10197,1000,0001,,0000050284,27,UN,4500000260,00030,18757.44,USD,1000,S,20240923,20240923,20240923,,
100,5000000653,2024,0001,101,10180,1000,0001,,0000050284,26,UN,4500000260,00040,1544.14,USD,1000,S,20240922,20240922,20240922,,
100,5000000654,2024,0001,101,10092,1000,0001,,0000050281,44,UN,4500000261,00010,23485.44,USD,1000,S,20240919,20240919,20240919,,
100,5000000655,2024,0001,101,30040,2000,0001,,0000050275,29,L,4500000262,00010,4357.25,USD,2000,S,20240921,20240921,20240921,,
100,5000000656,2024,0001,101,30012,2000,0001,,0000050275,14,L,4500000262,00020,6986.28,USD,2000,S,20240920,20240920,20240920,,
100,5000000657,2024,0001,101,10005,2000,0001,,0000050275,20,UN,4500000262,00030,11828.8,USD,2000,S,20240921,20240921,20240921,,
100,5000000658,2024,0001,101,80037,1000,0001,,0000050018,26,AU,4500000263,00010,1933.1,USD,1000,S,20240922,20240922,20240922,,
100,5000000659,2024,0001,101,10278,1000,0001,,0000050018,23,UN,4500000263,00020,18202.2,USD,1000,S,20240920,20240920,20240920,,
100,5000000660,2024,0001,101,10093,1000,0001,,0000050018,13,UN,4500000263,00030,3110.64,USD,1000,S,20240922,20240922,20240922,,
100,5000000661,2024,0001,101,10105,1000,0001,,0000050018,22,UN,4500000263,00040,9697.38,USD,1000,S,20240925,20240925,20240925,,
100,5000000662,2024,0001,101,10179,1000,0001,,0000050158,7,UN,4500000264,00010,1158.64,USD,1000,S,20240923,20240923,20240923,,
100,5000000663,2024,0001,101,10092,1000,0001,,0000050158,8,UN,4500000264,00020,574.56,USD,1000,S,20240924,20240924,20240924,,
100,5000000664,2024,0001,101,30033,1000,0001,,0000050158,16,L,4500000264,00030,6412.16,USD,1000,S,20240926,20240926,20240926,,
100,5000000665,2024,0001,101,10045,1000,0001,,0000050158,31,UN,4500000264,00040,19153.66,USD,1000,S,20240921,20240921,20240921,,
100,5000000666,2024,0001,101,10042,2000,0001,,0000050010,45,UN,4500000265,00010,45117.9,USD,2000,S,20241011,20241011,20241011,,
100,5000000667,2024,0001,101,10255,2000,0001,,0000050132,37,UN,4500000266,00010,22793.11,USD,2000,S,20240923,20240923,20240923,,
100,5000000668,2024,0001,101,10106,2000,0001,,0000050132,49,UN,4500000266,00020,33804.12,USD,2000,S,20240924,20240924,20240924,,
100,5000000669,2024,0001,101,10266,2000,0001,,0000050010,32,UN,4500000267,00010,36483.2,USD,2000,S,20241013,20241013,20241013,,
100,5000000670,2024,0001,101,10290,2000,0001,,0000050010,14,UN,4500000267,00020,12569.9,USD,2000,S,20241016,20241016,20241016,,
100,5000000671,2024,0001,101,10217,2000,0001,,0000050010,5,UN,4500000267,00030,2890.45,USD,2000,S,20241012,20241012,20241012,,
100,5000000672,2024,0001,101,10045,2000,0001,,0000050010,32,UN,4500000267,00040,21739.52,USD,2000,S,20241017,20241017,20241017,,
100,5000000673,2024,0001,101,10221,1000,0001,,0000050278,32,UN,4500000268,00010,22119.04,USD,1000,S,20240926,20240926,20240926,,
100,5000000674,2024,0001,101,10102,1000,0001,,0000050278,39,UN,4500000268,00020,19702.8,USD,1000,S,20240930,20240930,20240930,,
100,5000000675,2024,0001,101,10001,2000,0001,,0000050016,40,UN,4500000269,00010,6225.6,USD,2000,S,20240928,20240928,20240928,,
100,5000000676,2024,0001,101,80016,1000,0001,,0000050211,11,AU,4500000270,00010,6804.71,USD,1000,S,20240929,20240929,20240929,,
100,5000000677,2024,0001,101,10299,1000,0001,,0000050211,39,UN,4500000270,00020,2323.23,USD,1000,S,20240927,20240927,20240927,,
100,5000000678,2024,0001,101,30021,1000,0001,,0000050211,34,L,4500000270,00030,25944.38,USD,1000,S,20240927,20240927,20240927,,
100,5000000679,2024,0001,101,10196,1000,0001,,0000050211,50,UN,4500000270,00040,33222.5,USD,1000,S,20241003,20241003,20241003,,
100,5000000680,2024,0001,101,10175,1000,0001,,0000050010,31,UN,4500000271,00010,18933.56,USD,1000,S,20241022,20241022,20241022,,
100,5000000681,2024,0001,101,10018,2000,0001,,0000050118,38,UN,4500000272,00010,21154.22,USD,2000,S,20240929,20240929,20240929,,
100,5000000682,2024,0001,101,10023,2000,0001,,0000050118,12,UN,4500000272,00020,7455.12,USD,2000,S,20241002,20241002,20241002,,
100,5000000683,2024,0001,101,10290,1000,0001,,0000050010,37,UN,4500000273,00010,39276.98,USD,1000,S,20241016,20241016,20241016,,
100,5000000684,2024,0001,101,10136,1000,0001,,0000050010,24,UN,4500000273,00020,34630.8,USD,1000,S,20241021,20241021,20241021,,
100,5000000685,2024,0001,101,10053,1000,0001,,0000050010,43,UN,4500000273,00030,82255.99,USD,1000,S,20241024,20241024,20241024,,
100,5000000686,2024,0001,101,10186,1000,0001,,0000050010,24,UN,4500000273,00040,49476.0,USD,1000,S,20241021,20241021,20241021,,
100,5000000687,2024,0001,101,10002,2000,0001,,0000050010,44,UN,4500000274,00010,63316.0,USD,2000,S,20241022,20241022,20241022,,
100,5000000688,2024,0001,101,10003,2000,0001,,0000050010,14,UN,4500000274,00020,20345.22,USD,2000,S,20241017,20241017,20241017,,
100,5000000689,2024,0001,101,10003,2000,0001,,0000050010,1,UN,4500000274,00030,1856.04,USD,2000,S,20241024,20241024,20241024,,
100,5000000690,2024,0001,101,80044,2000,0001,,0000050017,39,AU,4500000275,00010,15822.69,USD,2000,S,20241004,20241004,20241004,,
100,5000000691,2024,0001,101,10256,2000,0001,,0000050017,25,UN,4500000275,00020,19743.25,USD,2000,S,20241005,20241005,20241005,,
100,5000000692,2024,0001,101,80002,2000,0001,,0000050017,19,AU,4500000275,00030,12767.24,USD,2000,S,20241007,20241007,20241007,,
100,5000000693,2024,0001,101,10076,2000,0001,,0000050026,32,UN,4500000276,00010,11094.72,USD,2000,S,20241006,20241006,20241006,,
100,5000000694,2024,0001,101,80036,2000,0001,,0000050026,28,AU,4500000276,00020,19985.56,USD,2000,S,20241009,20241009,20241009,,
100,5000000695,2024,0001,101,10197,2000,0001,,0000050265,40,UN,4500000277,00010,9778.4,USD,2000,S,20241008,20241008,20241008,,
100,5000000696,2024,0001,101,80024,2000,0001,,0000050265,17,AU,4500000277,00020,13248.78,USD,2000,S,20241009,20241009,20241009,,
100,5000000697,2024,0001,101,10040,2000,0001,,0000050265,23,UN,4500000277,00030,7249.37,USD,2000,S,20241009,20241009,20241009,,
100,5000000698,2024,0001,101,30027,2000,0001,,0000050265,16,L,4500000277,00040,4100.96,USD,2000,S,20241007,20241007,20241007,,
100,5000000699,2024,0001,101,10226,1000,0001,,0000050010,32,UN,4500000278,00010,15880.64,USD,1000,S,20241029,20241029,20241029,,
100,5000000700,2024,0001,101,10002,1000,0001,,0000050010,36,UN,4500000278,00020,59847.84,USD,1000,S,20241029,20241029,20241029,,
100,5000000701,2024,0001,101,10170,2000,0001,,0000050010,2,UN,4500000279,00010,1275.52,USD,2000,S,20241025,20241025,20241025,,
100,5000000702,2024,0001,101,10143,2000,0001,,0000050010,36,UN,4500000279,00020,70577.28,USD,2000,S,20241020,20241020,20241020,,
100,5000000703,2024,0001,101,30045,2000,0001,,0000050010,31,L,4500000279,00030,38515.64,USD,2000,S,20241025,20241025,20241025,,
100,5000000704,2024,0001,101,10126,2000,0001,,0000050297,27,UN,4500000280,00010,13517.01,USD,2000,S,20241009,20241009,20241009,,
100,5000000705,2024,0001,101,10044,1000,0001,,0000050234,23,UN,4500000281,00010,1172.54,USD,1000,S,20241011,20241011,20241011,,
100,5000000706,2024,0001,101,10111,1000,0001,,0000050234,12,UN,4500000281,00020,7897.2,USD,1000,S,20241013,20241013,20241013,,
100,5000000707,2024,0001,101,10131,1000,0001,,0000050234,2,UN,4500000281,00030,571.34,USD,1000,S,20241008,20241008,20241008,,
100,5000000708,2024,0001,101,10105,2000,0001,,0000050272,13,UN,4500000282,00010,9335.82,USD,2000,S,20241012,20241012,20241012,,
100,5000000709,2024,0001,101,10239,2000,0001,,0000050272,18,UN,4500000282,00020,9644.22,USD,2000,S,20241011,20241011,20241011,,
100,5000000710,2024,0001,101,30004,2000,0001,,0000050272,26,L,4500000282,00030,18143.58,USD,2000,S,20241014,20241014,20241014,,
100,5000000711,2024,0001,101,10019,2000,0001,,0000050272,16,UN,4500000282,00040,3420.96,USD,2000,S,20241015,20241015,20241015,,
100,5000000712,2024,0001,101,10027,2000,0001,,0000050010,46,UN,4500000283,00010,98686.56,USD,2000,S,20241102,20241102,20241102,,
100,5000000713,2024,0001,101,10145,2000,0001,,0000050010,5,UN,4500000283,00020,1260.4,USD,2000,S,20241025,20241025,20241025,,
100,5000000714,2024,0001,101,80049,2000,0001,,0000050010,39,AU,4500000284,00010,32314.62,USD,2000,S,20241031,20241031,20241031,,
100,5000000715,2024,0001,101,10120,2000,0001,,0000050240,2,UN,4500000285,00010,740.68,USD,2000,S,20241014,20241014,20241014,,
100,5000000716,2024,0001,101,10128,2000,0001,,0000050240,14,UN,4500000285,00020,10039.12,USD,2000,S,20241015,20241015,20241015,,
100,5000000717,2024,0001,101,10176,2000,0001,,0000050107,43,UN,4500000286,00010,26576.15,USD,2000,S,20241018,20241018,20241018,,
100,5000000718,2024,0001,101,10171,1000,0001,,0000050014,28,UN,4500000287,00010,17280.48,USD,1000,S,20241014,20241014,20241014,,
100,5000000719,2024,0001,101,10246,1000,0001,,0000050014,6,UN,4500000287,00020,3164.28,USD,1000,S,20241019,20241019,20241019,,
100,5000000720,2024,0001,101,10277,1000,0001,,0000050014,44,UN,4500000287,00030,33297.0,USD,1000,S,20241015,20241015,20241015,,
100,5000000721,2024,0001,101,80007,1000,0001,,0000050014,12,AU,4500000287,00040,2752.44,USD,1000,S,20241019,20241019,20241019,,
100,5000000722,2024,0001,101,10186,1000,0001,,0000050010,39,UN,4500000288,00010,58253.91,USD,1000,S,20241106,20241106,20241106,,
100,5000000723,2024,0001,101,10152,1000,0001,,0000050010,44,UN,4500000288,00020,15626.6,USD,1000,S,20241101,20241101,20241101,,
100,5000000724,2024,0001,101,10127,1000,0001,,0000050010,32,UN,4500000288,00030,32114.56,USD,1000,S,20241106,20241106,20241106,,
100,5000000725,2024,0001,101,80028,1000,0001,,0000050033,24,AU,4500000289,00010,3343.92,USD,1000,S,20241016,20241016,20241016,,
100,5000000726,2024,0001,101,10218,1000,0001,,0000050033,18,UN,4500000289,00020,1451.16,USD,1000,S,20241016,20241016,20241016,,
100,5000000727,2024,0001,101,10232,1000,0001,,0000050033,34,UN,4500000289,00030,6927.16,USD,1000,S,20241020,20241020,20241020,,
100,5000000728,2024,0001,101,80048,1000,0001,,0000050033,42,AU,4500000289,00040,11593.68,USD,1000,S,20241020,20241020,20241020,,
100,5000000729,2024,0001,101,10236,1000,0001,,0000050010,14,UN,4500000290,00010,14685.86,USD,1000,S,20241105,20241105,20241105,,
100,5000000730,2024,0001,101,80037,1000,0001,,0000050010,19,AU,4500000290,00020,30194.8,USD,1000,S,20241031,20241031,20241031,,
100,5000000731,2024,0001,101,10149,1000,0001,,0000050010,17,UN,4500000290,00030,24520.63,USD,1000,S,20241107,20241107,20241107,,
100,5000000732,2024,0001,101,80039,1000,0001,,0000050010,25,AU,4500000291,00010,45688.25,USD,1000,S,20241105,20241105,20241105,,
100,5000000733,2024,0001,101,10125,1000,0001,,0000050010,48,UN,4500000291,00020,102301.44,USD,1000,S,20241107,20241107,20241107,,
100,5000000734,2024,0001,101,30030,2000,0001,,0000050136,38,L,4500000292,00010,8044.98,USD,2000,S,20241020,20241020,20241020,,
100,5000000735,2024,0001,101,10095,2000,0001,,0000050136,41,UN,4500000292,00020,3085.66,USD,2000,S,20241024,20241024,20241024,,
100,5000000736,2024,0001,101,10190,2000,0001,,0000050136,28,UN,4500000292,00030,1506.68,USD,2000,S,20241024,20241024,20241024,,
100,5000000737,2024,0001,101,80032,1000,0001,,0000050010,3,AU,4500000293,00010,6083.28,USD,1000,S,20241112,20241112,20241112,,
100,5000000738,2024,0001,101,80006,1000,0001,,0000050010,43,AU,4500000293,00020,62227.45,USD,1000,S,20241109,20241109,20241109,,
100,5000000739,2024,0001,101,10180,1000,0001,,0000050183,17,UN,4500000294,00010,13205.43,USD,1000,S,20241022,20241022,20241022,,
100,5000000740,2024,0001,101,10015,1000,0001,,0000050183,29,UN,4500000294,00020,14439.97,USD,1000,S,20241025,20241025,20241025,,
100,5000000741,2024,0001,101,10060,1000,0001,,0000050183,23,UN,4500000294,00030,5896.74,USD,1000,S,20241027,20241027,20241027,,
100,5000000742,2024,0001,101,10030,1000,0001,,0000050183,12,UN,4500000294,00040,6743.52,USD,1000,S,20241022,20241022,20241022,,
100,5000000743,2024,0001,101,10002,1000,0001,,0000050182,2,UN,4500000295,00010,538.3,USD,1000,S,20241023,20241023,20241023,,
100,5000000744,2024,0001,101,10040,1000,0001,,0000050182,43,UN,4500000295,00020,32702.79,USD,1000,S,20241023,20241023,20241023,,
100,5000000745,2024,0001,101,30008,1000,0001,,0000050182,3,L,4500000295,00030,1855.65,USD,1000,S,20241027,20241027,20241027,,
100,5000000746,2024,0001,101,10290,1000,0001,,0000050010,16,UN,4500000296,00010,32817.76,USD,1000,S,20241106,20241106,20241106,,
100,5000000747,2024,0001,101,10227,2000,0001,,0000050111,49,UN,4500000297,00010,32752.58,USD,2000,S,20241028,20241028,20241028,,
100,5000000748,2024,0001,101,10228,2000,0001,,0000050111,14,UN,4500000297,00020,6862.52,USD,2000,S,20241028,20241028,20241028,,
100,5000000749,2024,0001,101,30033,2000,0001,,0000050111,10,L,4500000297,00030,2531.7,USD,2000,S,20241029,20241029,20241029,,
100,5000000750,2024,0001,101,10274,1000,0001,,0000050053,11,UN,4500000298,00010,4559.61,USD,1000,S,20241031,20241031,20241031,,
100,5000000751,2024,0001,101,10258,2000,0001,,0000050067,22,UN,4500000299,00010,4147.0,USD,2000,S,20241028,20241028,20241028,,
100,5000000752,2024,0001,101,10124,1000,0001,,0000050010,4,UN,4500000300,00010,8429.68,USD,1000,S,20241111,20241111,20241111,,
100,5000000753,2024,0001,101,10198,2000,0001,,0000050134,7,UN,4500000301,00010,3894.87,USD,2000,S,20241030,20241030,20241030,,
100,5000000754,2024,0001,101,10007,2000,0001,,0000050134,46,UN,4500000301,00020,28596.36,USD,2000,S,20241101,20241101,20241101,,
100,5000000755,2024,0001,101,10283,2000,0001,,0000050134,19,UN,4500000301,00030,9289.1,USD,2000,S,20241028,20241028,20241028,,
100,5000000756,2024,0001,101,30015,2000,0001,,0000050134,21,L,4500000301,00040,12659.22,USD,2000,S,20241101,20241101,20241101,,
100,5000000757,2024,0001,101,10000,2000,0001,,0000050148,29,UN,4500000302,00010,26085.5,USD,2000,S,20241101,20241101,20241101,,
100,5000000758,2024,0001,101,10004,2000,0001,,0000050148,24,UN,4500000302,00020,8928.0,USD,2000,S,20241031,20241031,20241031,,
100,5000000759,2024,0001,101,10004,2000,0001,,0000050148,45,UN,4500000302,00030,35096.85,USD,2000,S,20241030,20241030,20241030,,
100,5000000760,2024,0001,101,80039,1000,0001,,0000050259,10,AU,4500000303,00010,3849.8,USD,1000,S,20241105,20241105,20241105,,
100,5000000761,2024,0001,101,10168,1000,0001,,0000050259,20,UN,4500000303,00020,7705.4,USD,1000,S,20241105,20241105,20241105,,
100,5000000762,2024,0001,101,10064,2000,0001,,0000050092,14,UN,4500000304,00010,6100.36,USD,2000,S,20241101,20241101,20241101,,
100,5000000763,2024,0001,101,10252,1000,0001,,0000050240,4,UN,4500000305,00010,2332.08,USD,1000,S,20241107,20241107,20241107,,
100,5000000764,2024,0001,101,30018,2000,0001,,0000050213,7,L,4500000306,00010,2640.96,USD,2000,S,20241103,20241103,20241103,,
100,5000000765,2024,0001,101,10101,2000,0001,,0000050213,44,UN,4500000306,00020,20800.12,USD,2000,S,20241108,20241108,20241108,,
100,5000000766,2024,0001,101,10215,2000,0001,,0000050213,43,UN,4500000306,00030,29415.87,USD,2000,S,20241102,20241102,20241102,,
100,5000000767,2024,0001,101,10003,1000,0001,,0000050010,28,UN,4500000307,00010,30188.76,USD,1000,S,20241126,20241126,20241126,,
100,5000000768,2024,0001,101,10000,1000,0001,,0000050010,25,UN,4500000307,00020,19308.75,USD,1000,S,20241119,20241119,20241119,,
100,5000000769,2024,0001,101,10188,2000,0001,,0000050101,8,UN,4500000308,00010,4560.56,USD,2000,S,20241105,20241105,20241105,,
100,5000000770,2024,0001,101,10141,2000,0001,,0000050101,7,UN,4500000308,00020,2956.31,USD,2000,S,20241109,20241109,20241109,,
100,5000000771,2024,0001,101,10025,2000,0001,,0000050101,4,UN,4500000308,00030,1216.96,USD,2000,S,20241106,20241106,20241106,,
100,5000000772,2024,0001,101,10222,2000,0001,,0000050172,12,UN,4500000309,00010,9223.92,USD,2000,S,20241108,20241108,20241108,,
100,5000000773,2024,0001,101,10285,2000,0001,,0000050172,43,UN,4500000309,00020,9073.86,USD,2000,S,20241107,20241107,20241107,,
100,5000000774,2024,0001,101,80036,2000,0001,,0000050172,31,AU,4500000309,00030,17810.12,USD,2000,S,20241111,20241111,20241111,,
100,5000000775,2024,0001,101,30030,1000,0001,,0000050182,38,L,4500000310,00010,4512.12,USD,1000,S,20241110,20241110,20241110,,
100,5000000776,2024,0001,101,10213,1000,0001,,0000050182,49,UN,4500000310,00020,28819.35,USD,1000,S,20241108,20241108,20241108,,
100,5000000777,2024,0001,101,10102,1000,0001,,0000050182,6,UN,4500000310,00030,2431.44,USD,1000,S,20241108,20241108,20241108,,
100,5000000778,2024,0001,101,10298,2000,0001,,0000050047,15,UN,4500000311,00010,3259.5,USD,2000,S,20241111,20241111,20241111,,
100,5000000779,2024,0001,101,10196,2000,0001,,0000050047,3,UN,4500000311,00020,1901.49,USD,2000,S,20241111,20241111,20241111,,
100,5000000780,2024,0001,101,80049,2000,0001,,0000050047,16,AU,4500000311,00030,11244.16,USD,2000,S,20241112,20241112,20241112,,
100,5000000781,2024,0001,101,80048,2000,0001,,0000050047,27,AU,4500000311,00040,2080.08,USD,2000,S,20241111,20241111,20241111,,
100,5000000782,2024,0001,101,10188,2000,0001,,0000050012,24,UN,4500000312,00010,15420.96,USD,2000,S,20241112,20241112,20241112,,
100,5000000783,2024,0001,101,10207,1000,0001,,0000050104,19,UN,4500000313,00010,1641.03,USD,1000,S,20241113,20241113,20241113,,
100,5000000784,2024,0001,101,30012,1000,0001,,0000050104,13,L,4500000313,00020,7338.24,USD,1000,S,20241114,20241114,20241114,,
100,5000000785,2024,0001,101,10001,2000,0001,,0000050010,43,UN,4500000314,00010,66440.16,USD,2000,S,20241127,20241127,20241127,,
100,5000000786,2024,0001,101,10278,2000,0001,,0000050010,36,UN,4500000314,00020,53142.84,USD,2000,S,20241202,20241202,20241202,,
